id,urun,fiyat,kategori,url
erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-haki-tisort-4,erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-haki-tisort-4-p,"349,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/bisiklet-yaka-tisort-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/cok-al-az-ode-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-haki-tisort-4-p
erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-bej-melanj-tisort,erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-bej-melanj-tisort-p,"349,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/bisiklet-yaka-tisort-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/cok-al-az-ode-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-bisiklet-yaka-100-pamuk-kisa-kollu-bej-melanj-tisort-p
erkek-ekstra-slim-fit-dar-kesim-pamuklu-riss-jean-kot-lacivert-denim-pantolon-2,erkek-ekstra-slim-fit-dar-kesim-pamuklu-riss-jean-kot-lacivert-denim-pantolon-2-p,"769,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kot-pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-ekstra-slim-fit-dar-kesim-pamuklu-riss-jean-kot-lacivert-denim-pantolon-2-p
erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-bej-gomlek,erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-bej-gomlek-p,"899,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/yazlik-gomlek-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/keten-gomlek-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-bej-gomlek-p
erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-antrasit-pantolon,erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-antrasit-pantolon-p,"1199,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/beli-baglamali-pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-antrasit-pantolon-p
erkek-100-pamuk-standart-fit-normal-kesim-bisiklet-yaka-triko-ekru-tisort,erkek-100-pamuk-standart-fit-normal-kesim-bisiklet-yaka-triko-ekru-tisort-p,"799,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/triko-tisort-c | https://www.altinyildizclassics.com/kazak-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-100-pamuk-standart-fit-normal-kesim-bisiklet-yaka-triko-ekru-tisort-p
erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-gri-tisort,erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-gri-tisort-p,"579,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/polo-tisort-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-gri-tisort-p
erkek-slim-fit-dar-kesim-pamuklu-esnek-lacivert-chino-pantolon-3,erkek-slim-fit-dar-kesim-pamuklu-esnek-lacivert-chino-pantolon-3-p,"1799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-pamuklu-esnek-lacivert-chino-pantolon-3-p
erkek-2li-casual-kemer-siyah-lacivert-set,erkek-2li-casual-kemer-siyah-lacivert-set-p,"799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/aksesuar-setleri-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/kemer-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-2li-casual-kemer-siyah-lacivert-set-p
erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-bej-gomlek,erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-bej-gomlek-p,"1199,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-bej-gomlek-p
erkek-100-pamuk-kivrilmaz-pike-polo-yaka-slim-fit-dar-kesim-bordo-tisort,erkek-100-pamuk-kivrilmaz-pike-polo-yaka-slim-fit-dar-kesim-bordo-tisort-p,"649,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/polo-tisort-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/triko-tisort-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-100-pamuk-kivrilmaz-pike-polo-yaka-slim-fit-dar-kesim-bordo-tisort-p
erkek-100-pamuk-standart-fit-normal-kesim-polo-yaka-triko-ekru-tisort-4,erkek-100-pamuk-standart-fit-normal-kesim-polo-yaka-triko-ekru-tisort-4-p,"999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c,https://www.altinyildizclassics.com/erkek-100-pamuk-standart-fit-normal-kesim-polo-yaka-triko-ekru-tisort-4-p
erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-haki-pantolon,erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-haki-pantolon-p,"1199,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/beli-baglamali-pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-rahat-kesim-beli-baglamali-yan-cepli-esnek-jogger-haki-pantolon-p
erkek-regular-fit-genis-kesim-polo-yaka-100-pamuk-ekru-lacivert-tisort,erkek-regular-fit-genis-kesim-polo-yaka-100-pamuk-ekru-lacivert-tisort-p,"849,99 TL",https://www.altinyildizclassics.com/polo-tisort-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-regular-fit-genis-kesim-polo-yaka-100-pamuk-ekru-lacivert-tisort-p
erkek-dugmeli-yaka-kolay-utulenebilir-pamuklu-slim-fit-dar-kesim-oxford-koyu-lacivert-gomlek,erkek-dugmeli-yaka-kolay-utulenebilir-pamuklu-slim-fit-dar-kesim-oxford-koyu-lacivert-gomlek-p,"1199,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/oxford-gomlek-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-dugmeli-yaka-kolay-utulenebilir-pamuklu-slim-fit-dar-kesim-oxford-koyu-lacivert-gomlek-p
erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-acik-bej-beyaz-tisort,erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-acik-bej-beyaz-tisort-p,"569,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/polo-tisort-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kivrilmaz-polo-yaka-kisa-kollu-acik-bej-beyaz-tisort-p
erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-gri-gomlek,erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-gri-gomlek-p,"1199,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-pamuklu-tailored-slim-fit-dar-kesim-klasik-yaka-armurlu-cepli-gri-gomlek-p
erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-haki-tisort-4,erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-haki-tisort-4-p,"799,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/polo-tisort-c | https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-haki-tisort-4-p
erkek-2li-kot-kemeri-kutulu-siyah-kahverengi-set,erkek-2li-kot-kemeri-kutulu-siyah-kahverengi-set-p,"799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/takim-elbise-aksesuarlari-c | https://www.altinyildizclassics.com/davet-stili-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/aksesuar-setleri-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/kemer-c | https://www.altinyildizclassics.com/aksesuar-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-2li-kot-kemeri-kutulu-siyah-kahverengi-set-p
erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-gri-gomlek,erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-gri-gomlek-p,"899,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/yazlik-gomlek-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/oxford-gomlek-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/keten-gomlek-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-100-pamuk-flamli-oxford-slim-fit-dar-kesim-dugmeli-yaka-gri-gomlek-p
