ID,SKU,Product Name,Category,Price (TL),URL
9887,LEICA.840383,LEICA NA332 Optik Nivo Set 32X (Sehpa + Mira),İnşaat ve Rotasyon Lazeri,"24.724,63",https://www.nalburcuk.com/urun/leica-na332-optik-nivo-set-32x-sehpa-mira
9888,RACO.55325,Raco Expert 55325 Metal Uçlu Hortum Sulama Tabancası Seti,Sulama Başlıkları,"324,16",https://www.nalburcuk.com/urun/raco-expert-55325-metal-uclu-hortum-sulama-tabancasi-seti
9889,RACO.55589,Raco Expert 55589 Hortum Toplama Makarası 60 mt,Hortum Toplama ve Makara,"406,28",https://www.nalburcuk.com/urun/raco-expert-55589-hortum-toplama-makarasi-60-mt
9890,RACO.55588,Raco Expert 55588 Tekerlekli Hortum Toplama Makarası 60 mt,Hortum Toplama ve Makara,"484,07",https://www.nalburcuk.com/urun/raco-expert-55588-tekerlekli-hortum-toplama-makarasi-60-mt
9891,RACO.55743,Raco Expert 55743 Elektronik Sulama Zamanlayıcı,Sulama Zamanlayıcı,"777,10",https://www.nalburcuk.com/urun/raco-expert-55743-elektronik-sulama-zamanlayici
9892,RACO.55744,Raco Expert 55744 Dijital Sulama Zamanlayıcı,Sulama Zamanlayıcı,"994,07",https://www.nalburcuk.com/urun/raco-expert-55744-dijital-sulama-zamanlayici
9893,HOZELOCK.2050,Hozelock 2050H Hortum Bağlantısı 1/2'',Hortum Bağlantıları,"242,76",https://www.nalburcuk.com/urun/hozelock-2050h-hortum-baglantisi-1-2
9894,HOZELOCK.2682,Hozelock 2682H Hortum Sulama Tabancası Plus,Sulama Başlıkları,"1.231,14",https://www.nalburcuk.com/urun/hozelock-2682h-hortum-sulama-tabancasi-plus
9895,HOZELOCK.2684,Hozelock 2684H Hortum Sulama Tabancası 6 Fonksiyonlu,Sulama Başlıkları,"1.589,16",https://www.nalburcuk.com/urun/hozelock-2684h-hortum-sulama-tabancasi-6-fonksiyonlu
9896,HOZELOCK.2410,Hozelock 2410H Hortum Makarası,Hortum Toplama ve Makara,"1.356,60",https://www.nalburcuk.com/urun/hozelock-2410h-hortum-makarasi
9897,HOZELOCK.6025P,Hozelock 6025P Bahçe Hortum Select 1/2'' 25 M Tabanca Setli,Hortumlar,"431,34",https://www.nalburcuk.com/urun/hozelock-6025p-bahce-hortum-select-1-2-25-m-tabanca-setli
9898,HOZELOCK.6225,Hozelock 6225H Bahçe Hortum Select 3/4'' 25 M,Hortumlar,"825,51",https://www.nalburcuk.com/urun/hozelock-6225h-bahce-hortum-select-3-4-25-m
9899,HOZELOCK.6250,Hozelock 6250H Bahçe Hortum Select 3/4'' 50 M,Hortumlar,"1.577,54",https://www.nalburcuk.com/urun/hozelock-6250h-bahce-hortum-select-3-4-50-m
9900,SMARTSPLITTER.216931,Agma Smart Splitter Pratik Odun Yarma Aparatı,Diğer Bahçe Ekipmanları,"365,19",https://www.nalburcuk.com/urun/smart-splitter-pratik-odun-yarma-aparati
9901,SCHEPPACH.DM460T,Scheppach DM460T Ağaç Torna Makinası,Scheppach,"22.060,63",https://www.nalburcuk.com/urun/scheppach-dm460t-agac-torna-makinasi
9902,TITI.1131,Titi İki Mengeneli Hobi Ahşap Oyma Marangoz Çalışma Tezgahı 144cm,Çalışma Tezgahları,"26.567,50",https://www.nalburcuk.com/urun/titi-iki-mengeneli-hobi-ahsap-oyma-marangoz-calisma-tezgahi-144-cm
9903,MAKITA.DVR450RFE,Makita DVR450RFE Şarjlı Akülü Beton Vibratörü,Akülü Beton Vibratörleri,"41.442,94",https://www.nalburcuk.com/urun/makita-dvr450rfe-sarjli-akulu-beton-vibratoru
9904,MAKITA.P29745,Makita P-29745 Sds Plus Matkap Uç Seti 7 Parça,Beton Matkap Uçları,"350,00",https://www.nalburcuk.com/urun/makita-p-29745-sds-plus-uc-seti-5-parca-metal-kutulu
9905,UNI-T.UT51,UNI-T UT51 Dijital Multimetre,Multimetre,"1.265,58",https://www.nalburcuk.com/urun/unit-t-ut51-dijital-multimetre
9906,SCHEPPACH.74008900,Scheppach 74008900 Torna Aynası 100mm 3 Çeneli DM460T ve LATA5.0 için,Scheppach,"14.204,40",https://www.nalburcuk.com/urun/scheppach-74008900-torna-aynasi-100mm-3-ceneli-dm460t-ve-lata5-0-icin
9907,ELTU.X708,ELTU X708 Sprey Bahçe Sulama Tabanca Seti,Sulama Başlıkları,"270,69",https://www.nalburcuk.com/urun/eltu-x708-sprey-bahce-sulama-tabanca-seti
9908,İZELTAŞ.3835150280,İzeltaş Ağır Tip Betoncu Kerpeteni 280 mm,Kerpetenler,"990,59",https://www.nalburcuk.com/urun/izeltas-agir-tip-betoncu-kerpeteni-280-mm
9909,CETA.C01-77,CETA FORM C01-77 1/4'' Lokma Uzatma Kolu 250 mm,Lokma Anahtarlar,"308,88",https://www.nalburcuk.com/urun/ceta-form-c01-77-1-4-uzatma-kolu-250-mm
9910,MASTECH.SN8050,Mastech SN8050 Dijital Işık Ölçer Lux Metre,Diğer Ölçü Aletleri,"1.887,96",https://www.nalburcuk.com/urun/mastech-sn8050-dijital-isik-olcer-lux-metre
9911,TITI.4400,Titi 4400 Kuksa Ahşap Bardak,Kamp Mutfağı,"283,02",https://www.nalburcuk.com/urun/titi-4400-kuksa-ahsap-bardak
9912,TITI.3400,Titi 3400 Tas Menteşe Freze Uç Seti 5 Parça,Panç Setleri,"333,75",https://www.nalburcuk.com/urun/titi-3400-tas-mentese-freze-uc-seti-5-parca
9913,TITI.3500,Titi 3500 Airbrush Mini Boya Tabancası,Boya Tabancaları,"1.027,95",https://www.nalburcuk.com/urun/titi-3500-airbrush-mini-boya-tabancasi
9914,TITI.3600,Titi 3600 Ahşap Torna Aynası M33 Scheppach Makinalar İçin,Diğer Aksesuarlar,"9.078,00",https://www.nalburcuk.com/urun/titi-3600-ahsap-torna-aynasi-m33-scheppach-makinalar-icin
9915,TITI.3800,Titi 3800 Manyetik Açılı Kaynak Tutucu Mıknatıs Gönye 50 Lbs,Kaynak Aksesuarları,"341,76",https://www.nalburcuk.com/urun/titi-3800-manyetik-acili-kaynak-tutucu-miknatisli
9916,HANDY.HN-08.9,Handy HN-08 Petrolcü Eldiveni Lastik Bileklikli - 9,Kimyasal Eldivenler,"65,00",https://www.nalburcuk.com/urun/handy-hn-08-petrolcu-eldiveni-lastik-bileklikli-9
9917,MAKITA.D07892,Makita D-07892 Freze Düz Kanal Bıçağı 12 mm,Freze Bıçakları ve Havşa Uçları,"637,60",https://www.nalburcuk.com/urun/makita-d-07892-freze-duz-kanal-bicagi-12-mm
9918,MAKITA.D07951,Makita D-07951 Elmas Planya Bıçak Seti 82 mm,Planya Bıçakları,"493,82",https://www.nalburcuk.com/urun/makita-d-07951-elmas-planya-bicak-seti-82-mm
9919,MAKITA.D07967,Makita D-07967 Elmas Planya Bıçak Geniş 82 mm 2'li,Planya Bıçakları,"732,51",https://www.nalburcuk.com/urun/makita-d-07967-elmas-planya-bicak-genis-82-mm-2li
9920,MAKITA.D10182,Makita D-10182 Freze Düz Kanal Bıçağı 10 mm,Freze Bıçakları ve Havşa Uçları,"705,28",https://www.nalburcuk.com/urun/makita-d-10182-freze-duz-kanal-bicagi-10-mm
9921,MAKITA.D09329,Makita D-09329 Freze U Kanal Bıçağı 6 mm,Freze Bıçakları ve Havşa Uçları,"618,37",https://www.nalburcuk.com/urun/makita-d-09329-freze-u-kanal-bicagi-6-mm
9922,MAKITA.HR166DWAE1,ülü Kırıcı Delici 74 Parça Aksesuarlı,Akülü Kırıcı Deliciler,"21.936,99",https://www.nalburcuk.com/urun/makita-hr166dwae1-10-8v-2ah-akulu-kirici-delici-hilti-74-parca-aksesuarli
9923,TRAFİK12327TKR2,EVELUX 12327 TKAR2 Pvc Esnek Kırılmaz Trafik Konisi Ağırlıklı Çift Reflektörlü 90 cm,Trafik Ürünleri,"1.245,42",https://www.nalburcuk.com/urun/evelux-12327-tkar2-pvc-esnek-kirilmaz-trafik-konisi-agirlikli-cift-reflektorlu-90-cm
9924,FACTOR.FS4700,Factor FS4700 Sulu Fayans Seramik Kesme Makinası 1200 mm,Seramik Kesme,"44.666,91",https://www.nalburcuk.com/urun/factor-fs4700-sulu-fayans-seramik-kesme-makinasi-1200-mm
9925,SCHEPPACH.3903401719,Scheppach 3903401719 HG580 için Yedek Zımpara 80 Kum 18'li,Scheppach,"2.585,89",https://www.nalburcuk.com/urun/scheppach-3903401719-hg580-icin-yedek-zimpara-80-kum-18li
9926,MAXEXTRA.MX2600,Max Extra MX2600 SDS PLUS Kırıcı Delici Matkap 800 Watt,Kırıcı Delici,"1.500,00",https://www.nalburcuk.com/urun/max-extra-mx2600-sds-plus-kirici-delici-hilti-matkap-800-watt
9927,MAXEXTRA.MX7220,Max Extra MX7220 Alçıpan Zımpara Makinası Köşe Kenar Aparatlı,Zımpara Makineleri,"10.263,48",https://www.nalburcuk.com/urun/max-extra-mx7220-alcipan-zimpara-makinasi-kose-kenar-aparatli
9928,RACO.53747,Raco Expert 53747 Ahşap Saplı Plastik Çim Yaprak Toplama Tırmık 45 cm,Bahçe Tırmığı,"164,15",https://www.nalburcuk.com/urun/raco-expert-53747-ahsap-sapli-plastik-cim-yaprak-toplama-tirmik-45-cm
9929,RACO.53726,Raco Expert 53726 Ahşap Saplı Plastik Çim Yaprak Toplama Tırmık 60 cm,Bahçe Tırmığı,"206,59",https://www.nalburcuk.com/urun/raco-expert-53726-ahsap-sapli-plastik-cim-yaprak-toplama-tirmik-60-cm
9930,RACO.55326,Raco Expert 55326 Metal Hortum Sulama Tabancası Seti,Sulama Başlıkları,"324,16",https://www.nalburcuk.com/urun/raco-expert-55326-metal-hortum-sulama-tabancasi-seti
9931,STANLEY.154730,STANLEY 1-54-730 Camcı Çekiç 14 mm,Çekiç,"36,61",https://www.nalburcuk.com/urun/stanley-1-54-730-camci-cekic-14-mm
9932,STANLEY.217199,Stanley 2-17-199 Fatmax Back Saw Fine Finish Testere 300 mm,Testereler,"66,11",https://www.nalburcuk.com/urun/stanley-2-17-199-fatmax-back-saw-fine-finish-testere-300-mm
9933,STANLEY.016255,Stanley 0-16-255 Fatmax Iskarpela 14 mm,Iskarpelalar,"35,59",https://www.nalburcuk.com/urun/stanley-0-16-255-fatmax-iskarpela-14-mm
9934,STANLEY.016265,Stanley 0-16-265 Fatmax Iskarpela 38 mm,Iskarpelalar,"55,93",https://www.nalburcuk.com/urun/stanley-0-16-265-fatmax-iskarpela-38-mm
9935,CETA.G09-NC1,CETA FORM G09-NC1 Temassız AC Kontrol Kalemi,Voltaj Test Cihazları,"628,68",https://www.nalburcuk.com/urun/ceta-form-g09-nc1-temassiz-ac-kontrol-kalemi
9936,RACO.53217,Raco Expert 53217 Çim Çit Makası,Bahçe Makasları,"341,44",https://www.nalburcuk.com/urun/raco-expert-53217-cim-cit-makasi
9937,RACO.53368,Raco Expert 53368 Meyve Toplama Aparatı Ahşap Saplı,Diğer Bahçe Ekipmanları,"216,02",https://www.nalburcuk.com/urun/raco-expert-53368-meyve-toplama-aparati-ahsap-sapli
9938,RACO.55383,Raco Expert 55383 Hortum Sulama Ayarlı Nozul Sprey Tabancası Seti,Sulama Başlıkları,"116,48",https://www.nalburcuk.com/urun/raco-expert-55383-hortum-sulama-ayarli-nozul-sprey-tabancasi-seti
9939,RACO.55716,Raco Expert 55716 Sprinkler Tam Yarım Atlamalı Fıskıye Saplamalı,Fıskiye Grubu,"86,49",https://www.nalburcuk.com/urun/raco-expert-55716-sprinkler-tam-yarim-atlamali-fiskiye-saplamali
9940,RACO.55580,Raco Expert 55580 Hortum Askısı,Hortum Toplama ve Makara,"82,12",https://www.nalburcuk.com/urun/raco-expert-55580-hortum-askisi
9941,PROCUT.PR51130,PRO-CUT PR51130 Elmas Seramik Kesme Testere 200 mm,Elmaslı Kesme Grubu,"336,42",https://www.nalburcuk.com/urun/pro-cut-pr51130-elmas-seramik-kesme-testere-180-mm
9942,MAKITA.DHR241RMJ,Makita DHR241RMJ 18V/4Ah Akülü Kırıcı Delici,Akülü Kırıcı Deliciler,"28.023,79",https://www.nalburcuk.com/urun/makita-dhr241rmj-18v-4ah-akulu-kirici-delici-hilti
9943,MAKITA.DHP453SYX1,Makita DHP453SYX1 18V/1.5 Ah Li-ion Akülü Darbeli Matkap Vidalama 74 Parça Uç Setli,Akülü Matkap ve Vidalamalar,"18.914,01",https://www.nalburcuk.com/urun/makita-dhp453syx1-18v-1-5-ah-li-ion-akulu-darbeli-matkap-vidalama-74-parca-uc-setli
9944,PROXXON.24150-1-49,Proxxon 24150-1-49 Torna Aynası 3 Çeneli 24150 İçin,Proxxon Torna Makineleri,"4.227,16",https://www.nalburcuk.com/urun/proxxon-24150-1-49-torna-aynasi-3-ceneli-24150-icin
9945,SZ.1100Y,SUIZAN Ryoba Japon Testeresi Çift Taraflı Yedek Bıçak,SUIZAN Japon Testereleri,"1.794,24",https://www.nalburcuk.com/urun/suizan-ryoba-japon-testeresi-cift-tarafli-yedek-bicak
9946,SZ.1200Y,SUIZAN Dozuki Dovetail Japon Testeresi 24 cm Yedek Bıçak,SUIZAN Japon Testereleri,"1.922,40",https://www.nalburcuk.com/urun/suizan-dozuki-dovetail-japon-testeresi-24-cm-yedek-bicak
9947,SZ.1300Y,SUIZAN Dozuki Dovetail Japon Testeresi 21 cm Yedek Bıçak,SUIZAN Japon Testereleri,"1.965,12",https://www.nalburcuk.com/urun/suizan-dozuki-dovetail-japon-testeresi-21-cm-yedek-bicak
9948,SZ.1400Y,SUIZAN Dozuki Dovetail Japon Testeresi 15 cm Yedek Bıçak,SUIZAN Japon Testereleri,"1.495,20",https://www.nalburcuk.com/urun/suizan-dozuki-dovetail-japon-testeresi-15-cm-yedek-bicak
9949,SZ.1500Y,SUIZAN Kataba Japon Testeresi Yedek Bıçak,SUIZAN Japon Testereleri,"1.666,08",https://www.nalburcuk.com/urun/suizan-kataba-japon-testeresi-yedek-bicak
9950,SZ.1600Y,SUIZAN Kugihiki Flush Cut Japon Testeresi 18 cm Yedek Bıçak,SUIZAN Japon Testereleri,"1.922,40",https://www.nalburcuk.com/urun/suizan-kugihiki-flush-cut-japon-testeresi-18-cm-yedek-bicak
9951,712520,Dictum 712520 Survival Pocket Wire Saw Tel Testere,Dictum,"374,40",https://www.nalburcuk.com/urun/dictum-712520-survival-pocket-wire-saw-tel-testere
9952,BLACKDECKER.KX1650-QS,Black+Decker KX1650 Sıcak Hava Tabancası 1750 Watt,Üfleme ve Sıcak Hava,"1.404,00",https://www.nalburcuk.com/urun/black-decker-kx1650-sicak-hava-tabancasi-1750-watt
9953,İZELTAŞ.8725003111,İZELTAŞ 11 Parça Oto Tipi Poşet El Aleti Takımı,Çok Amaçlı Aletler,"1.077,22",https://www.nalburcuk.com/urun/izeltas-11-parca-oto-tipi-poset-el-aleti-takimi
9954,MANNESMAN.90304,Mannesmann 90304 İşkence Seti 4 Parça,İşkenceler,"3.177,30",https://www.nalburcuk.com/urun/mannesmann-90304-iskence-seti-4-parca
9955,MANNESMAN.54606,Mannesmann 54606 Freze Matkap Uç Seti 6 Parça,Freze Bıçakları ve Havşa Uçları,"854,40",https://www.nalburcuk.com/urun/mannesmann-54606-freze-matkap-uc-seti-6-parca
9956,GLRYZ.H.BKK.A,Kare Baca Kapağı Duvar Menfezi Ayarlı 90-140 mm,Menfez Grubu,"48,00",https://www.nalburcuk.com/urun/kare-baca-kapagi-duvar-menfezi-filtreli-ayarli
9957,GLRYZ.H.DM,Doğalgaz Cam Menfezi,Menfez Grubu,"21,12",https://www.nalburcuk.com/urun/dogalgaz-cam-menfezi
9958,MANO.H14,Mano H14 Organizer Çekmeceli Hobi Takım Çantası 14'',Takım Çantaları,"1.554,00",https://www.nalburcuk.com/urun/mano-h14-organizer-cekmeceli-hobi-takim-cantasi-14
9959,MANO.KORG10,Mano KORG10 Hobi Organizer Takım Çantası 10'',Takım Çantaları,"428,40",https://www.nalburcuk.com/urun/mano-korg10-hobi-organizer-takim-cantasi-10
9960,GLRYZ.H.508405,"Motorlu Tırpan Misinası 3,3 mm Testere Diş 41mt (Diken, Ot, Çimen Kesme)",Bahçe Makine Aksesuarları,"326,41",https://www.nalburcuk.com/urun/motorlu-tirpan-misinasi-3-3-mm-testere-dis-41mt-diken-ot-cimen-kesme
9961,GLRYZ.H.508406,"Motorlu Tırpan Misinası 3,3 mm Extra Çelik Telli 26mt (Diken, Ot, Çimen Kesme)",Bahçe Makine Aksesuarları,"338,42",https://www.nalburcuk.com/urun/motorlu-tirpan-misinasi-3-3-mm-extra-celik-telli-26mt-diken-ot-cimen-kesme
9962,AKBANT.505231,Akbant Çift Taraflı Yapışkanlı Köpük Bant 24 mm x 2 mt,Çift Taraflı Bantlar,"12,82",https://www.nalburcuk.com/urun/akbant-cift-tarafli-yapiskanli-kopuk-bant-24-mm-x-2-mt
9963,AKBANT.505232,Akbant Çift Taraflı Yapışkanlı Köpük Bant 48 mm x 2 mt,Çift Taraflı Bantlar,"25,63",https://www.nalburcuk.com/urun/akbant-cift-tarafli-yapiskanli-kopuk-bant-48-mm-x-2-mt
9964,STANLEY.SCD12S2K,Stanley SCD12S2K 10.8V 1.5Ah Li-ion Akülü Darbesiz Matkap Vidalama,Akülü Matkap ve Vidalamalar,"2.937,00",https://www.nalburcuk.com/urun/stanley-scd12s2k-10-8v-1-5ah-li-ion-akulu-darbesiz-matkap-vidalama
9965,PROXXON.28112,Proxxon 28112 Kıl Testere Bıçağı - 12 Adet,Proxxon Testereler,"210,91",https://www.nalburcuk.com/urun/proxxon-28112-kil-testere-bicagi-12-adet
9966,PROXXON.28114,Proxxon 28114 Kıl Testere Bıçağı - 12 Adet,Proxxon Testereler,"210,91",https://www.nalburcuk.com/urun/proxxon-28114-kil-testere-bicagi-12-adet
9967,PROXXON.28550,Proxxon 28550 Kendinden Yapışkanlı 120 Kum Disk Zımpara LHW için 12 Adet,Proxxon Zımpara ve Törpüler,"186,58",https://www.nalburcuk.com/urun/proxxon-28550-kendinden-yapiskanli-120-kum-disk-zimpara-lws-icin-12-adet
9968,PROXXON.28549,Proxxon 28549 Kendinden Yapışkanlı 80 Kum Disk Zımpara LHW için 12 Adet,Proxxon Zımpara ve Törpüler,"186,58",https://www.nalburcuk.com/urun/proxxon-28549-kendinden-yapiskanli-80-kum-disk-zimpara-lws-icin-12-adet
9969,PROXXON.28554,Proxxon 28554 Kendinden Yapışkanlı Zımpara Keçesi LHW için 5 Adet,Proxxon Zımpara ve Törpüler,"267,70",https://www.nalburcuk.com/urun/proxxon-28554-kendinden-yapiskanli-zimpara-kecesi-lws-icin-5-adet
9970,PROXXON.28555,Proxxon 28555 Kendinden Yapışkanlı Zımpara Keçesi LHW için 5 Adet,Proxxon Zımpara ve Törpüler,"267,70",https://www.nalburcuk.com/urun/proxxon-28555-kendinden-yapiskanli-zimpara-kecesi-lws-icin-5-adet
9971,PROXXON.28006,Proxxon 28006 Mikrofiber Parlatma Diski PM100 için,Proxxon Polisaj Grubu,"527,28",https://www.nalburcuk.com/urun/proxxon-28006-mikrofiber-parlatma-diski-pm100-icin
9972,PROXXON.28000,Proxxon 28000 Parlatma Diski Sert PM100 için,Proxxon Polisaj Grubu,"255,53",https://www.nalburcuk.com/urun/proxxon-28000-parlatma-diski-sert-pm100-icin
9973,PROXXON.28002,Proxxon 28002 Parlatma Diski Yumuşak PM100 için,Proxxon Polisaj Grubu,"227,14",https://www.nalburcuk.com/urun/proxxon-28002-parlatma-diski-yumusak-pm100-icin
9974,PROXXON.28004,Proxxon 28004 Parlatma Keçesi PM100 için,Proxxon Polisaj Grubu,"433,99",https://www.nalburcuk.com/urun/proxxon-28004-parlatma-kecesi-pm100-icin
9975,PROXXON.28008,Proxxon 28008 Parlatma Macunu PM100 için,Proxxon Polisaj Grubu,"458,33",https://www.nalburcuk.com/urun/proxxon-28008-parlatma-macunu-pm100-icin
9976,PROXXON.27180,Proxxon 27180 PM 100 Polisaj Makinası,Proxxon Polisaj Grubu,"14.492,09",https://www.nalburcuk.com/urun/proxxon-27180-pm-100-polisaj-makinasi
9977,P0004,WD 40 Çok Amaçlı Pas Sökücü Yağlayıcı Sprey 5 Litre Bidon,Yapı Kimyasalları ve İzolasyon,"5.040,00",https://www.nalburcuk.com/urun/wd-40-cok-amacli-pas-sokucu-yaglayici-sprey-5-litre-bidon
9978,LEO.JS98-C,Leo JS98-C Lehim Tabanca Havya 175 Watt,"Lehim, Havya Grubu","784,98",https://www.nalburcuk.com/urun/leo-js98-c-lehim-tabanca-havya-175-watt
9979,MENFEZ.35X55,Plastik Hareketli Menfez Panjurlu Banyo WC Havalandırma 35x55,Menfez Grubu,"240,00",https://www.nalburcuk.com/urun/plastik-hareketli-menfez-panjurlu-banyo-wc-havalandirma-35x55
9980,MENFEZ.45X55,Plastik Hareketli Menfez Panjurlu Banyo WC Havalandırma 45x55,Menfez Grubu,"264,00",https://www.nalburcuk.com/urun/plastik-hareketli-menfez-panjurlu-banyo-wc-havalandirma-45x55
9981,MENFEZ.65X45,Plastik Hareketli Menfez Panjurlu Banyo WC Havalandırma 65x45,Menfez Grubu,"297,60",https://www.nalburcuk.com/urun/plastik-hareketli-menfez-panjurlu-banyo-wc-havalandirma-65x45
9982,MAKITA.CP100DWA,Makita CP100DWA 10.8V 2Ah Li-ion Akülü Çok Amaçlı Kesici,Çok Amaçlı Alet,"9.722,54",https://www.nalburcuk.com/urun/makita-cp100dwa-10-8v-2ah-li-ion-akulu-cok-amacli-kesici
9983,VINKO.29311,VINKO VI 29311 8'' Plastik Saplı Eğe Seti 5 Parça,Eğeler,"333,62",https://www.nalburcuk.com/urun/8-plastik-sapli-ege-seti-5-parca
9984,MANO.R10SET,Mano R-10 Set Sarı Duvar Tipi Avadanlık Seti 8'li,Takım Çantaları,"528,00",https://www.nalburcuk.com/urun/mano-r-10-set-sari-duvar-tipi-avadanlik-seti-8li
9985,GEDORE.2297434,Gedore 7R-005 Cırcırlı Kombine Anahtar Seti 5 Parça,Kombine Anahtarlar,"8.553,42",https://www.nalburcuk.com/urun/gedore-7r-005-circirli-kombine-anahtar-seti-5-parca
9986,GEDORE.7695250,Gedore 8564E Dremometre Tork Anahtarı 750-2000 Nm,Tork Anahtarları,"191.265,55",https://www.nalburcuk.com/urun/gedore-8564e-dremometre-tork-anahtari-750-2000-nm
9987,GEDORE.7680810,Gedore 754-06 Dremometre Tork Anahtarı Cırcır Adaptörü 1'',Tork Anahtarları,"37.068,16",https://www.nalburcuk.com/urun/gedore-754-06-dremometre-tork-anahtari-circir-adaptoru-1
9988,GEDORE.1957694,Gedore 753 Dremometre Tork Anahtarı Mini 2-12 Nm,Tork Anahtarları,"25.732,76",https://www.nalburcuk.com/urun/gedore-753-dremometre-tork-anahtari-mini-2-12-nm
9989,GEDORE.2641240,Gedore DMK 200 Dremaster Tork Anahtarı 40-200 Nm,Tork Anahtarları,"18.968,48",https://www.nalburcuk.com/urun/gedore-dmk-200-dremaster-tork-anahtari-40-200-nm
9990,GEDORE.2641259,Gedore DMK 300 Dremaster Tork Anahtarı 60-300 Nm,Tork Anahtarları,"22.771,69",https://www.nalburcuk.com/urun/gedore-dmk-300-dremaster-tork-anahtari-60-300-nm
9991,GEDORE.2641267,Gedore DMK 400 Dremaster Tork Anahtarı 80-400 Nm,Tork Anahtarları,"38.973,04",https://www.nalburcuk.com/urun/gedore-dmk-400-dremaster-tork-anahtari-80-400-nm
9992,GEDORE.1482319,Gedore 2150-2160 PH-06 3 Bileşenli Tornavida Seti 6 Parça,Tornavida Takımları,"3.600,98",https://www.nalburcuk.com/urun/gedore-2150-2160-ph-06-3-bilesenli-tornavida-seti-6-parca
9993,GEDORE.1482343,Gedore 2150-2160 PH-010 3 Bileşenli Tornavida Seti 10 Parça,Tornavida Takımları,"4.748,89",https://www.nalburcuk.com/urun/gedore-2150-2160-ph-010-3-bilesenli-tornavida-seti-10-parca
9994,GEDORE.6698570,Gedore 4610 Oto Tip Kontrol Kalemi,Diğer Hırdavat,"1.021,68",https://www.nalburcuk.com/urun/gedore-4610-oto-tip-kontrol-kalemi
9995,GEDORE.6733070,Gedore 8245-160 JC Avrupa Modeli Kombine Pense 160 mm,Kombine Penseler,"1.580,78",https://www.nalburcuk.com/urun/gedore-8245-160-jc-avrupa-modeli-kombine-pense-160-mm
9996,GEDORE.6733150,Gedore 8245-180 JC Avrupa Modeli Kombine Pense 180 mm,Kombine Penseler,"1.661,59",https://www.nalburcuk.com/urun/gedore-8245-180-jc-avrupa-modeli-kombine-pense-180-mm
9997,GEDORE.6733230,Gedore 8245-200 JC Avrupa Modeli Kombine Pense 200 mm,Kombine Penseler,"1.883,04",https://www.nalburcuk.com/urun/gedore-8245-200-jc-avrupa-modeli-kombine-pense-200-mm
9998,GEDORE.6742300,Gedore 8314-125 JC İsveç Modeli Yan Keski 125 mm,Yankeskiler,"1.813,16",https://www.nalburcuk.com/urun/gedore-8314-125-jc-isvec-modeli-yan-keski-125-mm
9999,GEDORE.6742730,Gedore 8314-140 JC İsveç Modeli Yan Keski 140 mm,Yankeskiler,"1.820,15",https://www.nalburcuk.com/urun/gedore-8314-140-jc-isvec-modeli-yan-keski-140-mm
10000,GEDORE.6743380,Gedore 8314-160 JC İsveç Modeli Yan Keski 160 mm,Yankeskiler,"1.887,85",https://www.nalburcuk.com/urun/gedore-8314-160-jc-isvec-modeli-yan-keski-160-mm
10001,AKBANT.505285,Akbant Çift Taraflı Akrilik Bant 18mm x 2mt,Çift Taraflı Bantlar,"23,50",https://www.nalburcuk.com/urun/akbant-cift-tarafli-akrilik-bant-18mm-x-2mt
10002,NAREX.811205,Narex 811205 Mortise Zıvana Iskarpela 5 mm,Narex Iskarpelalar,"1.216,05",https://www.nalburcuk.com/urun/narex-811205-mortise-zivana-iskarpela-5-mm
10003,NAREX.885352,Narex 885352 Iskarpela Sapı 140x34 mm,Narex Diğer Ahşap Ürünleri,"311,00",https://www.nalburcuk.com/urun/narex-885352-iskarpela-sapi-140x34-mm
10004,NAREX.882052,Narex 882052 Iskarpela Sapı 140x34 mm,Narex Diğer Ahşap Ürünleri,"313,50",https://www.nalburcuk.com/urun/narex-882052-iskarpela-sapi-140x34-mm
10005,NAREX.811106,Narex 811106 Eğri Ağız Iskarpela Sağ 6 mm,Narex Iskarpelalar,"1.019,37",https://www.nalburcuk.com/urun/narex-811106-egri-agiz-iskarpela-sag-6-mm
10006,NAREX.811112,Narex 811112 Eğri Ağız Iskarpela Sağ 12 mm,Narex Iskarpelalar,"1.019,37",https://www.nalburcuk.com/urun/narex-811112-egri-agiz-iskarpela-sag-12-mm
