pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d,avg_inflation_1d,tuik_weighted_1d,avg_inflation_7d,tuik_weighted_7d,avg_inflation_15d,tuik_weighted_15d,avg_inflation_30d,tuik_weighted_30d
1454808,8684756545415,6WAK80007EK,Halter Yaka Kolsuz Sırt Detaylı Midi Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH,XL,1199.99,1199.99,0.0,TRY,39,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1421356,8684756815594,6WAK70400AA,Zincir Püskül Detaylı Çelik Kolye,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,ALTIN,Tek Beden,299.99,299.99,0.0,TRY,18,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1411414,8684758465896,6WAK90245HT,Kısa Kollu Bisiklet Yaka Büzgülü Dokulu Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS BSC,KAHVERENGİ,L,999.99,999.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1425836,8684632301241,6WAL90012HT,Uzun Kollu Bisiklet Yaka Arkası Fiyonk Detaylı Triko Kazak,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,EKRU,L,1199.99,1199.99,0.0,TRY,33,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1414186,8684757730384,6WAK40035UW,Kemer Detaylı Pileli Cepli Yüksek Bel Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,BEJ,42,1299.99,1299.99,0.0,TRY,0,03,,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1474017,8684846785066,6WAL20102IW,Cep Detaylı Fermuarlı Klasik Yaka Deri Görünümlü İçi Suni Kürklü Ceket,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS PU,KAHVERENGİ,38,2799.99,2799.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1439845,8684632043455,6WAK00007EW,Cepli Beli Bağlamalı Uzun Kollu Fermuarlı Kapüşonlu Yağmurluk,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > RAINCOAT,SİYAH,36,2199.99,2199.99,0.0,TRY,45,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1461044,8684846719825,6WAK40122PW,Cepli Pile Detaylı Kemerli Havuç Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,BEJ,34,1299.99,1299.99,0.0,TRY,32,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455919,8684847159705,6WAK60125PW,Uzun Kollu Düğmeli Viskon Saten Görünümlü Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > SHIRTS LS,HAKİ,34,1199.99,1199.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1428917,8684756815815,6WAK70419AA,Geometrik Charm Detaylı Kolye,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,SİYAH,Tek Beden,399.99,399.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1344365,8684290443048,5SAL30042IK,Kolsuz Bisiklet Yaka Crop Kadın Atlet,Koton,OLE > OLE > TEENAGE > JERSEY > TANKTOPS BSC,KIRIK BEYAZ,L,399.99,399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1477133,8684847651698,6WAK90539HT,Uzun Kollu Bisiklet Yaka Baklava Desenli Triko Hırka,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > CARDIGANS,KAHVERENGİ DESENLİ,S,1699.99,1699.99,0.0,TRY,1,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1453774,8684846632834,6WAL20151IW,Suni Kürk Bomber Ceket Oversize Fermuarlı Cepli,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS,KAHVERENGİ,34,3699.99,3699.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1401987,8684758616090,5SAK10085UK,Astarlı Slim Fit Drapeli Leopar Desenli Midi Boy Tül Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SKIRTS,KAHVERENGİ DESENLİ,XS,879.99,879.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1488010,8684847775387,6SAK80165UW,Pamuklu Kare Yaka Kısa Balon Kollu Midi Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN DRESSES > DRESSES,KIRIK BEYAZ,34,2599.99,2599.99,0.0,TRY,1,03,,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1461777,8684758465810,6WAK80062FK,Pencere Detaylı V Yaka Kolsuz Pullu Payetli Mini Abiye Elbise,Koton,TRENDS > PARTYWEAR > WOMEN > JERSEY > DRESSES,KAHVERENGİ,M,1799.99,1799.99,0.0,TRY,22,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1462222,8684847103722,6WAL70058IW,Viskon Karışımlı Kemer Detaylı Kalın Pileli Ekoseli Mini Etek,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ EKOSE,36,1399.99,1399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1472993,8684847845639,6WAL60084IW,Regular Fit Cepli Uzun Kollu Suni Süet Ceket,Koton,OLE > OLE > TEENAGE > WOVEN TOPS > SHIRTS LS,KAHVERENGİ,40,1799.99,1799.99,0.0,TRY,4,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1232543,8684289128819,4SAK20121UW,Tek Omuz Keten Yelek Kapaklı Cep Detaylı,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > VESTS,GRİ,34,1349.99,1349.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1497034,8684848008620,6SAL90009IT,Viskon Karışımlı Uzun Kollu Kayık Yaka Kazak,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,PEMBE,XL,1299.99,1299.99,0.0,TRY,0,03,0.0,4.000032000256002,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1452712,8684847292471,6WAK10322EK,Pullu Payetli Normal Bel Mini Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SKIRTS,SİYAH,XS,1299.99,1299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1373881,8684756500346,5SAK40246UW,Regular Fit Pile Detaylı Yüksek Bel Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,KIRIK BEYAZ,34,1799.99,1799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1440470,8684757890743,6WAK30004AA,Askılı Suni Deri Hobo Çanta,Koton,ACCESSORIES > ACCESSORIES > WOMEN > SADDLERY > BAGS,SİYAH,Tek Beden,1299.99,1299.99,0.0,TRY,38,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1382870,8684756104056,5SAK20016HT,Aplike Detaylı Bisiklet Yaka Kolsuz Triko Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > VESTS,ADA ÇAYI,XS,1099.99,1099.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1486885,8684758890438,6WAL60044IW,Düğmeli Bağlama Detaylı Uzun Kollu V Yaka Bluz,Koton,OLE > OLE > TEENAGE > WOVEN TOPS > BLOUSE LS,KAHVERENGİ,34,1299.99,1299.99,0.0,TRY,39,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1463967,8684758667627,6WAK00305EW,Suni Kürk Kaban Oversize Uzun Kollu Cepli,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > COATS,SİYAH,44,3799.99,3799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1469901,8684846623511,6SAL10137IK,Slim Fit Uzun Kollu Düğmeli Dokulu Klasik Yaka Bluz,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,BEJ,XS,899.99,899.99,0.0,TRY,26,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1490541,8684848008545,6SAL90009IT,Viskon Karışımlı Uzun Kollu Kayık Yaka Kazak,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,EKRU,XS,1249.99,1249.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1433716,8684758755089,6WAK10116EK,Regular Fit Üç İplik Uzun Kollu Polo Yaka Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,BORDO,L,1099.99,1099.99,0.0,TRY,110,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1433220,8684758668815,6WAK40083UW,Slim Fit Standart Bel Cepli Geniş İspanyol Paça Kumaş Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS BSC,SİYAH,44,1299.99,1299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1445197,8684846587790,6WAK50113UW,Viskon Karışımlı Geniş Yaka Uzun Kollu Düğmeli Cep Detaylı Blazer Ceket,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > SUITJACKET,KAHVERENGİ DESENLİ,40,2799.99,2799.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1420006,8684756197843,6WAK40017PW,Yanları Şerit Detaylı Cepli Düz Bol Paça Eşofman Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,SİYAH,40,1199.99,1199.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1421633,8684756128380,6WAK90154HT,Kısa Kollu Bisiklet Yaka Viskon Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS BSC,KREMA,S,1099.99,1099.99,0.0,TRY,10,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1448502,8684846641119,6WAK40125UW,Yüksek Bel Viskon Karışımlı Kemer Detaylı Cepli Palazzo Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,VİZON,34,1999.99,1999.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1389170,8684757605170,5SAK70155EW,Pamuklu Astarlı Brodeli Pileli Fisto Uzun Çiçekli Kloş Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,MAVİ DESENLİ,42,1999.99,1999.99,0.0,TRY,1,03,0.0,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1480400,8684848062806,6SAL20051IW,Fermuarlı Uzun Kollu Cepli Klasik Yaka Ceket,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS,GRİ,38,2699.99,2699.99,0.0,TRY,0,03,,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1477078,8684847812204,6SAL10280IK,Rahat Kalıp Uzun Kollu Düğmeli Polo Yaka Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,KAHVERENGİ,L,899.99,899.99,0.0,TRY,20,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1443974,8684846498782,6WAL40026IW,Düğme Detaylı Asimetrik Kesim Cepli Viskon Kumaş Geniş Paça Kumaş Pantolon,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > TROUSERS,ANTRASİT,42,1699.99,1699.99,0.0,TRY,5,03,,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1462102,8684632271766,6WAL20052IW,Rahat Kalıp Fermuarlı Kapüşonlu Kapitoneli Dik Yaka Şişme Mont,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS ANORAK,EKRU,38,3199.99,3199.99,0.0,TRY,5,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1431726,8684756511090,6WAK40027NK,Yüksek Bel Rahat Kalıp Scuba Mini Spor Şort Etek,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > SHORTS,YEŞİL,M,649.99,649.99,0.0,TRY,69,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1478592,8684847700112,6WMG60025IK,Cepli Fermuarlı Uzun Kollu Kapüşonlu Kaşe Bomber Ceket,Koton,OLE > OLE > TEENAGE > JERSEY > JACKETS,TAŞ,L,1899.99,1899.99,0.0,TRY,7,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1004030,8683353321743,3SAK60027UW,Gizli Düğmeli Gömlek Uzun Kollu,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS LS,KIRIK BEYAZ,36,849.99,849.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1445341,8684632299753,6WAL20094IW,Dik Yaka Kolsuz Peluş Detaylı Yelek,Koton,OLE > OLE > TEENAGE > OUTERWEAR > VESTS,SİYAH,40,2299.99,2299.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1484221,8684846345185,6SAL80003MD,Kolsuz Bisiklet Yaka Volanlı Mini Denim Elbise,Koton,KOTON JEANS > OLE > WOMEN > DENIM > DRESSES,KOYU İNDİGO,34,1699.99,1699.99,0.0,TRY,28,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1409812,8684757787456,6WAK60012UW,Klasik Yaka Düğmeli Uzun Kollu Saten Gömlek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS LS,VİZON,40,1299.99,1299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1448993,8684756339878,6WLK40059MK,Fermuarlı Uzun Kollu Rahat Kalıp Kapüşonlu Crop Pijama Üstü,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > PYJAMAS KNIT TOPS,ANTRASİT,L,799.99,799.99,0.0,TRY,5,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1462880,8684758958442,6WAK80188EK,Slim Fit Uzun Kollu Omzu Açık Madonna Yaka Mini Kadife Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,SİYAH,XL,1499.99,1499.99,0.0,TRY,43,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471146,8684846623610,6SAL10137IK,Slim Fit Uzun Kollu Düğmeli Dokulu Klasik Yaka Bluz,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,SİYAH,XL,899.99,899.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450934,8684632273074,6WAL20056IW,Suni Kürklü Yaka Fermuarlı Cepli Süet Görünümlü Biker Ceket,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS PU,BORDO,40,2799.99,2799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1468756,8684847055137,6WAK50258EK,Slim Fit Uzun Kollu Bisiklet Yaka Metal Aksesuarlı Tişört,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TSHIRT LS,SİYAH,M,699.99,699.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1422865,8684756815310,6WAK70380AA,Çoklu Zincir Kolye,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,ALTIN,Tek Beden,449.99,449.99,0.0,TRY,1,03,,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450850,8684632271377,6WAL20038IW,Suni Kürk Yaka Rahat Kalıp Fermuarlı Cep Detaylı Bomber Ceket,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS PU,BEJ,40,2999.99,2999.99,0.0,TRY,13,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1450520,8684632272961,6WAL20056IW,Suni Kürklü Yaka Fermuarlı Cepli Süet Görünümlü Biker Ceket,Koton,OLE > OLE > TEENAGE > OUTERWEAR > JACKETS PU,EKRU,38,2799.99,2799.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1234346,8684287795907,5WAL90027HT,Triko Kazak Dokulu Fırfır Detaylı Dik Yaka,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,GRİ,M,1299.99,1299.99,0.0,TRY,6,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1489044,8684846186399,6SAL40005MW,Pamuklu Düşük Bel Bol Kesim Denim Pantolon - Loose Straight Fit Jean,Koton,KOTON JEANS > OLE > WOMEN > WOVEN BOTTOMS > TROUSERS,KOYU KAHVERENGİ,36,1399.99,1399.99,0.0,TRY,110,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1374888,8684631001753,5SAK40002EW,Standart Bel Pile Detaylı Cepli Geniş Paça Kumaş Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT ÇİZGİLİ,34,1299.99,1299.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1462265,8684847237601,6WAK10305EK,Dantel Detaylı Kadife Mini Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SKIRTS,SİYAH,M,799.99,799.99,0.0,TRY,3,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1409276,8684756192565,6WAK20012UW,Astarlı Kruvaze Kolsuz Kemerli Uzun Yelek,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > VESTS,SİYAH,34,1799.99,1799.99,0.0,TRY,16,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1445128,8684846965550,6WAK50069PW,Koton X Sibil Çetinkaya -  Uzun Kollu Cepli Çizgili Kruvaze Blazer Ceket,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > JACKETS,KAHVERENGİ ÇİZGİLİ,34,2299.99,2299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1463996,8684632195062,6WAK00062EW,Fermuarlı Uzun Kollu Cepli İçi Suni Kürklü Kapüşonlu Suni Süet Mont,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > COATS,HAKİ,34,3299.99,3299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1468274,8684847372371,6WAL10668IK,Rahat Kalıp Şardonlu Uzun Kollu Geniş Yuvarlak Yaka Baskılı Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,PEMBE,S,899.99,899.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1468329,8684756112150,6WAL90129HT,Uzun Kollu Bisiklet Yaka Dikiş Detaylı Basic Triko Kazak,Koton,OLE > OLE > TEENAGE > KNITWEAR > SWEATERS,EKRU,M,1299.99,1299.99,0.0,TRY,65,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1475521,8684847029794,6SLK10077MK,Rahat Kalıp Fırfırlı Dolgusuz Balensiz Puantiyeli Sütyen,Koton,TRENDS > LINGERIE > WOMEN > LINGERIE > BRAS,SİYAH DESENLİ,M,399.99,399.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1473404,8684847974223,6WAK40249PW,Yarım Kemer Detaylı Pileli Cepli Geniş Paça Kumaş Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,SİYAH,42,1699.99,1699.99,0.0,TRY,1,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1315356,8684289812633,5SAK40006UW,Yüksek Bel Cigarette Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,LACİVERT,34,1799.99,1799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1390368,8684757077120,5SAL70035MD,Pamuklu Düğme Detaylı Cepli Asimetrik Denim Mini Şort Etek,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SKIRTS,KOYU İNDİGO,34,1349.99,1349.99,0.0,TRY,4,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1441919,8684632046296,6WAK90016HT,Uzun Kollu Bisiklet Yaka Saç Örgü Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS BSC,HAKİ,M,1099.99,1099.99,0.0,TRY,31,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1395254,8684630857238,5SAK40063AA,Hasır Vizör Şapka,Koton,ACCESSORIES > ACCESSORIES > WOMEN > ACCS TEXTILE > HATS,BEJ,Tek Beden,349.99,349.99,0.0,TRY,796,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1414171,8684758388096,6WAK20034UW,Kruvaze Yaka Kolsuz Uzun Blazer Yelek,Koton,CITY FASHION > BUSINESS > WOMEN > BLAZERS > VESTS,GRİ,34,1499.99,1499.99,0.0,TRY,10,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1455862,8684846905198,6WAK40054PW,Pile Detaylı Kemer Detaylı Mini Şort,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,SİYAH,36,1399.99,1399.99,0.0,TRY,8,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1477879,8684847768938,6SAK40170UW,Rahat Kalıp Keten Karışımlı Pileli Etek Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > TROUSERS,BEJ,40,1799.99,1799.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1476150,8684846379418,6WAK71037AA,Taş Detaylı Çelik Karışımlı Çiçekli Çoklu Kolye - Koton X Melis Ağazat,Koton,ACCESSORIES > ACCESSORIES > WOMEN > JEWELLERY > NECKLACES,KAHVERENGİ,Tek Beden,599.99,599.99,0.0,TRY,2,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1192479,8684287011014,4SAK00031EW,Trençkot Kruvaze Kapama Düğmeli Kemerli Cepli Rüzgarlık Detaylı,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > TRENCHCOATS,BEJ,36,3299.99,3299.99,0.0,TRY,0,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1479768,8684847817377,6SAL40112MD,Düğmeli Yüksek Bel Rahat Kesim Denim Pantolon - Culotte Jeans,Koton,KOTON JEANS > OLE > WOMEN > DENIM > TROUSERS,Gri,28,1199.99,1199.99,0.0,TRY,11,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1438609,8684632294321,6WAK90094HT,Uzun Kollu Bisiklet Yaka Çizgili Triko Hırka,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > CARDIGANS,LACİVERT ÇİZGİLİ,XL,1499.99,1499.99,0.0,TRY,114,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1469137,8684758458720,6WLK90016MK,Simli İp Askılı Tül Pijama Üstü,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > TANKTOPS,SİYAH,S,699.99,699.99,0.0,TRY,46,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1463321,8684756209614,6WAK80009AA,Renk Kontrastlı Pamuklu Soket Havlu Yılbaşı Çorabı,Koton,ACCESSORIES > ACCESSORIES > WOMEN > ACCS TEXTILE > SOCKS LC,EKRU,Tek Beden,199.99,199.99,0.0,TRY,153,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1436375,8684632206393,6WAK90032HT,Hafif Dik Yaka Uzun Kollu Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS BSC,SİYAH,XL,899.99,899.99,0.0,TRY,21,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1461174,8684846966328,6WAK70048EW,Koton X Melis Ağazat -  A Kesim Taş Detaylı Mini Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,ANTRASİT DESENLİ,34,1199.99,1199.99,0.0,TRY,69,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1398198,8684290818136,5SAL00001IW,Kruvaze Yaka Düğmeli Kemerli Cep Detaylı Kısa Trençkot,Koton,OLE > OLE > TEENAGE > OUTERWEAR > TRENCHCOATS,BEJ,34,3699.99,3699.99,0.0,TRY,10,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1411419,8684757896288,6WAK90245HT,Kısa Kollu Bisiklet Yaka Büzgülü Dokulu Triko Kazak,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > SWEATERS BSC,VİZON,M,999.99,999.99,0.0,TRY,137,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1471247,8684847364833,6SAL40037IK,Rahat Kalıp Pamuklu Cepli Beli Lastikli İspanyol Paça Eşofman Altı,Koton,OLE > OLE > TEENAGE > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,L,999.99,999.99,0.0,TRY,7,03,0.0,,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
1470217,8684756824619,6WLK80007MK,Beli Bağlamalı Rahat Kesim Fırfırlı Piiama Altı,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > SHORTS,AÇIK KAHVERENGİ,M,399.99,399.99,0.0,TRY,59,03,0.0,0.0,,,0.0,0.0,0.27881586402976216,0.17803052256050195,,,,
