date,product-name,product-price,category,source
2026-05-01,PAMIDRIA 90 MG/10 ML IV INFUZYON ICIN KONSANTRE COZELTI ICEREN 1 FLAKON,193.63,İlaç,TİTCK
2026-05-01,PAMIDRONAT DISODYUM DBL 90 MG/10 ML 1 FLAKON,42.56,İlaç,TİTCK
2026-05-01,"PAMINTU 10 MG/ML ENJEKSIYONLUK COZELTI ICEREN FLAKON ( 5 ML,1 FLAKON)",3.1199999999999997,İlaç,TİTCK
2026-05-01,"PAMIRAY 300 ENJ. 100 ML 0,612 GR 1 FLAKON",21.5,İlaç,TİTCK
2026-05-01,"PAMIRAY 300 ENJ. 50 ML 0,612 GR 1 FLAKON",10.76,İlaç,TİTCK
2026-05-01,"PAMIRAY 370 ENJ. 100 ML 0,755 MG 1 FLAKON",23.17,İlaç,TİTCK
2026-05-01,"PAMIRAY 370 ENJ. 50 ML 0,755 MG 1 FLAKON",11.57,İlaç,TİTCK
2026-05-01,PAMIRAY 370 ENJEKTABL SOLUSYON ICEREN FLAKON 200 ML,41.33,İlaç,TİTCK
2026-05-01,PANADOL  EXTRA 500 MG 24 FILM TABLET,2.77,İlaç,TİTCK
2026-05-01,PANADOL  EXTRA 500 MG 24 FILM TABLET,2.77,İlaç,TİTCK
2026-05-01,PANADOL 500 MG 24 FILM TABLET,1.02,İlaç,TİTCK
2026-05-01,PANADOL 500 MG 24 FILM TABLET,1.02,İlaç,TİTCK
2026-05-01,PANADOL ACTIFAST 500 MG 20 FILM TABLET,3.54,İlaç,TİTCK
2026-05-01,PANADOL MIGRESTOP 24 FILM TABLET,4.3,İlaç,TİTCK
2026-05-01,PANALGINE 30 TABLET,1.37,İlaç,TİTCK
2026-05-01,PANALGINE 300 MG 20 TABLET,0.95,İlaç,TİTCK
2026-05-01,PANDEV 20 MG 28 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANDEV 40 MG 14 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANDEV 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,PANDEV 40 MG IV ENJEKSIYONLUK LIYOFILIZE TOZ ICEREN 1 FLAKON,4.38,İlaç,TİTCK
2026-05-01,"PANIZARO 2,25 G IV INFUZYON ICIN LIYOFILIZE TOZ ICEREN FLAKON",6.96,İlaç,TİTCK
2026-05-01,"PANIZARO 4,5 G IV INFUZYON ICIN LIYOFILIZE TOZ ICEREN FLAKON",10.0,İlaç,TİTCK
2026-05-01,PANKREOFLAT 170 MG/310 MG FILM TABLET (60 TABLET),3.95,İlaç,TİTCK
2026-05-01,PANKREOFLAT 170 MG/310 MG GRANUL (22X2 G POSET),4.99,İlaç,TİTCK
2026-05-01,PANKREOFLAT 20 DRAJE,1.7,İlaç,TİTCK
2026-05-01,PANKREON COMP. 20 DRAJE,1.19,İlaç,TİTCK
2026-05-01,PANLIPAZ ENTERIK KAPLI 20 FILM TABLET,1.48,İlaç,TİTCK
2026-05-01,PANLIPAZ ENTERIK KAPLI 60 FILM TABLET,3.26,İlaç,TİTCK
2026-05-01,PANOCER 40 MG 14 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANOCER 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,"PANOLIMUS 0,5 MG 50 KAPSUL",16.33,İlaç,TİTCK
2026-05-01,PANOLIMUS 1 MG 50 KAPSUL,31.9,İlaç,TİTCK
2026-05-01,PANOLIMUS 5 MG 50 KAPSUL,153.25,İlaç,TİTCK
2026-05-01,PANOSPORIN 100 MG 50 YUMUSAK JELATIN KAPSUL,51.24,İlaç,TİTCK
2026-05-01,PANOSPORIN 25 MG 50 YUMUSAK JELATIN KAPSUL,13.55,İlaç,TİTCK
2026-05-01,PANOSPORIN 50 MG 50 YUMUSAK JELATIN KAPSUL,27.1,İlaç,TİTCK
2026-05-01,PANREF 20 MG 28 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANREF 40 MG 14 ENTERIK TABLET,3.12,İlaç,TİTCK
2026-05-01,PANREF 40 MG 28 ENTERIK TABLET,6.24,İlaç,TİTCK
2026-05-01,PANSORIL 40 MG/ML ORAL SUSPANSIYON (105 ML),541.47,İlaç,TİTCK
2026-05-01,PANTACTIVE 20 MG 28 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTACTIVE 40 MG 14 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTACTIVE 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,PANTEBIOL 500 MG 2 ML 5 AMPUL,1.23,İlaç,TİTCK
2026-05-01,PANTENOL %5 30 G POMAD,1.26,İlaç,TİTCK
2026-05-01,"PANTENOL %5 KREM, 30 G",1.18,İlaç,TİTCK
2026-05-01,PANTHEC 20 MG 28 ENT.TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTHEC 40 MG 14 ENTERIK TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTHEC 40 MG 28 ENTERIK TABLET,6.24,İlaç,TİTCK
2026-05-01,PANTHERO NEOHALER 50 MCG 30 INHALER KAPSUL,24.07,İlaç,TİTCK
2026-05-01,PANTO 20 MG 28 ENTERIK KAPLI TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTO 40 MG 14 TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTO 40 MG 28 TABLET,6.24,İlaç,TİTCK
2026-05-01,PANTO 40 MG IV ENJEKSIYONLUK LIYOFILIZE TOZ ICEREN 1 FLAKON,4.38,İlaç,TİTCK
2026-05-01,PANTO 40 MG IV ENJEKSIYONLUK LIYOFILIZE TOZ ICEREN 10 FLAKON,43.8,İlaç,TİTCK
2026-05-01,PANTOMED 2 ML 500 MG 5 AMPUL,1.24,İlaç,TİTCK
2026-05-01,PANTONIX 40 MG IV ENJ. ICIN TOZ ICEREN 1 FLAKON,4.38,İlaç,TİTCK
2026-05-01,PANTOZOL 40 MG IV ENJ. TOZ ICEREN 1 FLAKON,4.38,İlaç,TİTCK
2026-05-01,PANTPAS 40 MG 14 ENTERIK TABLET,3.12,İlaç,TİTCK
2026-05-01,PANTPAS 40 MG 30 ENTERIK TABLET,8.67,İlaç,TİTCK
2026-05-01,PANTPAS 40 MG IV ENJ. TOZ ICEREN 1 FLAKON,4.38,İlaç,TİTCK
2026-05-01,"PAPAVERINE HCL 0,04 GR 10 AMPUL",1.41,İlaç,TİTCK
2026-05-01,"PAPAVERINE HCL 0,05 GR 10 AMPUL",2.01,İlaç,TİTCK
2026-05-01,"PAPAVERINE HCL 0,06 GR 10 AMPUL",1.85,İlaç,TİTCK
2026-05-01,PARACEROL 10 MG/ML IV INFUZYON ICIN COZELTI ICEREN 100 ML 12 FLAKON,23.32,İlaç,TİTCK
2026-05-01,PARACET JUNIOR 160 MG 20 TABLET,0.27,İlaç,TİTCK
2026-05-01,PARACETAMOL PED.120 MG/5 ML150 ML SURUP,1.2,İlaç,TİTCK
2026-05-01,PARA-COLD 120 MG/5 ML 100 ML SURUP,0.75,İlaç,TİTCK
2026-05-01,PARAFLEX  250 MG 20 KOMPRIME TABLET,1.79,İlaç,TİTCK
2026-05-01,PARAFON  300 MG 20 TABLET,3.01,İlaç,TİTCK
2026-05-01,PARAKODIN 20 TABLET,1.06,İlaç,TİTCK
2026-05-01,PARAKS 48 MG 6 TABLET,0.56,İlaç,TİTCK
2026-05-01,PARAMIDON 500 MG 30 TABLET,1.07,İlaç,TİTCK
2026-05-01,PARANOX  120+15 MG 10 SUPPOZITUAR,1.02,İlaç,TİTCK
2026-05-01,PARANOX 120 MG/5 ML PEDIYATRIK SURUP 150 ML,4.14,İlaç,TİTCK
2026-05-01,PARANOX 500 MG 20 TABLET,0.52,İlaç,TİTCK
2026-05-01,PARANOX COLD 30 TABLET,1.11,İlaç,TİTCK
2026-05-01,PARANOX COLD FORTE 30 FILM TABLET,1.61,İlaç,TİTCK
2026-05-01,PARANOX COLD PEDIATRIK 100 ML SURUP,1.12,İlaç,TİTCK
2026-05-01,PARANOX FORT 240 MG 10 SUPPOZITUAR,1.27,İlaç,TİTCK
2026-05-01,PARANOX PLUS 20 TABLET,0.65,İlaç,TİTCK
2026-05-01,PARANOX S 120 MG 10 SUPPOZITUAR,0.9400000000000001,İlaç,TİTCK
2026-05-01,PARANOX TRIPLE 20 TABLET,1.87,İlaç,TİTCK
2026-05-01,PARASEDOL 10 MG/ML INFUZYON COZ. ICEREN 12 FLAKON,23.32,İlaç,TİTCK
2026-05-01,PARASEDOL 500 MG 20 TABLET,0.56,İlaç,TİTCK
2026-05-01,PARASEDOL PED. 120 MG/5 ML  150 ML SURUP,1.18,İlaç,TİTCK
2026-05-01,PARASINUS 30 TABLET,1.09,İlaç,TİTCK
2026-05-01,PARCETOL 120 MG/5 ML SURUP 100 ML,0.76,İlaç,TİTCK
2026-05-01,PAREGLIN 1/500 MG 90 FILM TABLET,9.12,İlaç,TİTCK
2026-05-01,PAREGLIN 2/500 MG 90 FILM TABLET,13.5,İlaç,TİTCK
2026-05-01,PARGICYL  20 MG/2 ML ENJ. COZELTI ICEREN AMPUL (5 AMPUL),32.91,İlaç,TİTCK
2026-05-01,PARGICYL  50 MG/5 ML ENJ. COZELTI ICEREN AMPUL (5 AMPUL),82.82,İlaç,TİTCK
2026-05-01,PARICAL 10 MCG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARICAL 2 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML 5 AMPUL,36.46,İlaç,TİTCK
2026-05-01,PARICAL 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,PARICAVER 10 MCG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL (5 AMPUL),182.3,İlaç,TİTCK
2026-05-01,PARICAVER 5 MCG/1 ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL (5 AMPUL),91.15,İlaç,TİTCK
2026-05-01,PARIDEV 10 MCG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 2 ML 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARIDEV 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,PARIET 20 MG 28 ENTERIK TABLET,15.61,İlaç,TİTCK
2026-05-01,PARIGEN 10 MCG/2ML IV ENJEKSIYONLUK COZELTI ICEREN 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARIGEN 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,"PARIM 0,250 MG 100 TABLET",11.63,İlaç,TİTCK
2026-05-01,PARIM 1 MG 100 TABLET,46.2,İlaç,TİTCK
2026-05-01,PARIQUEL 10 MCG/2ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARIQUEL 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,PARISITOL 10 MCG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 2 ML 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARISITOL 10 MCG/2 ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 2 ML 5 AMPUL,182.3,İlaç,TİTCK
2026-05-01,PARISITOL 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,PARISITOL 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML 5 AMPUL,91.15,İlaç,TİTCK
2026-05-01,"PARKIPEX 0,25 MG 100 TABLET",11.63,İlaç,TİTCK
2026-05-01,PARKIPEX 1 MG 100 TABLET,46.2,İlaç,TİTCK
2026-05-01,"PARKYN 0,125 MG 30 TABLET",2.1,İlaç,TİTCK
2026-05-01,"PARKYN 0,250 MG 100 TABLET",11.63,İlaç,TİTCK
2026-05-01,PARKYN 1 MG 100 TABLET,46.2,İlaç,TİTCK
2026-05-01,PARLIN 1 MG 30 TABLET,44.95,İlaç,TİTCK
2026-05-01,"PARLODEL 2,5 MG 30 TABLET",3.46,İlaç,TİTCK
2026-05-01,"PARLODEL 2,5 MG YAVAS SALIMLI KAPSUL (30 KAPSUL)",1.71,İlaç,TİTCK
2026-05-01,PARLODEL 5 MG YAVAS SALIMLI KAPSUL (28 KAPSUL),5.57,İlaç,TİTCK
2026-05-01,"PARODEX GARGARA, 200 ML",3.08,İlaç,TİTCK
2026-05-01,PARODEX ORAL SPREY 30 ML,2.67,İlaç,TİTCK
2026-05-01,PAROKAN 10 MG/ML 100 ML 1 FLAKON,1.94,İlaç,TİTCK
2026-05-01,PAROKAN 10 MG/ML 100 ML 12 FLAKON,23.32,İlaç,TİTCK
2026-05-01,PAROKZOL 10 MG 28 TABLET,28.7,İlaç,TİTCK
2026-05-01,PAROKZOL 15 MG 28 TABLET,25.11,İlaç,TİTCK
2026-05-01,PAROKZOL 30 MG 28 TABLET,42.16,İlaç,TİTCK
2026-05-01,PAROKZOL 5 MG 28 TABLET,18.06,İlaç,TİTCK
2026-05-01,PAROL 10 MG/ML INFUZYON ICIN COZELTI ICEREN 1 FLAKON,1.73,İlaç,TİTCK
2026-05-01,PAROL 10 MG/ML INFUZYON SOLUSYONU,23.32,İlaç,TİTCK
2026-05-01,PAROL 120 MG/5 ML 150 ML ORAL SUSPANSIYON,4.14,İlaç,TİTCK
2026-05-01,PAROL 250 MG/5 ML 150 ML PLUS SUSPANSIYON,4.14,İlaç,TİTCK
2026-05-01,PAROL 500 MG 20 TABLET,0.85,İlaç,TİTCK
2026-05-01,PAROL 500 MG 30 TABLET,1.1300000000000001,İlaç,TİTCK
2026-05-01,PAROL COLD 325 MG 20 KAPSUL,0.9,İlaç,TİTCK
2026-05-01,PAROL HOT 12 POSET GRANUL,3.22,İlaç,TİTCK
2026-05-01,PAROL HOT PEDIATRIK 12 POSET GRANUL,1.42,İlaç,TİTCK
2026-05-01,PAROL PLUS 30 TABLET,6.82,İlaç,TİTCK
2026-05-01,PARTEMOL 1 G/100 ML INFUZYON COZELTISI ICEREN 12 FLAKON,23.32,İlaç,TİTCK
2026-05-01,PARTEMOL 1 G/100 ML INFUZYON ICIN COZELTI ICEREN 1 FLAKON,1.73,İlaç,TİTCK
2026-05-01,"PARVISTEN %0,025 GOZ DAMLASI, COZELTI",3.46,İlaç,TİTCK
2026-05-01,PAS 1 GR 100 TABLET,20.47,İlaç,TİTCK
2026-05-01,PAS 1 GR 50 TABLET,12.33,İlaç,TİTCK
2026-05-01,"PASSEAR 45,52 MG+ 11,38 MG /ML KULAK DAMLASI (1 ADET 15 ML COZELTI)",3.67,İlaç,TİTCK
2026-05-01,PATANOL % 0.1 OFTALMIK SOLUSYON 5 ML,4.13,İlaç,TİTCK
2026-05-01,PATANOL % 0.1 OFTALMIK SOLUSYON 5 ML,4.13,İlaç,TİTCK
2026-05-01,"PATANOL S %0,2 STERIL OFTALMIK COZELTI 2,5 ML",109.23,İlaç,TİTCK
2026-05-01,PATRIL 20 MG 14 ENTERIK TABLET,3.78,İlaç,TİTCK
2026-05-01,PATRIL 20 MG ENTERIK TABLET (28 ENTERIK TABLET),7.56,İlaç,TİTCK
2026-05-01,PATYCA 600 MG 50 CENTIKLI FILM TABLET,45.44,İlaç,TİTCK
2026-05-01,PATYCA 800 MG 50 CENTIKLI FILM TABLET,68.39,İlaç,TİTCK
2026-05-01,PAVTIDE DISKUS 100 MCG 60 DOZ INHALASYON ICIN TOZ,16.66,İlaç,TİTCK
2026-05-01,PAVTIDE DISKUS 250 MCG 60 DOZ INHALASYON ICIN TOZ,21.82,İlaç,TİTCK
2026-05-01,PAVTIDE DISKUS 500 MCG 60 DOZ INHALASYON ICIN TOZ,26.44,İlaç,TİTCK
2026-05-01,PAXERA 10 MG 28 TABLET,1.95,İlaç,TİTCK
2026-05-01,PAXERA 10 MG 56 FILM TABLET,3.9,İlaç,TİTCK
2026-05-01,PAXERA 20 MG 28 TABLET,3.9,İlaç,TİTCK
2026-05-01,PAXERA 20 MG 56 FILM TABLET,7.8,İlaç,TİTCK
2026-05-01,PAXERA 30 MG 28 TABLET,5.85,İlaç,TİTCK
2026-05-01,PAXERA 30 MG 56 FILM TABLET,11.7,İlaç,TİTCK
2026-05-01,PAXERA 40 MG 28 TABLET,7.8,İlaç,TİTCK
2026-05-01,PAXERA 40 MG 56 FILM TABLET,15.6,İlaç,TİTCK
2026-05-01,PAXIL 20 MG 28 TABLET,3.9,İlaç,TİTCK
2026-05-01,PAXIL 20 MG 56 TABLET,7.8,İlaç,TİTCK
2026-05-01,PAXIPRID 200 MG 60 TABLET,25.53,İlaç,TİTCK
2026-05-01,PAXIPRID 400 MG 30 TABLET,17.33,İlaç,TİTCK
2026-05-01,PAXOTIN 20 MG 14 FILM KAPLI TABLET,4.54,İlaç,TİTCK
2026-05-01,PAXOTIN 20 MG 28 FILM KAPLI TABLET,3.9,İlaç,TİTCK
2026-05-01,PEDASEL %10 AMINOASIT COZELTISI 250 ML 1 SISE,23.51,İlaç,TİTCK
2026-05-01,PEDIA-D 50000 IU/15 ML ORAL DAMLA,1.75,İlaç,TİTCK
2026-05-01,PEDIASURE CILEK AROMALI 220 ML SISE,3.76,İlaç,TİTCK
2026-05-01,PEDIASURE FIBER CILEK AROMALI 220 ML,4.15,İlaç,TİTCK
2026-05-01,PEDIASURE FIBER MUZ AROMALI 220 ML SISE,4.15,İlaç,TİTCK
2026-05-01,PEDIASURE KAKAOLU 220 ML SISE,3.76,İlaç,TİTCK
2026-05-01,PEDIASURE MUZ AROMALI 220 ML SISE,2.53,İlaç,TİTCK
2026-05-01,PEDIASURE PEPTIDE VANILYA AROMALI 200 ML SISE,4.6,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS CILEK AROMALI  220 ML SISE,4.85,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS FIBER CILEK AROMALI  220 ML,5.37,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS FIBER MUZ AROMALI 220 ML,5.37,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS FIBER VANILYA AROMALI 220 ML RPB,5.37,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS MUZ AROMALI  220 ML,4.01,İlaç,TİTCK
2026-05-01,PEDIASURE PLUS VANILYA AROMALI  220 ML,4.85,İlaç,TİTCK
2026-05-01,PEDIASURE VANILYA AROMALI 220 ML SISE,3.76,İlaç,TİTCK
2026-05-01,PEDIAVER 10 MG/2 ML AMPUL (4 AMPUL),327.76,İlaç,TİTCK
2026-05-01,PEDIFEN 100 MG 100 ML SURUP,3.98,İlaç,TİTCK
2026-05-01,PEDIFEN 100 MG/ 5 ML SURUP,1.8,İlaç,TİTCK
2026-05-01,PEDIFEN COLD & FLU 100 ML SURUP,1.81,İlaç,TİTCK
2026-05-01,PEDIPAR 120 MG/5 ML 150 ML SUSPANSIYON,4.14,İlaç,TİTCK
2026-05-01,PEDIPAR PLUS 250 MG/5 ML 150 ML SUSPANSIYON,4.14,İlaç,TİTCK
2026-05-01,PEDITUS 100 ML SURUP,1.52,İlaç,TİTCK
2026-05-01,PEFLACINE 400 MG 1 AMPUL,1.1,İlaç,TİTCK
2026-05-01,PEFLACINE 400 MG 10 TABLET,16.97,İlaç,TİTCK
2026-05-01,PEFSAL 25 MCG/ 125 MCG AEROSOL INHALER 120 DOZ,21.48,İlaç,TİTCK
2026-05-01,PEFSAL 25 MCG/ 250 MCG AEROSOL INHALER 120 DOZ,26.23,İlaç,TİTCK
2026-05-01,PEFSAL 25 MCG/50 MCG AERESOL INHALER (1 INHALER 120 DOZ),16.59,İlaç,TİTCK
2026-05-01,PEFSAL 50 MCG/ 100 MCG INHALER 60 KAPSUL,16.66,İlaç,TİTCK
2026-05-01,PEFSAL 50 MCG/250 MCG INHALER KAPSUL(60 KAPSUL),21.82,İlaç,TİTCK
2026-05-01,PEFSAL 50 MCG/500 MCG INHALER KAPSUL(60 KAPSUL),26.44,İlaç,TİTCK
2026-05-01,PEGASYS 135 MCG 1 HAZIR SIRINGA,115.18,İlaç,TİTCK
2026-05-01,PEGASYS 180 MCG 1 HAZIR SIRINGA,132.67,İlaç,TİTCK
2026-05-01,PEGDIN BAGIRSAK TEMIZLEME TOZU 1 POŞET,13.74,İlaç,TİTCK
2026-05-01,PEGINTRON   150 MCG ENJEKSIYONLUK COZELTI TOZU VE COZUCUSU 4 FLAKON,1018.2,İlaç,TİTCK
2026-05-01,PEGINTRON 100 MCG ENJEKSIYONLUK COZELTI TOZU VE COZUCUSU 4 FLAKON,678.76,İlaç,TİTCK
2026-05-01,PEGINTRON 120 MCG ENJEKSIYONLUK COZELTI TOZU VE COZUCUSU 4 FLAKON,814.47,İlaç,TİTCK
2026-05-01,"PEITEL %0,25 MG 30 GR KREM",3.46,İlaç,TİTCK
2026-05-01,PEMTREX 100 MG IV INF. ICIN LIYOFILIZE TOZ ICEREN FLAKON,152.56,İlaç,TİTCK
2026-05-01,PEMTREX 500 MG IV INF. ICIN LIYOFILIZE TOZ ICEREN FLAKON,762.83,İlaç,TİTCK
2026-05-01,PENBISIN 1000 MG ENJEKSIYONLUK COZELI TOZU (1 FLAKON),1.59,İlaç,TİTCK
2026-05-01,PENBISIN 250 MG ENJEKSIYONLUK COZELI TOZU (1 FLAKON),0.81,İlaç,TİTCK
2026-05-01,PENBISIN 500 MG ENJEKSIYONLUK COZELI TOZU (1 FLAKON),1.25,İlaç,TİTCK
2026-05-01,PENCAIN K-400  1 FLAKON,0.5700000000000001,İlaç,TİTCK
2026-05-01,PENCAIN K-800  1 FLAKON,0.84,İlaç,TİTCK
2026-05-01,PENCOLD 200 MG/30 MG FILM TABLET (30 TABLET),3.99,İlaç,TİTCK
2026-05-01,"PENEPIN 0,3 MG/0,3 ML I.M. ENJEKSIYONLUK COZELTI ICEREN OTO ENJEKTOR (1 ADET)",56.95,İlaç,TİTCK
2026-05-01,"PENEPIN JR. 0,15 MG/0,3 ML I.M. ENJEKSIYONLUK COZELTI ICEREN OTO ENJEKTOR (1 ADET)",45.93,İlaç,TİTCK
2026-05-01,PENFLOKS 500 MG FILM TABLET (16),6.84,İlaç,TİTCK
2026-05-01,PENICILLIN G POTASYUM 1.000.000 IU ENJEKSIYONLUK COZELTI TOZU (1 FLAKON),0.88,İlaç,TİTCK
2026-05-01,PENICILLIN G POTASYUM 500.000 IU ENJEKSIYONLUK COZELTI TOZU (1 FLAKON),0.79,İlaç,TİTCK
2026-05-01,"PENIPASTIL  1,66 MG 20 PASTIL",0.44,İlaç,TİTCK
2026-05-01,PEN-OS 1000 MG 24 TABLET,4.2,İlaç,TİTCK
2026-05-01,PEN-OS 400 ORAL SÜSPANSIYON ICIN KURU TOZ (160 ML),6.16,İlaç,TİTCK
2026-05-01,PEN-OS 400 ORAL SÜSPANSIYON ICIN KURU TOZ (80 ML),2.86,İlaç,TİTCK
2026-05-01,PENSILINA 1E+06 IU 1 FLAKON,1.09,İlaç,TİTCK
2026-05-01,PENSIVIR % 1 KREM 2 G,4.91,İlaç,TİTCK
2026-05-01,PENSIVIR % 1 KREM 5 G,12.27,İlaç,TİTCK
2026-05-01,PENSOTIL 40 MG 30 FILM TABLET,3.46,İlaç,TİTCK
2026-05-01,PENTAGLOBIN 50 ML 1 FLAKON,162.05,İlaç,TİTCK
2026-05-01,"PENTAL SODYUM 0,5 G ENJEKSIYONLUK COZELTI ICIN TOZ (1 FLAKON)",1.47,İlaç,TİTCK
2026-05-01,PENTAL SODYUM 1 G ENJEKSIYONLUK COZELTI ICIN TOZ (1 FLAKON),2.14,İlaç,TİTCK
2026-05-01,PENTASA 1 G UZATILMIS SALIMLI 150 TABLET,108.24,İlaç,TİTCK
2026-05-01,PENTASA 500 MG 100 UZATILMIS SALIM TABLET,32.67,İlaç,TİTCK
2026-05-01,PENTASA UZATILMIS SALIMLI GRANUL 1 G 50 SASE,27.3,İlaç,TİTCK
2026-05-01,PENTASA UZATILMIS SALIMLI GRANUL 2 G 60 SASE,65.55,İlaç,TİTCK
2026-05-01,PENTAXIM 1 FLK+1 ENJ. 1 DOZ,46.12,İlaç,TİTCK
2026-05-01,PENTIN-LA  1.2  FLAKON,2.82,İlaç,TİTCK
2026-05-01,PENTIN-LA  2.4  FLAKON,2.82,İlaç,TİTCK
2026-05-01,PENTOX SR 400 MG 20 KAPSUL,3.46,İlaç,TİTCK
2026-05-01,PENVASC 10 MG 30 TABLET,5.37,İlaç,TİTCK
2026-05-01,PENVASC 10 MG 90 TABLET,11.02,İlaç,TİTCK
2026-05-01,PENVASC 5 MG 30 TABLET,5.37,İlaç,TİTCK
2026-05-01,PENZOL 40 MG 28 ENTERIK KAPLI TABLET,6.24,İlaç,TİTCK
2026-05-01,PEPTICER 15 MG 30 ENTERIK MIKROPELLET KAPSUL,7.24,İlaç,TİTCK
2026-05-01,PEPTICER 30 MG 14 ENTERIK MIKROPELLET KAPSUL,3.79,İlaç,TİTCK
2026-05-01,PEPTICER 30 MG 28 ENTERIK MIKROPELLET KAPSUL,7.56,İlaç,TİTCK
2026-05-01,PEPTYRA 20 MG 28 ENTERIK KAPLI TABLET,7.56,İlaç,TİTCK
2026-05-01,PEPZAN 225 MG/225 MG FILM TABLET (20 TABLET),2.86,İlaç,TİTCK
2026-05-01,PERALJIN 20 TABLET,0.77,İlaç,TİTCK
2026-05-01,PERAM 8/10 MG 30 FILM KAPLI TABLET,9.6,İlaç,TİTCK
2026-05-01,PERBRONS  10 MG 120 ML SURUP,5.3,İlaç,TİTCK
2026-05-01,"PERDUO 4/1,5 MG 30 SR FILM KAPLI TABLET",13.84,İlaç,TİTCK
2026-05-01,"PERDUO 4/1,5 MG 30 SR FILM KAPLI TABLET",13.84,İlaç,TİTCK
2026-05-01,"PERDUO 8/1,5 MG 30 SR FILM KAPLI TABLET",17.77,İlaç,TİTCK
2026-05-01,PEREBRON 50MG/5 ML 120 ML SURUP,5.3,İlaç,TİTCK
2026-05-01,PEREKS  150 ML OKSURUK SURUBU,1.22,İlaç,TİTCK
2026-05-01,PERFALGAN 10 MG/ML 100 ML 12 FLAKON,23.32,İlaç,TİTCK
2026-05-01,PERFOSE 800 MG 180 FILM TABLET,79.97,İlaç,TİTCK
2026-05-01,PERGE 150 MG 56 KAPSUL,13.78,İlaç,TİTCK
2026-05-01,PERGE 225 MG (56 KAPSUL),42.3,İlaç,TİTCK
2026-05-01,PERGE 25 MG 56 KAPSUL,3.13,İlaç,TİTCK
2026-05-01,PERGE 300 MG 56 KAPSUL,20.16,İlaç,TİTCK
2026-05-01,PERGE 75 MG 14 KAPSUL,5.22,İlaç,TİTCK
2026-05-01,PERGE 75 MG 56 KAPSUL,20.88,İlaç,TİTCK
2026-05-01,PERIDAY 2 MG 30 FILM TABLET,6.05,İlaç,TİTCK
2026-05-01,PERIDAY 4 MG 30 FILM TABLET,8.07,İlaç,TİTCK
2026-05-01,PERIFERAMIN AMINOASIT SOL 500 ML SETLI SISE,10.71,İlaç,TİTCK
2026-05-01,PERIFERAMIN AMINOASIT SOL 500 ML SETSIZ SISE,10.62,İlaç,TİTCK
2026-05-01,PERILIFE 1 MG 20 TABLET,1.81,İlaç,TİTCK
2026-05-01,PERILIFE 1 MG/ML ORAL COZELTI,8.85,İlaç,TİTCK
