Name,Brand,SalePrice,RegularPrice,StockCode,URL,CategoryURL,cleaned_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Kristal Sıva Malası Plastik Saplı 20cm,,264.0,264.0,"36933            264,00 TL            222,48 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/siva-malasi/prd-kristal-siva-malasi-plastik-sapli-20cm,https://nalburtek.com/el-aletleri,264.0,04,0.0,0.0,0.0,
Kristal Sıva Malası Plastik Saplı 22cm,,288.0,288.0,"36934            288,00 TL            239,76 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/siva-malasi/prd-kristal-siva-malasi-plastik-sapli-22cm,https://nalburtek.com/el-aletleri,288.0,04,0.0,0.0,0.0,
Kristal Sıva Malası Plastik Saplı 24cm,,300.0,300.0,"36935            300,00 TL            249,48 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/siva-malasi/prd-kristal-siva-malasi-plastik-sapli-24cm,https://nalburtek.com/el-aletleri,300.0,04,0.0,0.0,0.0,
Kristal Sıva Malası Plastik Saplı 26cm,,312.0,312.0,"36936            312,00 TL            257,04 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/siva-malasi/prd-kristal-siva-malasi-plastik-sapli-26cm,https://nalburtek.com/el-aletleri,312.0,04,0.0,0.0,0.0,
Eltos Premium Set 6 Parça,,3825.0,3825.0,"EPS006            3.825,00 TL            3.060,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/el-aletleri-setleri-ed93/prd-eltos-premium-set-6-parca,https://nalburtek.com/el-aletleri,3825.0,04,0.0,0.0,48.25581395348838,
Lokma Uçlu Pipo Tornavida Seti 5 Parça,,540.0,540.0,"LTS05            540,00 TL            450,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/lokma-uclu-tornavidalar/prd-lokma-uclu-pipo-tornavida-seti-5-parca,https://nalburtek.com/el-aletleri,540.0,04,0.0,0.0,0.0,
Dijital El Terazisi El Kantarı 50Kg Kapasiteli,,320.4,320.4,"EL0010            320,40 TL            213,60 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/terazi-kantar/prd-dijital-el-terazisi-el-kantari-50kg-kapasiteli,https://nalburtek.com/el-aletleri,320.4,04,0.0,0.0,0.5649717514124151,
Dijital Soft El Terazisi El Kantarı 50Kg Kapasiteli,,267.0,267.0,"EL0011            267,00 TL            181,56 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/terazi-kantar/prd-dijital-soft-el-terazisi-el-kantari-50kg-kapasiteli,https://nalburtek.com/el-aletleri,267.0,04,0.0,0.0,0.5649717514124294,
Lastik Hava Basınç Ölçer Mekanik 10-150 Psi,,400.5,400.5,"ELK110            400,50 TL            293,70 TL           -  +   ADET        Sepete Ekle",/el-aletleri/havali-el-aletleri/hava-tabancalari/prd-lastik-hava-basinc-olcer-mekanik-10-150-psi,https://nalburtek.com/el-aletleri,400.5,04,0.0,0.0,0.5649717514124294,
Elka Şerit Metre Sarı 10x25mm,,480.6,480.6,"ELKA1025            480,60 TL            320,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-elka-serit-metre-sari-10x25mm,https://nalburtek.com/el-aletleri,480.6,04,0.0,0.0,0.5649717514124389,
Manyetik Lokma Somun Tutucu Çatı Vida Adaptörü Pipo 12x45mm,,25.1,25.1,"VA1245           25,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/manyetik-uc-adaptorleri/prd-manyetik-lokma-somun-tutucu-cati-vida-adaptor-pipo-12x45mm,https://nalburtek.com/el-aletleri,25.1,04,0.0,0.0,0.5608974358974381,
Manyetik Lokma Somun Tutucu Çatı Vida Adaptörü Pipo 11x45mm,,25.1,25.1,"VA1145           25,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/manyetik-uc-adaptorleri/prd-manyetik-lokma-somun-tutucu-cati-vida-adaptoru-pipo-11x45mm,https://nalburtek.com/el-aletleri,25.1,04,0.0,0.0,0.5608974358974381,
Manyetik Lokma Somun Tutucu Çatı Vida Adaptörü Pipo 13x45mm,,27.77,27.77,"VA1345           27,77 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/manyetik-uc-adaptorleri/prd-manyetik-lokma-somun-tutucu-cati-vida-adaptoru-pipo-13x45mm,https://nalburtek.com/el-aletleri,27.77,04,0.0,0.0,0.5795001810938071,
Master Ayarlı Delme Panç Seti 40mm - 200mm,,534.0,534.0,"530561            534,00 TL            347,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-master-ayarli-delme-panc-seti-40mm-200mm,https://nalburtek.com/el-aletleri,534.0,04,0.0,0.0,0.5649717514124294,
Master Ayarlı Delme Panç Seti 30mm - 120mm,,427.2,427.2,"530560            427,20 TL            267,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-master-ayarli-delme-panc-seti-30mm-120mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
VipTec VT875103 Maket Bıçağı Falçata Plastik Gövde 18mm,,96.0,96.0,"VT875103            96,00 TL            78,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/maket-bicagi-falcata/prd-vip-tec-vt875103-maket-bicagi-falcata-plastik-govde-18mm,https://nalburtek.com/el-aletleri,96.0,04,0.0,0.0,0.0,
VipTec VT875122 Maket Bıçağı Falçata Metal Gövde 18mm,,138.0,138.0,"VT875122            138,00 TL            114,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/maket-bicagi-falcata/prd-vip-tec-vt875122-maket-bicagi-falcata-metal-govde-18mm,https://nalburtek.com/el-aletleri,138.0,04,0.0,0.0,0.0,
Elka Şerit Metre Sarı 3x16mm,,128.16,128.16,"ELKA316            128,16 TL            90,78 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-elka-serit-metre-sari-3x16mm,https://nalburtek.com/el-aletleri,128.16,04,0.0,0.0,0.5649717514124285,
Çelik Sabit Tezgah Mengene 75 mm,,2670.0,2670.0,"TM075            2.670,00 TL            2.242,80 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-celik-sabit-tezgah-mengene-75-mm,https://nalburtek.com/el-aletleri,2670.0,04,0.0,0.0,0.5649717514124294,
Çelik Sabit Tezgah Mengene 100 mm,,3204.0,3204.0,"TM100            3.204,00 TL            2.563,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-celik-sabit-tezgah-mengene-100-mm,https://nalburtek.com/el-aletleri,3204.0,04,0.0,0.0,0.5649717514124294,
Çelik Sabit Tezgah Mengene 125 mm,,3738.0,3738.0,"TM125            3.738,00 TL            3.257,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-celik-sabit-tezgah-mengene-125-mm,https://nalburtek.com/el-aletleri,3738.0,04,0.0,0.0,0.5649717514124294,
Çelik Sabit Tezgah Mengene 150 mm,,6408.0,6408.0,"TM150            6.408,00 TL            5.259,90 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-celik-sabit-tezgah-mengene-150-mm,https://nalburtek.com/el-aletleri,6408.0,04,0.0,0.0,0.5649717514124294,
Çelik Sabit Tezgah Mengene 200 mm,,9612.0,9612.0,"TM200            9.612,00 TL            7.476,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/prd-celik-sabit-tezgah-mengene-200-mm,https://nalburtek.com/el-aletleri,9612.0,04,0.0,0.0,0.5649717514124294,
Bi Metal Panç 35mm,,320.4,320.4,"530504            320,40 TL            208,26 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-bi-metal-panc-35mm,https://nalburtek.com/el-aletleri,320.4,04,0.0,0.0,0.5649717514124151,
Bi Metal Panç 51mm,,373.8,373.8,"530508            373,80 TL            288,36 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-bi-metal-panc-51mm,https://nalburtek.com/el-aletleri,373.8,04,0.0,0.0,0.5649717514124355,
Bi Metal Panç 54mm,,427.2,427.2,"530509            427,20 TL            304,38 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-bi-metal-panc-54mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
Bi Metal Panç 60mm,,427.2,427.2,"530511            427,20 TL            333,75 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-bi-metal-panc-60mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
Gfb Cep Tipi Mini Su Terazisi Mıknatıslı,,106.8,106.8,"GFB5537            106,80 TL            82,77 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/su-terazileri/prd-gfb-cep-tipi-su-terazisi-miknatisli,https://nalburtek.com/el-aletleri,106.8,04,0.0,0.0,0.564971751412424,
Sds Elmaslı Beton Delme Buat Açma Panç Seti 40mm,,534.0,534.0,"SGS1423            534,00 TL            339,09 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-sds-elmasli-beton-delme-buat-acma-panc-seti-40mm,https://nalburtek.com/el-aletleri,534.0,04,0.0,0.0,0.5649717514124294,
TCT Metal Delme Panç Seti 80 mm,,934.5,934.5,"TCT080            934,50 TL            801,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-tct-metal-delme-panc-seti-80-mm,https://nalburtek.com/el-aletleri,934.5,04,0.0,0.0,0.5649717514124294,
TCT Metal Delme Panç Seti 90 mm,,1068.0,1068.0,"TCT090            1.068,00 TL            934,50 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/panc-cesitleri/prd-tct-metal-delme-panc-seti-90-mm,https://nalburtek.com/el-aletleri,1068.0,04,0.0,0.0,0.5649717514124294,
Gfb Temizleme Bıçağı Freze Ucu 12 x 12.7 x 25.4mm,,213.6,213.6,"GFB2315            213,60 TL            165,54 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/ahsap-matkap-uclari/prd-gfb-temizleme-bicagi-freze-ucu-12-x-12-7-x-25-4mm,https://nalburtek.com/el-aletleri,213.6,04,0.0,0.0,0.564971751412424,
Gfb Pprc Pvc Su Borusu Genişletme Seti Bits Saplı,,534.0,534.0,"GFB2427            534,00 TL            427,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/setler/prd-gfb-pprc-pvc-su-borusu-genisletme-seti-bits-sapli,https://nalburtek.com/el-aletleri,534.0,04,0.0,0.0,0.5649717514124294,
Mikratools Maket Bıçağı Falçata Plastik Gövde 18mm,,60.0,60.0,"MKR2300            60,00 TL            39,60 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/maket-bicagi-falcata/prd-mikratools-maket-bicagi-falcata-plastik-govde-18mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Pirana Çok Amaçlı Testere Metal Plastik Ahşap Kesici Yedek Bıçağı,,133.5,133.5,"CATY300            133,50 TL            90,78 TL           -  +   ADET        Sepete Ekle",/el-aletleri/testereler/demir-testeresi/prd-pirana-cok-amacli-testere-metal-plastik-ahsap-kesici-yedek-bicagi,https://nalburtek.com/el-aletleri,133.5,04,0.0,0.0,0.5649717514124294,
Metal Sarı Kimyasal Dübel Tabancası Epoksi Tabanca 345ml,,360.0,360.0,"SKT100            360,00 TL            300,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tabancalar/epoksi-tabancalari/prd-metal-sari-kimyasal-dubel-tabancasi-epoksi-tabanca-345ml,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Dekor Dil Malası 18cm Ahşap Saplı,,360.0,360.0,"DKR070            360,00 TL            293,76 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/dil-malasi/prd-dekor-dil-malasi-18cm-ahsap-sapli,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Dekor Dil Malası 16cm Ahşap Saplı,,360.0,360.0,"DKR069            360,00 TL            281,52 TL           -  +   ADET        Sepete Ekle",/el-aletleri/mala-cesitleri/dil-malasi/prd-dekor-dil-malasi-16cm-ahsap-sapli,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Gfb Somun Sıkma 1/2 - 1/4 Dönüştürücü Mandren Bits Uç/Ucu Adaptörü,,160.2,160.2,"GFB2794            160,20 TL            133,50 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/matkap-ucu-adaptorleri/prd-somun-sikma-12-14-donusturucu-mandren-bits-ucucu-adaptoru,https://nalburtek.com/el-aletleri,160.2,04,0.0,0.0,0.5649717514124151,
Gfb Somun Sıkma Matkap Mandren Adaptörü 1/2,,106.8,106.8,"GFB2798            106,80 TL            80,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/matkap-ucu-adaptorleri/prd-somun-sikma-matkap-mandren-adaptoru-12,https://nalburtek.com/el-aletleri,106.8,04,0.0,0.0,0.564971751412424,
Gfb Somun Sıkma Matkap Mandren Adaptörü 3/8,,106.8,106.8,"GFB2799            106,80 TL            80,10 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/matkap-ucu-adaptorleri/prd-gfb-somun-sikma-matkap-mandren-adaptoru-38,https://nalburtek.com/el-aletleri,106.8,04,0.0,0.0,0.564971751412424,
Mikratools Torsion Bits Uç-Ucu Yıldız Ph2x50mm,,36.0,36.0,"TBPH050            36,00 TL            24,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-ph2x50mm,https://nalburtek.com/el-aletleri,36.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Ph2x75mm,,60.0,60.0,"TBPH075            60,00 TL            43,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-ph2x75mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Ph2x100mm,,60.0,60.0,"TBPH100            60,00 TL            54,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-ph2x100mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Ph2x150mm,,120.0,120.0,"TBPH150            120,00 TL            78,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-ph2x150mm,https://nalburtek.com/el-aletleri,120.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Pz2x50mm,,36.0,36.0,"TBPZ050            36,00 TL            24,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-pz2x50mm,https://nalburtek.com/el-aletleri,36.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Pz2x75mm,,60.0,60.0,"TBPZ075            60,00 TL            43,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-pz2x75mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Pz2x100mm,,60.0,60.0,"TBPZ100            60,00 TL            54,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-pz2x100mm,https://nalburtek.com/el-aletleri,60.0,04,0.0,0.0,0.0,
Mikratools Torsion Bits Uç-Ucu Yıldız Pz2x150mm,,120.0,120.0,"TBPZ150            120,00 TL            78,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-mikratools-torsion-bits-uc-ucu-yildiz-pz2x150mm,https://nalburtek.com/el-aletleri,120.0,04,0.0,0.0,0.0,
Sfd Ispatulalı Çelik Tel Fırça Metal Kazımalı 270mm,,80.1,80.1,"SFD056            80,10 TL            58,74 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/celik-tel-fircalar/prd-sfd-ispatulali-celik-tel-firca-metal-kazimali-270mm,https://nalburtek.com/el-aletleri,80.1,04,0.0,0.0,0.5649717514124151,
Cer-pa Klass Yıldız Uçlu Tornavida B.S. 4.5 PH1 X 150,,174.02,174.02,"1001 02 5150            174,02 TL            133,86 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/yildiz-tornavida/prd-cer-pa-klass-yildiz-uclu-tornavida-b-s-4-5-ph1-x-150,https://nalburtek.com/el-aletleri,174.02,04,0.0,30.001494098311664,30.001494098311664,
Cer-pa Klass Yıldız Uçlu Tornavida 6.0 PH2 X 150,,204.52,204.52,"1001 02 6150            204,52 TL            157,32 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/yildiz-tornavida/prd-cer-pa-klass-yildiz-uclu-tornavida-6-0-ph2-x-150,https://nalburtek.com/el-aletleri,204.52,04,0.0,30.00254258835496,30.00254258835496,
Cer-pa Klass Düz Uçlu Tornavida 5 X 150,,174.02,174.02,"1001 01 5150            174,02 TL            133,86 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tornavida-cesitleri/duz-tornavida/prd-cer-pa-klass-duz-uclu-tornavida-5-x-150,https://nalburtek.com/el-aletleri,174.02,04,0.0,30.001494098311664,30.001494098311664,
Cer-pa Dış Segman Pensesi (Yaylı - Eğri) 140 MM,,753.48,753.48,"2006 53 0140            753,48 TL            579,60 TL           -  +   ADET        Sepete Ekle",/el-aletleri/pense-ve-kerpeten-cesitleri/segman-penseleri/prd-cer-pa-dis-segman-pensesi-yayli-egri-140-mm,https://nalburtek.com/el-aletleri,753.48,04,0.0,30.0,30.0,
Rayno Profesyonel Şerit Metre 8x25mm,,347.1,347.1,"RYN11523            347,10 TL            267,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-rayno-profesyonel-serit-metre-8x25mm,https://nalburtek.com/el-aletleri,347.1,04,0.0,0.0,0.5649717514124426,
Rayno Profesyonel Şerit Metre 5x25mm,,267.0,267.0,"RYN11522            267,00 TL            186,90 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-rayno-profesyonel-serit-metre-5x25mm,https://nalburtek.com/el-aletleri,267.0,04,0.0,0.0,0.5649717514124294,
Rayno Profesyonel Şerit Metre 10x25mm,,427.2,427.2,"RYN11524            427,20 TL            336,42 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/serit-metreler/prd-rayno-profesyonel-serit-metre-10x25mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
Milwaukee Yıldız Bits Uç-Ucu PZ2x25mm,,,,T4932430864               Sepete Ekle,/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-milwaukee-yildiz-bits-uc-ucu-pz2x25mm,https://nalburtek.com/el-aletleri,,04,,,,
Milwaukee Yıldız Bits Uç-Ucu PH2x25mm,,49.92,49.92,"T4932430853            49,92 TL            37,44 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-milwaukee-yildiz-bits-uc-ucu-ph2x25mm,https://nalburtek.com/el-aletleri,49.92,04,0.0,0.0,0.0,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 4mm,,87.04,87.04,"SGS1590            87,04 TL            69,63 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-4mm,https://nalburtek.com/el-aletleri,87.04,04,0.0,0.0,0.5661467359907673,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 5mm,,87.04,87.04,"SGS1591            87,04 TL            69,63 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-5mm,https://nalburtek.com/el-aletleri,87.04,04,0.0,0.0,0.5661467359907673,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 6mm,,74.76,74.76,"SGS1592            74,76 TL            69,63 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-6mm,https://nalburtek.com/el-aletleri,74.76,04,0.0,0.0,0.5649717514124316,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 7mm,,100.39,100.39,"SGS1593            100,39 TL            80,31 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-7mm,https://nalburtek.com/el-aletleri,100.39,04,0.0,0.0,0.5609536211559675,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 8mm,,116.95,116.95,"SGS1594            116,95 TL            93,56 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-8mm,https://nalburtek.com/el-aletleri,116.95,04,0.0,0.0,0.5675466506148393,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 10mm,,167.14,167.14,"SGS1595            167,14 TL            133,71 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-10mm,https://nalburtek.com/el-aletleri,167.14,04,0.0,0.0,0.5655836341756906,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu 12mm,,193.84,193.84,"SGS1596            193,84 TL            155,07 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-12mm,https://nalburtek.com/el-aletleri,193.84,04,0.0,0.0,0.5654993514915712,
Sgs Bits Saplı Çok Amaçlı Matkap Ucu Seti 6-7-8-10-12mm,,594.34,594.34,"SGS1597            594,34 TL            475,47 TL           -  +   ADET        Sepete Ekle",/el-aletleri/matkap-ucu-ve-aparatlar/bits-uclari/prd-sgs-bits-sapli-cok-amacli-matkap-ucu-seti-6-7-8-10-12mm,https://nalburtek.com/el-aletleri,594.34,04,0.0,0.0,0.5651438240270782,
Saplı Arazi Metre 30mt,,961.2,961.2,"FMS300            961,20 TL            694,20 TL           -  +   ADET        Sepete Ekle",/el-aletleri/olcu-aletleri/arazi-metreleri/prd-sapli-arazi-metre-30mt,https://nalburtek.com/el-aletleri,961.2,04,0.0,0.0,0.5649717514124389,
Rambo Kalın Plastik Silikon Tabancası,,120.0,120.0,"PST336           120,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tabancalar/silikon-tabancalari/prd-rambo-kalin-plastik-silikon-tabancasi,https://nalburtek.com/el-aletleri,120.0,04,0.0,0.0,11.11111111111111,
SGS Kimyasal Dübel Tabancası Epoksi Tabanca Kalın Pvc Siyah 345ml,,240.0,240.0,"SGS249            240,00 TL            182,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/tabancalar/epoksi-tabancalari/prd-sgs-epoksi-tabancasi-kimyasal-dubel-tabancasi-siyah,https://nalburtek.com/el-aletleri,240.0,04,0.0,31.57894736842105,90.47619047619048,
Çatal Çekiç 300gr,,180.0,180.0,"CC0300            180,00 TL            150,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/cekic-keser-tokmak/cekic/prd-catal-cekic-300gr,https://nalburtek.com/el-aletleri,180.0,04,0.0,0.0,0.0,
SDS Max Murç 18x500mm,,427.2,427.2,"SDS1850            427,20 TL            301,71 TL           -  +   ADET        Sepete Ekle",/el-aletleri/keski-murc-cesitleri/keski/prd-sds-max-murc-18x500mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
SDS Max Keski 18x600x25mm,,427.2,427.2,"SDS1860            427,20 TL            352,44 TL           -  +   ADET        Sepete Ekle",/el-aletleri/keski-murc-cesitleri/keski/prd-sds-max-keski-18x600-mm,https://nalburtek.com/el-aletleri,427.2,04,0.0,0.0,0.564971751412424,
Metal Yağdanlık Spiralli 500cc,,300.0,300.0,"SMY500            300,00 TL            258,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/diger-el-aletleri/yagdanlik-ve-gres-pompalari/prd-spiralli-metal-yagdanlik-500cc,https://nalburtek.com/el-aletleri,300.0,04,0.0,0.0,0.0,
Metal Oluklu Levye 400 mm,,360.0,360.0,"TL040            360,00 TL            318,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/bijon-anahtarlari-ve-levyeler/prd-metal-oluklu-levye-400-mm,https://nalburtek.com/el-aletleri,360.0,04,0.0,0.0,0.0,
Metal Oluklu Levye 500 mm,,420.0,420.0,"TL050            420,00 TL            360,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/bijon-anahtarlari-ve-levyeler/prd-metal-oluklu-levye-500-mm,https://nalburtek.com/el-aletleri,420.0,04,0.0,0.0,0.0,
Metal Oluklu Levye 600 mm,,480.0,480.0,"TL060            480,00 TL            402,00 TL           -  +   ADET        Sepete Ekle",/el-aletleri/anahtarlar/bijon-anahtarlari-ve-levyeler/prd-metal-oluklu-levye-600-mm,https://nalburtek.com/el-aletleri,480.0,04,0.0,0.0,0.0,
İzmir Fırça Badana Fırçası Bursa Uzun,,134.4,134.4,"000223            134,40 TL            107,40 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/badana-fircalari/prd-izmir-firca-badana-fircasi-bursa-uzun,https://nalburtek.com/el-aletleri,134.4,04,12.000000000000005,12.000000000000005,12.000000000000005,
İzmir Fırça Badana Fırçası No:3,,132.0,132.0,"000025            132,00 TL            110,76 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/badana-fircalari/prd-izmir-firca-badana-fircasi-no-3,https://nalburtek.com/el-aletleri,132.0,04,10.0,10.0,10.0,
İzmir Fırça Badana Fırçası No:5,,150.0,150.0,"000049            150,00 TL            118,50 TL           -  +   ADET        Sepete Ekle",/el-aletleri/firca-rulo-ve-aksesuarlar/badana-fircalari/prd-izmir-firca-badana-fircasi-no-5,https://nalburtek.com/el-aletleri,150.0,04,25.0,25.0,25.0,
