product_name,price,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size
"Karaca Flat Midi Borosilikat Cam Çaydanlık Smoke Grey 1,1L & 1,8L",999.99,1499.0,499.01,33.29,TRY,7193373,1157,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-flat-borosilikat-cam-caydanlik-smoke-grey,https://cdn.karaca.com/image/000001000014670004/karaca-flat-borosilikat-cam-caydanlik-smoke-grey-000001000014670004-9.jpg,,
"Karaca Galya Maxi Çaydanlık Takımı 1,6L & 3L",3499.0,3999.0,500.0,12.5,TRY,7272553,2,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-galya-caydanlik-takimi-x-large,https://cdn.karaca.com/image/000001000263436001/karaca-galya-caydanlik-takimi-000001000263436001.jpg,,
Karaca Genova Mokapot 3 Cup,1299.0,1299.0,0.0,0.0,TRY,7206752,324,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-genova-mokapot-3-cup,https://cdn.karaca.com/image/cdndata/1/202409/000001000199987001/8683650353843_0.jpg,,
Karaca Glory Metal French Press 600 ml,1199.0,1199.0,0.0,0.0,TRY,7206747,75,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-glory-french-press-metal-600-ml,https://cdn.karaca.com/image/cdndata/1/202409/000001000199983001/8683650352891_0.jpg,,
Karaca Japanese Döküm Demlik-Teapot 800 ml Kırmızı,2499.0,2499.0,0.0,0.0,TRY,3847591,300,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-japanese-red-teapot-800-ml,https://cdn.karaca.com/image/banner/karaca/urun/urun2/urun3/26.01.2023-samet0075.jpg,,
Karaca Joyful Sızdırmaz Çelik Termos Gold 500 ml,599.99,599.99,0.0,0.0,TRY,7191617,18,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-joyful-sizdirmaz-celik-termos-500-ml-gold,https://cdn.karaca.com/image/cdndata/1/202311/000001000001707003/8683650210832_0.jpg,,
Karaca Kelly Cam Midi Çaydanlık Takımı 1L & 2L,1999.0,2799.0,800.0,28.58,TRY,7206146,1219,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-kelly-cam-caydanlik-xl,https://cdn.karaca.com/image/banner/ceyiz_lp/000001000157765001-430.jpg,,
"Karaca Keops Borosilikat Cam Mini Çaydanlık Takımı 0,45L & 1,5L",1299.0,1999.0,700.0,35.02,TRY,7081768,112,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-keops-cam-caydanlik,https://cdn.karaca.com/image/banner/ceyiz_lp/000001000157700001-560.jpg,,
"Karaca Kristal Krem İndüksiyon Tabanlı Emaye Midi Çaydanlık Takımı 1,1L & 2,3L",1499.0,1999.0,500.0,25.01,TRY,7126163,265,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-kristal-krem-emaye-caydanlik-takimi,https://cdn.karaca.com/image/cdndata/185/202206/153.03.08.2487/8683650027744-202.jpg,,
Karaca Leya Borosilikat Cam French Press 350 ml,799.99,799.99,0.0,0.0,TRY,7128411,1171,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-leya-french-press-350-ml,https://cdn.karaca.com/image/banner/zzhome/8683650040675-222.jpg,,
Karaca Leya Borosilikat Cam French Press 600 ml,899.99,899.99,0.0,0.0,TRY,7128415,2758,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-leya-french-press-600-ml,https://cdn.karaca.com/image/banner/zzhome/8683650040682-300.jpg,,
Karaca Leya Borosilikat Cam French Press 800 ml,1199.0,1199.0,0.0,0.0,TRY,7128419,6635,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-layla-french-press-800-ml,https://cdn.karaca.com/image/banner/zzhome/8683650040699-901.jpg,,
Karaca Leya French Press 600 ml Beyaz,899.99,899.99,0.0,0.0,TRY,7213127,22,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-leya-french-press-600-ml-beyaz,https://cdn.karaca.com/image/000001000020112005/karaca-leya-french-press-600-ml-beyaz-000001000020112005-3.jpg,,
Karaca Leya French Press Beyaz 800 ml,1199.0,1199.0,0.0,0.0,TRY,7213126,668,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-leya-french-press-beyaz-800-ml,https://cdn.karaca.com/image/000001000020112006/karaca-leya-french-press-beyaz-800-ml-000001000020112006-2.jpg,,
Karaca Little Çelik Sızdırmaz Termos Mavi 420 ml,599.99,999.99,400.0,40.0,TRY,7209732,808,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-little-celik-sizdirmaz-termos-420-ml-mavi,https://cdn.karaca.com/image/000001000236773001/karaca-little-celik-sizdirmaz-termos-mavi-420-ml-000001000236773001-3.jpg,,
"Karaca Lori Borosilikat Mini Cam Çaydanlık 0,6L & 1,2L",799.99,1099.0,299.01,27.21,TRY,7139772,967,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-lori-cam-caydanlik,https://cdn.karaca.com/image/000001000000917001/karaca-lori-borosilikat-cam-caydanlik-000001000000917001.jpg,,
Karaca Massi French Press 600 ml,999.99,999.99,0.0,0.0,TRY,7213279,1123,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-massi-french-press-600-ml,https://cdn.karaca.com/image/000001000242807001/karaca-massi-french-press-600-ml-000001000242807001-4.jpg,,
Karaca Massi French Press 800 ml,1199.0,1199.0,0.0,0.0,TRY,7213271,2575,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-massi-french-press-800-ml,https://cdn.karaca.com/image/000001000242807002/karaca-massi-french-press-800-ml-000001000242807002-1.jpg,,
Karaca Mystical Döküm Demlik-Teapot 720 ml Mavi,2499.0,2499.0,0.0,0.0,TRY,4901223,680,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-mystical-blue-teapot-720-ml,https://cdn.karaca.com/image/cdndata/185/202003/153.03.07.9767/8697918745226-300.jpg,,
Karaca Nebula Blue Demlik 100 ml,1999.0,1999.0,0.0,0.0,TRY,7233168,15,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-nebula-blue-demlik-100-ml,https://cdn.karaca.com/image/000001000257723001/karaca-nebula-blue-demlik-100-ml-000001000257723001-2.jpg,,
Karaca New Year Yılbaşı Forstar Pipetli Çelik Termos 1200 ml,1199.0,1199.0,0.0,0.0,TRY,7220071,18,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-forstar-pipetli-celik-termos-1200-ml,https://cdn.karaca.com/image/000001000247824001/karaca-forstar-pipetli-celik-termos-1200-ml-000001000247824001.jpg,,
Karaca Nico French Press 1000 ml,1799.0,1799.0,0.0,0.0,TRY,7213285,153,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-nico-french-press-1000-ml,https://cdn.karaca.com/image/000001000244233002/karaca-nico-french-press-1000-ml-000001000244233002.jpg,,
Karaca Nico French Press 600 ml Siyah,1499.0,1499.0,0.0,0.0,TRY,7213280,133,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-nico-french-press-600-ml-siyah,https://cdn.karaca.com/image/000001000244233001/karaca-nico-french-press-600-ml-si-yah-000001000244233001-4.jpg,,
Karaca Orion Çelik Sızdırmaz Termos Yeşil 500 ml,399.99,499.99,100.0,20.0,TRY,7203412,1807,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-orion-celik-sizdirmaz-termos-500-ml--yesil,https://cdn.karaca.com/image/000001000050143002/000001000050143002-60.jpg,,
Karaca Pamir Borosilikat Cam French Press 350 ml,799.99,799.99,0.0,0.0,TRY,7158924,769,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pamir-french-press-350-ml,https://cdn.karaca.com/image/cdndata/185/202210/153.03.08.2607/8683650040644-1.jpg,,
Karaca Pamir Borosilikat Cam French Press 600 ml,899.99,899.99,0.0,0.0,TRY,7158928,1754,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pamir-french-press-600-ml,https://cdn.karaca.com/image/banner/11tt/t/8683650040644-1.jpg,,
Karaca Pamir French Press 800 ml Siyah,999.99,999.99,0.0,0.0,TRY,7213128,1805,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pamir-french-press-800-ml-siyah,https://cdn.karaca.com/image/000001000020087003/karaca-pamir-french-press-800-ml-siyah-000001000020087003-3.jpg,,
"Karaca Panora Aile Boyu Midi Cam Çaydanlık Takımı 1,25L & 2,5L",1999.0,2999.0,1000.0,33.34,TRY,7201464,100,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-panora-aile-boyu-cam-caydanlik,https://cdn.karaca.com/image/cdndata/1/202409/000001000017478001/8683650295556-2.jpg,,
Karaca Parma French Press Siyah 1000 ml,1299.0,1299.0,0.0,0.0,TRY,7213295,36,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-parma-french-press-siyah-800-ml,https://cdn.karaca.com/image/000001000244232002/karaca-parma-french-press-siyah-800-ml-000001000244232002-4.jpg,,
Karaca Parma French Press Siyah 600 ml,1199.0,1199.0,0.0,0.0,TRY,7213294,69,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-parma-french-press-600-ml-siyah,https://cdn.karaca.com/image/000001000244232001/karaca-parma-french-press-600-ml-si-yah-000001000244232001.jpg,,
Karaca Pia Frostia French Press 430 ml,1299.0,1299.0,0.0,0.0,TRY,7213296,739,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pia-frostia-french-press-430-ml,https://cdn.karaca.com/image/000001000244237001/karaca-pia-frostia-french-press-430-ml-000001000244237001-6.jpg,,
Karaca Pia Matsu French Press 430 ml,1299.0,1299.0,0.0,0.0,TRY,7213287,416,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pia-matsu-french-press-430-ml,https://cdn.karaca.com/image/000001000244236001/karaca-pia-matsu-french-press-430-ml-000001000244236001-4.jpg,,
Karaca Pia Raum Çift Cidarlı French Press 600 ml,999.99,999.99,0.0,0.0,TRY,7213286,1224,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pia-raum-french-press-600-ml,https://cdn.karaca.com/image/000001000244234001/karaca-pia-raum-french-press-600-ml-000001000244234001-1.jpg,,
Karaca Pia Raum Çift Cidarlı French Press 800 ml,1299.0,1299.0,0.0,0.0,TRY,7213288,1249,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pia-raum-french-press-800-ml,https://cdn.karaca.com/image/000001000244234002/karaca-pia-raum-french-press-800-ml-000001000244234002-2.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Inox 350 ml,499.99,499.99,0.0,0.0,TRY,7206611,1940,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-350-ml-inox,https://cdn.karaca.com/image/cdndata/1/202409/000001000188281001/8683650329879_0.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Inox 450 ml,549.99,549.99,0.0,0.0,TRY,7206471,1710,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-450-ml-inox,https://cdn.karaca.com/image/cdndata/1/202409/000001000187954001/8683650329602-11.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Krem 450 ml,549.99,549.99,0.0,0.0,TRY,7206472,1221,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-cream,https://cdn.karaca.com/image/cdndata/1/202409/000001000187954003/8683650329626-6.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Kırmızı 350 ml,499.99,499.99,0.0,0.0,TRY,7206480,994,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-350-ml-kirmizi,https://cdn.karaca.com/image/000001000188281003/karaca-pluton-celik-sizdirmaz-termos-kirmizi-350-ml-000001000188281003-5.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Rose Gold 350 ml,499.99,499.99,0.0,0.0,TRY,7206482,618,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-350-ml-rose-gold,https://cdn.karaca.com/image/cdndata/1/202409/000001000188281002/8683650329886_0.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Siyah 350 ml,499.99,499.99,0.0,0.0,TRY,7206481,1545,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-350-ml-siyah,https://cdn.karaca.com/image/cdndata/1/202409/000001000188281004/8683650329909_0.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Siyah 450 ml,549.99,549.99,0.0,0.0,TRY,7206474,1428,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-450-ml-siyah,https://cdn.karaca.com/image/cdndata/1/202409/000001000187954004/8683650329633-5.jpg,,
Karaca Pluton Çelik Sızdırmaz Termos Çağla Yeşili 350 ml,499.99,499.99,0.0,0.0,TRY,7206483,911,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-pluton-celik-sizdirmaz-termos-350-ml-cagla-yesili,https://cdn.karaca.com/image/000001000188281005/karaca-pluton-celik-sizdirmaz-termos-cagla-yesili-350-ml-000001000188281005-5.jpg,,
Karaca Powersteel Pro 316+ Space Midi Çelik İndüksiyon Tabanlı Çaydanlık Takımı,3999.0,4499.0,500.0,11.11,TRY,3977196,209,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-power-steel-pro-space-caydanlik-takimi-medium,https://cdn.karaca.com/image/000001000156404001/karaca-powersteel-pro-316-space-midi-celik-i-nduksiyon-tabanli-caydanlik-takimi-000001000156404001-5.jpg,,
"Karaca Powersteel Pro 316+ Tokyo Çelik İndüksiyon Tabanlı Maxi Çaydanlık Takımı 1,25L & 2,9L",4499.0,4999.0,500.0,10.0,TRY,3985254,510,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-powersteel-pro-tokyo-caydanlik-takimi-aile-boy,https://cdn.karaca.com/image/cdndata/185/201912/153.03.07.8774/8697918716431-125.jpg,,
"Karaca Powersteel Pro 316+ Tokyo Çelik İndüksiyon Tabanlı Midi Çaydanlık Takımı 1,05L & 2,5L",3999.0,4499.0,500.0,11.11,TRY,3985260,561,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-powersteel-pro-tokyo-caydanlik-takimi-orta,https://cdn.karaca.com/image/000001000156409003/karaca-powersteel-pro-316-tokyo-midi-celik-i-nduksiyon-tabanli-caydanlik-takimi-000001000156409003-3.jpg,,
Karaca Rainbow Çelik Sızdırmaz Termos Krem 350 ml,499.99,649.99,150.0,23.08,TRY,7200478,2278,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-350-ml-krem,https://cdn.karaca.com/image/000001000186000001/karaca-rainbow-celik-sizdirmaz-termos-krem-350-ml-000001000186000001.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Krem 500 ml,549.99,699.99,150.0,21.43,TRY,7200479,769,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-500-ml-krem,https://cdn.karaca.com/image/000001000186000003/karaca-rainbow-celik-sizdirmaz-termos-krem-500-ml-000001000186000003.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Kırmızı 500 ml,549.99,699.99,150.0,21.43,TRY,7200483,3619,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-500-ml-kirmizi,https://cdn.karaca.com/image/000001000186000005/karaca-rainbow-celik-sizdirmaz-termos-kirmizi-500-ml-000001000186000005-4.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Mavi 350 ml,499.99,649.99,150.0,23.08,TRY,7200480,1874,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-350-ml-mavi,https://cdn.karaca.com/image/000001000186000007/karaca-rainbow-celik-sizdirmaz-termos-mavi-350-ml-000001000186000007.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Sarı 350 ml,499.99,649.99,150.0,23.08,TRY,7200481,2494,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-350-ml-sari,https://cdn.karaca.com/image/000001000186000009/karaca-rainbow-celik-sizdirmaz-termos-sari-350-ml-000001000186000009.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Siyah 350 ml,499.99,649.99,150.0,23.08,TRY,7200482,3213,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-350-ml-siyah,https://cdn.karaca.com/image/000001000186000002/karaca-rainbow-celik-sizdirmaz-termos-siyah-350-ml-000001000186000002.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Siyah 500 ml,549.99,699.99,150.0,21.43,TRY,7200476,4047,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-500-ml-siyah,https://cdn.karaca.com/image/000001000186000004/karaca-rainbow-celik-sizdirmaz-termos-siyah-500-ml-000001000186000004.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Turuncu 500 ml,549.99,699.99,150.0,21.43,TRY,7200477,1448,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-500-ml-turuncu,https://cdn.karaca.com/image/000001000186000006/karaca-rainbow-celik-sizdirmaz-termos-turuncu-500-ml-000001000186000006.png,,
Karaca Rainbow Çelik Sızdırmaz Termos Yeşil 350 ml,499.99,649.99,150.0,23.08,TRY,7200484,806,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-rainbow-celik-sizdirmaz-termos-350-ml-yesil,https://cdn.karaca.com/image/000001000186000008/karaca-rainbow-celik-sizdirmaz-termos-yesil-350-ml-000001000186000008.png,,
Karaca Skyfall Çelik Sızdırmaz Termos 350 ml Siyah,549.99,699.99,150.0,21.43,TRY,7174663,7202,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-skyfall-celik-sizdirmaz-termos-350-ml-siyah,https://cdn.karaca.com/image/cdndata/1/202306/000001000014333001/8683650175629-16.jpg,,
Karaca Skyfall Çelik Sızdırmaz Termos Fuşya 350 ml,549.99,699.99,150.0,21.43,TRY,7194034,7322,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-skyfall-celik-sizdirmaz-termos-350-ml-fusya,https://cdn.karaca.com/image/cdndata/1/202401/000001000014333007/8683650263692_0.jpg,,
Karaca Skyfall Çelik Sızdırmaz Termos Mavi 350 ml,549.99,699.99,150.0,21.43,TRY,7174664,1425,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-skyfall-celik-sizdirmaz-termos-350-ml-mavi,https://cdn.karaca.com/image/cdndata/1/202306/000001000014333002/8683650175636-6.jpg,,
Karaca Skyfall Çelik Sızdırmaz Termos Pembe 350 ml,549.99,699.99,150.0,21.43,TRY,7174665,295,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-skyfall-celik-sizdirmaz-termos-350-ml-pembe,https://cdn.karaca.com/image/cdndata/1/202306/000001000014333003/8683650175643-12.jpg,,
Karaca Thermal Çift Katmanlı Çelik Mug 420 ml Siyah,599.99,699.99,100.0,14.29,TRY,7208138,2281,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-thermal-celik-mug-420-ml-siyah,https://cdn.karaca.com/image/000001000232219002/karaca-thermal-celik-mug-420-ml-siyah-000001000232219002-3.jpg,,
Karaca Thermosteel Nature Bardaklı Çelik Sızdırmaz Termos Haki 500 ml,599.99,799.99,200.0,25.0,TRY,7192530,1479,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-thermosteel-nature-550-ml-celik-termos-haki,https://cdn.karaca.com/image/000001000009981002/karaca-thermosteel-nature-bardakli-celik-sizdirmaz-termos-haki-500-ml-000001000009981002-1.jpg,,
Karaca Thermosteel Nature Bardaklı Çelik Sızdırmaz Termos Siyah 550 ml,599.99,799.99,200.0,25.0,TRY,7192529,1361,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-thermosteel-nature-550-ml-celik-termos-siyah,https://cdn.karaca.com/image/000001000009981001/karaca-thermosteel-nature-bardakli-celik-sizdirmaz-termos-siyah-550-ml-000001000009981001.jpg,,
"Karaca Tokyo PowerSteel Pro 316+ Çelik İndüksiyon Tabanlı Mini Çaydanlık Takımı 0,65L & 1,5L",3499.0,3999.0,500.0,12.5,TRY,3985278,62,Yes,Mutfak,İçecek Hazırlama,1210,Mutfak > İçecek Hazırlama,İçecek Hazırlama,https://www.karaca.com/icecek-hazirlama,https://www.karaca.com/urun/karaca-powersteel-pro-tokyo-caydanlik-takimi-mini,https://cdn.karaca.com/image/cdndata/185/201912/153.03.07.8772/8697918716417-123.jpg,,
