item_name,price,tarih,kategori,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Ülker Yupo Jelly Meyve Bahçesi 80 Gr,31.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-36.08247422680412,-29.545454545454547
Ülker Yupo Jelly Kola 80 Gr,31.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-36.08247422680412,-29.545454545454547
Ülker Çiziviç 3 Lü 246 Gr,75.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Saklıköy Sütlü Kremalı Bisküvi 100 Gr,30.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Hanımeller Asorti Kurabiye 150 Gr,56.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,15.463917525773196
"Ülker Metro Büyük 50,4 Gr",25.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-12.068965517241379,-12.068965517241379
Ülker Albeni Büyük 52 Gr,24.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-17.24137931034483,-17.24137931034483
Eti Hoşbeş Kakaolu Gofret 142 Gr,75.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,10.294117647058822
Ülker Laviva Dolgulu Ve Bisküvili Çikolata 35 Gr,36.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,-10.975609756097562
Eti Karam Gofret 50 Gr,34.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,-1.4285714285714286
Ülker Probis 75 Gr,29.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çokomel 4 Lü Sade 36 Gr,23.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Cocostar 25 Gr,15.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-8.823529411764707,-8.823529411764707
Ülker Kat Kat Çilekli Milföy 28 Gr,13.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dankek Çay Saati Kakaolu Kek 200 Gr,72.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dankek Çay Saati Meyveli Kek 200 Gr,72.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Koska Krokan Fındık 30Gr,82.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Koska Krokan Fıstık 30Gr,146.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dore Çikolata Dolgulu Bisküvi 86 Gr,39.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Vivident Storming 45 Dakika,67.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dankek 8 Kek Duble Çikolatalı Kek 55 Gr,17.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Altınbaşak Kepekli Grissini 125 Gr,81.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Altınbaşak Grissini 125 Gr,80.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,0.0
Ülker Altınbaşak Light Yulaflı Kraker 46 Gr,17.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Torku Çilekli Gofret 142 Gr,56.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-8.130081300813007,-8.130081300813007
Torku Kakaolu Vanilyalı Gofret 142 Gr,56.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-8.130081300813007,-8.130081300813007
Torku Karamel Ve Fındık Kremalı Gofret 142 Gr,56.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-8.130081300813007,-8.130081300813007
Torku Fındıklı Gofret 142 Gr,56.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-8.130081300813007,-8.130081300813007
Ülker Dankek 8 Kek Çikolatalı Çilekli Kek 55 Gr,17.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Fıstıklı Kare Bitter Çikolata 65 Gr,131.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Milka Üzümlü Fındıklı Tablet Çikolata 80 Gr,121.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,53.16455696202531,0.0
Toblerone Sütlü Çikolata 35 Gr,66.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Sarelle Duo Gofret 33 Gr,32.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,
Sarelle Bitter Çikolata Kaplı Gofret 33 Gr,32.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,
Vivident Cüzdan Active Nane Aromalı Sakız,70.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Toblerone Sütlü Çikolata 100 Gr,141.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-12.693498452012383,-22.52747252747253
Milka Fındıklı Sütlü Tablet Çikolata 80 Gr,121.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,61.33333333333333,19.801980198019802
Milka Sütlü Tablet Çikolata 80 Gr,121.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,53.16455696202531,0.0
Şölen Luppo Kakaolu Sandviç Kek 184 Gr,95.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,7.303370786516854
Şölen Luppo Sütlü Sandviç Kek 184 Gr,95.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,7.303370786516854
Şölen Ozmo Burger 36 Gr,34.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Biscolata Pia Portakallı 100 Gr,86.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Biscolata Pia Frambuazlı 100 Gr,86.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Biscolata Pia Çikolatalı 100 Gr,86.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Biscolata Mood Bisküvi 125 Gr,79.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-6.470588235294119,-6.470588235294119
Şölen Biscolata Mood Sütlü Bisküvi 40 Gr,29.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-13.23529411764706,-13.23529411764706
Şölen Ozmo Hoppo Çilekli Bisküvi 40 Gr,34.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Ozmo 40Gr Hoppo,34.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Ozmo Fun Figürlü Çikolata 23 Gr,34.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Ozmo Cornet Çikolata 25 Gr,20.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Ozmo Egg Çikolatalı Yumurta 20 Gr,53.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Nutymax Antep Fıstıklı Kremalı Çikolata 44 Gr,44.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Şölen Nutymax Fındıklı Kremalı Çikolata 44 Gr,44.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Biskrem 100 Gr,31.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-10.144927536231885,-10.144927536231885
Vivident Storming Yeşil Nane Aromalı Sakız 33 Gr,67.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Vivident Storming Karpuz Aromalı Sakız,70.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Çıtır Elma 90 Gr,221.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,15.364583333333334,15.364583333333334
Canlı Anadolu Saray Helvası 400Gr,130.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,0.0
Ceviz İçi Lüx 1 Kg,956.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Keçemen Üzüm 1 Kg,568.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Köy Tava 1 Kg,284.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Ağın 1 Kg,399.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Fıstık Kabuklu 1 Kg,206.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Cips Külah 1 Kg,165.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,10.0,10.0
Leblebi Baharatlı 1 Kg,332.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Fıstık Çatlamış 1 Kg,244.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kuru Yaprak Kayısı 1 Kg,742.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Fıstık Amigo 1 Kg,247.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ay Çekirdek Dakota Çiğ 1 Kg,203.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ay Çekirdek Dakota Tuzlu 1 Kg,203.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Çıtır 1 Kg,174.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Çiğ Kabak Çekirdeği 1 Kg,438.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Fıstık Susamlı 1 Kg,283.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Cips Fıstık 1 Kg,247.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Tuzlu Leblebi 1 Kg,302.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
İzmir Kuru Üzüm Sultan 1 Kg,301.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Cevizli Sucuk 1 Kg,362.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Mısır Kavurga 1 Kg,159.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Yaban Mersini 1 Kg,592.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Soslu Mısır 1 Kg,149.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kayısı Çekirdeği 1 Kg,741.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Erik Kurusu 1 Kg,302.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Pamuk 1 Kg,174.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Beyaz Leblebi1 Kg,274.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Sarı Üzüm Besni 1 Kg,568.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Sarı Kavrulmuş 1 Kg,289.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kayısı Gün Kurusu 1 Kg,1334.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kayısı Şekerpare Jumbo 1 Kg,891.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Leblebi Şekeri 1 Kg,208.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Keçiboynuzu 1 Kg,256.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Badem Kavrulmuş 1 Kg,948.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Çiğ Badem İçi 1 Kg,888.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kilis Karası 1 Kg,597.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dankek Pöti Muffin Meyveli Kek 35 Gr,13.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Hoşbeş Çilekli Gofret 142 Gr,75.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,11.11111111111111
Eti Hoşbeş Fındıklı Gofret 142 Gr,75.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,10.294117647058822
Eti Karam Bitter %45 Kakaolu Kare Çikolata 60 Gr,81.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Canga Yer Fıstıklı Karamelli Nuga Bar 45 Gr,29.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-4.838709677419355,-4.838709677419355
Elit Çikolata Chooeggy 200 Gr,320.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Elit Çikolata Bohem 175 Gr,382.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Elit Bohem Karışık Madlen Çikolata 400 Gr,716.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Haribo Berries Şekerleme 80 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Haribo Tropik Meyve Şekerleme 80 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Haribo Solucan Şekerleme 80 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Haribo Happy Cola Şekerleme 80 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Haribo Altın Ayıcık Şekerleme 80 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Browni İntense Çikolatalı Kek 160 Gr,110.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Albeni 72 Gr,48.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Krispi Meksika Acılı Çubuk Kraker 43 Gr,13.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kavrulmuş Tuzlu Fıstık 1 Kg,250.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker %60 Bitter Çikolata 60 Gr,72.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ceviz Kabuklu 1 Kg,313.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-7.941176470588235,-7.669616519174041
Vivident Storming Nane Aromalı Sakız 12 Li,67.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Vivident Storming Damla Sakızı Aromalı Sakız 12 Li,67.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Vivident Storming Çilek Aromalı Sakız 12 Li,70.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Torku Bitter Çikolata 65 Gr,78.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Torku Bol Sütlü Kare Çikolata 65 Gr,78.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Rulokat Teneke 170 Gr,81.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-7.428571428571429,-7.428571428571429
Ülker Haylayf Bisküvi 256 Gr,59.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Fındık Aromalı Gofret 220 Gr,69.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Oneo Karpuz Aromalı Draje 60 Gr,87.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,19.047619047619047
Ülker Vanilya Aromalı Gofret 220 Gr,69.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çilekli Rulo Pasta 235 Gr,91.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çikolatalı Rulo Pasta 235 Gr,91.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Nestle Gofret 27Gr Crunc,27.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Tadelle King Size Fındıklı Çikolata 52 Gr,74.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,4.225352112676056
Eti Benimo Lokmalık 3 Lü 240 Gr,123.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,12.272727272727273
Eti Popkek Limonlu Kek 60 Gr,20.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Popkek Kakaolu Kek 60 Gr,15.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-26.82926829268293,-26.82926829268293
Ülker Hobby Çikolata Mini Bar 600 Gr,295.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Karam Bitter %54 Kakaolu Antep Fıstıklı 60 Gr,101.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Antep Fıstıklı Kare Çikolata 60 Gr,101.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Çikolata İçibol %27 Antep Fıstıklı 30 Gr,72.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Popkek Vişneli Kek 60 Gr,20.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Browni Klasik Çikolatalı Fındıklı Kek 40 Gr,20.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Cicibebe 400 Gr,129.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,14.096916299559473
Eti Petit Beurre Bisküvi Kakaolu 2 Li 370 Gr,76.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Petit Beurre Bisküvi 2 Li 400 Gr,76.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Burçak Yulaflı Bisküvi 125 Gr,34.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Dankek Çay Saati Mozaik Kek 200 Gr,71.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Altınbaşak Yulaflı Kepekli Bisküvi 5 X 46 Gr,82.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çokoprens 81 Gr,26.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker İkram Fındık Kremalı Sandviç Bisküvi 252 Gr,71.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker İkram Çikolata Kremalı Sandviç Bisküvi 252 Gr,71.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Taç Kraker 76 Gr,20.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Pötibör Çifte Kavrulmuş Bisküvi 450 Gr,71.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-22.82608695652174,-22.82608695652174
Ülker Rondo Muz Kremalı Bisküvi 61 Gr,17.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Rondo Çilek Kremalı Bisküvi 61 Gr,17.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Fındıklı Çikolata 60 Gr,95.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Bitter Çikolata 30 Gr,46.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Uzungil 10 Lu Kornet Külahı 30 Gr,38.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Uzungil Kağıt Helva 45 Gr,25.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Alpella 3Gen Gofret Beyaz 28 Gr,22.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
"Nestle Nesquik Gofret Sütlü Çikolata 26,7 Gr",22.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,4.761904761904762
Nestle Damak Antep Fıstıklı Çikolata 70 Gr,147.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,9.701492537313433,9.701492537313433
Ülker Sütlü Çikolata 30 Gr,46.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Fındıklı Çikolata 30 Gr,46.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,0.0
Elit Çikolata Şemsiye 30Gr,48.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Susamlı Çubuk Kraker 45 Gr,15.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Kekstra Konfeti Kakaolu Kek 38 Gr,18.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Antep Fıstıklı Çikolata 30 Gr,68.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çiziviç Kraker 82 Gr,26.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Mentos Karışık Meyve Aromalı Şeker,31.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Mentos Nane Aromalı Şeker 20 Adet,32.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Bounty Hindistan Cevizli 57 Gr Çikolata,62.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,-3.8461538461538463
Mars Çikolata 51 Gr,50.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Twix Çikolata 50 Gr,50.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Rulokat 42 Gr,24.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Nestle Kare 60Gr Fıstıklı,112.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,8.173076923076923,8.173076923076923
Ülker Dankek Pöti Muffin Hindistan Cevizli Kek 35 Gr,13.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Kekstra Çilekli Kek 40 Gr,15.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çizi Kraker 280 Gr,73.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Albeni Kek 43 Gr,33.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Tadelle Gofret 28 Gr,22.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,
Eti Browni Gold Kakao Soslu Çikolatalı Kek 9 Lu 180 Gr,87.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,7.361963190184049
Eti Pizza Kraker 76 Gr,21.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Balık Kraker 85 Gr,28.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Puf Renkli 18 Gr (Adet),8.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Cin Portakal Soslu Bisküvi 13 Lü 325 Gr,89.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,11.180124223602485
Eti Cin Lokmalık 114 Gr,34.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Burçak Sultani Üzümlü Kepekli Bisküvi 3 Lü 369 Gr,88.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Burçak Yulaflı Bisküvi 3 Lü 375 Gr,88.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Burçak Bisküvi 3 Lü 393 Gr,78.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-2.5,-10.857142857142858
Tadelle Beyaz Çikolata Kaplı Sütlü Çikolata 30 Gr,46.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,
Tadelle Sütlü Çikolata 30 Gr,45.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,
Ülker Haylayf 64 Gr,17.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Eti Etimek Tuzsuz Kızarmış Ekmek 148 Gr,74.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,8.75912408759124
Eti Form Bitter Çikolata Kaplı Lifli Bisküvi 50 Gr,51.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,4.081632653061225
Eti Form Limon Lifli Kepekli Bisküvi 50 Gr,26.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,4.0
Ülker Dankek Pöti Muffin Kakaolu Kek 35 Gr,13.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Petibör Çifte Kavrulmuş Bisküvi 175 Gr,40.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Bebe Bisküvisi 172 Gr,54.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Hanımeller Fındıklı Bisküvi 82 Gr,26.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Probis Bisküvi 10 Lu 28 Gr,95.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Pötibör Bisküvi 450 Gr,71.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-22.282608695652172,-22.282608695652172
Eti Puf Kakaolu 18 Gr,8.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Nestle Damak Baton Çikolata 30 Gr,59.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,
Eti Burçak Bisküvi 100 Gr,34.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Çokoprens 300 Gr,74.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-2.6143790849673203,-2.6143790849673203
Ülker Kremalı Sandviç Bisküvi 4 Lü 244 Gr,63.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Kremalı Sandviç Bisküvi 8 Li 488 Gr,98.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-7.0754716981132075,-7.0754716981132075
Eti Kremalı Bisküvi 61 Gr,20.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,13.88888888888889
Nestle Damak Kare Antep Fıstıklı Çikolata 60 Gr,102.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,16.57142857142857
Nestlé Classic Bitter Çikolata Kare 60 Gr,78.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,,
Nestle Çıtır Gofret 27 Gr,12.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
First Sensations Karpuz Aromalı Sakız 27 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,19.587628865979383
Kent Tofita Vişne Aromalı Şeker 47 Gr,28.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Kent Tofita Portakal Aromalı Şeker 47 Gr,28.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Caramio Baton Çikolata 55 Gr,58.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,0.0,0.0
Ülker Bütün Antep Fıstıklı Çikolata 65 Gr,96.5,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-6.763285024154589,-6.763285024154589
Ülker Sütlü Kare Çikolata 60 Gr,52.0,2026-05-25,atistirmalik,TRY,01,0.0,0.0,-27.77777777777778,-27.77777777777778
