ProductName,Price,Category
%100 Pamuk Boxer Pamuklu Slip Külot,299.99,Women
Kadın Süet Çapraz Çanta,1499.99,Women
Biodance Radiant Vita Koyu Leke Karşıtı & Cilt Parlatıcı Yüz Maskesi 34gr,349.99,Women
Reis X DeFacto 2'li Gold Küpe,999.99,Women
%100 Pamuk Wıde Leg Jean Pantolon,1299.99,Women
Regular Fıt Bisiklet Yaka Triko Hırka,699.99,Women
Su Geçirmez Regular Fit Kapüşonlu Fermuarlı Yağmurluk,1799.99,Women
Fitted Bisiklet Yaka Kemerli Kolsuz Bluz,399.99,Women
Fitted U Yaka Yırtmaçlı Poplin Kalın Askılı Bluz,699.99,Women
Kadın Fular,399.99,Women
Kadın Triko Atkı,599.99,Women
Bağlamalı Çiçek Nakışlı Kolsuz Bluz,699.99,Women
Kadın 2'li Kolye,399.99,Women
%100 Pamuk Barrel Fıt Jean Pantolon,1299.99,Women
Kadın Bileklik,399.99,Women
Kadın Dikdörtgen Toka Suni Deri Günlük Kemer,299.99,Women
Kadın Sırt Çantası,599.99,Women
Slım Fıt Bisiklet Yaka Kısa Kollu Tişört,499.99,Women
Relax Fıt Kısa Kollu Tişört,399.99,Women
Bodycon Vücudu Saran V Yaka Payetli Kumaş Midi Uzun Kollu Elbise,899.99,Women
Relax Fit Desenli Uzun Kollu Tunik,999.99,Women
Micro Kaplı Dolgusuz Balensiz Bralet,499.99,Women
Önden Bağlamalı Suni Deri Ceket ,1799.99,Women
Kadın Düz Taban Jean Terlik,799.99,Women
Fıtted Halter Yaka Kısa Kollu Tişört,399.99,Women
Kaplı Pedli Balensiz Tişört Bra,499.99,Women
Kadın Suni Deri Kartlık,199.99,Women
Düşük Bel Jean Yıkamalı Pantolon,1299.99,Women
Kısa Kollu Pijama Üstü,499.99,Women
%100 Pamuk Normal Bel Kısa Paça Gabardin Bermuda Şort,899.99,Women
Kadın Süet Çapraz Çanta,1999.99,Women
Regular Fıt Dar Paça Hamile Altı,599.99,Women
Kısa Kollu Tişört,499.99,Women
Desenli Kravat,399.99,Women
Regular Fıt Kısa Boy Gofre Dokulu Şort,599.99,Women
Kadın Suni Deri Sırt Çantası,499.99,Women
Oversize Geniş Kalıp Bisiklet Yaka Baskılı Kalın Sweatshirt,699.99,Women
Yüksek Bel Penye Astar Fitilli Kaşkorse Midi Etek,599.99,Women
Regular Fıt Hırka,1199.99,Women
Regular Fit Desenli Beli Lastikli Düz Paça Pantolon,799.99,Women
Kadın Suni Deri Kartlık,199.99,Women
Kadın Küpe,299.99,Women
Regular Fit Bisiklet Yaka Çizgili Triko Kazak,599.99,Women
Fırfırlı V Yaka Basıc Bluz,1099.99,Women
Regular Fıt Bisiklet Yaka Uzun Kollu Tunik,799.99,Women
Kadın Suni Deri 3'lü Günlük Kemer,499.99,Women
Kadın Hasır Omuz Çantası,1299.99,Women
Kadın Oval Toka Suni Deri Günlük Kemer,299.99,Women
Kadın Boncuk Bileklik,399.99,Women
Regular Fıt Uzun Kollu Tunik,899.99,Women
Kenar Bördürlü Şal,299.99,Women
Kadın Pamuklu Bere,199.99,Women
Oversıze Polo Yaka Kazak,1499.99,Women
Halter Yaka Çıtçıtlı Body,699.99,Women
Sorbe x DeFacto Tapered Fit Pantolon Yüksek Bel Pensli Düz Paça Cepli,1499.99,Women
Unisex Fresh 100 ml Parfüm,599.99,Women
Kayık Yaka Modal Sweatshirt,999.99,Women
Kadın 3'lü Kolye,399.99,Women
Oversize Geniş Kalıp V Yaka Baskılı Kalın Sweatshirt,799.99,Women
A Kesim Normal Bel Astarlı Poplin Maxi Etek,1499.99,Women
Fıtted Basıc Tek Omuzlu Bluz,499.99,Women
Sirkadiyen Denge Gözlüğü,999.99,Women
Cosrx Master Patch Original Fit Akne Bandı 24 Adet,249.99,Women
Kadın Hasır Şapka,499.99,Women
DCEY x DeFacto Kadın Suni Deri Çapraz Çanta,3999.99,Women
Kadın Jakarlı Tesettür Şal,399.99,Women
Relax Fit 2'li Takım Triko Bisiklet Yaka Kazak Geniş Paça Pantolon,799.99,Women
%100 Pamuk Dantel Detaylı Brazilian Külot,299.99,Women
Relax Fit 2'li Takım Gofre Dokulu Uzun Kollu Gömlek Pantolon,1299.99,Women
Fitted V Yaka Kısa Kollu Midi Elbise,799.99,Women
A Kesim V Yaka Modal Kolsuz Maxi Elbise,1499.99,Women
Kadın Suni Deri Kartlık,299.99,Women
Kadın Taşlı Sallantılı Küpe,299.99,Women
Kalın Kumaş 2'li Takım,899.99,Women
Kadın 9'lu Küpe,299.99,Women
Slim Fit Kısa kollu Kaşkorse Tişört,499.99,Women
Slım Fit Çizgili Kazak,999.99,Women
Kadın 2'li C Form Küpe,299.99,Women
Kısa Kollu Hamile Üstü,349.99,Women
İnce Askılı Simli Kumaş Midi Elbise,1799.99,Women
Relax Fit Beli Lastikli Saten Maxi Etek,899.99,Women
Yüksek Bel Jean Şort Etek,1299.99,Women
Kadın 2'li Kolye,399.99,Women
Puantiyeli Softshell Pijama Takımı,699.99,Women
Kadın Deniz Temalı 3'lü Küpe Seti,299.99,Women
	Slim Fit Dar Kesim Yırtmaçlı Midi Etek,499.99,Women
Kadın Suni Deri Kartlık,299.99,Women
DCEY x DeFacto Kadın Taşlı Küpe,199.99,Women
Kadın Daire Güneş Gözlüğü,999.99,Women
Regular Fıt Uzun Kollu Tişört,499.99,Women
Kadın 7'li Küpe Seti,299.99,Women
Kadın Beyaz Kurdeleli Çıtçıtlı Toka,249.99,Women
Fitted Bürümcük Brode Bağlamalı Uzun Kollu Bluz ,599.99,Women
Kadın Omuz Çantası,999.99,Women
Omuz Çantası,1299.99,Women
Kadın Desenli Şal,299.99,Women
Kadın Suni Deri Jean Kemeri,299.99,Women
Kadın Omuz Çantası,1299.99,Women
Oversize Geniş Kalıp Keten Karışımlı Uzun Kollu Gömlek,999.99,Women
Basıc Askılı Beyaz Body,399.99,Women
Beli Lastikli Çiçek Desenli Volanlı Mini Etek,799.99,Women
Wide Leg Geniş Bol Paça Pantolon,999.99,Women
Kadın Meyve Desenli Kolye,399.99,Women
Kadın 2'li Uzun Çorap,149.99,Women
V Yaka Volanlı Viskon Kolsuz Bluz,399.99,Women
Kadın Yılan Desenli Suni Deri Kartlık,129.99,Women
A Kesim Normal Bel Astarlı Tweed Mini Etek,699.99,Women
Kadın 8'li Yüzük,299.99,Women
Relax Fit Bisiklet Yaka Kuşaklı Poplin Uzun Kollu Maxi Tesettür Elbise,1999.99,Women
Kadın Oval Toka Suni Deri Günlük Kemer,499.99,Women
Unisex Yılan Derisi Desenli Güneş Gözlüğü Kılıfı,129.99,Women
Kapüşonlu Fermuarlı Hırka,899.99,Women
Fıtted Kapüşonlu Kalın Kumaş Hırka,899.99,Women
Regular Fit Bisiklet Yaka Selanik Örgü Desenli Triko Hırka,799.99,Women
%100 Pamuk Relax Fıt Yüksek Bel Düz Paça Uzun Jean Kar Yıkamalı Pantolon,1199.99,Women
Kadın 6'lı Küpe,399.99,Women
Kadın Vizör Şapka,499.99,Women
Wıde Leg Normal Bel Düz Paça Uzun Boy Saten Pantolon,1299.99,Women
V Yaka Önden Bağlamalı Triko Bluz,699.99,Women
Kadın Dikdörtgen Toka Suni Deri Jean Kemeri,299.99,Women
Kadın Yılbaşı Temalı Dokuma Atkı,399.99,Women
Kadın Suni Deri Cüzdan,499.99,Women
Slim Fit Dar Kesim Kayık Yaka Tül Uzun Kollu Tişört,499.99,Women
Kadın Anahtarlık,299.99,Women
Relax Fit Gömlek Yaka Desenli Viskon Uzun Kollu Tunik,999.99,Women
%100 Pamuk Çiçekli Bağcıklı Pamuklu Boxer,299.99,Women
Sorbe x DeFacto Carrot Fit Pantolon Havuç Kesim Normal Bel Düz Paça Cepli,1299.99,Women
Kadın Zincir Kolye,399.99,Women
Relax Fit Uzun Kollu Tesettür Gömlek Tunik,1199.99,Women
Kadın Dikdörtgen Toka Suni Deri Günlük Kemer,299.99,Women
Regular Fit Desenli Uzun Kollu Gömlek,799.99,Women
Fıtted Kayık Yaka Dantel Bluz,999.99,Women
Kadın 8'li Yüzük,299.99,Women
Kadın Desenli Suni Deri Cüzdan,299.99,Women
Kadın Mavi Cam Bordo Çerçeveli Gözlük,399.99,Women
Relax Fit Gömlek Yaka Desenli Viskon Uzun Kollu Tunik,999.99,Women
Slım Fıt Basıc  Bürümcük Tişört,499.99,Women
Relax Fit Beli Lastikli Siyah Bermuda Şort,399.99,Women
Kadın Çapraz Çanta,999.99,Women
Kadın Kelepçe Bileklik,299.99,Women
Relax Fit Beli Lastikli Saten Maxi Etek,899.99,Women
Kadın 2'li Saç Aksesuarı,249.99,Women
Kadın Yılbaşı Temalı Dokuma Atkı,399.99,Women
Straight Fit Düz Paça Pantolon,799.99,Women
Kadın 3'lü Kolye,399.99,Women
Kadın Bozuk Para Çantası,299.99,Women
Kadın 3 Zincirli Kolye Seti,399.99,Women
Pure Korean Foot Moisturizing Mask- Nemlendirici Ayak Maskesi (10ml),199.99,Women
Bisiklet Yaka Uzun Kollu Midi Elbise,999.99,Women
JKosmec Pomegranate Ultimate Hydrating Mask- Narlı Nemlendirici Maske (25ml),69.99,Women
Slım Fıt Bisiklet Yaka Basıc Düz Kısa Kollu Tişört,299.99,Women
Halter Yaka Ribana Atlet,399.99,Women
Regular Fit Desenli Saten Plaj Eteği,399.99,Women
Straplez Bluz,299.99,Women
Fitted Dik Yaka Kolsuz Midi Elbise,799.99,Women
%100 Pamuk Regular Fıt Bisiklet Yaka Nakış Baskı Baskılı Penye Kısa Kollu Tişört,499.99,Women
Balıkçı Yaka Triko Atlet,699.99,Women
Kadın Yilbaşı Temalı Mandal Toka,299.99,Women
Kadın Kolye,399.99,Women
Fitted Vücudu Saran Askılı Mini Siyah Elbise,899.99,Women
Pamuklu Brief Hamile Külodu,199.99,Women
A Kesim Normal Bel Saten Midi Etek,999.99,Women
Regular Fıt Geniş Paça Dokuma Pijama Alt,799.99,Women
Kadın Kanvas Omuz Çantası,1499.99,Women
Yılbaşı Temalı Advent Calendar,699.99,Women
Regular Fit V Yaka Düğmeli Hırka,1199.99,Women
Pure Korean Multi-Vitamin Mango Mask Pack (27ml),69.99,Women
Slim Fit Kırışık Dokulu Bluz,499.99,Women
Fıtted İçi Yumuşak Tüylü Bağlamalı Hırka,1499.99,Women
A Kesim Viskon Maxi Etek,999.99,Women
Kadın 2'li Takı Seti,599.99,Women
Pure Korean Cooling Eye Mask (Hyaluron&Caffeine) (30ml),99.99,Women
Desenli Saten Pareo,599.99,Women
Kadın Suni Deri Elbise Kemeri,299.99,Women
Kadın Pelüş Detaylı Suni Deri Çapraz Çanta ,1799.99,Women
Regular Fıt Kısa Boy Brode Alt,599.99,Women
Kadın Charm Temalı Bileklik,299.99,Women
Kadın Yılbaşı Temalı Kırmızı Fiyonk Toka,299.99,Women
Krinkıl Kumaş Kolsuz Midi Elbise,799.99,Women
Polo Yaka Kroşe Kısa Kollu Üst,499.99,Women
Kısa kollu Ribana Tişört,299.99,Women
Kadın Bere,249.99,Women
%100 Pamuk Regular Fıt Brode Uzun Kollu Tunik,1199.99,Women
Kadın Atkı,549.99,Women
Bisiklet Yaka Kısa Kollu Tişört,399.99,Women
Straight Fit Basıc Cepli Yüksek Bel Eşofman Altı,699.99,Women
Fitted Düğmeli Yelek,399.99,Women
Kadın 2'li Küpe,299.99,Women
Yılbaşı Temalı Advent Calendar,699.99,Women
Slogan Baskılı Beli Saran Sporcu Tayt,599.99,Women
Yılbaşı Temalı Advent Calendar,699.99,Women
Beli Lastikli Asimetrik Midi Etek,599.99,Women
Regular Fıt Şifon Plaj Kıyafeti,999.99,Women
Flare Fıt İspanyol Paça Standart Boy Sporcu Pantolon,799.99,Women
U Yaka Triko Atlet,599.99,Women
Yüksek Bel Geniş Paça Pantolon,1399.99,Women
Düğmeli Triko Hırka,799.99,Women
Fitted Halter Yaka Atlet,399.99,Women
Ribana Kolsuz Atlet,299.99,Women
%100 Pamuk Yüksek Bel Geniş Paça Uzun Jean Pantolon,1299.99,Women
Oversıze Basıc Sweatshirt,699.99,Women
Yılbaşı Temalı Advent Calendar,699.99,Women
Slım Fıt Polo Yaka Keçe Hırka,1199.99,Women
Kadın 12'li Küpe,399.99,Women
Hasır Omuz Çantası,1299.99,Women
Kadın 3'lü Kolye,299.99,Women
Kadın Pelüş Çapraz Çanta,1499.99,Women
Dantel Detaylı Kısa Kollu Tişört,599.99,Women
Kadın Sırt Çantası,799.99,Women
Relax Fıt V Yaka Uzun Kollu Tişört,499.99,Women
Kadın Nakışlı Bere,249.99,Women
Slım Fıt Kayık Yaka Uzun Kollu Tişört,499.99,Women
Kadın Desenli Düz Taban Panduf,999.99,Women
Kadın Leopar Desenli Suni Deri Cüzdan,299.99,Women
Kadın Kehribar Renkli Kolye,399.99,Women
Kadın Suni Deri Elbise Kemeri,799.99,Women
Yılbaşı Temalı Advent Calendar,699.99,Women
Yuvarlak Yaka Modal Kolsuz Midi Elbise,1699.99,Women
Kadın Güneş Gözlüğü,1299.99,Women
Kadın Suni Deri Pelüş Omuz Çantası,599.99,Women
Relax Fit Yarı Elastik Bantlı Bel Poplin Tesettür Kapatıcı Parça,499.99,Women
Kız Çocuk Yılbaşı Geyik Temalı 3'lü Çıtçıtlı Toka,299.99,Women
%100 Pamuk A Kesim Poplin Elbise,1499.99,Women
Fıtted Polo Yaka Fitilli Kaşkorse Kısa Kollu Tişört,399.99,Women
Kadın Suni Deri Cüzdan,499.99,Women
Yüksek bel Crop kesim Jean Pantolon,999.99,Women
Type-C to Type-C Şarj Kablolu Telefon Askısı	,299.99,Women
JKosmec Snail Ultimate Hydrating Mask- Snail Nemlendirici Maske () Maske,69.99,Women
Kadın Düz Taban Eva Terlik,599.99,Women
Selanik Kumaş Basıc Triko Kazak,699.99,Women
Slım Fıt Basıc Düz Yuvarlak Yaka Atlet,299.99,Women
Kadın Hasır Plaj Çantası,499.99,Women
Biodance Refreshing Sea Kelp Real Deep Mask 34gr – Nemlendirici & Canlandırıcı Deniz Yosunu Maskesi,349.99,Women
Kadın 2'li Bileklik,249.99,Women
Beli Lastikli Midi Etek,699.99,Women
Relax Fıt Beli Lastikli Düz Paça Modal Pantolon,799.99,Women
Leopar Desenli Güneş Gözlüğü,399.99,Women
Pamuklu Çiçek Desenli Boxer,299.99,Women
Slim Fit Dar Kesim Bisiklet Yaka Dantel Nakışlı Uzun Kollu Bluz,999.99,Women
Kadın Jean Görünümlü Cap Şapka,399.99,Women
Kadın 2'li Marteniçka Bileklik,199.99,Women
Kadın Desenli Atkı,499.99,Women
Fıtted Vücuda Oturan Gömlek Yaka Fermuarlı Bengalin Crop Basıc Bluz,799.99,Women
Kadın Suni Deri Kartlık,199.99,Women
Relax Fıt Poplin Uzun Kollu Tunik,1199.99,Women
Relax Fit Bisiklet Yaka Baklava Desenli Triko Kazak,999.99,Women
Kadın Vanilla - Floral 50 ml Parfüm,599.99,Women
A Kesim Kolsuz Elbise,999.99,Women
Kısa Kollu Tişört,499.99,Women
A Kesim Bisiklet Yaka Uzun Kollu Mini Triko Elbise,899.99,Women
Kadın Suni Deri 2'li Günlük Kemer,399.99,Women
Overshirt Fit Yarım Balıkçı Yaka Baklava Desenli Triko Kazak ,1399.99,Women
Kadın Deniz Temalı Bileklik,299.99,Women
Bisiklet Yaka Kısa Kollu Tişört,299.99,Women
Polo Yaka Beli Lastikli Yarım Fermuarlı Modal Sweatshirt,1299.99,Women
Regular Fit Leopar Desenli Şifon Pareo,349.99,Women
Kadın Yılbaşı Ağaç Temalı Taç,299.99,Women
Relax Fıt Hakim Yaka Hırka,899.99,Women
Type-C to Lightning Şarj Kablolu Telefon Askısı,299.99,Women
Kadın Omuz Çantası,599.99,Women
Relax Fıt Triko Kazak,999.99,Women
Carrot Fıt Fermuarlı Yüksek Bel Dar Paça Crop Pantolon,999.99,Women
Slım Fıt Yüksek Bel Jogger Paça Pantolon,799.99,Women
V Yaka Crop Askılı Triko Atlet,399.99,Women
Relax Fit Bağcıklı Yaka Desenli Uzun Kollu Tesettür Gömlek Tunik,999.99,Women
Balıkçı Yaka Triko Atlet,699.99,Women
%100 Pamuk Loose Fıt Baskılı Sweatshirt,699.99,Women
Beli Lastikli Maxi Etek,799.99,Women
Kadın Omuz Çantası,1499.99,Women
JKosmec Aloe Ultimate Hydrating Mask- Aloe Vera Nemlendirici Maske () Maske,69.99,Women
Kadın 2'li Bileklik,499.99,Women
Regular Fit Çizgili Bisiklet Yaka Triko Kazak,699.99,Women
Standart Fıt Sporcu Atlet,399.99,Women
Kadın Nakışlı Dikişsiz 3'lü Pamuklu Patik Çorap,199.99,Women
Kadın Karma Metal Çerçeve Degrade Cam Pilot UV Güneş Gözlüğü,999.99,Women
Slım Fıt Bisiklet Yaka Sporcu Modal Uzun Kollu Tişört,799.99,Women
Kadın Atkı,549.99,Women
Kadın Suni Deri Kartlık,299.99,Women
Kadın Güneş Gözlüğü,799.99,Women
Kadın Düz Taban Eva Terlik,499.99,Women
Reis X DeFacto 2'li Gold Küpe,999.99,Women
Pure Korean Avocado Cellulose Mask (27ml),59.99,Women
Kadın 2'li Bileklik,299.99,Women
Kadın Leopar Desenli Suni Deri Pasaportluk ve Valiz İsimliği Set,399.99,Women
Yılbaşı Temalı Kadın 2'li Küpe,299.99,Women
Bisiklet Yaka Kazak,1299.99,Women
Bisiklet Yaka Çiçekli Kısa Kollu Tişört,499.99,Women
Regular Fıt Bisiklet Yaka Triko Hırka,899.99,Women
Kadın Mavi Cam Bej Leopar Çerçeveli Gözlük,399.99,Women
Kadın Fruity - Spicy 50 ml Parfüm,599.99,Women
Kadın Suni Deri 2'li Günlük Kemer,399.99,Women
Kadın Suni Deri Cüzdan,399.99,Women
Kadın Süet Cüzdan,499.99,Women
Round Lab - Birch Juice Nemle Dolgun Tutan Kuruluk ve Çatlama Önleyici Parlatıcı Dudak Balmı Seti,999.99,Women
Kadın 2'li Küpe,299.99,Women
Diz Üstü Siyah Jupon,299.99,Women
%100 Pamuk Fiyonklu Kısa Kollu Kazak,899.99,Women
Regular Fıt Büyük Yaka İçi Yumuşak Tüylü Hırka,1499.99,Women
Desenli Maxi Tesettür Etek,999.99,Women
%100 Pamuk Baggy Fıt Leopar Desenli Jean Pantolon,1399.99,Women
Polo Yaka Beli Lastikli Yarım Fermuarlı Modal Sweatshirt,1299.99,Women
U Yaka Kolsuz Modal Tulum,1399.99,Women
Reis X DeFacto Taşlı Gold Bileklik,1299.99,Women
Yüksek Bel Crop Fit Desenli Viskon Kapri,799.99,Women
Uzun Kollu Çiçek Desenli Tül Maxi Elbise,1799.99,Women
Standart Fit Polo Yaka Baskılı Sporcu Kısa Kollu Beyaz Tişört,799.99,Women
Kadın Atkı,549.99,Women
Kadın Sırt Çantası,999.99,Women
Regular Fıt Bisiklet Yaka Uzun Kollu Tunik,799.99,Women
Geniş Paça Kapri,999.99,Women
Fıtted Polo Yaka Fitilli Kaşkorse Hırka,699.99,Women
Kadın Yılbaşı Temalı 3'lü Lastik Toka,299.99,Women
Kadın Suni Deri Cüzdan,499.99,Women
Regular Fit Düğmeli Uzun Kaşe Kaban,2999.99,Women
Kadın Suni Deri Güneş Gözlüğü Kılıfı,129.99,Women
Kadın DeFacto Guardıan Intutıon Aromatik 200 ml Vücut Spreyi,399.99,Women
Kadın Çapraz Çanta,999.99,Women
Slim Fit Dar Kesim V Yaka Baklava Desenli Süveter,999.99,Women
Kadın Suni Deri Cüzdan,499.99,Women
Kadın Düz Taban Suni Deri Terlik,799.99,Women
Regular Fıt Aerobin Kısa Kollu Bluz,499.99,Women
Bisiklet Yaka Kemer Detaylı Triko Süveter,899.99,Women
Banobagi Vita Cocktail Foil Aqua Mask 10ml – Yoğun Nemlendirici & Canlandırıcı Folyo Yüz Maskesi,199.99,Women
Wıde Leg Beli Lastikli Pantolon,1099.99,Women
Kadın Düz Taban Eva Terlik,699.99,Women
Kadın Omuz Çantası,999.99,Women
Kadın Düz Taban Terlik,599.99,Women
Kadın Beyaz Çiçekli Sallantılı Küpe,299.99,Women
Regular Fıt V Yaka Bürümcük Atlet,399.99,Women
Kadın Yılbaşı Geyik Temalı Mandal Toka,299.99,Women
Pure Korean Pomegranate Cellulose Mask (27ml),59.99,Women
Bodycon Vücudu Saran Straplez Çiçek Desenli Tül Maxi Elbise,1299.99,Women
Kadın Yılbaşı Geyik Temalı Taç,299.99,Women
Kadın 2'li Kışlık Bot Çorabı,399.99,Women
Kadın 3'lü Bileklik,399.99,Women
5C Cure Avocado Intensive Essence Mask- Avokado Yüz Maskesi (25ml),59.99,Women
Kadın Luna Shadow Vücut Spreyi,299.99,Women
Kadın Limon Desenli Yüzük,249.99,Women
Kadın Atkı,549.99,Women
Kadın Kışlık Bere,149.99,Women
Oversıze Basıc Kalın Sweatshirt,699.99,Women
Relax Fıt Beli Lastikli Düz Paça Modal Pantolon,799.99,Women
Kadın Deniz Temalı 2'li Bileklik Seti,299.99,Women
Bisiklet Yaka Kemer Detaylı Triko Süveter,899.99,Women
Kadın Büyük Hasır Çapraz Çanta,799.99,Women
Bisiklet Yaka Modal Sweatshirt,999.99,Women
Regular Fıt Plaj Kıyafeti,799.99,Women
Sorbe x DeFacto Straight Fit Pantolon Yüksek Bel Çizgili Düz Paça Cepli,1499.99,Women
Yün Karışımlı Regular Fit Düğmeli Uzun Kaşe Kaban,3999.99,Women
Normal Bel Dantelli Saten Midi Etek,1299.99,Women
Kadın Örme Çiçek Motifli Omuz Çantası,1299.99,Women
Kırışık Dokulu Çiçek Desenli Mini Elbise,799.99,Women
%100 Pamuk Fıtted Baskılı Ribana Tişört,399.99,Women
Unisex Yılbaşı Geyik Temalı Gözlük,299.99,Women
Kadın Örme Omuz Çantası,1299.99,Women
Kadın Omuz Çantası,1299.99,Women
Fıtted Ribana Hırka,599.99,Women
Kadın Suni Deri Croco Kartlık,199.99,Women
Regular Fit Saten Uzun Kollu Gömlek,999.99,Women
Kadın El Çantası,1499.99,Women
Kadın Yılbaşı Temalı Baston Şeker Figürlü 2'li Çıtçıtlı Toka,299.99,Women
Sorbe x DeFacto Wide Leg Pantolon Geniş Bol Düz Paça Yüksek Bel Pensli Cepli,1799.99,Women
Normal Bel Pantolon,549.99,Women
%100 Pamuk Düğmeli Crop Denim Ceket,1899.99,Women
Relax Fit Bağcıklı Yaka Desenli Uzun Kollu Tesettür Gömlek Tunik,999.99,Women
Kadin Yılbaşı Panda Temalı Mandal Toka,299.99,Women
Mont,1799.99,Women
Kadın Yılbaşı Baston Şeker Temalı Taç,299.99,Women
Kadın Taşlı Kolye,399.99,Women
Kadın Yılbaşı Temalı Parıltılı Fiyonk 3'lü Toka,299.99,Women
Kadın Süet Omuz Çantası,1999.99,Women
Kadın Bağcıklı Yüksek Taban Suni Deri Topuklu Sandalet,1499.99,Women
Kadın Ayıcıklı 2'li Pamuklu Uzun Çorap,149.99,Women
Kısa Kollu Elbise,1099.99,Women
Regular Fıt Aerobin Kısa Boy Etek,699.99,Women
Kadın Suni Deri Kartlık,199.99,Women
DCEY x DeFacto Kadın Kedi Gözü Formunda Beyaz Güneş Gözlüğü,799.99,Women
Yılbaşı Temalı Kadın 6'lı Küpe,299.99,Women
Oversıze Polo Yaka Triko Kazak,999.99,Women
Kadın Düz Taban Eva Sandalet,799.99,Women
Cepli Jean Şort,699.99,Women
Relax Fıt Basıc Sweatshirt,799.99,Women
Kadın 3'lü Yüzük Seti,299.99,Women
Kadın 6'lı Küpe,399.99,Women
Slim Fit Kısa kollu Ribana Tişört,499.99,Women
"
Kadın Suni Deri Cüzdan
",399.99,Women
Fitted Çizgili V Yaka Blazer Yelek ,399.99,Women
Kadın Suni Deri Kartlık,299.99,Women
Kadın 5'li Bileklik Seti,299.99,Women
Straight Fit Basıc Cepli Eşofman Altı,799.99,Women
Meditherapy Arbutin Skin Booster Serum & Booster Cap Leke Karşıtı Aydınlatıcı Cilt Serumu ve Cihazı Serum,5999.99,Women
Yılbaşı Temalı Ribana 3'lü Külot,399.99,Women
Kadın Yılbaşı Geyik Temalı Taç,299.99,Women
Kadın Süet Cüzdan,399.99,Women
Kadın Bozuk Para Çantası,399.99,Women
Kadın 2'li Kolye,299.99,Women
Meditherapy Tranexamic Acid Skin Booster Cream & Booster Cap Leke Karşıtı Nemlendirici Yüz Kremi ve cihazı,5999.99,Women
Standart Fıt Sporcu Tişört,499.99,Women
Glide'n Style Saç Açma Tarağı,699.99,Women
Kadın Yılbaşı Temalı 2'li Lastik Toka,299.99,Women
Kadın Çiçekli Tesettür Şal,399.99,Women
DCEY x DeFacto Kadın Kedi Gözü Formunda Bej Güneş Gözlüğü,799.99,Women
Kadın Suni Deri Cüzdan,499.99,Women
Bisiklet Yaka Uzun Kollu Üst,399.99,Women
Regular Fıt Bikini Alt,399.99,Women
Kadın Omuz Çantası,1299.99,Women
Loose Fit Bürümcük Şort,399.99,Women
Normal Bel Pantolon,549.99,Women
NBA Los Angeles Lakers Slim Crop Fit Bisiklet Yaka Kısa Kollu Tişört,499.99,Women
Kadın Atkı,499.99,Women
Regular Fit Pamuklu Pareo,399.99,Women
Tek Omuzlu Büzgülü Bluz,399.99,Women
Regular Fit Gofre Dokulu Tek Omuz Mayo,999.99,Women
Kadın Güneş Gözlüğü,799.99,Women
Kadın Omuz Çantası,1499.99,Women
Kadın 5'li Yüzük,299.99,Women
Kadın Omuz Çantası,1299.99,Women
A Kesim Çiçekli Bürümcük Açık Omuzlu Mini Elbise,599.99,Women
Straplez Düğme Detaylı Mini Elbise,799.99,Women
Kadın Düz Taban Parmak Arası Terlik,299.99,Women
Kadın Rahat Lastikli 5'li Pamuklu Patik Çorap,299.99,Women
Kadın Atkı,399.99,Women
%100 Pamuk Straıght Wıde Yüksek Bel Jean Pantolon,999.99,Women
Fitted Toka Detaylı Poplin Kolsuz Yırtmaçlı Midi Elbise,899.99,Women
Ribana 3'Lü Külot Set,399.99,Women
Omzu Açık Uzun Kollu Tişört,799.99,Women
Kadın Kolye,399.99,Women
Pure Korean Egg White Çok Kullanımlık Yüz Maskesi (100ml),399.99,Women
Regular Fıt Askılı 2'li Şifon Takım,999.99,Women
Kadın Süet Cüzdan,399.99,Women
V Yaka Crop Askılı Triko Atlet,399.99,Women
Glide'n Style Metalik Gökkuşağı Açma Tarama Fırçası,299.99,Women
Glide'n Style Pembe Duş Tarağı,199.99,Women
DR ALTHEA PRE REFRESHİNG CLEANSİNG BALM TEMİZLEME BALMI,899.99,Women
Kadın Eldiven,499.99,Women
Kadın 2'li Küpe,299.99,Women
Kadın Atkı,299.99,Women
Omuzu Açık Kısa Kollu Mini Siyah Elbise,899.99,Women
Kadın Hasır Omuz Çantası,999.99,Women
Relax Fit Bağcıklı Yaka Desenli Uzun Kollu Tesettür Gömlek Tunik,999.99,Women
Kadın 2'li Küpe,299.99,Women
Slim Fit Kısa kollu Ribana Tişört,499.99,Women
Regular Fit Önden Bağcıklı Modal Uzun Kollu Gömlek,899.99,Women
Kadın Kanvas Görünümlü Suni Deri Omuz Çantası,899.99,Women
Relaxed Fit Modal Gömlek,899.99,Women
DCEY x DeFacto Kadın Kedi Gözü Formunda Şeffaf Güneş Gözlüğü,449.99,Women
Kadın El Çantası,499.99,Women
%100 Pamuk Paperbag Yüksek Bel Jean Şort,1299.99,Women
Kadın Suni Deri Cüzdan ve Kartlık Set,799.99,Women
Kadın Süet Kartlık,249.99,Women
V Yaka Modal Kısa Kollu Tişört,499.99,Women
Kadın Oval Toka Suni Deri Klasik Kemer,399.99,Women
Kadın Oval Toka Suni Deri Günlük Kemer,299.99,Women
Wide Leg Pantolon,1499.99,Women
Kadın Omuz Çantası,1999.99,Women
Kadın Dokuma Etiketli Bere,249.99,Women
