tarih,grup_id,urun_adi,fiyat
2026-03-18 00:19:11,87,Ülker Muzlu Mini Halley 66 Gr,22.0
2026-03-18 00:19:11,87,Ülker Kakao Kremalı Bisküvi 61 Gr,13.0
2026-03-18 00:19:11,87,Hanımeller Zeytinli Biberiyeli Tuzlu Kurabiye 81 Gr,20.0
2026-03-18 00:19:11,87,Ülker Çizi Çıtır Atıştırmalık Tulum Peynir & Köz Biber 80 Gr,30.0
2026-03-18 00:19:11,87,Ülker Altınbaşak Tahıl Cipsi 50 Gr,22.0
2026-03-18 00:19:11,87,Ülker Çizi Çıtır Atıştırmalık Peynir & Soğan 80 Gr,30.0
2026-03-18 00:19:11,88,Proline Sabun Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,99.99
2026-03-18 00:19:11,88,Proline Pudra Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,99.99
2026-03-18 00:19:11,88,Enjoy Kuzu Etli ve Pirinçli Yetişkin Kuru Köpek Maması 10 Kg,699.99
2026-03-18 00:19:11,88,Jungle Bentonit İnce Natural Kedi Kumu 5 Lt,99.99
2026-03-18 00:19:11,90,Sütaş Yayık Tereyağ 450 Gr,364.95
2026-03-18 00:19:11,90,Tukaş Çilek Reçeli 380 Gr,109.95
2026-03-18 00:19:11,90,Torku Macar Salam Dilim 50 Gr,49.95
2026-03-18 00:19:11,90,Torku Dana Sucuk 180 Gr,199.95
2026-03-18 00:19:11,90,Tukaş Reçel Ahududu 380 Gr,89.95
2026-03-18 00:19:11,90,Salatalık Silor Kg,99.9
2026-03-18 00:19:11,90,Binnur Klasik Beyaz Peynir Kg,399.95
2026-03-18 00:19:11,90,Tukaş Vişne Reçeli 380 Gr,129.95
2026-03-18 00:19:11,90,Tukaş Kayısı Reçeli 380 Gr,89.95
2026-03-18 00:19:11,90,Tukaş Böğürtlen Reçeli 380 Gr,89.95
2026-03-18 00:19:11,90,Domates Çeri Kg,164.9
2026-03-18 00:19:11,90,Biber Kıl Acı Kg,369.9
2026-03-18 00:19:11,90,Biber Kıl Tatlı Kg,369.9
2026-03-18 00:19:11,92,Milka Oreolu Çikolata 100 Gr,129.95
2026-03-18 00:19:11,92,Milka Çilekli Yoğurtlu Çikolata 100 Gr,129.95
2026-03-18 00:19:11,92,Milka Çikolata Rüyası 100 Gr,129.95
2026-03-18 00:19:11,92,"Milka Çikolata Milkinis 87,5 Gr",129.95
2026-03-18 00:19:11,92,Milka Fındıklı Çikolatalı Tablet 80 Gr,129.95
2026-03-18 00:19:11,92,Milka Sütlü Tablet Çikolata 80 Gr,129.95
2026-03-18 00:19:11,92,Milka Beyaz Çikolata 80 Gr,129.95
2026-03-18 00:19:11,94,Torku Mini Kokteyl Dana Sosis 100 Gr,114.95
2026-03-18 00:19:11,94,Torku Yarım Yağlı Yoğurt 750 Ml,69.95
2026-03-18 00:19:11,94,Torku Tam Yağlı Tost Peyniri 600 Gr,289.95
2026-03-18 00:19:11,94,Torku Labne 400 Gr,129.95
2026-03-18 00:19:11,94,Torku Kavurma Dilimli 100 Gr,239.95
2026-03-18 00:19:11,94,Torku Macar Salam Dilim 50 Gr,49.95
2026-03-18 00:19:11,94,Torku Dana Sucuk 180 Gr,199.95
2026-03-18 00:19:11,95,Pınar Cheddarlı Krem Peynir 270 Gr,119.95
2026-03-18 00:19:11,95,Pınar Sucuk Şölen 180 Gr,219.95
2026-03-18 00:19:11,95,Pınar Süzme Az Yağlı Az Tuzlu Peynir 500 Gr,129.95
2026-03-18 00:19:11,95,Pınar Salam Hindi Büyük Dilim Aç Bitir 60 Gr,35.95
2026-03-18 00:19:11,95,Pınar Denge Laktozsuz Süt 1 Lt,69.95
2026-03-18 00:19:11,95,Pınar Sosis Aç Bitir 180 Gr,74.95
2026-03-18 00:19:11,97,Maret Tekli Küvet Sucuk 300 Gr,339.95
2026-03-18 00:19:11,97,Klorak Ultra Yoğun Çamaşır Suyu 1850 Ml,89.95
2026-03-18 00:19:11,97,Rinso Argan Özü Renkliler Sıvı Çamaşır Deterjan 3 Lt,179.99
2026-03-18 00:19:11,97,Maylo 3 Katlı Tuvalet Kağıdı 32'li,429.95
2026-03-18 00:19:11,97,Nutella 750 Gr,272.5
2026-03-18 00:19:11,97,Rinso Komple Bakım Serisi Renkliler İçin Sıvı Çamaşır Deterjanı 3 Lt,179.99
2026-03-18 00:19:11,97,Çaykur Tiryaki Çayı 1 Kg,295.95
2026-03-18 00:19:11,97,Portakal Washington Kg,59.9
2026-03-18 00:19:11,97,Fairy Losyon Sıvı Bulaşık Deterjanı 1500 Ml,184.95
2026-03-18 00:19:11,97,Olin Ayçiçek Yağı Pet 4 Lt,399.95
2026-03-18 00:19:11,97,Rinso Siyahlar Sıvı Çamaşır Deterjanı 3 Lt,179.99
2026-03-18 00:19:11,97,Dana Kıymalık Kg,795.0
2026-03-18 00:19:11,97,İçim Süzme Peynir 900 Gr,269.95
2026-03-18 00:19:11,97,Sütaş Kaymaksız Yoğurt 1 Kg,77.5
2026-03-18 00:19:11,97,Patates Kg,24.9
2026-03-18 00:19:11,97,Avokado Adet,79.9
2026-03-18 00:19:11,97,Şenpiliç Kalçalı But Kg,105.0
2026-03-18 00:19:11,97,Dana Az Yağlı Kuşbaşı Kg,890.0
2026-03-18 00:19:11,97,Şenpiliç Piliç Bütün Poşet Kg,115.0
2026-03-18 00:19:11,97,Elma Starking Kg,119.9
2026-03-18 00:19:11,97,Pirinç Osmancık Lux Kg,89.95
2026-03-18 00:19:11,98,Sütaş Latte 1 Lt,109.95
2026-03-18 00:19:11,98,Sütaş Yayık Tereyağ 450 Gr,364.95
2026-03-18 00:19:11,98,Sütaş Şişe Ayran 2 Lt,87.5
2026-03-18 00:19:11,98,Sütaş Kaşar Peyniri 600 Gr,339.95
2026-03-18 00:19:11,98,Sütaş Kaymaksız Yoğurt Kova 2 Kg,164.95
2026-03-18 00:19:11,98,Sütaş Labne 400 Gr,139.95
2026-03-18 00:19:11,98,Sütaş Tava Yoğurt 1 Kg,124.95
2026-03-18 00:19:11,98,Sütaş Süzme Peynir 500 Gr,159.95
2026-03-18 00:19:11,98,Sütaş Beyaz Peynir 500 Gr,174.95
2026-03-18 00:19:11,99,Eker Dip Cips Domates Soslu Yoğurt Sos 125 Gr,39.95
2026-03-18 00:19:11,99,Eker Dip Cips Acı Soslu Yoğurt 125 Gr,39.95
2026-03-18 00:19:11,99,Eker Dip Cips Barbekü Soslu Yoğurt Sos 125 Gr,39.95
2026-03-18 00:19:11,99,Eker Dip Cips Cheddar Soslu Yoğurt 125 Gr,39.95
2026-03-18 00:19:11,99,Eker Kaşar Peyniri 600 Gr,299.95
2026-03-18 00:19:11,100,Proline Sabun Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,99.99
2026-03-18 00:19:11,100,Proline Pudra Kokulu Topaklanan Bentonit Kedi Kumu 5 Lt,99.99
2026-03-18 00:19:11,100,Enjoy Kuzu Etli ve Pirinçli Yetişkin Kuru Köpek Maması 10 Kg,699.99
