Product Name,Product Cost,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Karaca Forever Bone Fika 22 Parça 6 Kişilik Kahvaltı Takımı Gold,2499.0,2499.0,0.0,0.0,TRY,7201582,4,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-fika-22-parca-6-kisilik-kahvalti-seti-gold,https://cdn.karaca.com/image/cdndata/1/202409/000001000182061002/8683650336587_0.jpg,,,05,,,66.711140760507,
Karaca Forever Bone Nakkaş 32 Parça 6 Kişilik Kahvaltı Takımı,6999.0,6999.0,0.0,0.0,TRY,7213857,390,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-nakkas-32-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000201838001/karaca-forever-bone-nakkas-26-parca-6-kisilik-kahvalti-takimi-000001000201838001.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Origami 26 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,6183340,646,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-origami-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/cdndata/1/202103/000001000016319001/8697918795368-70.jpg,,,05,,0.0,60.024009603841534,
Karaca Forever Bone Orla 26 Parça 6 Kişilik Kahvaltı Takımı,6999.0,6999.0,0.0,0.0,TRY,7209878,407,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-orla-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000237103001/karaca-forever-bone-orla-26-parca-6-kisilik-kahvalti-takimi-000001000237103001.jpg,,,05,,0.0,180.07202881152463,
Karaca Forever Bone Orlando 26 Parça 6 Kişilik Kahvaltı Takımı,6999.0,6999.0,0.0,0.0,TRY,7214127,104,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-orlando-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000245711001/karaca-forever-bone-orlando-26-prc-kahvalti-takimi-000001000245711001.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Perfect White 32 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,1003060,4,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-perfect-white-32-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/banner/ceyiz_lp/000001000155817001-899.jpg,,,05,,,0.0,
Karaca Forever Bone Perla 26 Parça 6 Kişilik Kahvaltı Takımı,2999.0,3999.0,1000.0,25.01,TRY,7257736,457,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-perla-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000259387001/karaca-forever-bone-perla-26-parca-6-kisilik-kahvalti-takimi-000001000259387001.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Rita 26 Parça 6 Kişilik Kahvaltı Takımı,6999.0,6999.0,0.0,0.0,TRY,7209868,868,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-rita-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000237104001/karaca-forever-bone-rita-26-parca-6-kisilik-kahvalti-takimi-000001000237104001-1.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Rosalinda 26 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,7213052,17,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-rosalinda-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000242466002/000001000242466002-0.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Spello 26 Parça 6 Kişilik Kahvaltı Takımı Blue,3999.0,3999.0,0.0,0.0,TRY,7196615,497,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-spello-26-parca-6-kisilik-kahvalti-takimi-blue,https://cdn.karaca.com/image/banner/000001000002395001-990.jpg,,,05,,0.0,33.344448149383126,
Karaca Forever Bone Trend Emboss 32 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,4004151,50,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-trend-emboss-32-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/banner/000001000015025001-235.jpg,,,05,,0.0,,
Karaca Forever Bone Velora 26 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,7230186,358,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-forever-bone-velora-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000231898001/karaca-forever-bone-velora-26-parca-6-kisilik-kahvalti-takimi-000001000231898001-5.jpg,,,05,,0.0,0.0,
Karaca Madison 6 Parça Lüsterli Cam Pasta Seti 21 cm,449.99,449.99,0.0,0.0,TRY,7174382,1,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-madison-21-cm-6-parca-lusterli-cam-pasta-seti,https://cdn.karaca.com/image/cdndata/185/202305/153.09.01.3140/8683650175407-346.jpg,,,05,,,,
Karaca Marida 6 Parça Cam Pasta Seti 21 cm,499.99,499.99,0.0,0.0,TRY,7203256,2,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-marida-6-parca-cam-pasta-seti,https://cdn.karaca.com/image/cdndata/1/202409/000001000202495001/8683650361190_0.jpg,,,05,,0.0,25.00062501562539,
Karaca Massimo 7 Parça Pasta/Tatlı Seti,1299.0,1499.0,200.0,13.34,TRY,7211704,157,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-massimo-7-parca-pasta-tatli-seti,https://cdn.karaca.com/image/cdndata/1/202412/000001000239481001/8683650399032_0.jpg,,,05,,0.0,0.0,
Karaca Red Carpet Collection Stream Bone Blow 26 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,7170028,161,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-blow-26-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000021419001/karaca-red-carpet-collection-stream-bone-blow-26-parca-6-kisilik-kahvalti-takimi-000001000021419001.jpg,,,05,,0.0,0.0,
Karaca Red Carpet Collection X Hussein Chalayan Forever Bone Poly 28 Parça 6 Kişilik Kahvaltı Takımı,9999.0,9999.0,0.0,0.0,TRY,6182983,56,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-x-hussein-chalayan-forever-bone-poly-28-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000001209001/karaca-red-carpet-collection-x-hussein-chalayan-forever-bone-poly-28-parca-6-kisilik-kahvalti-takimi-000001000001209001.jpg,,,05,,0.0,0.0,
Karaca Rory Ballık 9 cm,349.99,399.99,50.0,12.5,TRY,7127859,2064,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-rory-ballik-9-cm,https://cdn.karaca.com/image/000001000013181003/karaca-rory-ballik-9-cm-000001000013181003.jpg,,,05,,0.0,0.0,
Karaca Spiral 7 Parça Pasta/Tatlı Seti,1499.0,1799.0,300.0,16.68,TRY,7211707,2,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-spiral-7-parca-pasta-tatli-seti,https://cdn.karaca.com/image/000001000239484001/karaca-spiral-7-parca-pasta-tatli-seti-000001000239484001-4.jpg,,,05,,0.0,0.0,
Karaca Square Bone Globe Kare 34 Parça 6 Kişilik Kahvaltı Seti,7999.0,7999.0,0.0,0.0,TRY,7281891,62,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-square-bone-globe-kare-34-parca-6-kisilik-kahvalti-seti,https://cdn.karaca.com/image/000001000257409001/karaca-square-bone-globe-34-prc-kahvalti-seti-kare-000001000257409001.jpg,,,05,,0.0,,
Karaca Square Bone Red Rose Kare 34 Parça 6 Kişilik Kahvaltı Seti,7999.0,7999.0,0.0,0.0,TRY,7281892,57,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-square-bone-red-rose-kare-34-parca-6-kisilik-kahvalti-seti,https://cdn.karaca.com/image/000001000257463001/karaca-square-bone-red-rose-kare-34-parca-6-kisilik-kahvalti-seti-000001000257463001-7.jpg,,,05,,0.0,,
Karaca Square Bone İznik Kare 34 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,7281890,88,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-square-bone-iznik-kare-34-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000257461001/karaca-square-bone-i-znik-kare-34-parca-6-kisilik-kahvalti-takimi-000001000257461001-7.jpg,,,05,,0.0,,
Karaca Stream Bone Cubique 35 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,3471103,232,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-cubique-35-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/banner/ceyiz_lp/000001000012632001-660.jpg,,,05,,0.0,0.0,
Karaca Stream Bone Destina 34 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,7209883,5,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-destina-34-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/cdndata/1/202411/000001000237109001/8683650389293_0.jpg,,,05,,0.0,0.0,
Karaca Stream Bone Floric 28 Parça 6 Kişilik Kahvaltı Seti,3499.0,3499.0,0.0,0.0,TRY,7267010,40,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-floric-28-parca-6-kisilik-kahvalti-seti,https://cdn.karaca.com/image/000001000252448001/karaca-stream-bone-floric-28-parca-6-kisilik-kahvalti-seti-000001000252448001.jpg,,,05,,0.0,40.01600640256102,
Karaca Stream Bone Kore 28 Parça 6 Kişilik Kahvaltı Takımı,3999.0,3999.0,0.0,0.0,TRY,7208254,1188,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-kore-28-parca-6-kisilik-kahvalti-seti,https://cdn.karaca.com/image/000001000231676001/karaca-stream-bone-kore-22-parca-6-kisilik-kahvalti-takimi-000001000231676001-4.jpg,,,05,,,,
Karaca Stream Bone Ostra 34 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,7254390,296,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-ostra-34-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000258641001/karaca-stream-bone-ostra-34-prc-kahvalti-seti-000001000258641001-45.jpg,,,05,,0.0,,
Karaca Stream Bone Salsa 34 Parça 6 Kişilik Kahvaltı Takımı,7999.0,7999.0,0.0,0.0,TRY,7230252,131,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-stream-bone-salsa-34-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000200465001/karaca-stream-bone-salsa-34-parca-6-kisilik-kahvalti-takimi-000001000200465001-7.jpg,,,05,,0.0,0.0,
Karaca Teo Yeşil 7 Parça Standlı Pasta/Tatlı Seti,899.99,899.99,0.0,0.0,TRY,6721234,163,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-teo-yesil-7-parca-parca-kek--pasta-takimi,https://cdn.karaca.com/image/cdndata/1/202109/000001000017099001/8697918892517_0.jpg,,,05,,0.0,0.0,
Karaca Tuana 7 Parça Pasta/Tatlı Seti,799.99,799.99,0.0,0.0,TRY,6680923,113,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-tuana-7-parca-pasta-takimi,https://cdn.karaca.com/image/cdndata/185/202109/153.03.06.5896/8697918865627-11.jpg,,,05,,0.0,17.647318342916808,
Karaca Zerrin 7 Parça Pasta/Tatlı Seti,1299.0,1499.0,200.0,13.34,TRY,7211706,95,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-zerrin-7-parca-pasta-tatli-seti,https://cdn.karaca.com/image/cdndata/1/202412/000001000239483001/8683650399056_0.jpg,,,05,,0.0,0.0,
Karaca x Beşiktaş Lisanslı Forever Bone 14 Parça 6 Kişilik Kahvaltı Takımı,2999.0,2999.0,0.0,0.0,TRY,7258098,191,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-x-besiktas-lisansli-forever-bone-14-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000259133003/karaca-x-besiktas-lisansli-forever-bone-14-parca-6-kisilik-kahvalti-takimi-000001000259133003-10.jpg,,,05,,,,
Karaca x Fenerbahçe Lisanslı Forever Bone 14 Parça 6 Kişilik Kahvaltı Takımı,2999.0,2999.0,0.0,0.0,TRY,7258097,484,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-x-fenerbahce-lisansli-forever-bone-14-parca-6-kisilik-kahvalti-takimi,https://cdn.karaca.com/image/000001000259133001/karaca-x-fenerbahce-lisansli-forever-bone-14-parca-6-kisilik-kahvalti-takimi-000001000259133001-11.jpg,,,05,,,,
Karaca x Galatasaray Lisanslı Forever Bone 14 Parça 6 Kişilik Kahvaltı Takımı,2999.0,2999.0,0.0,0.0,TRY,7258100,485,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/karaca-x-galatasaray-forever-bone-14-prc-kahvalti-seti,https://cdn.karaca.com/image/000001000259133002/karaca-x-galatasaray-lisansli-forever-bone-14-parca-6-kisilik-kahvalti-takimi-000001000259133002.jpg,,,05,,,,
Vienev 14 Parça 6 Kişilik Metal Kahvaltılık Ve Sunum Seti Yuvarlak Ve Kayık Tabak Takımı,1299.9,1299.9,0.0,0.0,TRY,7272514,96,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-14-parca-6-kisilik-metal-kahvaltilik-ve-sunum-seti-yuvarlak-ve-kayik-tabak-takimi,https://cdn.karaca.com/image/marketplace-mirakll/7272514/03e0b221d3f488418aef-0.jpg,,,05,,0.0,,
Vienev 3'lü Yuvarlak Kapaklı Cam Saklama Kabı 415 Ml - Kahvaltılık Çerezlik Gıda Organizeri,249.9,249.9,0.0,0.0,TRY,7273958,77,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-3lu-yuvarlak-kapakli-cam-saklama-kabi-415-ml-kahvaltilik-cerezlik-gida-organizeri,https://cdn.karaca.com/image/marketplace-mirakll/7273958/34898055caae0c7c78ae-0.jpg,,,05,,0.0,,
Vienev 3'lü Şeffaf Kapaklı Kahvaltılık Saklama Kabı Antrasit,269.9,269.9,0.0,0.0,TRY,7282071,99,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-3lu-seffaf-kapakli-kahvaltilik-saklama-kabi-antrasit,https://cdn.karaca.com/image/marketplace-mirakll/7282071/8bf21bd260e61cbeb2ee-0.jpg,,,05,,,,
Vienev 3'lü Şeffaf Kapaklı Kahvaltılık Saklama Kabı Beyaz,269.9,269.9,0.0,0.0,TRY,7282062,23,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-3lu-seffaf-kapakli-kahvaltilik-saklama-kabi-beyaz,https://cdn.karaca.com/image/marketplace-mirakll/7282062/5bc8112c5b87924a365e-0.jpg,,,05,,,,
Vienev 3'lü Şeffaf Kapaklı Kahvaltılık Saklama Kabı Mint,269.9,269.9,0.0,0.0,TRY,7282089,97,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-3lu-seffaf-kapakli-kahvaltilik-saklama-kabi-mint,https://cdn.karaca.com/image/marketplace-mirakll/7282089/a0d9fadbb63d92d8f823-0.jpg,,,05,,,,
Vienev 4 Bölmeli Cam Kahvaltılık - Çerezlik,469.9,469.9,0.0,0.0,TRY,7280913,131,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-4-bolmeli-cam-kahvaltilik-cerezlik,https://cdn.karaca.com/image/marketplace-mirakll/7280913/147e2e87b7eff8215cb8-0.jpg,,,05,,0.0,,
Vienev 6 Dikdörtgen Bölmeli Kapaklı Kahvaltılık Seti Akrilik,549.9,599.12,49.22,8.22,TRY,7212991,398,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-6-dikdortgen-bolmeli-kapakli-kahvaltilik-seti-akrilik,https://cdn.karaca.com/image/marketplace-mirakll/7212991/a0e8c23538c2ad1e9152-0.jpg,,,05,,0.0,0.0,
Vienev 6 Kare Bölmeli Kapaklı Kahvaltılık Seti Akrilik,289.9,289.9,0.0,0.0,TRY,7273956,525,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-6-kare-bolmeli-kapakli-kahvaltilik-seti-akrilik,https://cdn.karaca.com/image/marketplace-mirakll/7273956/df97caf8fedd63a9f25d-0.jpg,,,05,,0.0,,
Vienev 7 Parça Şeffaf Kahvaltı Seti | 6 Adet Kapaklı Saklama Kabı Ve Dikdörtgen Sunum Tepsisi,529.9,529.9,0.0,0.0,TRY,7273962,156,Yes,Sofra,Kahvaltı Takımı,2104250,Sofra > Kahvaltı Takımı,Kahvaltı Takımı,https://www.karaca.com/kahvalti-takimi,https://www.karaca.com/urun/vienev-7-parca-seffaf-kahvalti-seti-6-adet-kapakli-saklama-kabi-ve-dikdortgen-sunum-tepsisi,https://cdn.karaca.com/image/marketplace-mirakll/7273962/1f12c22f70b81ac4ed1a-0.jpg,,,05,,0.0,,
