item_name,price,category,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Serene Bambu 4lü Amerikan Servis 30x45 cm Pembe - Mavi,1499.99,Sofra,2026-05-29,05,0.0,,,
Serene Bambu 4lü Amerikan Servis 30x45 cm Siyah-Krem,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Serene Calm Cam Şekerlik 9x9,5x7,5 cm Şeffaf",1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Serenika Pamuk Runner 40x140 cm Beyaz - Yeşil,439.99,Sofra,2026-05-29,05,0.0,0.0,-84.0003054556562,
Serenity Blue Bone Porselen Yemek Takımı 24 Parça 6 Kişilik Lacivert,3999.99,Sofra,2026-05-29,05,0.0,-84.00003360001344,,
Serina Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Yeşil,1149.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Seris Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Pembe - Sarı,439.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shape Porselen Yemek Takımı 8 Parça 2 Kişilik Beyaz,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Sheen Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Beyaz-Gold,1199.99,Sofra,2026-05-29,05,0.0,-84.00011200014934,,
Shelltide Masa Örtüsü 150x200 cm Beyaz - Mavi,639.99,Sofra,2026-05-29,05,0.0,-84.00021000052502,-84.00021000052502,
Shelltide Seramik Kase 15 cm Mavi-yeşil,699.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shellwave Porselen 4lü Pasta Seti 19 cm Lacivert-Beyaz,479.99,Sofra,2026-05-29,05,0.0,-84.00028000093334,0.0,
Shellwave Runner 40x140 cm Beyaz - Mavi,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shimmer Borosilikat Çift Cidarlı Bardak 400 ml Gold,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shimmer Borosilikat Çift Cidarlı Bardak 400 ml Silver,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shimmer Masa Örtüsü 150x240 cm Gold,1039.99,Sofra,2026-05-29,05,0.0,-84.00012923096804,-84.00012923096804,
Shimmer Masa Örtüsü 150x240 cm Silver,6499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shimmer Runner Gold,1399.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shimmer Runner Silver,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shinea Cam 3 Parça Su Takımı 1000 ml + 315 ml Renkli,399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shiny Cam Bardak Altlığı 10 cm Şeffaf,1149.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Shiny Metal Sunum Tepsisi Gold,319.99,Sofra,2026-05-29,05,0.0,-85.77815901404006,-84.0004200021,
Shiny Metal Sunum Tepsisi Gümüş,319.99,Sofra,2026-05-29,05,0.0,-87.20034880139521,-87.20034880139521,
Shoreline Seramik Kayık Tabak 22 cm Mavi-yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Siana Cam Kase Gold,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Siana Cam Katlı Servis Gold,479.99,Sofra,2026-05-29,05,0.0,0.0,-14.285969392310577,
Siana Cam Kek Standı 28 cm Gold,479.99,Sofra,2026-05-29,05,0.0,0.0,-84.00028000093334,
Siana Cam Pasta Tabağı 21 cm Gold,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Side Seramik 2 Parça 1 Kişilik Çay Fincanı 225 ml Krem - Taş,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simple Bloom Opal Masa Örtüsü 140x200 cm Renkli,559.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simple Seramik Kupa 270 ml Bej,1149.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simple Seramik Kupa 270 ml Mavi,1149.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simple Seramik Kupa 270 ml Yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simplex Metal Tepsi 37 cm Krem,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Simplex Metal Tepsi 37 cm Kırmızı,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Smile Stoneware Kupa 395 ml Açık Yeşil,279.99,Sofra,2026-05-29,05,0.0,0.0,14.286297399893872,
Smooth Fringes Pamuk Runner Bordo,1399.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Snowman Seramik 2li Tuzluk - Biberlik 9x6 cm Beyaz - Yeşil,559.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
So Blessed New Bone China Bardak Altlıklı Kupa 450 ml Beyaz,2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft Cam Sunumluk 18x9x1 Cm Şeffaf,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft Dream New Bone China Kupa 250 ml Açık Mavi,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft Dream New Bone China Kupa 250 ml Açık Pembe,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft Dream New Bone China Kupa 250 ml Lila,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft Garden Porselen Kahvaltı Takımı 20 Parça 6 Kişilik Gold,3999.99,Sofra,2026-05-29,05,0.0,-84.00003360001344,-84.00003360001344,
Soft Garden Porselen Yemek Takımı 24 Parça 6 Kişilik Gold,4799.99,Sofra,2026-05-29,05,0.0,-84.00002800000934,-84.00002800000934,
Soft Prime Seramik Kahvaltı Takımı 14 parça 6 kişilik Krem,1599.99,Sofra,2026-05-29,05,0.0,-84.000084000084,,
Soft glow 4lü Amerikan Servis 30x45 cm Beyaz,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Soft glow 4lü Amerikan Servis 30x45 cm Gold,1749.99,Sofra,2026-05-29,05,0.0,,0.0,
Sommer Cam Karaf 800 ml Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Somnia Seramik Kahvaltı Takımı 14 parça 6 kişilik Yeşil-Pembe,7999.99,Sofra,2026-05-29,05,0.0,0.0,525.0041015945437,
Sonnie Bambu 4lü Amerikan Servis Mint,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sonnie Bambu 4lü Amerikan Servis Renkli,319.99,Sofra,2026-05-29,05,0.0,,,
Sora Bloom Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı 80 ml Turuncu-Mavi,3499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Spectral Cam 2li Lüsterli Kadeh Renkli,359.99,Sofra,2026-05-29,05,0.0,0.0,-10.000250006250155,
Spinora Kağıt 2li Amerikan Servis 38 cm Pembe - Turuncu,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Spinora Kağıt 2li Amerikan Servis 38 cm Yeşil,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Splash Seramik Kahvaltı Takımı 10 parça 4 kişilik Kırmızı-Pembe,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Splashy Stoneware Kupa 300 ml Açık Kahverengi,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Spring Time Dekoratif Tepsi Gold,3999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Springtime Cam 3lü Kadeh 280 ml Mavi - Pudra,1999.99,Sofra,2026-05-29,05,0.0,,,
Springtime Cam 3lü Kadeh 280 ml Pembe - Yeşil,1999.99,Sofra,2026-05-29,05,0.0,,,
Springtime Cam 3lü Kadeh 280 ml Renkli,1999.99,Sofra,2026-05-29,05,0.0,,,
Sprosse Cam 2li Kadeh 350 ml Yeşil,319.99,Sofra,2026-05-29,05,0.0,-84.0004200021,-85.77815901404006,
Spruce Cam 6lı Kahve Yanı Bardak 125 ml Şeffaf,359.99,Sofra,2026-05-29,05,0.0,0.0,-20.000444454321205,
Starfish Cam Bardak 400 ml Yeşil,899.99,Sofra,2026-05-29,05,0.0,0.0,-10.00010000100001,
Starlit Borosilikat Kupa 320 ml Mavi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Starry Cam 3 Parça Karaf Gold,2749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stella Cam Sunumluk Şeffaf-Gold,279.99,Sofra,2026-05-29,05,0.0,-84.00048000274288,-84.00048000274288,
Stellar Cam 12 Parça 6 Kişilik Çay Seti 140 ml Silver,2999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stitch Kağıt 2li Amerikan Servis 38 cm Beyaz-Gold,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Striatus Cam Şişe 1000 ml Mavi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Striatus Cam Şişe 1000 ml Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,,
Strides Pamuk Masa Örtüsü 140x200 cm Krem,3499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stripe Cam El Yapımı Bardak 240 ml Beyaz,1549.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stripe Cam El Yapımı Bardak 240 ml Siyah,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stripe Flow Seramik Kupa 260 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Stripes Paslanmaz Çelik Çatal Kaşık Bıçak Tk. 18 Parça 6 Kişilik Silver,6499.99,Sofra,2026-05-29,05,0.0,0.0,525.0050481254627,
Stripy White Bone Porselen Kupa 290 ml Siyah-Beyaz-Gold,1399.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Summer Apple Masa Örtüsü 150x200 cm Yeşil,559.99,Sofra,2026-05-29,05,0.0,-84.00024000068572,-84.00024000068572,
Summer Kiwi PP 2li Amerikan Servis 38 cm Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Summer Orange Masa Örtüsü 150x200 cm Turuncu,3999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Summer Pink Runner 40x140 cm Beyaz - Pembe,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Summer Watermelon PP 2li Amerikan Servis 38 cm Kırmızı,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sun Light Stoneware Kupa 220 ml Sarı-Yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sun Time Stoneware Kupa 220 ml Sarı-Yeşil,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sunflowers Seramik 4lü Pasta Seti 20 cm Renkli,2999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sunny Seramik 3 Bölmeli Kahvaltılık 4 Parça Sarı,2749.99,Sofra,2026-05-29,05,0.0,,,
Sunny Seramik Kahvaltı Takımı 26 Parça 6 Kişilik Sarı,12999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sunset Fizz Cam 3lü Kokteyl Bardak 1000 ml + 540 ml Renkli,3499.99,Sofra,2026-05-29,05,,,,
Sunshine Stoneware Kupa 395 ml Açık Kahverengi,279.99,Sofra,2026-05-29,05,0.0,0.0,14.286297399893872,
Sunwake Cam-Bambu 4lü Kahvaltılık 18x18 cm Şeffaf,1039.99,Sofra,2026-05-29,05,0.0,,-84.00012923096804,
Sway Bone Porselen 2li Kupa 290 ml Kırmızı,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sway Bone Porselen 2li Kupa 290 ml Mavi,1999.99,Sofra,2026-05-29,05,0.0,0.0,14.285795918833822,
Sway Bone Porselen 2li Kupa 290 ml Sarı,239.99,Sofra,2026-05-29,05,0.0,0.0,-11.111522648986998,
"Sweet Lines Cam Şekerlik 11,5x7,5x11,5 cm Şeffaf",1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sweet Spring Dekoratif Tepsi Yeşil,559.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Sweethearts Stoneware 2li Kupa 285 ml Bej – Bordo,3499.99,Sofra,2026-05-29,05,0.0,0.0,455.5627867109002,
Symphony Akasya-Cam Sunumluk Kahve,639.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Talavera Garden Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml A. Mavi-Yeşil-Sarı,449.99,Sofra,2026-05-29,05,0.0,0.0,-19.643207914427045,
Talavera Glow Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Mavi-yeşil,2499.99,Sofra,2026-05-29,05,0.0,0.0,-28.57151020431487,
Talisman Magic New Bone China Kupa 460 ml Pembe,2999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Talisman Snake Bone China Çerezlik 10 cm Açık Mavi,849.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Talisman Spirit New Bone China Kupa 370 ml Siyah-Beyaz-Gold,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Talisman Star Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Gold,629.99,Sofra,2026-05-29,05,0.0,0.0,-82.00023428638367,
Tasty Cam Pipetli Bardak Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Tendre Runner 40x140 cm Kırmızı,400.0,Sofra,2026-05-29,05,0.0,0.0,-16.664930519385823,
Tendre Runner 40x140 cm Yeşil,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Terra Cam Kase 16 cm Kahverengi-Siyah,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Terra Cam Pasta Tabağı 21 cm Kahverengi-Siyah,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Thalia Bone Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Yeşil,2999.99,Sofra,2026-05-29,05,0.0,0.0,455.56399192577646,
"Thermos Icon IS101 Mug 0,47 L Açık Mavi",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS101 Mug 0,47 L Bej",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS101 Mug 0,47 L Gece Mavisi",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS115 Slide Lock Mug 0,53 L Gece Mavisi",1849.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS115 Slide Lock Mug 0,53 L Kahverengi",1849.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS115 Slide Lock Mug 0,53 L Turuncu",1849.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS115 Slide Lock Mug 0,53 L Yeşil",1849.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS210 Termos 1,2L Kiremit",2949.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS210 Termos 1,2L Mavi",2949.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS210 Termos 1,2L Yeşil",2949.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS233 Pipetli Termos 0,94 L Bej",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS233 Pipetli Termos 0,94 L Gri",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS233 Pipetli Termos 0,94 L Kiremit",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS233 Pipetli Termos 0,94 L Pembe",2249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS251 Pipetli Termos 0,53 L Lacivert",1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS251 Pipetli Termos 0,53 L Pembe",1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos Icon IS251 Pipetli Termos 0,53 L Turuncu",1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos JNL-500 Ultralight Mug 0,5L Mint",1649.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos JNL-500 Ultralight Mug 0,5L Pembe",1649.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos SK1005 Stainless King Mug 0,47 L Gece Mavisi",2199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos SK1005 Stainless King Mug 0,47 L Kırmızı",2199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Thermos SK1005 Stainless King Mug 0,47 L Mat Gri",2199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Thermos SK2020 Stainless King X Large Mug 2L Gece Mavisi,3699.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Thermos SK2020 Stainless King X Large Mug 2L Kırmızı,3699.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Thyme Seramik Bardak Altlığı 10.8x0.8 cm Beyaz - Yeşil,1099.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Tillie Cam Tuzluk - Biberlik 110 ml Krem-Antrasit,999.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Timbered Akasya 2li Tuzluk - Biberlik 11x9 cm Kahverengi,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Timbered Akasya Sunumluk Kahverengi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Timbered Akasya Tepsi 34x21 cm Kahverengi,2249.99,Sofra,2026-05-29,05,0.0,0.0,,
Toffee New Bone China 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Renkli,5999.99,Sofra,2026-05-29,05,0.0,0.0,455.5597737016083,
Tolida Kağıt 2li Amerikan Servis Mavi,199.99,Sofra,2026-05-29,05,0.0,-84.00067200537605,-84.00067200537605,
Torino Porselen Kase Silver,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Torino Porselen Tuzluk-Biberlik Silver,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Torino Porselen Yemek Takımı 27 Parça 6 Kişilik Gold,32999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Torino Porselen Yemek Takımı 27 Parça 6 Kişilik Silver,31499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Torino Porselen Yemek Takımı 54 Parça 12 Kişilik Gold,64999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Torrent Cam Şişe 1000 ml Turkuaz,209.99,Sofra,2026-05-29,05,0.0,0.0,,
Trace Cam 3 Parça Su Takımı 1200 ml + 180 ml Şeffaf,359.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Trails Cam 2li Kupa 195 ml Şeffaf-Gold,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Trigon Cam 4lü Cup 160 ml Şeffaf,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Trikote Rafya 2li Peçete Halkası Siyah,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Trin Porselen Kahve Fincan Takımı 4 Parça 2 Kişilik Lacivert,1999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
"Tuko Akrilik Sürahi 1,5 LT Şeffaf",1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Tuko Akrilik Sürahi Mavi,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Tweety Cam 3lü Lisanslı Bardak 315 Ml Renkli,1899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Twin Goldy Seramik 2li Kupa 184 ml Vizon-Beyaz-Gold,2999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Twinkle Tree Cam Pasta Tabağı 16 cm Yeşil,1299.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Twisty Seramik Kupa 255 ml Pembe,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Twisty Seramik Kupa 255 ml Sarı,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Twisty Seramik Kupa 255 ml Yeşil,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Valda Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı Yeşil,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Valentina New Bone China Kupa 300 ml Açık Yeşil,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Valentina New Bone China Kupa 300 ml Lila,479.99,Sofra,2026-05-29,05,0.0,0.0,-11.11131687623845,
Valentina New Bone China Kupa 300 ml Sarı,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Valora Seramik 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Açık Yeşil,439.99,Sofra,2026-05-29,05,0.0,0.0,-84.0003054556562,
Valora Seramik 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Pembe,479.99,Sofra,2026-05-29,05,0.0,0.0,-84.00028000093334,
Vanilla Mood New Bone China 12 Parça 6 Kişilik Kahve Fincan Takımı 90 ml Sarı,9999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vanilla New Bone China  Çay Fincanı Takımı 4 Parça 2 Kişilik Açık Pembe,1039.99,Sofra,2026-05-29,05,0.0,0.0,-84.00012923096804,
Vanilla New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı 90 ml Açık Yeşil,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Vanilla New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı Açık Mavi,719.99,Sofra,2026-05-29,05,0.0,-84.0001866670815,-84.0001866670815,
Vanilla New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı Mor,719.99,Sofra,2026-05-29,05,0.0,-84.0001866670815,-84.0001866670815,
Vanilla New Bone China 4 Parça 2 Kişilik Kahve Fincan Takımı Sarı,719.99,Sofra,2026-05-29,05,0.0,-84.0001866670815,-84.0001866670815,
Vanilla New Bone China Kahve Fincan Takımı 4 Parça 2 Kişilik Açık Pembe,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Vanilla New Bone China Kahve Fincan Takımı 4 Parça 2 Kişilik Lacivert,719.99,Sofra,2026-05-29,05,0.0,-84.0001866670815,-84.0001866670815,
Vanilla New Bone China Kahve Fincan Takımı 4 Parça 2 Kişilik Turkuaz,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Vanilla New Bone China Pasta Tabağı 16 cm Açık Pembe,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vanilla New Bone China Pasta Tabağı 16 cm Açık Yeşil,1249.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vanilla New Bone China Pasta Tabağı 16 cm Turkuaz,199.99,Sofra,2026-05-29,05,0.0,-84.00067200537605,-84.00067200537605,
Vanilla New Bone China Pasta Tabağı 20 cm Açık Mavi,319.99,Sofra,2026-05-29,05,0.0,-84.0004200021,-84.0004200021,
Vanilla New Bone China Pasta Tabağı 20 cm Mor,319.99,Sofra,2026-05-29,05,0.0,-84.0004200021,-84.0004200021,
Vanilla New Bone China Pasta Tabağı 20 cm Sarı,319.99,Sofra,2026-05-29,05,0.0,-84.0004200021,-84.0004200021,
Vanilla New Bone China Çay Fincan Takımı 4 Parça 2 Kişilik Açık Gri,1039.99,Sofra,2026-05-29,05,0.0,-84.00012923096804,,
Vanilla New Bone China Çay Fincan Takımı 4 Parça 2 Kişilik Açık Mavi,1039.99,Sofra,2026-05-29,05,0.0,-84.00012923096804,-84.00012923096804,
Vanilla New Bone China Çay Fincan Takımı 4 Parça 2 Kişilik Açık Yeşil,1039.99,Sofra,2026-05-29,05,0.0,-84.00012923096804,-84.00012923096804,
Vanilla New Bone China Çay Fincan Takımı 4 Parça 2 Kişilik Mor,1039.99,Sofra,2026-05-29,05,0.0,-84.00012923096804,-84.00012923096804,
Vanilla New Bone China Çay Fincan Takımı 4 Parça 2 Kişilik Sarı,1039.99,Sofra,2026-05-29,05,0.0,0.0,-84.00012923096804,
Vanilla New Bone China Çay Fincanı Takımı 4 Parça 2 Kişilik Turkuaz,1039.99,Sofra,2026-05-29,05,0.0,0.0,-84.00012923096804,
Velonix Cam 2li Tuzluk - Biberlik 6x9 cm Şeffaf,479.99,Sofra,2026-05-29,05,0.0,0.0,-84.00028000093334,
Veloria Masa Örtüsü 150x200 cm Siyah - Beyaz,3499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vera Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı Mavi,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vera Porselen Kase 14 cm Beyaz,999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vera Porselen Çerezlik 10 cm Beyaz,899.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vermilion Emaye Bardak 350 ml Sarı-Kırmızı,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Verona Porselen Kase Beyaz,3499.99,Sofra,2026-05-29,05,0.0,,,
Verona Porselen Katlı Servis 21+26 cm Beyaz,639.99,Sofra,2026-05-29,05,0.0,-84.00021000052502,,
Verona Porselen Kayık Tabak Beyaz,239.99,Sofra,2026-05-29,05,0.0,-84.00056000373336,,
Verona Porselen Pasta Tabağı 21 cm Beyaz,1999.99,Sofra,2026-05-29,05,0.0,0.0,,
Verona Porselen Servis Tabağı 28 cm Beyaz,3999.99,Sofra,2026-05-29,05,0.0,,,
Verona Porselen Sunumluk 19 cm Beyaz,79.99,Sofra,2026-05-29,05,0.0,-84.00168003360066,,
Verona Porselen Çerezlik 8 cm Beyaz,649.99,Sofra,2026-05-29,05,0.0,0.0,,
Verona Porselen Çukur Tabak 19 cm Beyaz,1749.99,Sofra,2026-05-29,05,0.0,0.0,,
Vertical Pamuk Masa Örtüsü 140x200 cm Pembe,2499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vespera Seramik Bardak Altlığı 11 cm Beyaz - Pembe,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vespera Seramik Bardak Altlığı 11 cm Lacivert,799.95,Sofra,2026-05-29,05,0.0,0.0,0.0,
Via Porselen 6lı Pasta Tabağı 21 cm Beyaz - Lacivert,3999.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vibe Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Renkli,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Victoria Rattan Sunumluk Kahverengi,639.99,Sofra,2026-05-29,05,0.0,0.0,-84.00021000052502,
Victoria Seramik Bardak Altlığı 10.8x0.8 cm Siyah - Beyaz,1499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Village Cam Pasta Tabağı 20 cm Yeşil,1199.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vintage Porselen Yemek Takımı 12 Parça 4 Kişilik Renkli,6499.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Violet Porselen Kahvaltı Takımı 10 parça 4 kişilik Renkli,799.99,Sofra,2026-05-29,05,0.0,-84.000168000336,-84.000168000336,
Vireo Porselen 12 Parça 6 Kişilik Kahve Fincan Takımı 80 ml Mavi-Kırmızı,559.99,Sofra,2026-05-29,05,0.0,-84.00024000068572,-84.00024000068572,
"Viserra Cam Ahşap Ayaklı Kase 19,5 cm Şeffaf",639.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Viserys Cam-Ahşap Sunumluk Şeffaf,809.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Viva Porselen 4 Parça 2 Kişilik Kahve Fincan Takımı 80 ml Lacivert,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
Vivian Cam Şekerlık Şeffaf,1749.99,Sofra,2026-05-29,05,0.0,0.0,0.0,
