ProductName,Total_Period_Change_%,2026-03_Change_%,2026-04_Change_%
500ML AROMA DUŞ JELI PALMOLIVE SLEEP,0.0,0.0,0.0
500ML AROMALI AĞIZ BAKIM CARE HAFIF LISTERINE NANE SUYU TOTAL,0.0,0.0,0.0
500ML AROMALI AĞIZ BAKIM COLGATE PLAX SUYU ÇAY&LIMON,0.0,0.0,0.0
500ML AROMALI AĞIZ BAKIM COOL LISTERINE MINT NANE SUYU,0.0,0.0,0.0
500ML AROMALI BERGAMOT DIDI SOĞUK ÇAY,-5.39,-6.331785563528958,1.0014521055530912
500ML AROMALI BLAST ICE KARIŞIK MEYVE PET POWERADE SPOR İÇECEĞI,3.54,1.5891840607210606,1.9163418883241468
500ML AROMALI BLAST ICE KARIŞIK MEYVE POWERADE SPOR İÇECEĞI,0.0,0.0,0.0
500ML AROMALI DÜŞÜK KALORI LIMON LIMONU MISKET PET POWERADE SPOR VE İÇECEĞI,1.09,0.0,1.0902483343428138
500ML AROMALI FANTA GAZOZ PET PORTAKAL,4.17,6.465517241379315,-2.1592442645074206
500ML AROMALI PINAR PROTEIN SÜT VANILYA,-5.51,-0.5032203523402168,-5.033794377171663
500ML ARTIC DUŞ JELI MEN PALMOLIVE PURE,0.0,0.0,0.0
500ML ASPIR FIRIN HIGHGENIC KOPUK OCAK TEMIZL,-28.26,-28.260869565217384,0.0
500ML ASPIRATÖR FIRIN HIGHGENIC KÖPÜK MANGAL OCAK TEMIZLEYICI,0.0,0.0,0.0
500ML ASPRINS BIO LEKE SIR ÇIKARICI,25.48,9.663957830002246,14.420188263568967
500ML ASTRA SPRAY SPREYI ÜTÜLEME,0.0,0.0,0.0
500ML ATATÜRK DONDURMASI KAKAOLU KEÇI ORMAN ÇIFTLIĞI,0.0,-5.551115123125783e-14,6.661338147750939e-14
500ML ATATÜRK DONDURMASI KEÇI ORMAN SADE ÇIFTLIĞI,0.0,-5.551115123125783e-14,6.661338147750939e-14
500ML AUSSIE ENERJI LEMONADE MONSTER İÇECEĞI,1.02,-4.168542360673455,5.4187263319168455
500ML AVOKADO DURU KOKULU SABUN SIVI,0.0,0.0,0.0
500ML AVOKADO DURU ORGANIK SABUN SIVI ZEYTINYAĞLI,0.0,0.0,0.0
500ML AVOKADO DURU ORGANIK SABUN SIVI İÇERIKLI,-0.0,-1.1102230246251565e-14,0.0
500ML AVOKADO DURU SABUN SIVI,55.1,0.0,55.10267857142854
500ML AYDINLATICI CARE CILT DUŞ EŞITLEYICI HONEY JELI TONU TURMERIC URBAN,0.0,4.440892098500626e-14,-1.1102230246251565e-14
500ML AYHAN ERKEN HASAT NATÜREL SICIMOĞLU SIZMA ZEYTINYAĞ,0.0,0.0,0.0
500ML AYV. BAHÇESI FAX SABUN SIVI ZEYTIN,0.0,0.0,0.0
500ML AYVALIK CAM KRISTAL SIZMA ZEYTINYAĞI,0.0,0.0,0.0
500ML AYVALIK EYÜP KÖPÜK SABRI SABUN TUNCER ZEYTIN ÇIÇEĞI,0.0,0.0,2.220446049250313e-14
500ML AYVALIK EYÜP SABRI SABUN SIVI TUNCER,0.0,0.0,0.0
500ML AYVALIK EYÜP SABRI SABUN SIVI TUNCER ZEYTIN ÇIÇEĞI,0.0,0.0,0.0
500ML AYVALIK EYÜP SABRI SABUN SIVI TUNCER ZEYTINYAĞI,4.28,0.6779408477985971,3.5788674570678136
500ML AYVALIK EYÜP SABRI SABUN SIVI ZEYT.ÇIÇEĞI,0.0,0.0,0.0
500ML AYVALIK KRISTAL NATUREL SIZMA ZEYTINYAĞI,0.0,0.0,0.0
500ML AYVALIK KRISTAL SIZMA ZEYTINYAĞI,-0.0,2.220446049250313e-14,-5.551115123125783e-14
500ML AYVALIKLI EGEMDEN KADINLAR SIZMA YUDUM ZEYTINYAĞI,-0.0,4.440892098500626e-14,-6.661338147750939e-14
500ML AZALTILMIŞ KÜHNE SOSU SOYA TUZU,0.0,0.0,0.0
500ML AÇICI BANG CILLIT GIDER HIJYENIK JEL LAVABO,23.09,51.688111734301145,-18.850141376060336
500ML AÇICI BANG CILLIT LAVABO TURBO,0.0,0.0,0.0
500ML AÇICI JEL LAVABO MR. MUSCLE MUTFAK,8.34,-2.2445249623240793,10.824285761144159
500ML AÇICI JEL LAVABO MR.MUSCLE MUTFAK,0.0,0.0,0.0
500ML AĞACI BANYO DUŞ ILE JELI LAVANTA MOMENTS NEMLENDIRICI PALMOLIVE SANDAL VE VE YAĞLARI,0.0,0.0,0.0
500ML AĞIR CLEAN GREEN U YAĞ ÇÖZÜCÜ,0.0,0.0,0.0
500ML AĞIZ B ORAL SUYU ÇALKALAMA,-2.42,-1.715507170730557,-0.7155635062611188
500ML AĞIZ BAKIM BAKIMI DIŞ EKSTRA ETI FERAH PARODONTAX SUYU,20.51,9.524338741942628,10.033953869570333
500ML AĞIZ BAKIM BURST FERAH FRESH LISTERINE NANE SUYU,0.0,0.0,0.0
500ML AĞIZ BAKIM CARE FERAH LISTERINE NANE SUYU TOTAL,-8.11,-8.979344738734119,0.9581190563196174
500ML AĞIZ BAKIM COLGATE DIŞ ETI SUYU TOTAL,-5.33,9.779356060606004,-13.761821376095817
500ML AĞIZ BAKIM COLGATE ETKI SUYU ÜÇLÜ,0.0,0.0,0.0
500ML AĞIZ BAKIM COLGATE FERAHLIĞI KARŞI NANE PLAX PLAĞA SUYU,-7.37,9.524242424242368,-15.422711919958898
500ML AĞIZ BAKIM COLGATE FERAHLIĞI NANE PLAX SUYU,0.0,0.0,0.0
500ML AĞIZ BAKIM COLGATE FERAHLIĞI NANE SUYU,0.0,0.0,0.0
500ML AĞIZ BAKIM COLGATE KARŞI LIMON PLAX PLAĞA SUYU VE ÇAY,-18.46,-4.440892098500626e-14,-18.46153846153844
500ML AĞIZ BAKIM COOL HAFIF LISTERINE MINT SUYU TAT,0.0,0.0,0.0
500ML AĞIZ BAKIM COOL LISTERINE MINT ÜRÜNÜ,10.07,10.072248193795152,0.0
500ML AĞIZ BAKIM DERMOKIL NANE SUYU,-12.51,-12.506012506012487,0.0
500ML AĞIZ BAKIM DIŞ DIŞ ETI HAFIF KORUMASI LISTERINE SUYU TAT VE,0.0,0.0,0.0
500ML AĞIZ BAKIM DIŞ ETI GÜÇLENDIRME KORUMA PARODONTAX SUYU VE,6.4,0.0,6.400298730395804
500ML AĞIZ BAKIM LISTERINE NANE SERINLETICI STAY SUYU WHITE,0.0,0.0,0.0
500ML AĞIZ COOL LISTERINE MINT SUYU,0.0,0.0,0.0
500ML AĞIZ DIŞ ETI GÜÇLENDIRME KORUMA PARODONTAX SUYU VE,0.0,0.0,0.0
500ML AĞIZ FERAH NANE PARADONTAX SENSODYNE SUYU,0.0,0.0,0.0
500ML AĞIZ FERAHLIĞI NANE PARODONTAX SUYU,0.0,0.0,0.0
500ML AĞIZ GARGARASI HAFIF LISTERINE NANE,0.0,0.0,0.0
500ML AĞIZ GARGARASI KORUMA LISTERINE TAM,0.0,0.0,0.0
500ML AŞKI BANYO BODY BUTTER DUŞ ILE JELI PALMOLIVE VANILYA VANILYA VE ÖZÜ,0.0,0.0,0.0
500ML BABY BEBEK JOHNSON'S YAĞI,10.65,30.107039654463197,-14.95223505516632
500ML BABY BIBERON CLEAN EMZIK GREEN OYUNCAK TEMIZLEYICI U VE,3.84,3.8369304556354678,0.0
500ML BABY DINLEYEN JOHNSON'S KRAL SAÇLAR SÖZ ŞAKIR ŞAMPUAN,21.73,8.413276192867025,12.287259555746655
500ML BABY GO KABI MAMA TITIZ,0.0,0.0,0.0
500ML BABY IŞILDAYAN JOHNSON PARLAKLIK S ŞAMPUAN,0.0,2.220446049250313e-14,0.0
500ML BABY IŞILDAYAN JOHNSON'S KRAL PARLAKLIK ŞAKIR ŞAMPUAN,15.15,15.152212253661546,0.0
500ML BABY IŞILDAYAN JOHNSON'S PARLAKLIK ŞAMPUAN,21.73,8.413276192867025,12.287259555746655
500ML BABY JOHNSON KRAL S ŞAKIR ŞAMPUAN,0.0,2.220446049250313e-14,0.0
500ML BABY JOHNSON KRAL ŞAKIR ŞAMPUAN,0.0,0.0,0.0
500ML BABY JOHNSON'S KREMLI ŞAMPUAN,0.0,0.0,0.0
500ML BABY JOHNSON'S VÜCUT ŞAMPUANI,-1.43,16.574858000214277,-15.440906082223982
500ML BABY LEKE SPREY UNI ÇIKARICI,23.01,8.77053626562072,13.094777339638908
500ML BABY UNI ŞAMPUAN,0.0,0.0,0.0
500ML BADEM BAKIM BLENDAX GÜÇLENDIRICI YAĞI ÖZLÜ ŞAMPUAN,0.0,0.0,0.0
500ML BADEM BLENDAX YAĞLI ŞAMPUAN,-2.45,0.0,-2.4455611390284626
500ML BADEM BLENDAX ÖZLÜ ŞAMPUAN,0.0,0.0,0.0
500ML BADEM DUŞ ESSENCE JELI PALMOLIVE SOFT,88.01,69.47880235434616,10.932152204550016
500ML BADEM HACI KREMLI SÜTÜ ŞAKIR ŞAMPUAN,-0.0,6.661338147750939e-14,-7.771561172376096e-14
500ML BADEM HOBBY YASEMIN ŞAMPUAN,0.0,0.0,0.0
500ML BADEMYAĞLI BLENDAX ŞAMPUAN,0.0,0.0,0.0
500ML BAHAR BAHÇE EYÜP GIZLI ODA SABRI SPREYI TAZELIGI TUNCER,3.45,3.450060376056574,0.0
500ML BAHÇE EYÜP FERAHLIĞI GIZLI ODA OKYANUS SABRI SPREYI TUNCER,3.45,3.450060376056574,0.0
500ML BAHÇE EYÜP GIZLI JAPON KIRAZ SABRI TUNCER,0.0,2.220446049250313e-14,0.0
500ML BAHÇE EYÜP GIZLI ODA SABRI SPREYI TUNCER,0.0,2.220446049250313e-14,0.0
500ML BAKIM BESLEYICI RESTOREX ŞAMPUANI,0.0,-14.347826086956527,16.751269035533035
500ML BAKIM DOLGUNLAŞTIRICI RESTOREX ŞAMPUANI,0.0,0.0,2.220446049250313e-14
500ML BAKIM ELIDOR GÜÇLÜ PARLAK SAÇLAR VE İÇIN ŞAMPUANI,0.0,0.0,0.0
500ML BAKIM ELIDOR ONARICI ŞAMPUANI,0.0,0.0,0.0
500ML BAKIM GÜÇ KREMI PANTENE PARLAKLIK SAÇ VE,0.0,0.0,0.0
500ML BAKIM KORUYUCU KREMI ONARICI PANTENE SAÇ VE,0.0,0.0,0.0
500ML BAKIM ONARICI RESTOREX ŞAMPUANI,0.0,-11.379310344827587,12.84046692607006
500ML BALATA SELSIL TEMIZLEYICI,-0.94,-1.6451612903225499,0.7124375933821314
500ML BALLI ELMA KEMAL KÜKRER SIRKEKI,0.0,0.0,0.0
500ML BALLI ELMA KEMAL KÜKRER SIRKESI,17.92,13.148568832348895,4.219201734661127
500ML BALLI PINAR SÜT ÇOCUK,-0.0,-1.1102230246251565e-14,0.0
500ML BALSAM HOBBY KREMI SAÇ SAÇLAR TÜM,0.0,0.0,0.0
500ML BALSAMIK CAM FERSAN SIRKE,0.0,0.0,0.0
500ML BALSAMIK DE NIGRIS SIRKE,0.0,0.0,0.0
500ML BALSAMIK ESTENSE FATTORIA SIRKE,0.0,2.220446049250313e-14,0.0
500ML BALSAMIK KÜHNE SIRKE,-7.89,5.262696023799296,-12.498957899124619
500ML BALZAMIC DE NIGRIS SIRKE,0.0,0.0,0.0
500ML BALZAMIK CAM KEMAL KÜKRER SIRKE,0.0,0.0,0.0
500ML BALZAMIK FERSAN SIRKE,45.69,63.332465217630165,-10.80058865091561
500ML BANYO BIO BITKISEL SIR TEMIZLEYICI ÖZLÜ,25.48,9.663957830002246,14.420188263568967
500ML BANYO BODY BUTTER BÖĞÜRTLEN BÖĞÜRTLEN DUŞ ILE JELI KEYFI PALMOLIVE VE ÖZÜ,0.0,0.0,0.0
500ML BANYO BODY BUTTER BÖĞÜRTLEN DUŞ JELI KEYFI PALMOLIVE VE,0.0,0.0,0.0
500ML BANYO BODY BUTTER BÖĞÜRTLEN DUŞ JELI PALMOLIVE VE,0.0,0.0,0.0
500ML BANYO BODY BUTTER CAZIBESI CEVIZI DUŞ HINDISTAN JELI PALMOLIVE VE,3.66,3.664921465968596,0.0
500ML BANYO BODY BUTTER DUŞ JELI PALMOLIVE RÜYASI VE ÇILEK,0.0,0.0,0.0
500ML BANYO BOTANICA DALAN DUŞ FREZYA JELI VE,0.0,0.0,0.0
500ML BANYO BOTANICA DALAN DUŞ JELI VE ŞAKAYIK,0.0,0.0,0.0
500ML BANYO BÖĞÜRTLEN DUŞ ILE JELI MOMENTS NEMLENDIRICI ORKIDE PALMOLIVE VE VE ÖZLERI,0.0,-5.551115123125783e-14,8.881784197001252e-14
500ML BANYO CIF KOKULU KREM LIMON MUTFAK TEMIZLEYICI VE,0.0,0.0,0.0
500ML BANYO CLEAN GREEN TEMIZLEYICI,0.63,0.6254886630179479,0.0
500ML BANYO CREME DUŞ JELI NIVEA SOFT VE,0.0,0.0,0.0
500ML BANYO DUŞ FEEL JELI MASSAGE PALMOLIVE THE VE,0.0,0.0,0.0
500ML BANYO DUŞ JELI MASSAGE PALMOLIVE SPA THERMAL VE,0.0,0.0,0.0
500ML BANYO TEMIZLEYICI TURKISHCARE,0.0,0.0,0.0
500ML BAROQUE DE PEARL PEARL ROYAL SABUN SAVON SIVI,0.0,4.440892098500626e-14,0.0
500ML BASKI KOMILI TAŞ ZEYTINYAĞ,0.0,2.220446049250313e-14,0.0
500ML BEBE SEBAMED ŞAMPUANI,-5.11,-0.8627266236441167,-4.2795036186376585
500ML BEBEK CIVCIV DALIN EGLEN&OGREN ŞAMPUAN,0.0,0.0,0.0
500ML BEBEK CIVCIV DALIN ŞAMPUANI,20.5,0.0,20.500532481363166
500ML BEBEK DALIN ŞAMPUAN,0.0,0.0,0.0
500ML BEBEK JOHNSON'S KRAL ŞAKIR ŞAMPUANI,0.0,0.0,0.0
500ML BEBEK SEBAMED ŞAMPUANI,0.0,0.0,0.0
500ML BEBELAND KÖPÜK MINIONS SABUN,0.0,0.0,0.0
500ML BERGAMOT DIDI,0.0,0.0,0.0
500ML BERGAMOT DIDI SOĞUK ÇAY ÇAYKUR,0.0,0.0,0.0
500ML BERGOMOTU DIDI SOĞUK ÇAY,-0.0,-1.1102230246251565e-14,0.0
500ML BEYAZ CAM CAMSIL SIRKELI TEMIZLEYICI,0.0,0.0,0.0
500ML BEYAZ CAMSIL SIRKELI,0.0,0.0,0.0
500ML BEYAZ DE PUR ROYAL SABUN SAVON SAVON SIVI,-3.08,-3.076923076923055,0.0
500ML BEYAZ DOĞAL EYÜP SABRI SABUN SABUN SIVI,0.0,0.0,0.0
500ML BEYAZ KOKULU LALIN SABUN SABUN SIVI,0.0,0.0,0.0
500ML BEYAZ LE MARSEILLAIS ORGANIK PETIT SABUN SIVI ŞEFTALI,0.0,-7.272727272727253,7.843137254901933
500ML BIBERON EMZIK TEMIZLEYICI UNI,46.6,11.19194737891167,31.84348934757446
500ML BIO BITKISEL MUTFAK SIR TEMIZLEYICI ÖZLÜ,25.48,9.663957830002246,14.420188263568967
500ML BIO CARREFOUR ELMA ORGANIK SIRKESI,0.0,4.440892098500626e-14,-4.440892098500626e-14
500ML BIO CARREFOUR NATUREL ORGANIK SIZMA YAĞI ZEYTI,0.0,0.0,0.0
500ML BIO CARREFOUR ORGANIK SIRKESI ÜZÜM,0.0,4.440892098500626e-14,-4.440892098500626e-14
500ML BIOBLAS BOTANIC SARIMSAKLI ŞAMPUAN,0.0,0.0,0.0
500ML BIRLIK CAM MARMARA NATUREL SIZMA,0.0,0.0,0.0
500ML BITKISEL CLEAN GREEN MEYVE SEBZE TEMIZLEYICI U VE,0.0,0.0,0.0
500ML BITKISEL NATURWAY SARIMSAKLI ŞAMPUAN,0.0,0.0,0.0
500ML BITTER DONDURMA GURME KECHY,0.0,0.0,0.0
500ML BLACK BRUIN ENERJI İÇECEĞI,-0.0,-2.220446049250313e-14,0.0
500ML BLAST ICE KARIŞIK PET POWERADE,0.0,0.0,0.0
500ML BLAST ICE POWERADE,0.0,0.0,0.0
500ML BLAST ICE POWERADE SPORCU İÇECEĞI,0.0,0.0,0.0
500ML BLENDAX ERKEK MENTHOL ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX ERKEK MENTOLLÜ ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX ERKEKLER ETKILI IÇIN KARŞI KEPEĞE ŞAMPUAN,-2.45,0.0,-2.4455611390284626
500ML BLENDAX ERKEKLER IÇIN MENTOLLÜ ŞAMPUAN,-2.45,0.0,-2.4455611390284626
500ML BLENDAX ETKILI KARŞI KEPEĞE ŞAMPUAN,-3.7,-9.252688123988884,6.12014708894113
500ML BLENDAX ETKILI KARŞI KEPEĞE ŞAMPUANI,0.0,0.0,0.0
500ML BLENDAX ISIRGAN OTU ÖZLÜ ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX ISIRGAN ÖZLÜ ŞAMPUAN,-14.5,-11.530458570980063,-3.3578556744475407
500ML BLENDAX ISIRGAN ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX KARŞI KEPEĞE ŞAMPUAN,13.97,13.972259227333272,0.0
500ML BLENDAX KIRAZ ÇIÇEĞI ÖZLÜ ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX KIRAZ ÇIÇEĞI ŞAMPUAN,0.0,0.0,0.0
500ML BLENDAX YASEMIN ÖZLÜ ŞAMPUAN,6.35,10.839410231918812,-4.054067579836429
500ML BLENDAX YASEMINLI ŞAMPUAN,0.0,0.0,0.0
500ML BLUE DARK ENERJI İÇECEĞI,-0.0,-1.1102230246251565e-14,0.0
500ML BODRUM DOĞAL EYÜP KÖPÜK MANDALINASI SABRI SABUN TUNCER ZEYTINYAĞLI,0.0,0.0,0.0
500ML BODRUM DOĞAL EYÜP MANDALINA SABRI SABUN SIVI TUNCER ZEYTINYAĞLI,4.28,0.7783765289539168,3.4756408080122148
500ML BODRUM EYÜP KÖPÜK MANDALINA SABRI SABUN SIVI TUNCER,0.0,0.0,0.0
500ML BODRUM EYÜP MANDALINASI SABRI SABUN SIVI TUNCER,-10.11,-10.105343409834877,0.0
500ML BODRUM EYÜP MANDALINASI SABRI TUNCER,0.0,0.0,0.0
500ML BODY BOGURTLEN BUTTER DUS JELI PALMOLIVE,0.0,0.0,0.0
500ML BODY BUTTER BÖĞÜRTLEN DUŞ JELI KEYFI PALMOLIVE,0.0,0.0,0.0
500ML BOND MASKE ONARICI PANORAMA PROFESSIONAL SAÇ YOĞUN,-0.0,-10.999999999999998,12.35955056179774
500ML BONHEUR DONDURMA KARAMELLI,25.0,6.451612903225801,17.42424242424243
500ML BOOST DUŞ JELI MEN NIVEA,0.0,0.0,0.0
500ML BOTANICA DALAN DUŞ FREZYA JELI,-0.0,6.661338147750939e-14,-6.661338147750939e-14
500ML BOTANICA DALAN DUŞ JELI LOTUS,-0.0,6.661338147750939e-14,-6.661338147750939e-14
500ML BOTANICA DALAN DUŞ JELI ŞAKAYIK,-0.0,6.661338147750939e-14,-6.661338147750939e-14
500ML BOTANICA DALAN LOTUS SABUN SIVI,0.0,0.0,0.0
500ML BOTANICA DALAN SABUN SIVI ŞAKAYIK,0.0,0.0,0.0
500ML BREW COLD DONDURMA MÖVENPICK ÇIKOLATA,0.0,0.0,0.0
500ML BRUST FRESH LISTERINE,7.83,7.828810020876831,0.0
500ML BUL MAKINE PARLATICI TEX,0.0,0.0,0.0
500ML BULAK SU,5.86,1.4336917562723928,4.367883784844917
500ML BULAŞIK CARREFOUR MAKINESI PARLATICISI,3.32,-1.6974169741697742,5.105105105105134
500ML BULAŞIK CLEAN GREEN MAKINE PARLATICISI,0.0,0.0,0.0
500ML BULAŞIK DETERJANI DOA KOKULU LIMON SPREY,0.0,0.0,0.0
500ML BULAŞIK DETERJANI ECOS3 ELDE ORGANIK,0.0,0.0,0.0
500ML BULAŞIK DETERJANI FAIRY HIJYEN PLATINUM SIVI,-9.23,-3.999999999999959,-5.448717948717996
500ML BULAŞIK DOA IÇIN MAKINESI PARLATICI,17.95,9.572649572649583,7.644305772230897
500ML BULAŞIK FAIRY MUTFAK POWER SPREYI,0.0,2.220446049250313e-14,0.0
500ML BULAŞIK MAKINESI PARLATICI PORÇÖZ,0.0,0.0,0.0
500ML BURN,0.0,0.0,0.0
500ML BURN CC ENERJI,0.0,2.220446049250313e-14,0.0
500ML BURN ENERJI,0.0,0.0,0.0
500ML BURN ENERJI IÇECEĞI KUTU RED,-0.0,-1.1102230246251565e-14,0.0
500ML BURN ENERJI KUTU ORIJINAL İÇECEĞI,-3.3,-0.4608294930875556,-2.8490028490028463
500ML BÖĞÜRTLEN DUŞ JELI PALMOLIVE,0.0,2.220446049250313e-14,0.0
500ML BÖĞÜRTLEN&ORKIDE DUŞ JELI MOMENTS PALMOLIVE,0.0,0.0,0.0
500ML CAM CAMSIL ORIGINAL TEMIZLEYICI,0.0,0.0,0.0
500ML CAM CITYFARM ELMA ORGANIK SIRKESI,0.0,0.0,0.0
500ML CAM CLIN KOKULU LIMON SPREY TEMIZLEYICI,0.0,0.0,0.0
500ML CAM CLIN KRISTAL PARLAKLIK TEMIZLEYICI,-0.0,-1.1102230246251565e-14,0.0
500ML CAM DETOKS NAHITA SIRKE,0.0,2.220446049250313e-14,0.0
500ML CAM DOĞAL KRISTAL SIZMA YAĞLI YUMUŞAK ZEYTIN,0.0,0.0,0.0
500ML CAM EGE KUZEY SIZMA TARIŞ ZEYTINYAĞI ŞIŞE,4.46,0.0,4.460374352847474
500ML CAM EGEMDEN NATUREL SIZMA YUDUM,0.0,0.0,0.0
500ML CAM ELMA FERSAN SIRKESI,-34.65,-16.52019704433497,-21.715526601520086
500ML CAM ELMA GURME K.KÜKRER SIRKESI,0.0,0.0,0.0
500ML CAM ELMA KEMAL KÜKRER ORGANIK SIRKESI,13.29,5.787436647976074,7.089986790616254
500ML CAM ELMA KEMAL KÜKRER SIRKESI,43.25,25.504191092256214,14.137447851734986
500ML CAM ELMA KÜHNE SIRKE,5.82,5.824931989118287,0.0
500ML CAM ELMA KÜHNE SIRKESI,-0.0,14.891485809682848,-12.961348445219457
500ML CAM ELMA NAHITA SIRKE,0.0,0.0,0.0
500ML CAM EMINALI NATUREL SIKIM SIZMA SOĞUK ŞIŞE,0.0,0.0,0.0
500ML CAM FERSAN SIRKE ÜZÜM,-13.41,-14.857638888888902,1.6985441050527905
500ML CAM GUL NAHITA SIRKE,-0.0,-1.1102230246251565e-14,0.0
500ML CAM HAPPY LIFE ORG.ALIÇ SIRKESI,0.0,0.0,0.0
500ML CAM HAPPY LIFE ORG.ELMA SIRKESI,0.0,0.0,0.0
500ML CAM KEMAL KÜKRER SIRKESI ÜZÜM,60.52,36.54902674185918,17.55823212505112
500ML CAM KILIKYA NAR SIRKE,-4.81,-4.8104956268221315,0.0
500ML CAM KRISTAL NATURAL SIZMA ZEYTINYAĞI,0.0,0.0,0.0
500ML CAM KRISTAL NATÜREL ORGANIK SIZMA ZEYTINYAĞI ŞIŞE,0.0,0.0,0.0
500ML CAM KRISTAL NATÜREL SIZMA ZEYTINYAĞI ŞIŞE,0.0,0.0,0.0
500ML CAM KRISTAL ORGANIK SIZMA,0.0,0.0,0.0
500ML CAM KRISTAL ORGANIK ZEYTINYAĞI ŞIŞE,0.0,0.0,0.0
500ML CAM KRISTAL SIZMA ZEYTINYAĞI,0.0,0.0,0.0
500ML CAM KÜHNE SIRKE ÜZÜM,33.33,33.32524566298674,0.0
500ML CAM KÜHNE SIRKESI ÜZÜM,-0.0,-1.1102230246251565e-14,0.0
500ML CAM MARASKA RIVIERA TARIŞ Z.YAĞ,0.0,0.0,0.0
500ML CAM MARMARABIRLIK NATÜREL SIZMA ZEYTINYAĞI ŞIŞE,0.0,-5.551115123125783e-14,6.661338147750939e-14
500ML CAM MOPAŞ SPREY TEMIZLEYICI,0.0,0.0,0.0
500ML CAM NATÜREL ORGANIK SIZMA TARIŞ ZEYTINYAĞI ŞIŞE,28.54,2.761965001054145,25.085487621392467
500ML CAM PORÇÖZ SPREY TEMIZLEYICI,4.1,-1.0464285714285704,5.198402672867597
500ML CAM PORÇÖZ TEMIZLEYICI,-0.0,-1.1102230246251565e-14,0.0
500ML CAM RIVIERA TARIŞ ZEYTINYAĞI,0.0,2.220446049250313e-14,0.0
500ML CAM RIVIERA TARIŞ ZEYTINYAĞI ŞIŞE,0.68,0.0,0.676213206046139
500ML CAM SIR TEMIZLEYICI,26.05,0.9472277889111647,24.869307428631892
500ML CAM SIZMA TARIŞ YAĞI ZEYTIN,0.0,0.0,0.0
500ML CAM SİRKESİ TARİŞ ÜZÜM,0.0,0.0,0.0
500ML CAM TEMIZLEYICI TURKISHCARE,0.0,0.0,0.0
500ML CAMSIL FLORAL,7.48,1.4965986394557707,5.898123324396787
500ML CAMSIL FLORAL SPREY,0.0,0.0,0.0
500ML CAMSIL MATIK,-0.0,-2.220446049250313e-14,0.0
500ML CAMSIL MATIK MAVI ORJINAL,-0.54,0.0,-0.5401234567901203
500ML CAMSIL MATIK ORIJINAL,0.0,0.0,0.0
500ML CAMSIL MATIK ORJINAL SPREY,-0.0,-2.220446049250313e-14,0.0
500ML CAMSIL MAVI,0.0,0.0,0.0
500ML CAMSIL ORIJINAL SPREY,0.0,0.0,0.0
500ML CAMSIL SILIKONLU,5.4,1.6677785190126082,3.674540682414751
500ML CAMSIL SILIKONLU SPREY,0.0,0.0,0.0
500ML CAMSIL SIRKELI,7.46,3.9800995024875663,3.349282296650702
500ML CAMSIL SIRKELI SPREY,0.0,0.0,0.0
500ML CAN ENERJI YOU İÇECEĞI,-0.0,-1.1102230246251565e-14,0.0
500ML CANLANDIRICI DUŞ JELI MEN PALMOLIVE SPORT,0.0,0.0,0.0
500ML CARE CITRUS DUŞ JELI NEMLENDIRICI PEELINGLI SEAWEED URBAN,0.0,4.440892098500626e-14,-1.1102230246251565e-14
500ML CARE COCONUT COFFEE DUŞ JELI PÜRÜZSÜZLEŞTIRICI URBAN YENILEYICI,0.0,4.440892098500626e-14,-1.1102230246251565e-14
500ML CARE DUŞ JELI MONOI OIL URBAN YLANG YLANG,0.0,0.0,0.0
500ML CARE LISTERINE TOTAL,0.0,0.0,0.0
500ML CARE LISTERINE TOTAL ZERO,-9.57,-9.573480827053727,4.440892098500626e-14
500ML CARPI JANT LEKE PUMP SIVI TEMIZLEYICI,0.0,0.0,0.0
500ML CARPI JEL LASTIK NEW PARLATICI SÜNGERLI,0.0,0.0,0.0
500ML CARPI KOLTUK KUMAŞ PUMP SIVI TEMIZLEYICI,0.0,0.0,0.0
500ML CARPI MOTOR PUMP SIVI SÖKÜCÜ TEMIZLEYICI YAĞ,0.0,0.0,0.0
500ML CARREFOUR NATUREL SELECTION SIZMA ZEYTINYAĞI,17.26,4.603351955307211,12.102114932706787
500ML CARUB CILA HYBRID SERAMIK,0.0,0.0,0.0
500ML CASHMERE PEREJA SABUN SIVI,-0.0,-1.1102230246251565e-14,0.0
500ML CEVIZI DURU HINDISTAN KOKULU SABUN SIVI,0.0,0.0,0.0
500ML CEVIZI DURU HINDISTAN SABUN SIVI,-18.63,0.0,-18.625489343192704
500ML CEVIZI DUS HINDISTAN JELI PALMOLIVE,0.0,2.220446049250313e-14,0.0
500ML CEVIZI DUŞ GENTLE HINDISTAN JELI PALMOLIVE WASH,88.01,66.00486223662885,13.253600195264825
500ML CEVIZI DUŞ HINDISTAN HOBBY JELI MARSHMALLOW,0.0,0.0,0.0
500ML CEVIZI HACI HINDISTAN KREMLI ŞAKIR ŞAMPUAN,-0.0,6.661338147750939e-14,-6.661338147750939e-14
500ML CEVIZLI COCO HINDISTAN OKF İÇECEK,0.0,0.0,0.0
500ML CEVIZLI DONDURMA MÖVENPICK,26.26,0.1372438061414849,26.087784937296465
500ML CIF FREZYA KREM MÜGE ÇIÇEĞI,-0.0,-2.220446049250313e-14,0.0
