category,product_name,color,price,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Topuklu ayakkabı > Kitten,Kapalı deri topuklu ayakkabı,KAHVERENGİ,2690.0,03,0.0,0.0,0.0,0.0
Topuklu ayakkabı > Kitten,Geniş topuklu Mary Jane,KAHVERENGİ,1990.0,03,0.0,0.0,0.0,0.0
Topuklu ayakkabı > Kitten,Basic topuklu ayakkabı,EKRU,1790.0,03,0.0,0.0,0.0,0.0
Topuklu ayakkabı > Kitten,BASIC kısa sivri topuklu ayakkabı,SİYAH,1590.0,03,0.0,0.0,0.0,
Topuklu ayakkabı > Kitten,Kısa sivri topuklu deri ayakkabı,KAHVERENGİ,2490.0,03,0.0,0.0,0.0,0.0
Spor ayakkabı > SNEAKERINAS,Çapraz bantlı sneakerina,PEMBE,1790.0,03,0.0,0.0,0.0,0.0
Spor ayakkabı > SNEAKERINAS,Fiyonklu Sneakerinas,BEYAZ,1790.0,03,0.0,0.0,0.0,0.0
Spor ayakkabı > SNEAKERINAS,Deri detaylı spor balerin ayakkabı,PEMBE,1990.0,03,0.0,0.0,0.0,0.0
Spor ayakkabı > SNEAKERINAS,Sneakerina file,SİYAH,1990.0,03,0.0,0.0,0.0,0.0
Spor ayakkabı > SNEAKERINAS,Deri fiyonklu sneakerina,BEJ,2490.0,03,0.0,,0.0,0.0
Çizme - Bot > Çizme,Kovboy Topuklu Bot,KAHVERENGİ,2300.0,03,0.0,0.0,0.0,-30.091185410334347
Çizme - Bot > Çizme,Kovboy Topuklu Bot,SİYAH,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Joots topuklu deri bot,BEJ,4990.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Siyah topuklu uzun çizme,SİYAH,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Kahverengi topuklu çizme,KAHVERENGİ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Deri dolgu topuklu bot,BEJ,4990.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Deri kovboy çizme,BEJ,4490.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Suni deri düz biker bot,BEJ,3140.0,03,0.0,0.0,0.0,-30.066815144766146
Çizme - Bot > Çizme,Suni süet topuklu bot,KAHVERENGİ,2690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Desenli kovboy botlar,KAHVERENGİ,2580.0,03,0.0,0.0,0.0,-30.081300813008134
Çizme - Bot > Çizme,Düz deri binici çizmesi,KAHVERENGİ,4490.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,slouchy kesim deri yüksek çizmeler,BEJ,4990.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Slouchy kesim deri kitten bot,BEJ,4490.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Düz siyah kovboy çizmesi,SİYAH,3690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Düz kahverengi kovboy çizmeler,BORDO,3690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Suni deri düz botlar,KAHVERENGİ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Çizme,Kısa sivri topuklu çizme,SİYAH,3290.0,03,,,,
Çizme - Bot > Bot,Deri slouchy kesim kovboy botinleri,BEJ,2300.0,03,0.0,0.0,0.0,-30.091185410334347
Çizme - Bot > Bot,Kovboy deri topuklu bot,KAHVERENGİ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Deri kovboy bot,KAHVERENGİ,3690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Deri kovboy bot,BEJ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Kısa sivri topuklu kemerli deri botlar,BEJ,3990.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Streç orta boy topuklu bot,SİYAH,1890.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Kumaş stiletto topuklu bot,SİYAH,1890.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Sentetik kauçuk kumaş efektli topuklu bot,SİYAH,1890.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,slouchy kesim deri topuklu bot,KAHVERENGİ,3690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Deri kısa sivri topuklu bot,BEJ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Streç topuklu botlar,KAHVERENGİ,2490.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,"Bağcıklı, düz bot",SİYAH,2690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Deri tokalı düz bot,BEJ,2790.0,03,0.0,0.0,0.0,-30.075187969924812
Çizme - Bot > Bot,Kovboy topuklu bot,SİYAH,2690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Streç düz bilek bot,KAHVERENGİ,1990.0,03,0.0,,,
Çizme - Bot > Bot,"Düz tabanlı, içi kürklü deri bot",KAHVERENGİ,2690.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Streç topuklu bot,EKRU,1990.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Kalın topuklu kısa bot,BORDO,1890.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Kovboy suni deri delikli bot,KAHVERENGİ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Topuklu kovboy deri bot,BEJ,3290.0,03,0.0,0.0,0.0,0.0
Çizme - Bot > Bot,Mikro delikli slouchy deri bot,KAHVERENGİ,3140.0,03,0.0,0.0,0.0,-30.066815144766146
Çizme - Bot > Bot,Stiletto topuklu deri bot,KAHVERENGİ,3290.0,03,0.0,0.0,0.0,0.0
Çanta,Makrome püsküllü omuz çantası,Ekru,1690.0,13,0.0,0.0,0.0,
Çanta,Ay desenli kumaş çapraz askılı çanta,Pastel yeşil,990.0,13,0.0,0.0,,
Çanta,Ay desenli kumaş çapraz askılı çanta,Lacivert,990.0,13,0.0,0.0,0.0,0.0
Çanta,Ay desenli kumaş çapraz askılı çanta,Lime,990.0,13,0.0,0.0,0.0,0.0
Çanta,Kontrast file shopper çanta,Ekru,1090.0,13,0.0,0.0,,
Çanta,Makrome omuz çantası,Ekru,1590.0,13,,,,
Çanta,Boncuklu mini timsah deseni görünümlü çanta,Kahverengi,790.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak kapamalı omuz çantası,Beyaz,790.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak kapamalı omuz çantası,Siyah,790.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak kapamalı omuz çantası,Kırmızı,790.0,13,0.0,0.0,0.0,0.0
Çanta,Suni süet omuz çantası,Kahverengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Suni süet omuz çantası,Bej,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Suni Deri Bowling Çapraz Askılı Çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Suni Deri Bowling Çapraz Askılı Çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Mini boncuklu çanta,Siyah,790.0,13,0.0,0.0,0.0,0.0
Çanta,Mini tokalı tote çanta,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak suni deri omuz çantası,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Püskül ve toka detaylı omuz çantası,Karamel,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Püskül ve toka detaylı omuz çantası,Kahverengi,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Mini boncuklu çanta,Beyaz,790.0,13,0.0,0.0,0.0,0.0
Çanta,Charm detaylı tote çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Charm detaylı tote çanta,Lacivert,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Charm detaylı tote çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuarlı suni deri çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuarlı suni deri çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Dikiş detaylı uzun çanta,Kahverengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun zincirli omuz çantası,Kırmızı,990.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun zincirli omuz çantası,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun zincirli omuz çantası,Beyaz,990.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun zincirli omuz çantası,Bordo,990.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun zincirli omuz çantası,Kahverengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zincirli çapraz askılı çanta,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zincirli çapraz askılı çanta,Kahverengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu çapraz askılı çanta,Ekru,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu çapraz askılı çanta,Pembe,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu çapraz askılı çanta,Karamel,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak kroşe tote çanta,Kahverengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak kroşe tote çanta,Ekru,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kombine kroşe büzgülü çanta,Kahverengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kombine kroşe büzgülü çanta,Ekru,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Mini tokalı tote çanta,Kiremit rengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Mini fermuarlı yumuşak dokulu omuz çantası,Bej,710.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuar detaylı çapraz askılı çanta,Ekru,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuar detaylı çapraz askılı çanta,Mavi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Sap Detaylı Omuz Çantası,Kahverengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı mini çanta,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Zımbalı yarım ay omuz çantası,Kahverengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Zımbalı yarım ay omuz çantası,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Kapaklı omuz çantası,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Kapaklı omuz çantası,Ekru,990.0,13,0.0,0.0,0.0,0.0
Çanta,Kapaklı omuz çantası,Bej,990.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü mini tote çapraz askılı çanta,Ekru,990.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü mini tote çapraz askılı çanta,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü mini tote çapraz askılı çanta,Açık mavi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü mini tote çapraz askılı çanta,Bordo,990.0,13,0.0,0.0,0.0,0.0
Çanta,Çok pozisyonlu çapraz çanta,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yarım ay omuz çantası,Kahverengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü zincirli omuz çantası,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Püskül detaylı yumuşak dokulu omuz çantası,Kahverengi,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Püskül detaylı yumuşak dokulu omuz çantası,Karamel,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Çift saplı çapraz çanta,Beyaz,790.0,13,0.0,0.0,0.0,0.0
Çanta,Çift saplı çapraz çanta,Siyah,790.0,13,0.0,0.0,0.0,0.0
Çanta,Çift saplı çapraz çanta,Ekru,790.0,13,0.0,0.0,0.0,0.0
Çanta,Çift saplı çapraz çanta,Bordo,790.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu mini fermuarlı omuz çantası,Kahverengi,710.0,13,0.0,0.0,0.0,0.0
Çanta,Spor kabin sırt çantası,Mavi,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Spor kabin sırt çantası,Bej,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Kontrast çanta,Mavi,1690.0,13,0.0,0.0,0.0,0.0
Çanta,Kontrast çanta,Bej,1690.0,13,0.0,0.0,0.0,0.0
Çanta,Kombinasyon sepet tote çanta,Altın rengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kombinasyon sepet tote çanta,Beyaz,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Uzun püsküllü omuz çantası,Hardal,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kare çapraz askılı el çantası,Ekru,1590.0,13,0.0,0.0,,0.0
Çanta,Fermuarlı omuz çantası,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuarlı omuz çantası,Kahverengi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Kuşgözü detaylı sert omuz çantası,Ekru,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Kuşgözü detaylı sert omuz çantası,Pembe,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Kuş gözlü sert büzgülü çanta,Karamel,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuarlı bowling tipi çapraz askılı çanta,Ekru,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Fermuar detaylı çapraz askılı çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Cepli omuz çantası,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Asimetrik mini omuz çantası,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,YUMUŞAK DOKULU OMUZ ÇANTASI,Kiremit rengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Puantiye desenli çapraz askılı kemer,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Kutu şeklinde sert çapraz askılı çanta,Ekru,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Asimetrik Tokalı Postacı Çantası,Kahverengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü trapez çapraz askılı çanta,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Kutu şeklinde sert çapraz askılı çanta,Kahverengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Mini sert hindistan cevizi görünümlü çapraz askılı çanta,Beyaz,990.0,13,0.0,0.0,0.0,0.0
Çanta,Mini sert çapraz askılı çanta,Bej,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zincirli ay omuz çantası,Beyaz,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zincirli ay omuz çantası,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zincirli Ay Şeklinde Omuz Çantası,Kahverengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yarım ay şeklinde zımbalı kol çantası,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu mini fermuarlı omuz çantası,Siyah,710.0,13,0.0,0.0,,0.0
Çanta,Suni süet tokalı omuz çantası,Karamel,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Toka detaylı omuz çantası,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Kalp detaylı omuz çantası,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Kalp detaylı omuz çantası,Mavi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı tote çanta,Kiremit rengi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı tote çanta,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu fermuarlı omuz çantası,Karamel,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokulu fermuarlı omuz çantası,Siyah,1590.0,13,0.0,67.36842105263158,67.36842105263158,67.36842105263158
Çanta,Metal detaylı bowling çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,
Çanta,Toka detaylı city shopper çanta,Kiremit rengi,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Kemerli tote çanta,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Toka detaylı şehir shopper çantası,Kahverengi,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Bowling çanta,Mavi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Pamuklu shopper çanta,Ekru,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kemer şeritli çanta,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Puantiye ay çapraz askılı çanta,Beyaz,1090.0,13,0.0,,,0.0
Çanta,Kumaş kol çantası,Fuşya,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Kumaş kol çantası,Mavi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Kuşgözü detaylı kese çanta,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak delik detaylı çapraz askılı çanta,Karamel,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Zincir saplı omuz çantası,Mavi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Zincir saplı omuz çantası,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Zımba detaylı omuz çantası,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Zımbalı kemerli çapraz askılı çanta,Açık kahverengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kemer şeritli uzun çanta,Kahverengi,1090.0,13,,,,
Çanta,Zımbalı çanta,Siyah,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Yuvarlak Kapamalı Çapraz Askılı Çanta,Bordo,790.0,13,0.0,0.0,0.0,0.0
Çanta,Püsküllü yarım ay kol çantası,Karamel,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu ışıltılı omuz çantası,Bej,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Mini kroşe omuz çantası,Ekru,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Mini kroşe omuz çantası,Kahverengi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,One Dilemma shopper çanta,Pembe,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Zincir detaylı çapraz çanta,Bej,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Denim yarım ay kol çantası,SOLUK EFEKTLİ ORTA MAVİ DENIM,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Yarım ay omuz çantası,Pembe,990.0,13,0.0,0.0,0.0,0.0
Çanta,Yarım ay omuz çantası,Ekru,990.0,13,0.0,0.0,0.0,0.0
Çanta,Büyük kapaklı mini dikdörtgen çanta,Siyah,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Büyük kapaklı mini dikdörtgen çanta,Kırmızı,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Yarım ay cepli omuz çantası,Ekru,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Tote çapraz askili çanta,Kahverengi,1090.0,13,0.0,,,
Çanta,Tote çapraz askili çanta,SOLUK EFEKTLİ ORTA MAVİ DENIM,1090.0,13,0.0,0.0,0.0,
Çanta,Yumuşak dokunuşlu fermuarlı omuz çantası,Kahverengi,950.0,13,0.0,0.0,0.0,0.0
Çanta,Metal kapamalı omuz çantası lady,Siyah,1590.0,13,0.0,0.0,,
Çanta,Asimetrik omuz çantası,Ekru,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu tokalı omuz çantası,Karamel,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Yumuşak dokunuşlu tokalı omuz çantası,Ekru,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Mini tote çanta,Kırmızı,790.0,13,0.0,0.0,,0.0
Çanta,Mini tote çanta,Siyah,790.0,13,0.0,0.0,,0.0
Çanta,Naylon bowling çanta,Kiremit rengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Naylon bowling çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Kare el ve çapraz askılı çanta,Mavi,1590.0,13,0.0,0.0,,
Çanta,Çift taraflı Zebra shopper çanta,Siyah,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Tokalı mini tote çanta,Mavi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Tokalı mini tote çanta,Kahverengi,1090.0,13,0.0,0.0,0.0,0.0
Çanta,Tokalı mini tote çanta,Siyah,1090.0,13,0.0,0.0,,0.0
Çanta,Naylon ay çapraz çanta,Lacivert,990.0,13,0.0,0.0,0.0,0.0
Çanta,Naylon ay çapraz çanta,Siyah,990.0,13,0.0,0.0,0.0,0.0
Çanta,Naylon ay çapraz çanta,Kiremit rengi,990.0,13,0.0,0.0,0.0,0.0
Çanta,Zımbalı kemerli çapraz askılı çanta,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Cepli omuz çantası,Karamel,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Cepli omuz çantası,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı omuz çantası,Kahverengi,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı omuz çantası,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Mini metal saplı omuz çantası,Kahverengi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Mini metal saplı omuz çantası,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Körük ve kuşgözü detaylı omuz çantası,Karamel,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Parlak pileli omuz çantası,Siyah,1490.0,13,0.0,0.0,0.0,0.0
Çanta,Büyük kapaklı çapraz askılı çanta,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kombine shopper çanta,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Kombine shopper çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Metalik asimetrik süet görünümlü klipsli çanta,Kahverengi,1090.0,13,0.0,,,
Çanta,Yuvarlak kapamalı omuz çantası,Kahverengi,790.0,13,,0.0,0.0,0.0
Çanta,Timsah deseni görünümlü hobo omuz çantası,Siyah,1590.0,13,0.0,0.0,0.0,0.0
Çanta,Kombine çift saplı omuz çantası,Kahverengi,1490.0,13,0.0,0.0,0.0,0.0
Çanta,"Süet efektli bucket çanta, detaylı saplı",Kahverengi,1790.0,13,0.0,0.0,0.0,0.0
Çanta,Örgü Bağcıklı Shopper Çanta,Siyah,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Simli omuz çantası,Siyah,1090.0,13,0.0,0.0,0.0,
Çanta,Büzgülü sap detaylı omuz çantası,Siyah,1090.0,13,0.0,0.0,,0.0
Çanta,Yanları püsküllü omuz çantası,Karamel,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Yanları püsküllü omuz çantası,Kahverengi,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Metal saplı omuz ve çapraz askılı çanta,Siyah,1590.0,13,0.0,0.0,0.0,
Çanta,Metal askılı çanta,Siyah,2290.0,13,0.0,0.0,0.0,0.0
Çanta,Çıtçıtlı suni süet omuz çantası,Bej,1190.0,13,0.0,0.0,0.0,0.0
Çanta,Metal detaylı yuvarlak shopper çanta,Siyah,1790.0,13,0.0,0.0,0.0,0.0
Bijuteri,3'lü çiçekli lariat kolye seti,Altın rengi,350.0,13,0.0,0.0,0.0,-40.67796610169492
Bijuteri,2'li küpe ve ear cuff küpe seti,Altın rengi,290.0,13,0.0,0.0,0.0,-40.816326530612244
Bijuteri,İçiçe Geçmiş Dairesel Sert Bileklik,Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Ay ve Güneş Kolye Seti (4'lü),Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,2’li boncuklu kolye seti,Kırmızı,470.0,13,0.0,0.0,0.0,-40.50632911392405
Bijuteri,2’li boncuklu kolye seti,Ekru,790.0,13,0.0,0.0,,
Bijuteri,ÇİÇEKLİ LARİAT KOLYE,Altın rengi,290.0,13,0.0,0.0,0.0,-40.816326530612244
Bijuteri,Çift çiçekli emaye bileklik,Altın rengi,350.0,13,0.0,0.0,0.0,-40.67796610169492
Bijuteri,2'li Sert Bilezik Seti,Kahverengi,790.0,13,0.0,0.0,0.0,0.0
Bijuteri,9'lu Kelebek ve Parıltılı Yüzük Seti,Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,"9'lu Set Halka Küpe, Parlak ve Suni İnci",Gri,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,3'lü Kalp Lariat Kolye Seti,Altın rengi,590.0,13,0.0,0.0,0.0,0.0
Bijuteri,9'lu kalpli ve halka küpe seti,Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,9'lu kalpli ve halka küpe seti,Beyaz,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,9'lu kalpli ve halka küpe seti,Gri,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,EKSTRA UZUN KOLYE,Altın rengi,470.0,13,0.0,0.0,0.0,-40.50632911392405
Bijuteri,Sallantılı zincir küpe,Altın rengi,350.0,13,0.0,0.0,0.0,0.0
Bijuteri,Sert bileklik,Altın rengi,590.0,13,0.0,0.0,0.0,0.0
Bijuteri,Metal Ayı Charm,Kahverengi,590.0,13,0.0,,,
Bijuteri,Metal Ayı Charm,Altın rengi,590.0,13,0.0,,,
Bijuteri,Cala çiçek küpe,Ekru,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Dokulu Bileklik,Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Yelpaze emaye küpe,Fuşya,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Yelpaze emaye küpe,Altın rengi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Yelpaze emaye küpe,Mavi,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Mine çiçek küpe,Açık pembe,490.0,13,0.0,0.0,0.0,0.0
Bijuteri,Su geçirmez 2'li hacimli halka küpe seti,Sarı,1090.0,13,0.0,0.0,0.0,0.0
Bijuteri,Su geçirmez 2'li hacimli halka küpe seti,Gri,1090.0,13,0.0,0.0,0.0,0.0
Bijuteri,3'lü parlak asetat bileklik seti,Turuncu,990.0,13,0.0,0.0,0.0,
Bijuteri,2'li sedefli bileklik seti,Mavi,990.0,13,0.0,0.0,0.0,
Bijuteri,2'li kombin bileklik seti,Kırmızı,990.0,13,0.0,,0.0,0.0
Bijuteri,6'lı Basic Küpe Seti,Altın rengi,350.0,13,0.0,0.0,0.0,0.0
Bijuteri,2'li top kolye seti,Açık pembe,790.0,13,0.0,0.0,,
Bijuteri,3'lü sert bileklik seti,Altın rengi,790.0,13,0.0,0.0,0.0,0.0
Bijuteri,Kala çiçeği bileklik,Ekru,790.0,13,0.0,0.0,0.0,
Bijuteri,2'li boncuklu ve deniz kabuklu kolye seti,Mavi,790.0,13,0.0,0.0,0.0,
Bijuteri,Dokulu Lazo Kolye,Altın rengi,590.0,13,0.0,0.0,0.0,0.0
Bijuteri,2'li deniz yıldızı boncuklu kolye seti,Altın rengi,590.0,13,0.0,0.0,0.0,0.0
Bijuteri,Esnek choker kolye,Gri,590.0,13,0.0,0.0,,
Bijuteri,Esnek choker kolye,Altın rengi,590.0,13,0.0,0.0,,
