item_name,price,category,color,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Bantlı kalın topuklu sandalet,1590.0,Sandalet > Topuklu sandalet,KAHVERENGİ,03,0.0,0.0,0.0,
Stiletto topuklu sandalet,1790.0,Sandalet > Topuklu sandalet,SİYAH,03,0.0,,0.0,
Deri topuksuz bantlı ve tokalı ayakkabı,2490.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,0.0
"Bantlı ve tokalı, arkası açık deri ayakkabı",2490.0,Sandalet > Düz sandalet,BEJ,03,0.0,0.0,0.0,0.0
Zımbalı suni deri bantlı ve tokalı ayakkabı,1990.0,Sandalet > Düz sandalet,EKRU,03,0.0,0.0,0.0,0.0
Deri zımbalı bantlı ve tokalı ayakkabı,2490.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Düz bant detaylı sandalet,1790.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,
Tokalı düz deri sandalet,1740.0,Sandalet > Düz sandalet,BEJ,03,0.0,0.0,0.0,-30.120481927710845
Platform sandalet,1990.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,,
Deri tokalı platform sandalet,2990.0,Sandalet > Düz sandalet,BEJ,03,0.0,0.0,0.0,0.0
Tokalı deri düz sandalet,2490.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,
Asimetrik dolgu topuklu sandalet,2490.0,Sandalet > Düz sandalet,EKRU,03,0.0,0.0,0.0,
Metal detaylı terlik tipi düz sandalet,1790.0,Sandalet > Düz sandalet,EKRU,03,0.0,0.0,0.0,0.0
Metal detaylı terlik sandalet,1790.0,Sandalet > Düz sandalet,MAVİ,03,0.0,0.0,0.0,0.0
Suni deri düz sandalet,1590.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,
Suni deri düz sandalet,1590.0,Sandalet > Düz sandalet,EKRU,03,0.0,0.0,0.0,
Zımbalı deri sandalet,1990.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,
Metal detaylı düz sandalet,1790.0,Sandalet > Düz sandalet,ALTIN,03,0.0,0.0,0.0,0.0
Metalli detaylı düz parmak arası terlik,1990.0,Sandalet > Düz sandalet,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Deri çapraz düz sandalet,2490.0,Sandalet > Düz sandalet,BEJ,03,0.0,0.0,0.0,
Hasır platformlu dolgu topuklu ayakkabı,1990.0,Sandalet > Dolgu topuk ayakkabı,ALTIN,03,0.0,0.0,0.0,0.0
Basic kısa sivri topuklu ayakkabı,1590.0,Topuklu ayakkabı > Kitten,SİYAH,03,0.0,,,
Basic Topuklu Ayakkabı,1790.0,Topuklu ayakkabı > Kitten,EKRU,03,0.0,,,
Topuklu arkası açık ayakkabı,1990.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Basic kısa sivri topuklu ayakkabı,1790.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,
Kısa sivri topuklu file taşlı ayakkabı,2490.0,Topuklu ayakkabı > Kitten,BEJ,03,0.0,0.0,0.0,0.0
Pencere detaylı kısa sivri topuklu ayakkabı,1990.0,Topuklu ayakkabı > Kitten,SİYAH,03,0.0,0.0,0.0,0.0
Deri kısa sivri topuklu mule,2490.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kısa sivri topuklu deri ayakkabı,2490.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
V yaka topuklu ayakkabı,1990.0,Topuklu ayakkabı > Kitten,EKRU,03,0.0,0.0,0.0,0.0
V yaka topuklu ayakkabı,1990.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
V yaka topuklu ayakkabı,1990.0,Topuklu ayakkabı > Kitten,SİYAH,03,0.0,0.0,0.0,0.0
Geniş topuklu Mary Jane,1990.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kapalı deri topuklu ayakkabı,2690.0,Topuklu ayakkabı > Kitten,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Çapraz bantlı sneakerina,1790.0,Spor ayakkabı > SNEAKERINAS,PEMBE,03,0.0,0.0,0.0,0.0
Fiyonklu Sneakerinas,1790.0,Spor ayakkabı > SNEAKERINAS,BEYAZ,03,0.0,0.0,0.0,0.0
Deri detaylı spor balerin ayakkabı,1990.0,Spor ayakkabı > SNEAKERINAS,PEMBE,03,0.0,0.0,0.0,0.0
Sneakerina file,1990.0,Spor ayakkabı > SNEAKERINAS,SİYAH,03,0.0,0.0,0.0,0.0
Deri fiyonklu sneakerina,2490.0,Spor ayakkabı > SNEAKERINAS,BEJ,03,0.0,0.0,0.0,0.0
Desenli kovboy botlar,2580.0,Çizme - Bot > Çizme,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kovboy Topuklu Bot,2300.0,Çizme - Bot > Çizme,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kovboy Topuklu Bot,3290.0,Çizme - Bot > Çizme,SİYAH,03,0.0,0.0,0.0,0.0
Deri kovboy çizme,4490.0,Çizme - Bot > Çizme,BEJ,03,0.0,0.0,0.0,0.0
Suni deri düz biker bot,3140.0,Çizme - Bot > Çizme,BEJ,03,0.0,0.0,0.0,0.0
Suni süet topuklu bot,2690.0,Çizme - Bot > Çizme,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Slouchy kesim deri kitten bot,4490.0,Çizme - Bot > Çizme,BEJ,03,0.0,0.0,0.0,0.0
Siyah topuklu uzun çizme,3290.0,Çizme - Bot > Çizme,SİYAH,03,0.0,0.0,0.0,0.0
Kahverengi topuklu çizme,3290.0,Çizme - Bot > Çizme,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Düz siyah kovboy çizmesi,3690.0,Çizme - Bot > Çizme,SİYAH,03,0.0,0.0,0.0,0.0
Düz kahverengi kovboy çizmeler,3690.0,Çizme - Bot > Çizme,BORDO,03,0.0,0.0,0.0,0.0
Suni deri düz botlar,3290.0,Çizme - Bot > Çizme,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kısa sivri topuklu çizme,3290.0,Çizme - Bot > Çizme,SİYAH,03,0.0,,,
Deri kovboy bot,3690.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Topuklu kovboy deri bot,3290.0,Çizme - Bot > Bot,BEJ,03,0.0,0.0,0.0,0.0
Streç düz bilek bot,1990.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,
Streç orta boy topuklu bot,1890.0,Çizme - Bot > Bot,SİYAH,03,0.0,0.0,0.0,0.0
Kumaş stiletto topuklu bot,1890.0,Çizme - Bot > Bot,SİYAH,03,0.0,0.0,0.0,0.0
Sentetik kauçuk kumaş efektli topuklu bot,1890.0,Çizme - Bot > Bot,SİYAH,03,0.0,0.0,0.0,0.0
Kısa sivri topuklu kemerli deri botlar,3990.0,Çizme - Bot > Bot,BEJ,03,0.0,0.0,0.0,0.0
Stiletto topuklu deri bot,3290.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Deri kısa sivri topuklu bot,3290.0,Çizme - Bot > Bot,BEJ,03,0.0,0.0,0.0,0.0
Streç topuklu botlar,2490.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
"Bağcıklı, düz bot",2690.0,Çizme - Bot > Bot,SİYAH,03,0.0,0.0,0.0,0.0
Kalın topuklu kısa bot,1890.0,Çizme - Bot > Bot,BORDO,03,0.0,0.0,0.0,0.0
Deri tokalı düz bot,2790.0,Çizme - Bot > Bot,BEJ,03,0.0,0.0,0.0,0.0
slouchy kesim deri topuklu bot,3690.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kovboy topuklu bot,2690.0,Çizme - Bot > Bot,SİYAH,03,0.0,0.0,0.0,0.0
Deri kovboy bot,3290.0,Çizme - Bot > Bot,BEJ,03,0.0,0.0,0.0,0.0
"Düz tabanlı, içi kürklü deri bot",2690.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Streç topuklu bot,1990.0,Çizme - Bot > Bot,EKRU,03,0.0,0.0,0.0,0.0
Kovboy deri topuklu bot,3290.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kovboy suni deri delikli bot,3290.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Mikro delikli slouchy deri bot,3140.0,Çizme - Bot > Bot,KAHVERENGİ,03,0.0,0.0,0.0,0.0
Kontrast çanta,1690.0,Çanta,Kahverengi,13,0.0,0.0,,
Kontrast çanta,1690.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Kontrast çanta,1690.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Metal kapamalı omuz çantası lady,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yumuşak dokulu fermuarlı omuz çantası,950.0,Çanta,Siyah,13,0.0,0.0,-40.25157232704403,0.0
Mini fermuarlı yumuşak dokulu omuz çantası,710.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu mini fermuarlı omuz çantası,710.0,Çanta,Siyah,13,0.0,0.0,0.0,
Metal saplı mini çanta,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü mini tote çapraz askılı çanta,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü mini tote çapraz askılı çanta,990.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü mini tote çapraz askılı çanta,990.0,Çanta,Açık mavi,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü mini tote çapraz askılı çanta,990.0,Çanta,Bordo,13,0.0,0.0,0.0,0.0
Suni süet omuz çantası,1590.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Suni süet omuz çantası,1590.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Bowling çanta,1490.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Pamuklu shopper çanta,1590.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kombine çift saplı omuz çantası,1490.0,Çanta,Kahverengi,13,0.0,0.0,0.0,
Mini boncuklu çanta,790.0,Çanta,Beyaz,13,0.0,0.0,0.0,0.0
Mini boncuklu çanta,790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Fermuar detaylı çapraz askılı çanta,1190.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Fermuar detaylı çapraz askılı çanta,1190.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Yanları püsküllü omuz çantası,1190.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Yanları püsküllü omuz çantası,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Kutu şeklinde sert çapraz askılı çanta,1090.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Metalik asimetrik süet görünümlü klipsli çanta,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,
Zincirli ay omuz çantası,990.0,Çanta,Beyaz,13,0.0,0.0,0.0,0.0
Zincirli ay omuz çantası,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Zincirli Ay Şeklinde Omuz Çantası,990.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu çapraz askılı çanta,990.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu çapraz askılı çanta,990.0,Çanta,Pembe,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu çapraz askılı çanta,990.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Orta boy bowling çanta,1590.0,Çanta,Siyah,13,,,,
Çift saplı çapraz çanta,790.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Çift saplı çapraz çanta,790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Çift saplı çapraz çanta,790.0,Çanta,Beyaz,13,0.0,0.0,0.0,0.0
Çift saplı çapraz çanta,790.0,Çanta,Bordo,13,0.0,0.0,0.0,0.0
Yuvarlak kapamalı omuz çantası,790.0,Çanta,Beyaz,13,0.0,0.0,0.0,0.0
Yuvarlak kapamalı omuz çantası,790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yuvarlak kapamalı omuz çantası,790.0,Çanta,Kırmızı,13,0.0,0.0,0.0,0.0
"Süet efektli bucket çanta, detaylı saplı",1790.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Makrome püsküllü omuz çantası,1690.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kare çapraz askılı el çantası,1590.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kemer şeritli çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yuvarlak kroşe tote çanta,1590.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Yuvarlak kroşe tote çanta,1590.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kalp detaylı omuz çantası,1490.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Kalp detaylı omuz çantası,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Zincir saplı omuz çantası,1190.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Zincir saplı omuz çantası,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Charm detaylı tote çanta,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Charm detaylı tote çanta,1190.0,Çanta,Lacivert,13,0.0,0.0,0.0,0.0
Charm detaylı tote çanta,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Kombine shopper çanta,1190.0,Çanta,Kahverengi,13,0.0,,0.0,0.0
Kombine shopper çanta,1190.0,Çanta,Siyah,13,0.0,,0.0,0.0
Cepli omuz çantası,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Örgü Bağcıklı Shopper Çanta,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Tote çapraz askili çanta,1090.0,Çanta,SOLUK EFEKTLİ ORTA MAVİ DENIM,13,0.0,0.0,0.0,0.0
Zımbalı yarım ay omuz çantası,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Zımbalı yarım ay omuz çantası,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Büzgülü sap detaylı omuz çantası,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,
Kutu şeklinde sert çapraz askılı çanta,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Yarım ay omuz çantası,990.0,Çanta,Pembe,13,0.0,0.0,0.0,0.0
Yarım ay omuz çantası,990.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kapaklı omuz çantası,990.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kapaklı omuz çantası,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Kapaklı omuz çantası,990.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Zincirli çapraz askılı çanta,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Zincirli çapraz askılı çanta,990.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Ay desenli kumaş çapraz askılı çanta,990.0,Çanta,Lime,13,0.0,0.0,0.0,0.0
Ay desenli kumaş çapraz askılı çanta,990.0,Çanta,Lacivert,13,0.0,0.0,0.0,0.0
Ay desenli kumaş çapraz askılı çanta,990.0,Çanta,Pastel yeşil,13,0.0,0.0,0.0,
Yuvarlak Kapamalı Çapraz Askılı Çanta,790.0,Çanta,Bordo,13,0.0,0.0,0.0,0.0
Mini tote çanta,790.0,Çanta,Siyah,13,0.0,0.0,0.0,
Mini tote çanta,790.0,Çanta,Kırmızı,13,0.0,0.0,0.0,
Boncuklu mini timsah deseni görünümlü çanta,790.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Naylon bowling çanta,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Naylon bowling çanta,1190.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Suni süet tokalı omuz çantası,1490.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Toka detaylı omuz çantası,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Metal saplı tote çanta,1490.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Metal saplı tote çanta,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Mini kroşe omuz çantası,1490.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Mini kroşe omuz çantası,1490.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Kuşgözü detaylı sert omuz çantası,1190.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kuşgözü detaylı sert omuz çantası,1190.0,Çanta,Pembe,13,0.0,0.0,0.0,0.0
Kuş gözlü sert büzgülü çanta,1190.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu fermuarlı omuz çantası,1590.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Metal detaylı bowling çanta,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Fermuarlı bowling tipi çapraz askılı çanta,1190.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Toka detaylı city shopper çanta,2290.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Kemerli tote çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Asimetrik mini omuz çantası,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Toka detaylı şehir shopper çantası,2290.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Püskül ve toka detaylı omuz çantası,1790.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Püskül ve toka detaylı omuz çantası,1790.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Mini tokalı tote çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Mini tokalı tote çanta,1590.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Parlak pileli omuz çantası,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Körük ve kuşgözü detaylı omuz çantası,1490.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Kumaş kol çantası,1490.0,Çanta,Fuşya,13,0.0,0.0,0.0,0.0
Kumaş kol çantası,1490.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Kuşgözü detaylı kese çanta,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yuvarlak delik detaylı çapraz askılı çanta,1490.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Naylon ay çapraz çanta,990.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Naylon ay çapraz çanta,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Naylon ay çapraz çanta,990.0,Çanta,Lacivert,13,0.0,0.0,0.0,0.0
Spor kabin sırt çantası,1790.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Spor kabin sırt çantası,1790.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
YUMUŞAK DOKULU OMUZ ÇANTASI,1090.0,Çanta,Kiremit rengi,13,0.0,0.0,0.0,0.0
Mini sert hindistan cevizi görünümlü çapraz askılı çanta,990.0,Çanta,Beyaz,13,0.0,0.0,0.0,0.0
Mini sert çapraz askılı çanta,990.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Zımba detaylı omuz çantası,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Zımbalı kemerli çapraz askılı çanta,1590.0,Çanta,Açık kahverengi,13,0.0,0.0,0.0,0.0
Kemer şeritli uzun çanta,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,
Kontrast file shopper çanta,1090.0,Çanta,Ekru,13,0.0,0.0,0.0,
Zımbalı çanta,1790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Fermuarlı omuz çantası,1490.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Fermuarlı omuz çantası,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Püsküllü yarım ay kol çantası,1190.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu ışıltılı omuz çantası,1790.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
One Dilemma shopper çanta,1190.0,Çanta,Pembe,13,0.0,0.0,0.0,0.0
Zincir detaylı çapraz çanta,1790.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Çok pozisyonlu çapraz çanta,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Denim yarım ay kol çantası,1090.0,Çanta,SOLUK EFEKTLİ ORTA MAVİ DENIM,13,0.0,0.0,0.0,0.0
Fermuar detaylı çapraz askılı çanta,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Yarım ay omuz çantası,990.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu mini fermuarlı omuz çantası,710.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Büyük kapaklı mini dikdörtgen çanta,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Büyük kapaklı mini dikdörtgen çanta,1090.0,Çanta,Kırmızı,13,0.0,0.0,0.0,0.0
Yarım ay cepli omuz çantası,1190.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu fermuarlı omuz çantası,950.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Asimetrik omuz çantası,1490.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu tokalı omuz çantası,1490.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Yumuşak dokunuşlu tokalı omuz çantası,1490.0,Çanta,Ekru,13,0.0,0.0,0.0,0.0
Kare el ve çapraz askılı çanta,1590.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Çift taraflı Zebra shopper çanta,2290.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Tokalı mini tote çanta,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Tokalı mini tote çanta,1090.0,Çanta,Mavi,13,0.0,0.0,0.0,0.0
Tokalı mini tote çanta,1090.0,Çanta,Siyah,13,0.0,,0.0,0.0
Zımbalı kemerli çapraz askılı çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Cepli omuz çantası,1490.0,Çanta,Karamel,13,0.0,0.0,0.0,0.0
Cepli omuz çantası,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Metal saplı omuz çantası,1590.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Metal saplı omuz çantası,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Mini metal saplı omuz çantası,1490.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Mini metal saplı omuz çantası,1490.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Büyük kapaklı çapraz askılı çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Fermuarlı suni deri çanta,1190.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Fermuarlı suni deri çanta,1190.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yuvarlak kapamalı omuz çantası,790.0,Çanta,Kahverengi,13,0.0,,0.0,0.0
Asimetrik Tokalı Postacı Çantası,1090.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü hobo omuz çantası,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü zincirli omuz çantası,990.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü yuvarlak kapamalı çapraz askılı çanta,790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Yumuşak suni deri omuz çantası,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Dikiş detaylı uzun çanta,990.0,Çanta,Kahverengi,13,0.0,0.0,0.0,0.0
Timsah deseni görünümlü trapez çapraz askılı çanta,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Simli omuz çantası,1090.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Metal saplı omuz ve çapraz askılı çanta,1590.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Metal askılı çanta,2290.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
Çıtçıtlı suni süet omuz çantası,1190.0,Çanta,Bej,13,0.0,0.0,0.0,0.0
Metal detaylı yuvarlak shopper çanta,1790.0,Çanta,Siyah,13,0.0,0.0,0.0,0.0
2'li küpe ve ear cuff küpe seti,290.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
3'lü çiçekli lariat kolye seti,350.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
ÇİÇEKLİ LARİAT KOLYE,290.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Çift çiçekli emaye bileklik,350.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Yelpaze emaye küpe,490.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Yelpaze emaye küpe,490.0,Bijuteri,Mavi,13,0.0,0.0,0.0,0.0
Yelpaze çiçek dokulu küpe,490.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Sert bileklik,590.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
3'lü Kalp Lariat Kolye Seti,590.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
9'lu kalpli ve halka küpe seti,490.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
9'lu kalpli ve halka küpe seti,490.0,Bijuteri,Beyaz,13,0.0,0.0,0.0,0.0
9'lu kalpli ve halka küpe seti,490.0,Bijuteri,Gri,13,0.0,0.0,0.0,0.0
4’lü yusufçuk yüzük seti,590.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Minyeli çiçek charm anahtarlık,590.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Kala çiçeği choker kolye,590.0,Bijuteri,Ekru,13,0.0,,,0.0
Cala çiçek küpe,490.0,Bijuteri,Ekru,13,0.0,0.0,0.0,0.0
Mine çiçek küpe,490.0,Bijuteri,Açık pembe,13,0.0,0.0,0.0,0.0
Su geçirmez 2'li hacimli halka küpe seti,1090.0,Bijuteri,Sarı,13,0.0,0.0,0.0,0.0
Su geçirmez 2'li hacimli halka küpe seti,1090.0,Bijuteri,Gri,13,0.0,0.0,0.0,0.0
Zebra bileklik,990.0,Bijuteri,Beyaz,13,0.0,0.0,0.0,0.0
6'lı Basic Küpe Seti,350.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
Emaye dokulu lariat kolye,350.0,Bijuteri,Ekru,13,0.0,0.0,0.0,0.0
2’li boncuklu kolye seti,790.0,Bijuteri,Yeşil,13,0.0,0.0,0.0,0.0
2’li boncuklu kolye seti,790.0,Bijuteri,Turuncu,13,0.0,0.0,0.0,0.0
2'li top kolye seti,790.0,Bijuteri,Açık pembe,13,0.0,0.0,0.0,
2’li boncuklu kolye seti,790.0,Bijuteri,Ekru,13,0.0,0.0,0.0,
2’li boncuklu kolye seti,470.0,Bijuteri,Kırmızı,13,0.0,0.0,0.0,0.0
3'lü sert bileklik seti,790.0,Bijuteri,Altın rengi,13,0.0,0.0,0.0,0.0
