item_name,price,tarih,kategori,para_birimi
Dr.Oetker Trileçe 315 Gr,141.0,2026-04-15,temel-gida,TRY
Dr.Oetker Vanilin 5 Li 25 Gr,18.0,2026-04-15,temel-gida,TRY
Dr.Oetker Vanilya Aromalı Creme Ole 110 Gr,74.0,2026-04-15,temel-gida,TRY
Dr.Oetker Vanilyalı Pasta Kreması 130 Gr,97.0,2026-04-15,temel-gida,TRY
Dr.Oetker Vanilyalı Puding 120 Gr,49.5,2026-04-15,temel-gida,TRY
Duru Başbaşı Bulgur 1 Kg,93.5,2026-04-15,temel-gida,TRY
Duru Çiğköftelik Bulgur 1 Kg,93.5,2026-04-15,temel-gida,TRY
Duru Çiğköftelik Esmer Bulgur 1 Kg,84.5,2026-04-15,temel-gida,TRY
Duru İri Bulgur 1 Kg,93.5,2026-04-15,temel-gida,TRY
Duru Pilavlık Bulgur 1 Kg,88.5,2026-04-15,temel-gida,TRY
Duru Pilavlık Bulgur 5 Kg,454.0,2026-04-15,temel-gida,TRY
Esmer Köftelik Bulgur 1 Kg,55.0,2026-04-15,temel-gida,TRY
Eti Pronot Glutensiz Mini Kek Kakaolu 144 Gr,118.0,2026-04-15,temel-gida,TRY
Ezgi Beypazarı Çorbalık Erişte 500 Gr,164.0,2026-04-15,temel-gida,TRY
Ezgi Beypazarı Erişte 500 Gr,164.0,2026-04-15,temel-gida,TRY
Ezgi Beypazarı Tarhanası 500 Gr,164.5,2026-04-15,temel-gida,TRY
Hatap Un Tip 1 2 Kg,166.0,2026-04-15,temel-gida,TRY
Heinz Acılı Mayonez 405 Gr,266.5,2026-04-15,temel-gida,TRY
Heinz American Burger Sos 235 Gr,164.5,2026-04-15,temel-gida,TRY
Heinz Barbekü Sos 465 Gr,218.5,2026-04-15,temel-gida,TRY
Heinz Hardal 240 Gr,192.5,2026-04-15,temel-gida,TRY
Heinz Ketçap 1 Kg,170.0,2026-04-15,temel-gida,TRY
Heinz Kombo Paket Ketçap 570 Gr + Mayonez 400 Gr,299.0,2026-04-15,temel-gida,TRY
Heinz Light Mayonez 420 Gr,181.0,2026-04-15,temel-gida,TRY
Heinz Sarımsaklı Mayonez 400 Gr,266.0,2026-04-15,temel-gida,TRY
Huxol Tablet Tatlandırıcı 650 Tablet,149.0,2026-04-15,temel-gida,TRY
İçim Krema 200 Gr,90.0,2026-04-15,temel-gida,TRY
Itır Baharat Acı Biber 100 Gr,71.0,2026-04-15,temel-gida,TRY
Itır Baharat Beyaz Haşhaş 100 Gr,71.5,2026-04-15,temel-gida,TRY
Itır Baharat Cajun Baharat Harcı 100 Gr,50.0,2026-04-15,temel-gida,TRY
Itır Baharat Çam Fıstığı 50 Gr,369.5,2026-04-15,temel-gida,TRY
Itır Baharat Çiğ Köfte Harcı 385 Gr,59.5,2026-04-15,temel-gida,TRY
Itır Baharat Çiğ Köfte Seti Etsiz 500 Gr,78.5,2026-04-15,temel-gida,TRY
Itır Baharat Çörek Otu 100 Gr,72.0,2026-04-15,temel-gida,TRY
Itır Baharat Çörekotu 1 Kg,493.0,2026-04-15,temel-gida,TRY
Itır Baharat Defne Yaprağı 50 Gr,49.5,2026-04-15,temel-gida,TRY
Itır Baharat Galeta Unu 1 Kg,86.0,2026-04-15,temel-gida,TRY
Itır Baharat Hindistan Cevizi 75 Gr,57.5,2026-04-15,temel-gida,TRY
Itır Baharat İsot 1 Kg,369.5,2026-04-15,temel-gida,TRY
Itır Baharat İsot 100 Gr,71.0,2026-04-15,temel-gida,TRY
Itır Baharat İsot 500 Gr,182.5,2026-04-15,temel-gida,TRY
Itır Baharat Izgara Harcı 90 Gr,56.5,2026-04-15,temel-gida,TRY
Itır Baharat Kabuk Tarçın 100 Gr,102.0,2026-04-15,temel-gida,TRY
Itır Baharat Karabiber 1 Kg,1011.5,2026-04-15,temel-gida,TRY
Itır Baharat Karabiber 100 Gr,145.5,2026-04-15,temel-gida,TRY
Itır Baharat Karabiber 500 Gr,519.0,2026-04-15,temel-gida,TRY
Itır Baharat Karanfil 50 Gr,103.5,2026-04-15,temel-gida,TRY
Itır Baharat Karbonat 1 Kg,100.5,2026-04-15,temel-gida,TRY
Itır Baharat Karbonat 200 Gr,35.0,2026-04-15,temel-gida,TRY
Itır Baharat Kekik 150 Gr,218.0,2026-04-15,temel-gida,TRY
Itır Baharat Kekik 50 Gr,64.0,2026-04-15,temel-gida,TRY
Itır Baharat Keten Tohumu 100 Gr,34.0,2026-04-15,temel-gida,TRY
Itır Baharat Kimyon 100 Gr,82.0,2026-04-15,temel-gida,TRY
Itır Baharat Kimyon 500 Gr,167.0,2026-04-15,temel-gida,TRY
Itır Baharat Kişniş 100 Gr,38.0,2026-04-15,temel-gida,TRY
Itır Baharat Köfte Baharı 100 Gr,74.0,2026-04-15,temel-gida,TRY
Itır Baharat Köfte Harcı 100 Gr,39.0,2026-04-15,temel-gida,TRY
Itır Baharat Köri 100 Gr,46.0,2026-04-15,temel-gida,TRY
Itır Baharat Limon Tuzu 1 Kg,296.0,2026-04-15,temel-gida,TRY
Itır Baharat Limon Tuzu 100 Gr,51.0,2026-04-15,temel-gida,TRY
Itır Baharat Mavi Haşhaş 100 Gr,71.5,2026-04-15,temel-gida,TRY
Itır Baharat Nane 200 Gr,125.5,2026-04-15,temel-gida,TRY
Itır Baharat Nane 50 Gr,35.0,2026-04-15,temel-gida,TRY
Itır Baharat Pasta Süsü 100 Gr,28.5,2026-04-15,temel-gida,TRY
Itır Baharat Pul Biber 1 Kg,369.0,2026-04-15,temel-gida,TRY
Itır Baharat Pul Biber 100 Gr,71.0,2026-04-15,temel-gida,TRY
Itır Baharat Pul Biber 500 Gr,182.5,2026-04-15,temel-gida,TRY
Itır Baharat Sumak 1 Kg,619.0,2026-04-15,temel-gida,TRY
Itır Baharat Sumak 100 Gr,101.5,2026-04-15,temel-gida,TRY
Itır Baharat Susam 100 Gr,48.0,2026-04-15,temel-gida,TRY
Itır Baharat Tane Karabiber 100 Gr,142.5,2026-04-15,temel-gida,TRY
Itır Baharat Tarçın 100 Gr,57.0,2026-04-15,temel-gida,TRY
Itır Baharat Tatlı Biber 100 Gr,71.0,2026-04-15,temel-gida,TRY
Itır Baharat Tatlı Biber 500 Gr,182.5,2026-04-15,temel-gida,TRY
Itır Baharat Tatlı Toz Biber 1 Kg,396.0,2026-04-15,temel-gida,TRY
Itır Baharat Tavuk Harcı 90 Gr,46.5,2026-04-15,temel-gida,TRY
Itır Baharat Yenibahar 100 Gr,147.0,2026-04-15,temel-gida,TRY
Itır Baharat Zencefil 100 Gr,72.0,2026-04-15,temel-gida,TRY
Itır Baharat Zerdeçal 1 Kg,344.0,2026-04-15,temel-gida,TRY
Kanaat Acı Pul Biber 250 Gr,112.0,2026-04-15,temel-gida,TRY
Kanaat Acı Pul Biber 500 Gr,208.5,2026-04-15,temel-gida,TRY
Katmer Buğday Un 1 Kg,62.5,2026-04-15,temel-gida,TRY
Katmer Buğday Unu 2 Kg,134.0,2026-04-15,temel-gida,TRY
Katmer İrmik 500 Gr,53.0,2026-04-15,temel-gida,TRY
Katmer Tam Buğday Unu 1 Kg,68.5,2026-04-15,temel-gida,TRY
Kemal Kükrer Elma Sirkesi 500 Ml,151.0,2026-04-15,temel-gida,TRY
Kemal Kükrer Elma Sirkesi Cam 500 Ml,165.5,2026-04-15,temel-gida,TRY
Kemal Kükrer Nar Ekşili Sos 250 Ml,271.0,2026-04-15,temel-gida,TRY
Kemal Kükrer Parçacıklı Acı Sos 250 Ml,162.5,2026-04-15,temel-gida,TRY
Kemal Kükrer Sarımsak Sosu 250 Ml,255.5,2026-04-15,temel-gida,TRY
Kemal Kükrer Soya Sosu 375 Ml,220.5,2026-04-15,temel-gida,TRY
Kemal Kükrer Soya Sosu Cam Şişe 250 Ml,205.0,2026-04-15,temel-gida,TRY
Kent Boringer Prf. Ezogelin Çorbası 3 Kg,752.5,2026-04-15,temel-gida,TRY
Kilikya Şalgam Suyu Tatlı (Glutensiz – Şekersiz) 1 Lt,61.5,2026-04-15,temel-gida,TRY
Knorr Beşamel Sos 70 Gr,80.5,2026-04-15,temel-gida,TRY
Knorr Bolonez Makarna Sosu 45 Gr,80.5,2026-04-15,temel-gida,TRY
Knorr Çabuk Çorba Kremalı Mantarlı 19 Gr,24.0,2026-04-15,temel-gida,TRY
Knorr Çıtır Pane Harcı 90 Gr,75.0,2026-04-15,temel-gida,TRY
Knorr Ezogelin Çorbası 65 Gr,45.5,2026-04-15,temel-gida,TRY
Knorr Fırında Tavuk Çeşnisi Fesleğenli Kekikli 29 Gr,60.0,2026-04-15,temel-gida,TRY
Knorr Fırında Tavuk Çeşnisi Mangal Lezzeti 32 Gr,67.5,2026-04-15,temel-gida,TRY
Knorr Hazır Çorba Kıtırlı Domates 22 Gr,24.0,2026-04-15,temel-gida,TRY
Knorr İşkembe Çorbası 63 Gr,45.5,2026-04-15,temel-gida,TRY
Knorr Köfte Harcı 82 Gr,87.5,2026-04-15,temel-gida,TRY
Knorr Kremalı Domates Çorbası 69 Gr,44.5,2026-04-15,temel-gida,TRY
Knorr Kremalı Mantar Çorbası 62 Gr,45.5,2026-04-15,temel-gida,TRY
Knorr Kremalı Tavuk Çorbası 65 Gr,45.5,2026-04-15,temel-gida,TRY
Knorr Mercimek Çorbası 76 Gr,45.5,2026-04-15,temel-gida,TRY
Knorr Pane Harcı 90 Gr,60.0,2026-04-15,temel-gida,TRY
Knorr Pesto Makarna Sosu 50 Gr,87.5,2026-04-15,temel-gida,TRY
Knorr Şehriyeli Tavuk Çorbası 51 Gr,44.5,2026-04-15,temel-gida,TRY
Knorr Tarhana Çorbası 74 Gr,44.5,2026-04-15,temel-gida,TRY
Knorr Yayla Çorbası 74 Gr,44.5,2026-04-15,temel-gida,TRY
Komili Naturel Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,525.5,2026-04-15,temel-gida,TRY
Komili Natürel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,986.0,2026-04-15,temel-gida,TRY
Komili Riviera Zeytinyağı 2 Lt,904.5,2026-04-15,temel-gida,TRY
Komili Sızma Zeytinyağı 2 Lt Pet,1107.5,2026-04-15,temel-gida,TRY
Komili Sızma Zeytinyağı 500 Ml Pet,311.5,2026-04-15,temel-gida,TRY
Komili Yemeklik Riviera Zeytinyağı 5 lt x 1 Adet,1930.0,2026-04-15,temel-gida,TRY
Komili Yemeklik Riviera Zeytinyağı 5 lt x 4 Adet,6680.0,2026-04-15,temel-gida,TRY
Kristal Dolgun Güçlü Sızma Zeytinyağı Cam 1 Lt,598.0,2026-04-15,temel-gida,TRY
Kristal Naturel Sızma Yumuşak Doğal Zeytinyağı Cam 500 Ml,338.5,2026-04-15,temel-gida,TRY
Kühne %100 Nar Ekşisi 250 Ml,352.0,2026-04-15,temel-gida,TRY
Kühne Acı Hardal 265 Gr,131.0,2026-04-15,temel-gida,TRY
Kühne Biberiye Turşusu 325 Gr,149.0,2026-04-15,temel-gida,TRY
Kühne Cüccü Kornişon Turşusu 340 Gr,208.0,2026-04-15,temel-gida,TRY
Kühne Elma Sirkesi Cam 500 Ml,78.5,2026-04-15,temel-gida,TRY
Kühne Gewürzgurken Salatalık Turşusu 670 Gr,219.0,2026-04-15,temel-gida,TRY
Kühne Jalapeno Biber Turşusu 650 Gr,177.0,2026-04-15,temel-gida,TRY
Kühne Kırmızı Acı Biber Sosu 100 Ml,163.0,2026-04-15,temel-gida,TRY
Kühne Közlenmiş Biber 2500 Gr,713.5,2026-04-15,temel-gida,TRY
Kühne Közlenmiş Patlıcan 640 Gr,220.0,2026-04-15,temel-gida,TRY
Kühne Salatalık Turşusu 670 Gr,214.5,2026-04-15,temel-gida,TRY
Kühne Sezar Salata Sosu 250 Ml,244.5,2026-04-15,temel-gida,TRY
Kühne Soya Sosu 250 Ml,198.5,2026-04-15,temel-gida,TRY
Kühne Tuz Az Salatalık Turşusu 670 Gr,246.0,2026-04-15,temel-gida,TRY
Marmarabirlik Sızma Zeytinyağı Cam 1 Lt,518.0,2026-04-15,temel-gida,TRY
Marmarabirlik Sızma Zeytinyağı Pet 1 Lt,482.0,2026-04-15,temel-gida,TRY
Melis Biberiye Turşusu 370 Gr,110.0,2026-04-15,temel-gida,TRY
Melis Karışık Turşu 720 Gr,101.5,2026-04-15,temel-gida,TRY
Melis Kornişon Turşusu 370 Gr,93.0,2026-04-15,temel-gida,TRY
Melis Kornişon Turşusu 720 Gr,137.5,2026-04-15,temel-gida,TRY
Melis Salatalık Turşusu 720 Gr,118.5,2026-04-15,temel-gida,TRY
Melis Yakan Biber Turşusu 370 Gr,94.0,2026-04-15,temel-gida,TRY
Melis Yakan Biber Turşusu 720 Gr,149.5,2026-04-15,temel-gida,TRY
Mgs Fişek Şeker 750 Gr,92.0,2026-04-15,temel-gida,TRY
Mgs Kahverengi Küp Şeker 500 Gr,76.0,2026-04-15,temel-gida,TRY
Mgs Kahverengi Toz Şeker 500 Gr,72.5,2026-04-15,temel-gida,TRY
Mgs Küp Şeker 360 Lı 1 Kg,86.0,2026-04-15,temel-gida,TRY
Mgs Küp Şeker 360 Lı 750 Gr,64.5,2026-04-15,temel-gida,TRY
Mgs Küp Şeker 405 Li 1 Kg,80.0,2026-04-15,temel-gida,TRY
Mgs Tekli Sarma Küp Şeker Poşet 750 Gr,87.0,2026-04-15,temel-gida,TRY
Mgs Toz Şeker 1 Kg,76.5,2026-04-15,temel-gida,TRY
"Mgs Toz Şeker 2,5 Kg",197.0,2026-04-15,temel-gida,TRY
Mutlu Makarna Arpa Şehriye 5 Kg,356.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Arpa Şehriye 500 Gr,35.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Burgu 5 Kg,356.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Burgu 500 Gr,35.5,2026-04-15,temel-gida,TRY
Mutlu Makarna İnce Uzun 5 Kg,356.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Spagetti 500 Gr,35.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Spagetti 5Kg,356.5,2026-04-15,temel-gida,TRY
Mutlu Makarna Tel Şehriye 500 Gr,35.5,2026-04-15,temel-gida,TRY
Olca Domates Salçası 1600 Gr,279.0,2026-04-15,temel-gida,TRY
Öncü Acı Biber Salçası 1650 Gr,441.0,2026-04-15,temel-gida,TRY
Öncü Acı Biber Salçası 4300 Gr,1020.0,2026-04-15,temel-gida,TRY
Öncü Acı Biber Salçası Cam 700 Gr,202.0,2026-04-15,temel-gida,TRY
Öncü Domates Salçası 1650 Gr,279.0,2026-04-15,temel-gida,TRY
Öncü Domates Salçası Cam Kavanoz 700 Gr,126.0,2026-04-15,temel-gida,TRY
"Öncü Domates Ve Biber Karışık Salça 1,6 Kg",401.5,2026-04-15,temel-gida,TRY
Öncü Közlenmiş Biber 680 Gr,157.5,2026-04-15,temel-gida,TRY
Öncü Tatlı Biber Salçası 1650 Gr,441.0,2026-04-15,temel-gida,TRY
Öncü Tatlı Biber Salçası Cam 700 Gr,202.0,2026-04-15,temel-gida,TRY
Pakmaya Bal Bademli Puding 85 Gr,52.0,2026-04-15,temel-gida,TRY
Pakmaya Beyaz Pul Çikolata 100 Gr,167.5,2026-04-15,temel-gida,TRY
Pakmaya Bitter Kurabiye Çikolatası 90 Gr,168.5,2026-04-15,temel-gida,TRY
Pakmaya Bitter Puding 115 Gr,53.0,2026-04-15,temel-gida,TRY
Pakmaya Bitter Pul Çikolata 100 Gr,167.5,2026-04-15,temel-gida,TRY
Pakmaya Çift Renkli Damla Çikolata 70 Gr,151.5,2026-04-15,temel-gida,TRY
Pakmaya Çikolata Sosu 125 Gr,78.5,2026-04-15,temel-gida,TRY
Pakmaya Çikolatalı Portakallı Puding 116 Gr,53.0,2026-04-15,temel-gida,TRY
Pakmaya Çikolatalı Puding 106 Gr,52.5,2026-04-15,temel-gida,TRY
Pakmaya Kabartma Tozu 10 Lu,39.5,2026-04-15,temel-gida,TRY
Pakmaya Kabartma Tozu 5 Li,21.0,2026-04-15,temel-gida,TRY
Pakmaya Kakao 100 Gr,148.0,2026-04-15,temel-gida,TRY
Pakmaya Kakao 2 X 25 Gr,82.5,2026-04-15,temel-gida,TRY
Pakmaya Kakao 50 Gr,82.0,2026-04-15,temel-gida,TRY
Pakmaya Kakaolu Puding 145 Gr,52.5,2026-04-15,temel-gida,TRY
Pakmaya Karamelli Sütlü Parça Çikolata 70 Gr,151.5,2026-04-15,temel-gida,TRY
Pakmaya Karbonat 5 Li,13.5,2026-04-15,temel-gida,TRY
Pakmaya Muzlu Puding 117 Gr,40.0,2026-04-15,temel-gida,TRY
Pakmaya Pasta Süsü Sedef Boncuk 50 Gr,133.0,2026-04-15,temel-gida,TRY
Pakmaya Pasta Süsü Sütlü Boncuk 50 Gr,133.0,2026-04-15,temel-gida,TRY
Pakmaya Portakallı Bitter Parça Çikolata,156.5,2026-04-15,temel-gida,TRY
Pakmaya Sade Krem Şanti 150 Gr,98.5,2026-04-15,temel-gida,TRY
Pakmaya Şef Krema 200 Ml,89.5,2026-04-15,temel-gida,TRY
Pakmaya Şekerli Vanilin 10 Lu,29.0,2026-04-15,temel-gida,TRY
Pakmaya Şekerli Vanilin 5 Li,16.0,2026-04-15,temel-gida,TRY
Pakmaya Vanilyalı Puding 125 Gr,40.0,2026-04-15,temel-gida,TRY
Penguen Acı Kornişon Turşusu 330 Gr,136.5,2026-04-15,temel-gida,TRY
Penguen Bezelye Cam Kavanoz 680 Gr,105.0,2026-04-15,temel-gida,TRY
Penguen Bezelye Teneke 5000 Gr,521.5,2026-04-15,temel-gida,TRY
Penguen Biberiye Turşusu 300 Gr,128.0,2026-04-15,temel-gida,TRY
Penguen Garnitür 5000 Gr,521.5,2026-04-15,temel-gida,TRY
Penguen Garnitür Cam Kavanoz 540 Gr,93.5,2026-04-15,temel-gida,TRY
Penguen Kornişon Turşusu 330 Gr,136.5,2026-04-15,temel-gida,TRY
Penguen Kornişon Turşusu 670 Gr,188.5,2026-04-15,temel-gida,TRY
Penguen Közlenmiş Biber Cam Kavanoz 680 Gr,193.5,2026-04-15,temel-gida,TRY
Penguen Közlenmiş Patlıcan 520 Gr,167.0,2026-04-15,temel-gida,TRY
Penguen Közlenmiş Patlıcan Salatası 520 Gr,116.0,2026-04-15,temel-gida,TRY
Penguen Lütenitsa Balkan Sosu 300 Gr,174.0,2026-04-15,temel-gida,TRY
Penguen Mısır 2650 Gr,453.0,2026-04-15,temel-gida,TRY
Penguen Süt Mısır 3 X 150 Gr,152.5,2026-04-15,temel-gida,TRY
Pilavlık Köy Bulguru 1 Kg,55.0,2026-04-15,temel-gida,TRY
Pop Buster Mikrodalga Mısır 3×100 Gr,209.5,2026-04-15,temel-gida,TRY
Salina İyotlu Tuz 1500 Gr,69.5,2026-04-15,temel-gida,TRY
Salina Tuz 750 Gr,33.0,2026-04-15,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 1 kg,149.0,2026-04-15,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 10 kg,1400.0,2026-04-15,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 15 Kg,2000.0,2026-04-15,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 25 Kg (Çuval),3200.0,2026-04-15,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 5 kg,745.0,2026-04-15,temel-gida,TRY
Söke Geleneksel Buğday Un 2 Kg,172.5,2026-04-15,temel-gida,TRY
Söke Geleneksel Un 1 Kg,80.0,2026-04-15,temel-gida,TRY
Sunu Haşhaş Ezmesi 400 Gr,180.0,2026-04-15,temel-gida,TRY
Süper Köftelik Bulgur 1 Kg,55.0,2026-04-15,temel-gida,TRY
Superfresh Ton Balığı 2 X 140 Gr,209.0,2026-04-15,temel-gida,TRY
Superfresh Ton Balığı 3 X 75 Gr,260.5,2026-04-15,temel-gida,TRY
Superfresh Ton Balığı Light 3 X 75 Gr,277.5,2026-04-15,temel-gida,TRY
Superfresh Ton Balığı Zeytin Yağlı 3X75 Gr,299.5,2026-04-15,temel-gida,TRY
Sütaş Krema 200 Ml,111.5,2026-04-15,temel-gida,TRY
Sütaş Yemeklik Krema 200 Ml,80.0,2026-04-15,temel-gida,TRY
Tam Buğday Unu 5 Kg,375.0,2026-04-15,temel-gida,TRY
Tamek Bezelye Teneke 830 Gr,64.0,2026-04-15,temel-gida,TRY
Tamek Domates Salçası Teneke 830 Gr,79.0,2026-04-15,temel-gida,TRY
Tamek Fasulye Pilaki 400 Gr,78.0,2026-04-15,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 1 Lt,707.0,2026-04-15,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 2 Lt,1493.0,2026-04-15,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 500 Ml,409.0,2026-04-15,temel-gida,TRY
Tariş Riviera Zeytinyağı Teneke 2 Lt,1100.0,2026-04-15,temel-gida,TRY
Tat Domates Salçası Teneke 830 Gr,81.5,2026-04-15,temel-gida,TRY
Tat Ketçap Acılı 650 Ml,110.5,2026-04-15,temel-gida,TRY
Tat Ketçap Tatlı 650 Ml,110.5,2026-04-15,temel-gida,TRY
Tukaş Bezelye 720Cc,86.5,2026-04-15,temel-gida,TRY
Tukaş Bezelye 830Gr,86.5,2026-04-15,temel-gida,TRY
Tukaş Fasulye Pilaki 400 Gr,57.5,2026-04-15,temel-gida,TRY
Tukaş Garnitür 560Gr,70.0,2026-04-15,temel-gida,TRY
Tukaş Hardal Sos 335 Gr,65.5,2026-04-15,temel-gida,TRY
Tukaş Haşlanmış Fasulye 800 Gr,90.0,2026-04-15,temel-gida,TRY
Tukaş Haşlanmış Nohut 800 Gr,90.0,2026-04-15,temel-gida,TRY
Tukaş Mayonez 550 Gr + Ketçap 650 Gr,141.0,2026-04-15,temel-gida,TRY
Tukaş Mısır 3 X 150 Gr,99.5,2026-04-15,temel-gida,TRY
Tukaş Sos Barbekü 400 Gr,66.5,2026-04-15,temel-gida,TRY
Tukaş Sos Ranch 335 Gr,65.5,2026-04-15,temel-gida,TRY
Tukaş Yaprak Sarma 400 Gr.,102.0,2026-04-15,temel-gida,TRY
Ülker Bitter Çokodamla 120 Gr,181.5,2026-04-15,temel-gida,TRY
Ülker Bizim Mutfak Köfte Harcı 100 Gr,60.0,2026-04-15,temel-gida,TRY
Ülker Bizim Mutfak Pane Harcı 90 Gr,58.5,2026-04-15,temel-gida,TRY
Ülker Pul Beyaz Çikolata 120 Gr,181.5,2026-04-15,temel-gida,TRY
Veronelli Arpa Şehriye 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Burgu Makarna 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Fırın Makarna 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Lazanya 500 Gr,190.0,2026-04-15,temel-gida,TRY
Veronelli Penne Makarna 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Spagetti 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Tagliatelle Makarna 500 Gr,190.0,2026-04-15,temel-gida,TRY
Veronelli Uzun Erişte 500 Gr,48.5,2026-04-15,temel-gida,TRY
Veronelli Yassı Spagetti 500 Gr,48.5,2026-04-15,temel-gida,TRY
Yakamoz Jalapeno Turşusu Cam 370 Cc,93.0,2026-04-15,temel-gida,TRY
Yakamoz Sarı Biberiye Turşusu Cam 345 C,133.5,2026-04-15,temel-gida,TRY
Yakamoz Yakan Biber Turşusu Cam 370 Cc,117.0,2026-04-15,temel-gida,TRY
Yayla Haşlanmış Garnitur 560 gr,111.5,2026-04-15,temel-gida,TRY
Yazar Buğday Nişastası 400 Gr,65.0,2026-04-15,temel-gida,TRY
Yazar Buğday Nişastası 800 Gr,132.5,2026-04-15,temel-gida,TRY
Yazar Galeta Unu 400 Gr,37.0,2026-04-15,temel-gida,TRY
Yazar İrmik 500 Gr,53.0,2026-04-15,temel-gida,TRY
Yazar Mısır Nişastası 400 Gr,52.5,2026-04-15,temel-gida,TRY
Yazar Mısır Nişastası 800 Gr,88.5,2026-04-15,temel-gida,TRY
Yazar Mısır Unu 125 Gr,15.0,2026-04-15,temel-gida,TRY
Yazar Mısır Unu 400 Gr,32.5,2026-04-15,temel-gida,TRY
Yazar Mısır Unu 5 Kg,390.5,2026-04-15,temel-gida,TRY
Yazar Pirinç Unu 500 Gr,41.5,2026-04-15,temel-gida,TRY
Yazar Tam Buğday Unu 1 Kg,67.0,2026-04-15,temel-gida,TRY
Yazar Tam Kepekli Unu 1 Kg,70.15,2026-04-15,temel-gida,TRY
Yudum Ayçiçek Yağı 1 Lt,174.0,2026-04-15,temel-gida,TRY
Yudum Ayçiçek Yağı 2 Lt,338.0,2026-04-15,temel-gida,TRY
Yudum Egemden Naturel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,876.0,2026-04-15,temel-gida,TRY
Aşurelik Buğday 1 Kg,58.5,2026-04-15,temel-gida,TRY
Basmati Pirinç 1 Kg,122.5,2026-04-15,temel-gida,TRY
Dardanel Klasik Ton Balığı 4 X 75 Gr,256.0,2026-04-15,temel-gida,TRY
Dermason Fasulye 1 Kg,122.0,2026-04-15,temel-gida,TRY
Gönen Baldo Pirinç 1 Kg,130.8,2026-04-15,temel-gida,TRY
Kırık Pirinç 1 Kg,61.0,2026-04-15,temel-gida,TRY
Kırmızı Mercimek 1 Kg,94.4,2026-04-15,temel-gida,TRY
Koçbaşı Nohut 25 Kg (Çuval),3500.0,2026-04-15,temel-gida,TRY
Nohut 1 Kg,118.4,2026-04-15,temel-gida,TRY
Süper Pilavlık Bulgur 1 Kg,60.3,2026-04-15,temel-gida,TRY
Yeşil Mercimek 1 Kg,113.0,2026-04-15,temel-gida,TRY
Aşurelik Buğday 25 Kg (Çuval),1462.5,2026-04-15,temel-gida,TRY
Basmati Pirinç 10 Kg,1205.0,2026-04-15,temel-gida,TRY
Dardanel Klasik Ton Balığı 5 x 75 gr x 4 lü Paket (20 ad x 75 gr),1280.0,2026-04-15,temel-gida,TRY
Dermason Fasulye 25 Kg (Çuval),2800.0,2026-04-15,temel-gida,TRY
Gönen Baldo Pirinç 25 Kg (Çuval),2990.0,2026-04-15,temel-gida,TRY
Kırık Pirinç 25 Kg (Çuval),1370.0,2026-04-15,temel-gida,TRY
Kırmızı Mercimek 25 Kg (Çuval),2130.0,2026-04-15,temel-gida,TRY
Koçbaşı Nohut 1 Kg,153.5,2026-04-15,temel-gida,TRY
Nohut 25 Kg (Çuval),2745.0,2026-04-15,temel-gida,TRY
Süper Pilavlık Bulgur 25 Kg (Çuval),1395.0,2026-04-15,temel-gida,TRY
Yeşil Mercimek 25 Kg (Çuval),2825.0,2026-04-15,temel-gida,TRY
Basmati Pirinç 25 Kg (Çuval),2765.0,2026-04-15,temel-gida,TRY
Abdurrahman Tatlıcı Tadıbu %35 Fındık Ezmesi 330 Gr,380.0,2026-04-15,kahvaltilik,TRY
Anavarza Çam Balı 450 Gr,509.0,2026-04-15,kahvaltilik,TRY
Anavarza Çiçek Balı 220 Gr,226.0,2026-04-15,kahvaltilik,TRY
Anavarza Çiçek Balı 450 Gr,423.0,2026-04-15,kahvaltilik,TRY
Anavarza Çiçek Balı 850 Gr,604.0,2026-04-15,kahvaltilik,TRY
Anavarza Çıt Kapak Çiçek Balı 325 Gr,364.0,2026-04-15,kahvaltilik,TRY
Anavarza Kavanoz Çam Balı 32 Gr,43.0,2026-04-15,kahvaltilik,TRY
Anavarza Kestane Balı 450 Gr,1810.0,2026-04-15,kahvaltilik,TRY
Anavarza Keven Kekik Balı 450 Gr,584.0,2026-04-15,kahvaltilik,TRY
Anavarza Keven Kekik Balı 850 Gr,965.0,2026-04-15,kahvaltilik,TRY
