item_name,price,tarih,kategori,para_birimi
Duru Pilavlık Bulgur 1 Kg,88.0,2026-03-21,temel-gida,TRY
Duru Pilavlık Bulgur 5 Kg,451.5,2026-03-21,temel-gida,TRY
Eti Pronot Glutensiz Mini Kek Kakaolu 144 Gr,117.0,2026-03-21,temel-gida,TRY
Ezgi Beypazarı Çorbalık Erişte 500 Gr,163.0,2026-03-21,temel-gida,TRY
Ezgi Beypazarı Erişte 500 Gr,163.0,2026-03-21,temel-gida,TRY
Ezgi Beypazarı Tarhanası 500 Gr,163.5,2026-03-21,temel-gida,TRY
Hatap Un Tip 1 2 Kg,151.5,2026-03-21,temel-gida,TRY
Heinz Acılı Mayonez 405 Gr,264.5,2026-03-21,temel-gida,TRY
Heinz American Burger Sos 235 Gr,163.5,2026-03-21,temel-gida,TRY
Heinz Barbekü Sos 465 Gr,217.0,2026-03-21,temel-gida,TRY
Heinz Hardal 240 Gr,191.5,2026-03-21,temel-gida,TRY
Heinz Ketçap 1 Kg,169.0,2026-03-21,temel-gida,TRY
Heinz Kombo Paket Ketçap 570 Gr + Mayonez 400 Gr,297.0,2026-03-21,temel-gida,TRY
Heinz Light Mayonez 420 Gr,179.5,2026-03-21,temel-gida,TRY
Heinz Sarımsaklı Mayonez 400 Gr,264.0,2026-03-21,temel-gida,TRY
Huxol Tablet Tatlandırıcı 650 Tablet,148.0,2026-03-21,temel-gida,TRY
İçim Krema 200 Gr,89.5,2026-03-21,temel-gida,TRY
Itır Baharat Acı Biber 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat Beyaz Haşhaş 100 Gr,60.5,2026-03-21,temel-gida,TRY
Itır Baharat Cajun Baharat Harcı 100 Gr,47.0,2026-03-21,temel-gida,TRY
Itır Baharat Çam Fıstığı 50 Gr,282.5,2026-03-21,temel-gida,TRY
Itır Baharat Çiğ Köfte Seti Etsiz 500 Gr,78.0,2026-03-21,temel-gida,TRY
Itır Baharat Çörek Otu 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat Çörekotu 1 Kg,489.5,2026-03-21,temel-gida,TRY
Itır Baharat Defne Yaprağı 50 Gr,23.5,2026-03-21,temel-gida,TRY
Itır Baharat Galeta Unu 1 Kg,85.5,2026-03-21,temel-gida,TRY
Itır Baharat Hindistan Cevizi 75 Gr,57.0,2026-03-21,temel-gida,TRY
Itır Baharat İsot 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat İsot 500 Gr,181.0,2026-03-21,temel-gida,TRY
Itır Baharat Izgara Harcı 90 Gr,44.0,2026-03-21,temel-gida,TRY
Itır Baharat Kabuk Tarçın 100 Gr,92.0,2026-03-21,temel-gida,TRY
Itır Baharat Karabiber 1 Kg,1004.5,2026-03-21,temel-gida,TRY
Itır Baharat Karabiber 100 Gr,127.0,2026-03-21,temel-gida,TRY
Itır Baharat Karabiber 500 Gr,515.5,2026-03-21,temel-gida,TRY
Itır Baharat Karanfil 50 Gr,88.5,2026-03-21,temel-gida,TRY
Itır Baharat Karbonat 200 Gr,29.5,2026-03-21,temel-gida,TRY
Itır Baharat Kekik 150 Gr,64.0,2026-03-21,temel-gida,TRY
Itır Baharat Kekik 50 Gr,36.5,2026-03-21,temel-gida,TRY
Itır Baharat Keten Tohumu 100 Gr,26.0,2026-03-21,temel-gida,TRY
Itır Baharat Kimyon 100 Gr,81.5,2026-03-21,temel-gida,TRY
Itır Baharat Kimyon 500 Gr,166.0,2026-03-21,temel-gida,TRY
Itır Baharat Kişniş 100 Gr,24.0,2026-03-21,temel-gida,TRY
Itır Baharat Köfte Baharı 100 Gr,59.0,2026-03-21,temel-gida,TRY
Itır Baharat Köfte Harcı 100 Gr,30.5,2026-03-21,temel-gida,TRY
Itır Baharat Köri 100 Gr,32.5,2026-03-21,temel-gida,TRY
Itır Baharat Limon Tuzu 1 Kg,252.5,2026-03-21,temel-gida,TRY
Itır Baharat Limon Tuzu 100 Gr,41.5,2026-03-21,temel-gida,TRY
Itır Baharat Mavi Haşhaş 100 Gr,60.5,2026-03-21,temel-gida,TRY
Itır Baharat Nane 200 Gr,102.5,2026-03-21,temel-gida,TRY
Itır Baharat Nane 50 Gr,26.5,2026-03-21,temel-gida,TRY
Itır Baharat Pasta Süsü 100 Gr,24.5,2026-03-21,temel-gida,TRY
Itır Baharat Pul Biber 1 Kg,366.5,2026-03-21,temel-gida,TRY
Itır Baharat Pul Biber 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat Pul Biber 500 Gr,181.0,2026-03-21,temel-gida,TRY
Itır Baharat Sumak 1 Kg,580.0,2026-03-21,temel-gida,TRY
Itır Baharat Sumak 100 Gr,63.5,2026-03-21,temel-gida,TRY
Itır Baharat Susam 100 Gr,42.5,2026-03-21,temel-gida,TRY
Itır Baharat Tane Karabiber 100 Gr,127.0,2026-03-21,temel-gida,TRY
Itır Baharat Tarçın 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat Tatlı Biber 100 Gr,53.0,2026-03-21,temel-gida,TRY
Itır Baharat Tatlı Biber 500 Gr,181.0,2026-03-21,temel-gida,TRY
Itır Baharat Tavuk Harcı 90 Gr,34.0,2026-03-21,temel-gida,TRY
Itır Baharat Yenibahar 100 Gr,133.0,2026-03-21,temel-gida,TRY
Itır Baharat Zencefil 100 Gr,51.5,2026-03-21,temel-gida,TRY
Kanaat Acı Pul Biber 250 Gr,111.0,2026-03-21,temel-gida,TRY
Kanaat Acı Pul Biber 500 Gr,207.0,2026-03-21,temel-gida,TRY
Katmer Buğday Un 1 Kg,58.0,2026-03-21,temel-gida,TRY
Katmer Buğday Unu 2 Kg,125.0,2026-03-21,temel-gida,TRY
Katmer İrmik 500 Gr,50.0,2026-03-21,temel-gida,TRY
Katmer Tam Buğday Unu 1 Kg,63.5,2026-03-21,temel-gida,TRY
Kemal Kükrer Elma Sirkesi 500 Ml,150.0,2026-03-21,temel-gida,TRY
Kemal Kükrer Elma Sirkesi Cam 500 Ml,164.5,2026-03-21,temel-gida,TRY
Kemal Kükrer Nar Ekşili Sos 250 Ml,302.5,2026-03-21,temel-gida,TRY
Kemal Kükrer Nar Ekşisi 250 Ml 2 Adet,521.5,2026-03-21,temel-gida,TRY
Kemal Kükrer Parçacıklı Acı Sos 250 Ml,161.5,2026-03-21,temel-gida,TRY
Kemal Kükrer Sarımsak Sosu 250 Ml,254.0,2026-03-21,temel-gida,TRY
Kemal Kükrer Soya Sosu 375 Ml,219.0,2026-03-21,temel-gida,TRY
Kemal Kükrer Soya Sosu Cam Şişe 250 Ml,204.0,2026-03-21,temel-gida,TRY
Kent Boringer Sebzeli Çeşni 5 Kg,1510.0,2026-03-21,temel-gida,TRY
Kent Boringer Toppig 300 Gr Frambuazlı Silindir,106.0,2026-03-21,temel-gida,TRY
Kent Boringer Toppig 300 Gr Karamelli Silindir,106.0,2026-03-21,temel-gida,TRY
Kilikya Şalgam Suyu Tatlı (Glutensiz – Şekersiz) 1 Lt,61.0,2026-03-21,temel-gida,TRY
Knorr Beşamel Sos 70 Gr,80.0,2026-03-21,temel-gida,TRY
Knorr Bolonez Makarna Sosu 45 Gr,80.0,2026-03-21,temel-gida,TRY
Knorr Çabuk Çorba Kremalı Mantarlı 19 Gr,23.5,2026-03-21,temel-gida,TRY
Knorr Çıtır Pane Harcı 90 Gr,87.5,2026-03-21,temel-gida,TRY
Knorr Fırında Tavuk Çeşnisi Fesleğenli Kekikli 29 Gr,86.5,2026-03-21,temel-gida,TRY
Knorr Fırında Tavuk Çeşnisi Mangal Lezzeti 32 Gr,87.0,2026-03-21,temel-gida,TRY
Knorr Hazır Çorba Kıtırlı Domates 22 Gr,23.5,2026-03-21,temel-gida,TRY
Knorr İşkembe Çorbası 63 Gr,45.5,2026-03-21,temel-gida,TRY
Knorr Köfte Harcı 82 Gr,87.0,2026-03-21,temel-gida,TRY
Knorr Kremalı Domates Çorbası 69 Gr,44.0,2026-03-21,temel-gida,TRY
Knorr Kremalı Mantar Çorbası 62 Gr,45.5,2026-03-21,temel-gida,TRY
Knorr Mercimek Çorbası 76 Gr,45.5,2026-03-21,temel-gida,TRY
Knorr Pane Harcı 90 Gr,86.5,2026-03-21,temel-gida,TRY
Knorr Pesto Makarna Sosu 50 Gr,87.0,2026-03-21,temel-gida,TRY
Knorr Şehriyeli Tavuk Çorbası 51 Gr,44.0,2026-03-21,temel-gida,TRY
Knorr Yayla Çorbası 74 Gr,44.0,2026-03-21,temel-gida,TRY
Komili Naturel Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,521.5,2026-03-21,temel-gida,TRY
Komili Natürel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,979.0,2026-03-21,temel-gida,TRY
Komili Riviera Zeytinyağı 1 Lt,463.5,2026-03-21,temel-gida,TRY
Komili Riviera Zeytinyağı 2 Lt,898.0,2026-03-21,temel-gida,TRY
Komili Sızma Zeytinyağı 2 Lt Pet,1100.0,2026-03-21,temel-gida,TRY
Komili Sızma Zeytinyağı 500 Ml Pet,309.5,2026-03-21,temel-gida,TRY
Komili Yemeklik Riviera Zeytinyağı 5 lt x 1 Adet,1865.0,2026-03-21,temel-gida,TRY
Komili Yemeklik Riviera Zeytinyağı 5 lt x 4 Adet,6420.0,2026-03-21,temel-gida,TRY
Kristal Dolgun Güçlü Sızma Zeytinyağı Cam 1 Lt,594.0,2026-03-21,temel-gida,TRY
Kristal Naturel Sızma Yumuşak Doğal Zeytinyağı Cam 500 Ml,336.0,2026-03-21,temel-gida,TRY
Kühne %100 Nar Ekşisi 250 Ml,349.5,2026-03-21,temel-gida,TRY
Kühne Acı Hardal 265 Gr,130.0,2026-03-21,temel-gida,TRY
Kühne Biberiye Turşusu 325 Gr,148.0,2026-03-21,temel-gida,TRY
Kühne Cüccü Kornişon Turşusu 340 Gr,206.5,2026-03-21,temel-gida,TRY
Kühne Elma Sirkesi Cam 500 Ml,78.0,2026-03-21,temel-gida,TRY
Kühne Gewürzgurken Salatalık Turşusu 670 Gr,217.5,2026-03-21,temel-gida,TRY
Kühne Jalapeno Biber Turşusu 650 Gr,176.0,2026-03-21,temel-gida,TRY
Kühne Kırmızı Acı Biber Sosu 100 Ml,162.0,2026-03-21,temel-gida,TRY
Kühne Közlenmiş Biber 2500 Gr,708.5,2026-03-21,temel-gida,TRY
Kühne Sezar Salata Sosu 250 Ml,243.0,2026-03-21,temel-gida,TRY
Kühne Soya Sosu 250 Ml,197.0,2026-03-21,temel-gida,TRY
Kühne Tuz Az Salatalık Turşusu 670 Gr,244.5,2026-03-21,temel-gida,TRY
Marmarabirlik Sızma Zeytinyağı Cam 1 Lt,514.5,2026-03-21,temel-gida,TRY
Marmarabirlik Sızma Zeytinyağı Pet 1 Lt,478.5,2026-03-21,temel-gida,TRY
Melis Biberiye Turşusu 370 Gr,109.0,2026-03-21,temel-gida,TRY
Melis Karışık Turşu 720 Gr,101.0,2026-03-21,temel-gida,TRY
Melis Kornişon Turşusu 370 Gr,92.5,2026-03-21,temel-gida,TRY
Melis Kornişon Turşusu 720 Gr,136.5,2026-03-21,temel-gida,TRY
Melis Salatalık Turşusu 720 Gr,117.5,2026-03-21,temel-gida,TRY
Melis Yakan Biber Turşusu 370 Gr,93.0,2026-03-21,temel-gida,TRY
Melis Yakan Biber Turşusu 720 Gr,148.5,2026-03-21,temel-gida,TRY
Mgs Fişek Şeker 750 Gr,91.5,2026-03-21,temel-gida,TRY
Mgs Kahverengi Küp Şeker 500 Gr,75.5,2026-03-21,temel-gida,TRY
Mgs Kahverengi Toz Şeker 500 Gr,72.0,2026-03-21,temel-gida,TRY
Mgs Küp Şeker 360 Lı 1 Kg,85.5,2026-03-21,temel-gida,TRY
Mgs Küp Şeker 360 Lı 750 Gr,64.0,2026-03-21,temel-gida,TRY
Mgs Küp Şeker 405 Li 1 Kg,79.5,2026-03-21,temel-gida,TRY
Mgs Tekli Sarma Küp Şeker Poşet 750 Gr,86.5,2026-03-21,temel-gida,TRY
Mgs Toz Şeker 1 Kg,76.0,2026-03-21,temel-gida,TRY
"Mgs Toz Şeker 2,5 Kg",196.0,2026-03-21,temel-gida,TRY
Mutlu Makarna Arpa Şehriye 5 Kg,354.5,2026-03-21,temel-gida,TRY
Mutlu Makarna Arpa Şehriye 500 Gr,35.0,2026-03-21,temel-gida,TRY
Mutlu Makarna Burgu 5 Kg,354.5,2026-03-21,temel-gida,TRY
Mutlu Makarna Burgu 500 Gr,35.0,2026-03-21,temel-gida,TRY
Mutlu Makarna İnce Uzun 5 Kg,334.5,2026-03-21,temel-gida,TRY
Mutlu Makarna Spagetti 500 Gr,35.0,2026-03-21,temel-gida,TRY
Mutlu Makarna Spagetti 5Kg,354.5,2026-03-21,temel-gida,TRY
Mutlu Makarna Tel Şehriye 500 Gr,35.0,2026-03-21,temel-gida,TRY
Olca Domates Salçası 1600 Gr,277.5,2026-03-21,temel-gida,TRY
Olca Domates Salçası Cam 720 Gr,111.0,2026-03-21,temel-gida,TRY
Öncü Acı Biber Salçası 1650 Gr,438.0,2026-03-21,temel-gida,TRY
Öncü Acı Biber Salçası 4300 Gr,1013.0,2026-03-21,temel-gida,TRY
Öncü Acı Biber Salçası Cam 700 Gr,201.0,2026-03-21,temel-gida,TRY
Öncü Domates Salçası 1650 Gr,277.0,2026-03-21,temel-gida,TRY
Öncü Domates Salçası Cam Kavanoz 700 Gr,125.5,2026-03-21,temel-gida,TRY
"Öncü Domates Ve Biber Karışık Salça 1,6 Kg",399.0,2026-03-21,temel-gida,TRY
Öncü Közlenmiş Biber 680 Gr,156.5,2026-03-21,temel-gida,TRY
Öncü Tatlı Biber Salçası 1650 Gr,438.0,2026-03-21,temel-gida,TRY
Öncü Tatlı Biber Salçası Cam 700 Gr,201.0,2026-03-21,temel-gida,TRY
Pakmaya Bal Bademli Puding 85 Gr,51.5,2026-03-21,temel-gida,TRY
Pakmaya Beyaz Pul Çikolata 100 Gr,166.0,2026-03-21,temel-gida,TRY
Pakmaya Bitter Kurabiye Çikolatası 90 Gr,167.5,2026-03-21,temel-gida,TRY
Pakmaya Bitter Puding 115 Gr,53.0,2026-03-21,temel-gida,TRY
Pakmaya Bitter Pul Çikolata 100 Gr,166.0,2026-03-21,temel-gida,TRY
Pakmaya Çift Renkli Damla Çikolata 70 Gr,150.5,2026-03-21,temel-gida,TRY
Pakmaya Çikolata Sosu 125 Gr,78.0,2026-03-21,temel-gida,TRY
Pakmaya Çikolatalı Portakallı Puding 116 Gr,53.0,2026-03-21,temel-gida,TRY
Pakmaya Çikolatalı Puding 106 Gr,52.0,2026-03-21,temel-gida,TRY
Pakmaya Kabartma Tozu 10 Lu,39.0,2026-03-21,temel-gida,TRY
Pakmaya Kabartma Tozu 5 Li,21.0,2026-03-21,temel-gida,TRY
Pakmaya Kakao 100 Gr,147.0,2026-03-21,temel-gida,TRY
Pakmaya Kakao 2 X 25 Gr,82.0,2026-03-21,temel-gida,TRY
Pakmaya Kakao 50 Gr,81.5,2026-03-21,temel-gida,TRY
Pakmaya Kakaolu Puding 145 Gr,52.0,2026-03-21,temel-gida,TRY
Pakmaya Karamelli Sütlü Parça Çikolata 70 Gr,150.5,2026-03-21,temel-gida,TRY
Pakmaya Karbonat 5 Li,13.5,2026-03-21,temel-gida,TRY
Pakmaya Muzlu Puding 117 Gr,40.0,2026-03-21,temel-gida,TRY
Pakmaya Pasta Süsü Sedef Boncuk 50 Gr,132.0,2026-03-21,temel-gida,TRY
Pakmaya Pasta Süsü Sütlü Boncuk 50 Gr,132.0,2026-03-21,temel-gida,TRY
Pakmaya Portakallı Bitter Parça Çikolata,155.5,2026-03-21,temel-gida,TRY
Pakmaya Sade Krem Şanti 150 Gr,97.5,2026-03-21,temel-gida,TRY
Pakmaya Şef Krema 200 Ml,89.0,2026-03-21,temel-gida,TRY
Pakmaya Şekerli Vanilin 10 Lu,29.0,2026-03-21,temel-gida,TRY
Pakmaya Şekerli Vanilin 5 Li,15.5,2026-03-21,temel-gida,TRY
Pakmaya Vanilyalı Puding 125 Gr,40.0,2026-03-21,temel-gida,TRY
Penguen Acı Kornişon Turşusu 330 Gr,135.5,2026-03-21,temel-gida,TRY
Penguen Bezelye Cam Kavanoz 680 Gr,104.0,2026-03-21,temel-gida,TRY
Penguen Bezelye Teneke 5000 Gr,518.0,2026-03-21,temel-gida,TRY
Penguen Biberiye Turşusu 300 Gr,127.0,2026-03-21,temel-gida,TRY
Penguen Garnitür 5000 Gr,518.0,2026-03-21,temel-gida,TRY
Penguen Garnitür Cam Kavanoz 540 Gr,92.5,2026-03-21,temel-gida,TRY
Penguen Kornişon Turşusu 330 Gr,135.5,2026-03-21,temel-gida,TRY
Penguen Kornişon Turşusu 670 Gr,187.0,2026-03-21,temel-gida,TRY
Penguen Közlenmiş Biber Cam Kavanoz 680 Gr,192.5,2026-03-21,temel-gida,TRY
Penguen Közlenmiş Patlıcan 520 Gr,166.0,2026-03-21,temel-gida,TRY
Penguen Közlenmiş Patlıcan Salatası 520 Gr,115.5,2026-03-21,temel-gida,TRY
Penguen Lütenitsa Balkan Sosu 300 Gr,173.0,2026-03-21,temel-gida,TRY
Penguen Mısır 2650 Gr,450.0,2026-03-21,temel-gida,TRY
Penguen Süt Mısır 3 X 150 Gr,151.5,2026-03-21,temel-gida,TRY
Pınar Krema %18 Yağlı 200 Ml,72.5,2026-03-21,temel-gida,TRY
Salina İyotlu Tuz 1500 Gr,69.0,2026-03-21,temel-gida,TRY
Salina Tuz 750 Gr,33.0,2026-03-21,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 1 kg,160.0,2026-03-21,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 10 kg,1500.0,2026-03-21,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 15 Kg,2180.0,2026-03-21,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 25 Kg (Çuval),3500.0,2026-03-21,temel-gida,TRY
Sarıkılçık Pilavlık Pirinç 5 kg,777.0,2026-03-21,temel-gida,TRY
Söke Geleneksel Buğday Un 2 Kg,171.5,2026-03-21,temel-gida,TRY
Söke Geleneksel Un 1 Kg,79.5,2026-03-21,temel-gida,TRY
Sunu Haşhaş Ezmesi 400 Gr,152.0,2026-03-21,temel-gida,TRY
Superfresh Ton Balığı 2 X 140 Gr,274.0,2026-03-21,temel-gida,TRY
Superfresh Ton Balığı 3 X 75 Gr,258.5,2026-03-21,temel-gida,TRY
Superfresh Ton Balığı Light 3 X 75 Gr,275.5,2026-03-21,temel-gida,TRY
Superfresh Ton Balığı Zeytin Yağlı 3X75 Gr,297.5,2026-03-21,temel-gida,TRY
Sütaş Krema 200 Ml,103.5,2026-03-21,temel-gida,TRY
Sütaş Yemeklik Krema 200 Ml,66.5,2026-03-21,temel-gida,TRY
Tam Buğday Unu 5 Kg,370.0,2026-03-21,temel-gida,TRY
Tamek Bezelye Teneke 830 Gr,64.0,2026-03-21,temel-gida,TRY
Tamek Domates Salçası Teneke 830 Gr,68.5,2026-03-21,temel-gida,TRY
Tamek Fasulye Pilaki 400 Gr,77.5,2026-03-21,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 1 Lt,702.0,2026-03-21,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 2 Lt,1375.0,2026-03-21,temel-gida,TRY
Tariş Kuzey Sızma Zeytinyağı 500 Ml,366.0,2026-03-21,temel-gida,TRY
Tariş Riviera Zeytinyağı Teneke 2 Lt,1005.0,2026-03-21,temel-gida,TRY
Tat Domates Salçası Teneke 830 Gr,81.0,2026-03-21,temel-gida,TRY
Tat Garnitür Cam Kavanoz 550 Cc,77.5,2026-03-21,temel-gida,TRY
Tat Ketçap Acılı 650 Ml,109.5,2026-03-21,temel-gida,TRY
Tat Ketçap Tatlı 650 Ml,109.5,2026-03-21,temel-gida,TRY
Tep Tip Hindistan Cevizi Sütü 400 Ml,192.5,2026-03-21,temel-gida,TRY
Tukaş Bezelye 720Cc,86.0,2026-03-21,temel-gida,TRY
Tukaş Bezelye 830Gr,86.0,2026-03-21,temel-gida,TRY
Tukaş Fasulye Pilaki 400 Gr,57.0,2026-03-21,temel-gida,TRY
Tukaş Garnitür 560Gr,69.5,2026-03-21,temel-gida,TRY
Tukaş Hardal Sos 335 Gr,65.0,2026-03-21,temel-gida,TRY
Tukaş Haşlanmış Fasulye 800 Gr,89.5,2026-03-21,temel-gida,TRY
Tukaş Haşlanmış Nohut 800 Gr,89.5,2026-03-21,temel-gida,TRY
Tukaş Közlenmiş Patlıcan 650 Gr,95.0,2026-03-21,temel-gida,TRY
Tukaş Mayonez 550 Gr + Ketçap 650 Gr,140.0,2026-03-21,temel-gida,TRY
Tukaş Mayonez 9 Gr 500 Lü,585.0,2026-03-21,temel-gida,TRY
Tukaş Mısır 3 X 150 Gr,104.5,2026-03-21,temel-gida,TRY
Tukaş Sos Barbekü 400 Gr,66.0,2026-03-21,temel-gida,TRY
Tukaş Sos Ranch 335 Gr,65.0,2026-03-21,temel-gida,TRY
Tukaş Yaprak Sarma 400 Gr.,101.5,2026-03-21,temel-gida,TRY
Ülker Bitter Çokodamla 120 Gr,180.0,2026-03-21,temel-gida,TRY
Ülker Bizim Mutfak Köfte Harcı 100 Gr,59.5,2026-03-21,temel-gida,TRY
Ülker Bizim Mutfak Pane Harcı 90 Gr,58.0,2026-03-21,temel-gida,TRY
Ülker Pul Beyaz Çikolata 120 Gr,180.0,2026-03-21,temel-gida,TRY
Veronelli Arpa Şehriye 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Burgu Makarna 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Fırın Makarna 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Lazanya 500 Gr,189.0,2026-03-21,temel-gida,TRY
Veronelli Penne Makarna 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Rigatoni 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Spagetti 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Tagliatelle Makarna 500 Gr,189.0,2026-03-21,temel-gida,TRY
Veronelli Uzun Erişte 500 Gr,48.0,2026-03-21,temel-gida,TRY
Veronelli Yassı Spagetti 500 Gr,48.0,2026-03-21,temel-gida,TRY
Yakamoz Jalapeno Turşusu Cam 370 Cc,92.5,2026-03-21,temel-gida,TRY
Yakamoz Sarı Biberiye Turşusu Cam 345 C,132.5,2026-03-21,temel-gida,TRY
Yakamoz Yakan Biber Turşusu Cam 370 Cc,116.0,2026-03-21,temel-gida,TRY
Yazar Buğday Nişastası 400 Gr,53.5,2026-03-21,temel-gida,TRY
Yazar Buğday Nişastası 800 Gr,131.5,2026-03-21,temel-gida,TRY
Yazar Galeta Unu 400 Gr,36.5,2026-03-21,temel-gida,TRY
Yazar İrmik 500 Gr,44.0,2026-03-21,temel-gida,TRY
Yazar Mısır Nişastası 400 Gr,42.5,2026-03-21,temel-gida,TRY
Yazar Mısır Nişastası 800 Gr,88.0,2026-03-21,temel-gida,TRY
Yazar Mısır Unu 125 Gr,13.0,2026-03-21,temel-gida,TRY
Yazar Mısır Unu 400 Gr,32.5,2026-03-21,temel-gida,TRY
Yazar Mısır Unu 5 Kg,388.5,2026-03-21,temel-gida,TRY
Yazar Pirinç Unu 500 Gr,41.5,2026-03-21,temel-gida,TRY
Yazar Tam Buğday Unu 1 Kg,66.65,2026-03-21,temel-gida,TRY
Yazar Tam Kepekli Unu 1 Kg,69.7,2026-03-21,temel-gida,TRY
Yudum Ayçiçek Yağı 1 Lt,173.0,2026-03-21,temel-gida,TRY
Yudum Ayçiçek Yağı 2 Lt,322.5,2026-03-21,temel-gida,TRY
Yudum Egemden Naturel Sızma Zeytinyağı Yumuşak Lezzet 1 Lt,476.0,2026-03-21,temel-gida,TRY
Yudum Egemden Naturel Sızma Zeytinyağı Yumuşak Lezzet 2 Lt,870.0,2026-03-21,temel-gida,TRY
Yudum Riviera Zeytinyağı 2 Lt,740.0,2026-03-21,temel-gida,TRY
Dardanel Klasik Ton Balığı 4 X 75 Gr,294.0,2026-03-21,temel-gida,TRY
Dardanel Klasik Ton Balığı 5 x 75 gr x 4 lü Paket (20 ad x 75 gr),1454.0,2026-03-21,temel-gida,TRY
Abdurrahman Tatlıcı Tadıbu %35 Fındık Ezmesi 330 Gr,377.0,2026-03-21,kahvaltilik,TRY
Anavarza Çam Balı 450 Gr,505.0,2026-03-21,kahvaltilik,TRY
Anavarza Çiçek Balı 220 Gr,224.0,2026-03-21,kahvaltilik,TRY
Anavarza Çiçek Balı 450 Gr,408.0,2026-03-21,kahvaltilik,TRY
Anavarza Çiçek Balı 850 Gr,600.0,2026-03-21,kahvaltilik,TRY
Anavarza Çıt Kapak Çiçek Balı 325 Gr,361.0,2026-03-21,kahvaltilik,TRY
Anavarza Kavanoz Çam Balı 32 Gr,42.0,2026-03-21,kahvaltilik,TRY
Anavarza Kestane Balı 450 Gr,1797.0,2026-03-21,kahvaltilik,TRY
Anavarza Keven Kekik Balı 450 Gr,579.0,2026-03-21,kahvaltilik,TRY
Anavarza Keven Kekik Balı 850 Gr,958.0,2026-03-21,kahvaltilik,TRY
Balparmak Apitera Zen 7Gr 7 Adet,151.5,2026-03-21,kahvaltilik,TRY
Balparmak Yayla Ve Ova Çiçek Balı 650 Gr,580.5,2026-03-21,kahvaltilik,TRY
Binboğa Çiçek Balı 460 Gr,321.0,2026-03-21,kahvaltilik,TRY
"Binboğa Kooperatif Çiçek Balı 1,5 Kg",764.5,2026-03-21,kahvaltilik,TRY
Binboğa Süzme Çiçek Balı 850 Gr,439.5,2026-03-21,kahvaltilik,TRY
Canlı Anadolu Çilek Reçeli 850 Gr,154.5,2026-03-21,kahvaltilik,TRY
Canlı Anadolu Üzüm Pekmezi Bidon 650 Gr,153.0,2026-03-21,kahvaltilik,TRY
Canlı Anadolu Vişne Reçeli 850 Gr,221.0,2026-03-21,kahvaltilik,TRY
Canlı Anadolu Yazlık Cevizli Tahin Helvası 500 Gr,107.5,2026-03-21,kahvaltilik,TRY
Doğalsan Yulaf Ezmesi 400 Gr,91.0,2026-03-21,kahvaltilik,TRY
Dr.Oetker Vitalis Ballı Bademli Çıtır Müsli 450 Gr,192.5,2026-03-21,kahvaltilik,TRY
Ece Light Siyah Zeytin 400 Gr,177.0,2026-03-21,kahvaltilik,TRY
Ece Yeşil Çizik Zeytin 1600 Cc,445.5,2026-03-21,kahvaltilik,TRY
Eti Lifalif İnce Öğütülmüş Yulaf Ezmesi 350 Gr,119.5,2026-03-21,kahvaltilik,TRY
Eti Lifalif Kuru Meyveli Fındıklı Müsli 350 Gr,147.5,2026-03-21,kahvaltilik,TRY
Eti Lifalif Yer Fıstıklı ve Hurmalı Müsli 350 gr x 1 adet,148.0,2026-03-21,kahvaltilik,TRY
Eti Lifalif Yer Fıstıklı ve Hurmalı Müsli 350 gr x 12 adet,1730.0,2026-03-21,kahvaltilik,TRY
Eti Lifalif Yulaf Ezmesi 500 Gr,120.0,2026-03-21,kahvaltilik,TRY
Gold Krem Fıstık Ezmesi 340 Gr,171.0,2026-03-21,kahvaltilik,TRY
Gold Şeker İlavesiz Fıstık Ezmesi 340 Gr,199.5,2026-03-21,kahvaltilik,TRY
Habitat Gemlik Tipi Siyah Sele Zeytin (201-260 Kb.) 900 Gr.,447.0,2026-03-21,kahvaltilik,TRY
Koska Antep Fıstıklı Tahin Helvası 350 Gr,321.5,2026-03-21,kahvaltilik,TRY
Koska Antep Fıstıklı Tahin Helvası 500 Gr,451.5,2026-03-21,kahvaltilik,TRY
Koska Çilek Reçeli 1500 Gr,509.5,2026-03-21,kahvaltilik,TRY
Koska Fındık Püreli Tahin Pekmez 320 Gr,289.5,2026-03-21,kahvaltilik,TRY
