product_name,price,id,sku,brand,category,regular_price,discount_rate,unit,status
BOSCH GDX 18V-200 C AKÜLÜ DARB. SOMUN SIK 2X5.0 AH,26950.0,06019g4201,06019g4201,Bosch,Şarjlı Somun Sıkma,26950.0,0.0,PIECE,IN_SALE
Bosch GDX 18V-200 C Solo Carton Box Promix,13530.0,06019g4204,06019g4204,Bosch,Şarjlı Somun Sıkma,13530.0,0.0,PIECE,IN_SALE
Bosch GDS 18V-400 + GSB 18V-50 Darbeli Somun Sıkma + Vidalama 18V 2 Ah ve 5Ah,20557.9,12267,12267,Bosch,Şarjlı Vidalama,20557.9,0.0,PIECE,IN_SALE
Bosch 18V Lityum-İyon Akü 4.0 ah + Sarj Cihazı,7260.0,13174,13174,Bosch,Akü ve Şarj Cihazları,7260.0,0.0,PIECE,IN_SALE
Bosch Procore18V 8.0 ah Akü,8030.0,12858,12858,Bosch Aksesuar ve El Aletleri,Akü ve Şarj Cihazları,8030.0,0.0,PIECE,IN_SALE
Doğuş 17017 Geçmeli Çekpas Plastik 55cm,99.0,12860,12860,DOĞUŞ,Temizlik Ürünleri,99.0,0.0,PIECE,IN_SALE
BOSCH ProCORE18V 5.5 Ah Akü,7150.0,12870,12870,Bosch Aksesuar ve El Aletleri,Akü ve Şarj Cihazları,7150.0,0.0,PIECE,IN_SALE
Bosch GBA 18V 2 Ah Akü,2970.0,12770,12770,Bosch,Akü ve Şarj Cihazları,2970.0,0.0,PIECE,IN_SALE
ARORA 12N9-BS MOTORSİKLET AKÜSÜ,968.0,12712,12712,Diğer,Akü ve Şarj Cihazları,968.0,0.0,PIECE,IN_SALE
"BOSCH PBA 18V 2,5 AH AKÜ W-B",2420.0,12625,12625,Bosch,Akü ve Şarj Cihazları,2420.0,0.0,PIECE,IN_SALE
CATPOWER 271 DİJİTAL AKÜ ŞARJ CİHAZI,5790.4,12199,12199,Catpower,Akü ve Şarj Cihazları,5790.4,0.0,PIECE,IN_SALE
Bosch GBA 18V 4.0Ah Akü,4719.0,11400,11400,Bosch Aksesuarlar,Akü ve Şarj Cihazları,4719.0,0.0,PIECE,IN_SALE
Bosch GAL 18V-40 Şarj Cihazı,3025.0,11905,11905,Bosch,Akü ve Şarj Cihazları,3025.0,0.0,PIECE,IN_SALE
Bosch 18V ProCORE Akü Şarj Cihazı Seti 2x8.0Ah,16940.0,11436,11436,Bosch,Akü ve Şarj Cihazları,16940.0,0.0,PIECE,IN_SALE
Eng Energy Bd12-A Akü Şarj Cihazı 12 V 143 WATT,2200.0,5261,5261,Energy,Akü ve Şarj Cihazları,2200.0,0.0,PIECE,IN_SALE
Bosch 2 x ProCore 18V 5.5 Ah + GAL 1880 CV,16335.0,5241,5241,Bosch,Akü ve Şarj Cihazları,16335.0,0.0,PIECE,IN_SALE
Bosch GBA 12V 3.0Ah Akü,4400.0,5097,5097,Bosch,Akü ve Şarj Cihazları,4400.0,0.0,PIECE,IN_SALE
"Bosch Akü Seti 18v (2.5Ah, Tek Akü + AL1830)",3872.0,al1830,al1830,Bosch,Akü ve Şarj Cihazları,3872.0,0.0,PIECE,IN_SALE
"BOSCH GAL 12V-40 +2 X GBA 2,0 AH İN KARTON UNI",6050.0,1600a019r8,1600a019r8,Bosch,Akü ve Şarj Cihazları,6050.0,0.0,PIECE,IN_SALE
"Bosch GAL 1880 CV + 2x 18V 5,0 Ah Promix",13915.0,1600a00b8j,1600a00b8j,Bosch,Akü ve Şarj Cihazları,13915.0,0.0,PIECE,IN_SALE
BOSCH GSH 18V-5 Akülü SDS max kırıcı (SOLO)(AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),33550.0,12960,12960,Bosch,Şarjlı Kırıcı ve Deliciler,33550.0,0.0,PIECE,IN_SALE
BOSCH GBH 18V-26 F Akülü Kırıcı Delici (Solo) (AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),21450.0,12959,12959,Bosch,Şarjlı Kırıcı ve Deliciler,21450.0,0.0,PIECE,IN_SALE
Bosch Gbh 185-LI Akülü Sds Plus Kırıcı-Delici 2x4 ah,18425.0,12765,12765,Bosch,Şarjlı Kırıcı ve Deliciler,18425.0,0.0,PIECE,IN_SALE
Bosch GBH 187-LI SDS Plus Tek Akülü Kırıcı Delici 1x5 ah,20020.0,12620,12620,Bosch,Şarjlı Kırıcı ve Deliciler,20020.0,0.0,PIECE,IN_SALE
Bosch GBH 180-LI Kırıcı Delici (2x4.0Ah;Plastik),20570.0,11772,11772,Bosch,Şarjlı Kırıcı ve Deliciler,20570.0,0.0,PIECE,IN_SALE
Bosch GBH 180-LI KırıcıDelici (1x4.0Ah;Plastik),10890.0,5542,5542,Bosch,Şarjlı Kırıcı ve Deliciler,10890.0,0.0,PIECE,IN_SALE
"Bosch GBH 180-LI + GSR 180-LI + 2 x akü GBA 18V 4,0Ah + GAL 18V-40 + Bag",17545.0,5372,5372,Bosch,Şarjlı Kırıcı ve Deliciler,17545.0,0.0,PIECE,IN_SALE
BOSCH GWS 18V-8 Akülü Taşlama Makinesi 2x4.0Ah,16500.0,12795,12795,Bosch,Şarjlı Taşlama Makineleri,16500.0,0.0,PIECE,IN_SALE
BOSCH GWS 180-LI Akülü Taşlama 2x4.0Ah,17545.0,12687,12687,Bosch,Şarjlı Taşlama Makineleri,17545.0,0.0,PIECE,IN_SALE
Bosch Akülü Avuç Taşlama Makinesi GWS 18V-15 SC (Aküsüz),18029.0,12415,12415,Bosch,Şarjlı Taşlama Makineleri,18029.0,0.0,PIECE,IN_SALE
Bosch GWS 180-LI Avuç Taşlama (1x4.0Ah;125mm),10164.0,125mm,125mm,Bosch,"Taşlama, Kesme Makineleri",10164.0,0.0,PIECE,IN_SALE
LUXOR PROFESYONEL BOYA TABANCASI LX-AB17G 1.4MM,3245.0,16251,16251,Luxor,Elektrikli El Aletleri,3245.0,0.0,PIECE,IN_SALE
LUXOR PROFESYONEL GOLGE TABANCASI LX-H2001 0.8MM,1870.0,16245,16245,Luxor,Elektrikli El Aletleri,1870.0,0.0,PIECE,IN_SALE
BAY-TEC MK1303 Boya Tabancası Alttan 1.7MM,2200.0,13967,13967,BAY-TEC,Elektrikli El Aletleri,2200.0,0.0,PIECE,IN_SALE
Ingco SPG5008-2 Elektrikli Boya Tabancası 550 w,4259.2,12197,12197,Ingco,Boya Tabancaları,4259.2,0.0,PIECE,IN_SALE
"Baytec MK1302 Boya Tabancası Üstten Depolu 1,3mm",1980.0,5368,5368,BAY-TEC,Boya Tabancaları,1980.0,0.0,PIECE,IN_SALE
"Asturo G 70 Boya Tabancası Alttan Depolu 1,8 mm",1155.0,15401998,15401998,Asturo,Boya Tabancaları,1155.0,0.0,PIECE,IN_SALE
"Astro Boya Tabancası Alttan Depolu 1,8 mm",1265.0,153009202,153009202,Astro,Boya Tabancaları,1265.0,0.0,PIECE,IN_SALE
CATPOWER 5150 AKÜLÜ VİD. 10 MM 20V 2x2.0 Ah,3520.0,13190,13190,Catpower,Şarjlı Vidalama,3520.0,0.0,PIECE,IN_SALE
Bosch GSR 185-LI Delme Vidalama (2x2.0Ah),8468.9,12615,12615,Bosch,Şarjlı Vidalama,8468.9,0.0,PIECE,IN_SALE
ING-CO CSDLI0802 Lİ-ON AKÜLÜ VİDALAMA,2329.8,12194,12194,Ingco,Şarjlı Vidalama,2329.8,0.0,PIECE,IN_SALE
Bosch EasyDrill 18V-40 SBox(2x1.5Ah)+241Aks,6655.0,11477,11477,Bosch Hafif Hizmet,Şarjlı Vidalama,6655.0,0.0,PIECE,IN_SALE
"Bosch GSR 185-LI Akülü Delme Vidalama 2,0 Ah Tek Akü",6050.0,5374,5374,Bosch,Şarjlı Vidalama,6050.0,0.0,PIECE,IN_SALE
"Bosch GSR 18V-50 (2x5,0 Ah, L-BOXX)",15400.0,5076,5076,Bosch,Şarjlı Vidalama,15400.0,0.0,PIECE,IN_SALE
Dekor 0295 Şerit Metre Sarı 19mm 5m,352.0,5068,5068,Dekor,Metreler,352.0,0.0,PIECE,IN_SALE
Bosch GSR 18V-50 + GDX 18V-200 (2x4.0Ah;L-Boxx),19662.5,5064,5064,Bosch,Şarjlı Vidalama,19662.5,0.0,PIECE,IN_SALE
Bosch IXO 7 - Akülü Vidalama,2420.0,vidalama,vidalama,Bosch,Şarjlı Vidalama,2420.0,0.0,PIECE,IN_SALE
Bosch Gsr 120-lı Akülü Delme Vidalama 2.0 Ah + led,6050.0,ah,ah,Bosch,Şarjlı Vidalama,6050.0,0.0,PIECE,IN_SALE
"Bosch GSB 18V-50 Akülü Darbeli Vidalama Makinası 1x2,0 Ah, 1x5,0 Ah (L-Boxx)",12300.2,06019h5103,06019h5103,Bosch,Şarjlı Vidalama,12300.2,0.0,PIECE,IN_SALE
Bosch GSR 120-Lı + 23 Parça Vidalama Seti,6600.0,06019g8002,06019g8002,Bosch,Şarjlı Vidalama,6600.0,0.0,PIECE,IN_SALE
Bosch GSB 18V-50 Akülü Darbeli Vidalama (2x5.0Ah; L-Boxx),19250.0,06019h5101,06019h5101,Bosch,Şarjlı Vidalama,19250.0,0.0,PIECE,IN_SALE
Bosch GSR 18V-50 Vidalama (2x2.0Ah; L-Case),10450.0,06019h5000,06019h5000,Bosch,Şarjlı Vidalama,10450.0,0.0,PIECE,IN_SALE
BOSCH GSR 18-2 LI PLUS SOLO Promix,762.71,06019e6102,06019e6102,Bosch,Şarjlı Vidalama,762.71,0.0,PIECE,IN_SALE
"BOSCH PSB 14,4 LI (2,5 AH ÇİFT AKÜ)",701.69,0603982409,0603982409,Bosch Hafif Hizmet,Şarjlı Vidalama,701.69,0.0,PIECE,IN_SALE
BOSCH GSR 18V-EC AKÜLÜ DELME-VİDALAMA 4 AH*,1886.44,06019e8101,06019e8101,Bosch,Şarjlı Vidalama,1886.44,0.0,PIECE,IN_SALE
"BOSCH GSR 180-LI AKÜLÜ DELME-VİDALAMA 1,5 AH",1016.95,06019f8100,06019f8100,Bosch,Şarjlı Vidalama,1016.95,0.0,PIECE,IN_SALE
"BOSCH GSR 14,4-2-LI PLUS AKÜLÜ DELME-VİDALAMA 2 AH",1261.02,06019e6020,06019e6020,Bosch,Şarjlı Vidalama,1261.02,0.0,PIECE,IN_SALE
"BOSCH GO VİDALAMA 3,6V 1,5 AH",254.24,06019h2021,06019h2021,Bosch,Şarjlı Vidalama,254.24,0.0,PIECE,IN_SALE
CATPOWER 1811 HAVALI ORBİTAL ZIMPARA 1/4'',4400.0,15917,15917,Catpower,Elektrikli El Aletleri,4400.0,0.0,PIECE,IN_SALE
Bosch GSS 140 A Titreşimli Zımpara Makinesi,3300.0,13599,13599,Bosch,Elektrikli El Aletleri,3300.0,0.0,PIECE,IN_SALE
Catpower 8601 Zımpara Motoru 200 mm 350w,4950.0,12920,12920,Catpower,Elektrikli El Aletleri,4950.0,0.0,PIECE,IN_SALE
Scheppach BTS 700 Zımpara Taş Motoru 250 w,6957.5,11237,11237,Scheppach,Elektrikli El Aletleri,6957.5,0.0,PIECE,IN_SALE
Bosch GBM 10 RE Darbesiz Matkap 600 w,4719.0,4447,4447,Bosch,Darbesiz Matkaplar,4719.0,0.0,PIECE,IN_SALE
Bosch GSB 600 Darbeli Matkap 600W,3300.0,15757,15757,Bosch,Darbeli Matkaplar,3300.0,0.0,PIECE,IN_SALE
Bosch GSB 16 RE Darbeli Matkap 750 w,7480.0,4666,4666,Bosch,Darbeli Matkaplar,7480.0,0.0,PIECE,IN_SALE
Bosch GSB 13 RE Darbeli Matkap 600 w,3630.0,4450,4450,Bosch,Darbeli Matkaplar,3630.0,0.0,PIECE,IN_SALE
Bosch GSH 500 Kırıcı 1100 w,22550.0,13358,13358,Bosch,Kırıcı & Delici,22550.0,0.0,PIECE,IN_SALE
Bosch GBH 3-28 DRE Kırıcı Delici 800 w,18150.0,10722,10722,Bosch,Kırıcı & Delici,18150.0,0.0,PIECE,IN_SALE
"Bosch GBH 4-32 DFR Kırıcı-Delici 4,7 kg",26400.0,4566,4566,Bosch,Kırıcı & Delici,26400.0,0.0,PIECE,IN_SALE
Bosch GBH 12-52 D Kırıcı Delici 11.5 kg 1700 W,48400.0,4406,4406,Bosch,Kırıcı & Delici,48400.0,0.0,PIECE,IN_SALE
Catpower 1712 Dekupaj 500 w,2090.0,13200,13200,Catpower,Dekupaj & Tilki Kuyruğu,2090.0,0.0,PIECE,IN_SALE
Bosch GTS 254 Gönye Kesme Makinesi 1800 w,21175.0,13356,13356,Bosch,Gönye ve Profil Kesme Makinaları,21175.0,0.0,PIECE,IN_SALE
Bosch POF 1400 ACE Freze,7865.0,14464,14464,Bosch,Freze Makinaları,7865.0,0.0,PIECE,IN_SALE
Bosch GKF 550 Çok Amaçlı Freze,6413.0,10843,10843,Bosch,Freze Makinaları,6413.0,0.0,PIECE,IN_SALE
AKFİX  MUM  SİLİKON HM 11MM (PK-34 )208,341.0,4008,4008,Akfix,Silikon Tabancaları ve Aksesuarları,341.0,0.0,PIECE,IN_SALE
"BOSCH GSB-180 LI Vidalama (2x2,0Ah;plastik)",8833.0,11810,11810,Bosch,Darbeli Matkaplar,8833.0,0.0,PIECE,IN_SALE
BOSCH GSB 16 RE Darbeli Matkap,6655.0,11623,11623,Bosch,Darbeli Matkaplar,6655.0,0.0,PIECE,IN_SALE
Bosch GSB 162-2 RE Darbeli Matkap 1500 w,25712.5,11491,11491,Bosch,Darbeli Matkaplar,25712.5,0.0,PIECE,IN_SALE
Bosch GSB 24-2 Darbeli Matkap 1100 w,12100.0,5447,5447,Bosch,Darbeli Matkaplar,12100.0,0.0,PIECE,IN_SALE
Bosch GSB 600 Darbeli Matkap + 100 Parça Aksesuar,3630.0,5373,5373,Bosch,Darbeli Matkaplar,3630.0,0.0,PIECE,IN_SALE
Catpower-5605-Darbeli Matkap 650W,1863.4,4987,4987,Catpower,Darbeli Matkaplar,1863.4,0.0,PIECE,IN_SALE
Bosch EasyImpact 600 Darbeli Matkap,2420.0,matkap,matkap,Bosch,Darbeli Matkaplar,2420.0,0.0,PIECE,IN_SALE
Rtrmax Rtm396 Elektrikli Mikser Karıştırıcı 1800 w,6149.0,w,w,Rtrmax,Karıştırıcılar,6149.0,0.0,PIECE,IN_SALE
CATPOWER 1716 ELEKTRİKLİ DEKUPAJ 710 WATT,3520.0,13024,13024,Catpower,Dekupaj & Tilki Kuyruğu,3520.0,0.0,PIECE,IN_SALE
Scheppach Deco-Flex Dekupaj Testere 125 w,10890.0,12376,12376,Scheppach,Dekupaj & Tilki Kuyruğu,10890.0,0.0,PIECE,IN_SALE
Bosch GST 185-LI Dekupaj Testere (Solo),11275.0,5078,5078,Bosch,Dekupaj & Tilki Kuyruğu,11275.0,0.0,PIECE,IN_SALE
Bosch PST 650 Easy Dekupaj Testere 500 w,3267.0,5012,5012,Bosch Hafif Hizmet,Dekupaj & Tilki Kuyruğu,3267.0,0.0,PIECE,IN_SALE
Bosch Dekupaj Testeresi PST 700 + S-Boxx,4941.2,06033a0005,06033a0005,Bosch,Dekupaj & Tilki Kuyruğu,4941.2,0.0,PIECE,IN_SALE
Bosch GST 8000 E Dekupaj 710 W,5830.0,060158h000,060158h000,Bosch,Dekupaj & Tilki Kuyruğu,5830.0,0.0,PIECE,IN_SALE
Catpower 5713 Darbesiz Matkap 550 w,1597.2,12201,12201,Catpower,Darbesiz Matkaplar,1597.2,0.0,PIECE,IN_SALE
Bosch GBM 50-2 Darbesiz Matkap 1200 w,52635.0,11490,11490,Bosch,Darbesiz Matkaplar,52635.0,0.0,PIECE,IN_SALE
Bosch GBM 13-2 Darbesiz Matkap 750 w,11616.0,11489,11489,Bosch,Darbesiz Matkaplar,11616.0,0.0,PIECE,IN_SALE
Bosch PBD 40 Tezgah Tipi Matkap,17303.0,0603b07000,0603b07000,Bosch,Darbesiz Matkaplar,17303.0,0.0,PIECE,IN_SALE
Bosch GBM 6 RE Darbesiz Matkap 350w,3267.0,0601472600,0601472600,Bosch,Darbesiz Matkaplar,3267.0,0.0,PIECE,IN_SALE
Bosch GKS 185-LI Akülü Daire Testere 1x5.0Ah,22000.0,13439,13439,Bosch,Daire Testereler,22000.0,0.0,PIECE,IN_SALE
BOSCH PRO GCO 230 Metal Kesme Testeresi,13200.0,13186,13186,Bosch,Daire Testereler,13200.0,0.0,PIECE,IN_SALE
Catpower 1209 Sunta Kesme 210mm 1450w,5808.0,12561,12561,Catpower,Daire Testereler,5808.0,0.0,PIECE,IN_SALE
BAYTEC MK0282-5 Elmas Testere 180 MM,528.0,11533,11533,BAY-TEC,Daire Testereler,528.0,0.0,PIECE,IN_SALE
Sifon Körüklü İpek Akar Eko,77.0,5110,5110,Diğer,Banyo & Tesisat Malzemeleri,77.0,0.0,PIECE,IN_SALE
Scheppach PL55 Dalıcı Tip Testere + Kılavuz,10115.6,5230,5230,Scheppach,Daire Testereler,10115.6,0.0,PIECE,IN_SALE
Catpower 1207 Sunta Kesme 185mm 1250 w,3811.5,8698554312056,8698554312056,Catpower,Daire Testereler,3811.5,0.0,PIECE,IN_SALE
Bosch GKS 235 Turbo Testere 2050 w,11071.5,06015a2001,06015a2001,Bosch,Daire Testereler,11071.5,0.0,PIECE,IN_SALE
Bosch Dremel 8240 (3/45) Akülü El Motoru,9038.7,5438,5438,Dremel,DREMEL,9038.7,0.0,PIECE,IN_SALE
Bosch Dremel 3000 El Motoru,4900.5,f0133000jc,f0133000jc,Dremel,DREMEL,4900.5,0.0,PIECE,IN_SALE
"DREMEL 7750 AKÜLÜ EL MOTORU 4,8V",469.39,f0137750ja,f0137750ja,Dremel,DREMEL,469.39,0.0,PIECE,IN_SALE
BOSCH DREMEL DR3000 2/45 SE MK,743.42,f0133000uc,f0133000uc,Dremel,DREMEL,743.42,0.0,PIECE,IN_SALE
Bosch POF 1200 AE Freze,4810.3,060326a100,060326a100,Bosch,Freze Makinaları,4810.3,0.0,PIECE,IN_SALE
Bosch GCM 8 SJL Gönye Kesme,23716.0,11620,11620,Bosch,Gönye ve Profil Kesme Makinaları,23716.0,0.0,PIECE,IN_SALE
Bosch GCM 254 Gönye Kesme Makinesi,19662.5,5451,5451,Bosch,Gönye ve Profil Kesme Makinaları,19662.5,0.0,PIECE,IN_SALE
Bosch GCM 305-216 D Gönye Kesme Makinesi 1200 w,22000.0,5454,5454,Bosch,Gönye ve Profil Kesme Makinaları,22000.0,0.0,PIECE,IN_SALE
Scheppach HM140L Gönye Kesme Makinası 305mm,17103.9,5285,5285,Scheppach,Gönye ve Profil Kesme Makinaları,17103.9,0.0,PIECE,IN_SALE
Scheppach Hm110mp Multi Kesim Gönye Makinası 254mm,14308.8,254mm,254mm,Scheppach,Gönye ve Profil Kesme Makinaları,14308.8,0.0,PIECE,IN_SALE
RTRMAX RTM622 ÜSTTEN TABLALI GÖNYE KESME MAKİNASI,2247.46,8694461335478,8694461335478,Rtr Max,Gönye ve Profil Kesme Makinaları,2247.46,0.0,PIECE,IN_SALE
Bosch GTM 12 JL Üstten tablalı gönye kesme,38500.0,0601b15001,0601b15001,Bosch,Gönye ve Profil Kesme Makinaları,38500.0,0.0,PIECE,IN_SALE
RTRMAX RTM 622 ÜSTEN TAB GÖNYE MAK. 210MM 1200 w,1016.95,153006490,153006490,,Gönye ve Profil Kesme Makinaları,1016.95,0.0,PIECE,IN_SALE
Bosch GBL 18V-750 Solo Yaprak Üfleme (Akü Dahil Değildir),8580.0,16106,16106,Bosch,Hava Üfleme Makinaları,8580.0,0.0,PIECE,IN_SALE
Bosch GBL 18V-120 Akülü Üfleyici (Solo)(AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),4400.0,13081,13081,Bosch,Hava Üfleme Makinaları,4400.0,0.0,PIECE,IN_SALE
Bosch GBL 8000 E CE Üfleyici,4620.0,10841,10841,Bosch,Hava Üfleme Makinaları,4620.0,0.0,PIECE,IN_SALE
Bosch Easyheat 500,2530.0,4411,4411,Bosch,Hava Üfleme Makinaları,2530.0,0.0,PIECE,IN_SALE
Eng Energy BLC20 K Akülü Üfleme 20 V + Şarj Cihazı,5500.0,5262,5262,Energy,Hava Üfleme Makinaları,5500.0,0.0,PIECE,IN_SALE
Baytec MK0422 Lehim Havya Seti Pastalı 40+10 gr,121.0,13301,13301,BAY-TEC,Havyalar ve Ekipmanları,121.0,0.0,PIECE,IN_SALE
BAY-TEC MK0417 KALEM HAVYA SÜPER 100 WATT,466.4,12149,12149,BAYTEC,Havyalar ve Ekipmanları,466.4,0.0,PIECE,IN_SALE
Kelon KHA 006 Havya Altlığı,128.7,8698532268054,8698532268054,Diğer,Havyalar ve Ekipmanları,128.7,0.0,PIECE,IN_SALE
Catpower 9204 Beton Kanal Kazıma 46mm 2600w,15730.0,12429,12429,Catpower,Kanal Kazıma Makineleri,15730.0,0.0,PIECE,IN_SALE
Euromax 75121 Kanal Açma Makinası,14974.3,7917,7917,Diğer,Kanal Kazıma Makineleri,14974.3,0.0,PIECE,IN_SALE
Bosch GRW 140 Karıştırıcı 1400 w,6292.0,11616,11616,Bosch,Karıştırıcılar,6292.0,0.0,PIECE,IN_SALE
Bosch GPO 14-180 S Köşeli Polisaj Makinası,9350.0,16150,16150,Bosch,Polisaj Makine ve Aksesuarları,9350.0,0.0,PIECE,IN_SALE
NİKON N33997 8 PARÇALI POLİSAJ SETİ,660.0,12837,12837,NIKON,Polisaj Makine ve Aksesuarları,660.0,0.0,PIECE,IN_SALE
Catpower 6680 Polisaj Makinası 180 mm,5225.0,8698554300206,8698554300206,Catpower,Polisaj Makine ve Aksesuarları,5225.0,0.0,PIECE,IN_SALE
CATPOWER 7925 ELEKTRİKLİ KIRICI 1700W 14KG,13750.0,13497,13497,Catpower,Kırıcı & Delici,13750.0,0.0,PIECE,IN_SALE
BTS 12395 NUMARATÖRLÜ TUR METRESİ,786.5,11482,11482,Bts,Metreler,786.5,0.0,PIECE,IN_SALE
Bosch GSH 16-28 Kırıcı,72187.5,7367,7367,Bosch,Kırıcı & Delici,72187.5,0.0,PIECE,IN_SALE
Bosch GSH 16-28 Kırıcı,71500.0,1583,1583,Bosch,Kırıcı & Delici,71500.0,0.0,PIECE,IN_SALE
Catpower 7911 - Kırıcı Sds Max 11 kg,20630.5,5204,5204,Catpower,Kırıcı & Delici,20630.5,0.0,PIECE,IN_SALE
RTRMAX RTM226 ELEKTROPNÖMATİK KIRICI DELİCİ 800 W,5124.9,8694461309080,8694461309080,Rtr Max,Kırıcı & Delici,5124.9,0.0,PIECE,IN_SALE
Bosch GSH 501 Kırıcı,18150.0,0611337020,0611337020,Bosch,Kırıcı & Delici,18150.0,0.0,PIECE,IN_SALE
"Bosch Mandren Kırıcı Delici 1,5x13 mm",1500.4,2608572212,2608572212,Bosch Aksesuarlar,Kırıcı & Delici,1500.4,0.0,PIECE,IN_SALE
Rtrmax Rtm3650 Dekupaj Testere 450 w,1976.7,11484,11484,Rtr Max,Şerit Testere Makineleri,1976.7,0.0,PIECE,IN_SALE
Bosch GOP 12V-28 Salınım Hareketli Makine Solo,9498.5,7908,7908,Bosch,"Taşlama, Kesme Makineleri",9498.5,0.0,PIECE,IN_SALE
Bosch Panter Testere FlexforW&M S922HF,192.78,12716,12716,Bosch Aksesuarlar,Panter Testere Bıçakları,224.4,14.09,PIECE,IN_SALE
Bosch Panter Testere M 722 EF Metal 235x36x9 mm (PFZ 500),403.52,10482,10482,Bosch Aksesuarlar,Panter Testere Bıçakları,469.7,14.09,PIECE,IN_SALE
Selsil Sıvı Gres Yağlayıcı 500 ml,143.0,12941,12941,Selsil,Genel Bakım Spreyleri,143.0,0.0,PIECE,IN_SALE
Bosch GSA 12-30 Panter Testere,6714.4,12556,12556,Bosch,Panter Testere ve Aksesuarları,6714.4,0.0,PIECE,IN_SALE
Bosch GSA 1300 PCE Panter Testere 1300 w,11825.0,testere,testere,Bosch,Panter Testere ve Aksesuarları,11825.0,0.0,PIECE,IN_SALE
Bosch Panter Testere FlexforMetal S1122BF,212.3,s1122bf,s1122bf,Bosch Aksesuarlar,Panter Testere Bıçakları,212.3,0.0,PIECE,IN_SALE
Bosch Panter Testere ProgforWood S 2345 X,369.6,s2345x,s2345x,Bosch Aksesuarlar,Panter Testere Bıçakları,369.6,0.0,PIECE,IN_SALE
Bosch Panter Testere TopforWood S1542K,418.0,s1542k,s1542k,Bosch Aksesuarlar,Panter Testere Bıçakları,418.0,0.0,PIECE,IN_SALE
Bosch Panter Testere Ucu S 920 CF Ağır Metal,275.0,2608654820,2608654820,Bosch Aksesuarlar,Panter Testere Bıçakları,275.0,0.0,PIECE,IN_SALE
"Bosch Panter Testere Ucu Araç Kurtarma 225x20x1,35 mm",532.4,2608653132,2608653132,Bosch Aksesuarlar,Panter Testere Bıçakları,532.4,0.0,PIECE,IN_SALE
BOSCH GSA 18 V-LI AKÜLÜ PANTER TESTERE SOLO PROMIX,8800.0,060164j000,060164j000,Bosch,Panter Testere ve Aksesuarları,8800.0,0.0,PIECE,IN_SALE
Bosch GSA 120 Panter Testere 1200 w,8080.6,06016b1020,06016b1020,Bosch,Panter Testere ve Aksesuarları,8080.6,0.0,PIECE,IN_SALE
Bosch PSA 700 E Panter Testere + Uç Hediyeli,4827.9,06033a7001,06033a7001,Bosch,Panter Testere ve Aksesuarları,4827.9,0.0,PIECE,IN_SALE
Bosch PSA 700 E Panter Testere  150 mm 710W,6325.0,06033a7000,06033a7000,Bosch,Panter Testere ve Aksesuarları,6325.0,0.0,PIECE,IN_SALE
Bosch Ghg 20-63 Sıcak Hava Tabancası,5390.0,13582,13582,Bosch,Sıcak Hava Tabancaları,5390.0,0.0,PIECE,IN_SALE
BOSCH GHG 18V-50 Akülü Sıcak Hava Tabancası (SOLO) (AKÜ VE ŞARJ CİHAZI DAHİL DEĞİLDİR),7590.0,12955,12955,Bosch,Sıcak Hava Tabancaları,7590.0,0.0,PIECE,IN_SALE
Bosch GHG 23-66 Sıcak Hava Tabancası,9075.0,12043,12043,Bosch,Sıcak Hava Tabancaları,9075.0,0.0,PIECE,IN_SALE
MERCURE SİLİKON MUM TABANCASI 100W.,1870.0,13298,13298,Mercure,Silikon Tabancaları ve Aksesuarları,1870.0,0.0,PIECE,IN_SALE
RTRMAX RTX1878B AKÜLÜ SİLİKON TABANCASI,11000.0,12504,12504,RTR,Silikon Tabancaları ve Aksesuarları,11000.0,0.0,PIECE,IN_SALE
POLİSAN SİLİKON TABANCASI PLASTİK,110.0,12540,12540,Polisan,Silikon Tabancaları ve Aksesuarları,110.0,0.0,PIECE,IN_SALE
Roney RO662060 Mum Silikon Tabancası 60w,435.6,8659006620600,8659006620600,Roney,Silikon Tabancaları ve Aksesuarları,435.6,0.0,PIECE,IN_SALE
Ingco AIW11223 Havalı Somun Sıkma 1'',11979.0,12198,12198,Ingco,Somun Sıkma Makinaları,11979.0,0.0,PIECE,IN_SALE
Bosch GDS 24 Darbeli Somun Sıkma Makinesi,45980.0,11942,11942,Bosch,Somun Sıkma Makinaları,45980.0,0.0,PIECE,IN_SALE
Dewalt 294 Somun Sıkma 3/4,13975.5,11517,11517,Dewalt,Somun Sıkma Makinaları,13975.5,0.0,PIECE,IN_SALE
Gison GW-15 BK Otomobil Somun Sıkma 16'li,5989.5,8695348601518,8695348601518,Gison,Hava Kompresörler ve Aksesuarları,5989.5,0.0,PIECE,IN_SALE
DEWALT 292-QS SOMUN SIKMA MAKİNASI 1/2 710 W,13909.5,5035048136331,5035048136331,Dewalt,Somun Sıkma Makinaları,13909.5,0.0,PIECE,IN_SALE
Nobel Silindir Masa Menteşesi Pirinç 16 mm,60.5,mm,mm,Nobel,Menteşeler,60.5,0.0,PIECE,IN_SALE
BOSCH GTB 185-LI Akülü Alçıpan Vida.(2x2.0Ah),14943.5,11841,11841,Bosch,Vidalamalar,14943.5,0.0,PIECE,IN_SALE
