product_name,product_price
Bizim Mutfak Kabartma Tozu 5 Li 50 gr,"13,00"
Derhan Kaynana Lokumu,"50,00"
Pakmaya Kuru Maya 3 Lü 10 gr,"29,00"
Pakmaya Kuru Maya 100 gr,"35,00"
Dr.Oetker Puding Bitter Çikolatalı 111 gr,"45,00"
Söke Geleneksel Un 1 kg,"42,50"
Derhan Hacı Pastası,"30,00"
Kale Köy Ekmeği 500 gr,"40,00"
Kenton Pudra Şekeri 250 gr,"50,00"
Kenton Puding Çikolatalı 100 gr,"39,00"
Kenton Karbonat 5 li 25 GR,"7,00"
Kenton Çikolata Sosu 128 gr,"53,00"
Derhan Ekler Kg,"450,00"
İçim Krema 200 ml,"72,00"
Uno Grissuno Kepekli 150 gr,"106,00"
Kenton Bitter Damla Cikolata 70 gr,"130,00"
Dr.Oetker Puding Çikolata Bademli 104 Gr,"45,00"
Güneş Nişasta 800 gr,"99,00"
Güneş Nişasta 400 Gr,"47,50"
Dr.Oetker Krem Şanti Sade 288 gr,"139,00"
Bizim Mutfak Pudra Şekeri 250 gr,"45,00"
Rimeks Mısır Ekmeği,"40,00"
Bunsa Galeta Unu 400 gr,"55,00"
Uno Sandviç 5 Li 325 gr,"86,00"
Ak Un Özel Amaçlı (Pidelik) 10 kg,"290,00"
Kenton Kakao 100 gr,"115,00"
Dr.Oetker Kakao 50 gr,"65,00"
Bizim Mutfak Puding Kakaolu 132 Gr,"39,00"
Söke Tam Buğday Unu 1 kg,"62,00"
Uno Grissuno Yulaflı Karabuğdaylı 150 gr,"106,00"
Kenton Kabartma Tozu 10 Lu 100 GR,"24,00"
Dr.Oetker Pudra Şekeri Kilitli 150 gr,"33,00"
Bizim Mutfak Toz Krem Şanti Sade 75 gr,"36,00"
Söke Tam Buğday Unu 2 kg,"125,00"
Kenton Şekerli Vanilin 10 Lu 100 GR,"18,00"
Dr.Oetker Şekerli Vanilin 5 Li 25 gr,"11,90"
Dr.Oetker Krem Şanti 72 gr,"43,00"
Dr.Oetker Gourmet Kakao 50 gr,"70,00"
Dr.Oetker Buğday Nişastası 150 gr,"36,00"
Yüksel Un Baklavalık Böreklik 25 kg,"900,00"
Yüksel Un 2 kg,"76,90"
Dr.Oetker Damla Çikolata Parçaları Bitter 70 Gr,"140,00"
Afia Hamur Kabartma Tozu 10 gr,"25,00"
Uno Fırından Tam Çavdarlı Ekmek 450 gr,"96,00"
Uno Çikolatalı Kruvasan 30 gr,"16,00"
Kenton Şekerli Vanilin 15 Li 150 GR,"25,00"
Kenton İnstant Kuru Maya 3 Lü 30 gr,"27,00"
DR.OETKER TRILEÇE KARAMEL- BÖĞÜRT. 315GR,"100,00"
DR.OETKER KREM ŞANTİ ORMAN MEYVELİ 72GR,"41,00"
DR.OETKER MAYA AKTİF 90 GR,"55,00"
Patar Tel Kadayıf 450 gr,"110,00"
Sadıkoğlu İrmik 1 kg,"55,00"
Ak Un Lüks (Baklava-Börek) 10 kg,"295,00"
Ülker Bizim Mutfak Buğday Nişastası 200 gr,"39,00"
Bizim Mutfak Mısır Nişastası 150 Gr,"23,00"
Bizim Mutfak Pirinç Unu 175 Gr,"38,00"
Dr. Oetker Waffle 210 Gr,"35,00"
Dr. Oetker Vişne Aromalı 100 Gr,"37,00"
Kenton Puding Çikolatalı Bitter 100 gr,"39,00"
Kenton Mısır Nişastası 200 gr,"33,00"
Kenton Kabartma Tozu 15 Li 150 GR,"35,00"
Dr.Oetker Profiterol 305 gr,"115,00"
Dr.Oetker Mısır Nişastası 150 gr,"25,00"
Mis Un 10 kg,"335,00"
Dr. Oetker Krep 177 Gr,"25,00"
Dr.Oetker Puding Çilekli 120 Gr,"35,00"
Afia Kakao 100 gr,"120,00"
Kenton Pudra Şekeri 125 gr,"32,00"
Kenton Krem Şanti 150 gr,"75,00"
Kenton Kakao 25 gr,"32,00"
Kenton Kabartma Tozu 5 Lı 50 gr,"13,50"
Dr.Oetker Puding Muzlu 120 gr,"33,00"
Dr.Oetker Pastacı Kreması 156 gr,"33,00"
Söke Pizza Unu 1 Kg,"68,00"
Dr. Oetker Süsleme Glazürü 76 Gr,"110,00"
Dr. Oetker Çikolata Şelalesi 195 Gr,"140,00"
Dr. Oetker Ekşi Maya 35 Gr,"25,00"
Dr. Oetker Revani 500 Gr,"75,00"
Dr. Oetker Jelatin 6 Gr,"11,00"
Dr. Oetker Jel Renklendirici Sarı 10 Gr,"50,00"
Dr.Oetker Kakaolu Kekun 350 Gr,"75,00"
Pakmaya Yaş Maya 500 gr,"60,00"
Afia Vanilin 5 gr,"25,00"
Afia Puding Kakaolu 125 Gr,"40,00"
Afia Çikolatalı Sos 100 gr,"50,00"
Kenton Şekerli Vanilin 5 Li 25 gr,"10,00"
Kenton Puding Muzlu 125 gr,"30,00"
Kenton Puding Kakaolu 147 gr,"39,00"
Kenton Krem Şanti 4 Lü 300 gr,"130,00"
Kenton Krem Şanti Sade 75 gr,"36,00"
Dr.Oetker Puding Çikolata Parça 115GR,"45,00"
Dr.Oetker Köstebek Pasta 450 gr,"159,00"
Patar Kadayıf 900 gr,"210,00"
Yüksel Un 5 kg,"189,00"
Kenton Meyveli Sos 80 gr,"30,00"
Mis Un 25 kg,"790,00"
Yüksel Un 1 kg,"39,90"
Yüksel Un Baklavalık Böreklik 10 kg,"369,00"
Dr.Oetker Pirinç Unu Kutu 5 Li 175 gr,"45,00"
Dr.Oetker Puding Çikolata Antep Fıstıklı 100GR,"45,00"
Dr.Oetker Çikolata Sos 123 Gr,"59,00"
Pakmaya Hamur Kabartma Tozu 10 Lu 10 gr,"24,00"
Sadıkoğlu Tam Buğday Unu 5 kg,"245,00"
Hutoğlu Mısır Unu Poşet 1kg,"50,00"
Barilla İntegrale Spagetti 400 Gr,"45,00"
Sepetçioğlu Pişmaniye 250 Gr,"115,00"
Kale Tam Buğday Ekmek,"20,00"
Dr.Oetker Dört Mevsim Kek,"130,00"
Afia Pudra Şekeri 125 gr,"29,00"
Mis Un 5 Kg,"149,00"
Pakmaya Parça Çikolata Bitter 70 Gr,"129,00"
Kadayıfcızade Special Fincan 350 Gr Gr,"145,00"
Kadayıfcızade Bülbül Yuvası 400 Gr,"145,00"
Yufka İrem Baklavalık Böreklik 800 Gr,"115,00"
Kadayıfcızade Special Kadayıf 400 gr,"145,00"
Yufka Çayeli Üçgen 360 gr,"95,00"
Savoiaardi Kedi Dili 200Gr,"90,00"
Uno Susamlı Büyük Hamburger 340 Gr,"96,00"
Uno Tam Buğday Sandviç 280 GR,"91,00"
Ankara İrmik Unu Vakumlu 500 Gr,"30,00"
Filiz İrmik Unu 500 Gr,"38,00"
Saffet Abdullah Şekerpare Fındıklı 250 Gr,"70,00"
Dr.Oetker Puding Kakaolu 3 lü,"99,00"
Untad Büyük Tost Ekmeği 670 Gr,"109,00"
Uno Tam Buğday Lavaş 325 Gr,"110,00"
SİNANGİL UN 2 KG,"83,00"
SİNANGİL GLUTENSİZ UN 500GR,"79,00"
Kadayıfcızade Burma Kadayıf 400 Gr,"145,00"
Uno Gelenekse Lavaş 390 Gr,"112,00"
Söke Organik Un 1 Kg,"75,00"
SÖKE ESMER UN 1 KG,"62,00"
Uno Tandır Lavaş 282 Gr,"110,00"
Uno Geleneksel lavaş 15 Cm 280 Gr,"105,00"
Uno Pasta Tabanı 3 Kat Sade 320 Gr,"171,00"
Uno Pasta Tabanı 3 Kat Kakao. 320 Gr,"171,00"
SİNANGİL UN 1KG,"43,00"
Bağdat Mısır Unu 250 Gr,"35,00"
UNO GRİSSUNO TAM BUĞDAYLI CHİA TOHUMLU 150 GR,"106,00"
Bizim Mutfak Vanilya 5 li,"9,50"
Afia Puding Sade 115 Gr,"35,00"
Kenton Puding Çilekli 125 GR,"39,00"
Kenton Puding Çikolatalı Antepfıstıklı 100 GR,"39,00"
Dr.Oetker Puding Vanilyalı 120 gr,"35,00"
Kenton Sos Karamel 80 Gr,"34,00"
Afia Pasta Kreması Sade 150 Gr,"70,00"
Bizim Puding Vanilyalı 120 Gr,"26,00"
Bizim Puding Çilekli 120 Gr,"26,00"
Bizim Puding Muzlu 120 Gr,"26,00"
KENTON PASTA KREMASI 137GR SADE,"70,00"
Kenton Puding Vanilyalı 125 GR,"39,00"
Dr.Oetker Puding Orman Meyveli 81 Gr,"30,00"
PINAR TATLI DUŞLER KAKAO SOS 330 GR,"105,00"
AFİA KREM ŞANTİ SADE 150 GR,"80,00"
PAKMAYA PUDRA ŞEKERİ 200GR,"52,00"
Dr.Oetker Mango Passion 90 Gr,"23,00"
DR.OETKER VITALİS KNUSPER 400GR,"230,00"
DR.OETKER SUTLAC 141 GR,"39,00"
Rizkop Mısır Nişastası 750 Gr,"40,00"
Kadayıfcı Çiğ Tel Kadayıf 500 gr,"145,00"
Kadayıfcızade Fincan Kadayıf 400 Gr,"145,00"
Söke Baklavalık Böreklik Un 2 Kg,"125,00"
Uno Otantik Tava Ekmeği 470 Gr,"97,00"
Bunsa Mısır Unu 400 Gr,"43,00"
Süperfresh Kayseri Mantı 1000 gr,"330,00"
Sera Bazlama 480 GR,"65,00"
Çamcılar Güllaç 300 Gr,"195,00"
ÇINAR PASTA MUM,"15,00"
Derhan 0 NO YAŞ PASTA,"500,00"
Derhan 1 NO YAŞ PASTA,"600,00"
Derhan 2 NO YAŞ PASTA,"700,00"
Derhan Laz Böreği,"450,00"
KENTON PUDING 3AL 2 ÖDE,"79,00"
Uno Prenium Çavdarlı Karabuğdaylı 400 Gr,"96,00"
Uno Denge Tam Buğdaylı Çiya Tohumlu 400 Gr,"96,00"
Uno Prenıum Çok Tahıllı Siyez Buğdaylı 400 Gr,"96,00"
Çupi Sade Grissini 300 Gr,"95,00"
Sadıkoğlu Galeta Unu 250 Gr,"25,00"
Sadıkoğlu Mısır Unu 250 Gr,"18,00"
Pınar Sos Karamel 330 Gr,"105,00"
Pınar Sos Çilek 330 Gr,"105,00"
Derhan Tatlı Kurabiye,"450,00"
Derhan Fındıklı Baklava,"650,00"
Derhan Magnolia,"180,00"
Derhan Un Kurabiyesi Sade Kakaolu,"30,00"
Derhan POĞACA,"20,00"
Eriş Un 5 Kg,"149,00"
KENTON PUDING 2LI ÇEŞİTLERİ 147*2gr,"65,00"
Kale Peksimet,"60,00"
Untad KEpek Ekmeği 500 Gr,"91,00"
Untad Gurme Sandviç 460 Gr,"119,00"
Untad Lavaş Sade 25 cm 560 Gr,"119,00"
Eker Sütlaç 500 Gr,"90,00"
Eker Çikolatalı Puding 500 Gr,"89,50"
Çamcılar Muhallebilik Kadayıf 250 Gr,"79,00"
Saffet Abdullah Şekerpare 250 Gr,"59,00"
Sütaş Yemeklik Krema 200 ML,"55,00"
DR OETKER KREM ŞANTİ ÇİKOLATALI,"42,00"
PAKMAYA KREM ŞANTİ 75 GR 2 Lİ,"80,00"
Dr.Oetker Köstebek Pasta Çilekli 430 Gr,"89,00"
Dr.Oetker Tavada Bazlama Sade 440 Gr,"49,90"
Dr.Oetker Tavada Bazlama 440 Gr,"49,90"
DR.OETKER KEKUN SADE 450GR,"58,00"
Dr.Oetker Muffin Çikolatalı 345 Gr,"155,00"
Dr.Oetker Beyaz Profiterol 277 Gr,"110,00"
KENTON PASTA KREMASI 157GR KAKAOLU,"65,00"
PINAR KREM ŞANTI 150GR TOZ,"82,00"
KENTON SOS ÇİK.AŞK.ÇİKOLATA 2 Lİ,"95,00"
Kenton Sos Meyveli 320 Gr,"130,00"
Mc Robin Trileçe 400 Gr,"270,00"
Kale Bakliyat Mısır Unu kg,"35,00"
Dr.Oetker Tavuk Göğsü 121 gr,"30,00"
Kale Bakliyat Mısır Nişasta kg,"36,00"
Danette Puding 4 X 60 gr,"40,00"
Uno Tam Buğday Tava Ekmeği 450 Gr,"97,00"
Derhan Tuzlu KURU PASTA KG,"400,00"
Derhan PROFİTEROL,"180,00"
Pesotti Kedi Dili 200 Gr,"75,00"
Untad Lavaş Tam Buğdaylı 25 cm 560 Gr,"119,00"
Kent Topping Sos Meyveli 325 Gr,"95,00"
Eti Browni İntense 50 Gr,"25,00"
Tadım Yer Fıstığı 180 gr,"64,00"
Tadım Siyah Çekirdek Bol Tuzlu 100 gr,"30,00"
Tadım Siyah Çekirdek 100 gr,"30,00"
Tadım Kokteyl 180 gr,"180,00"
Tadım Kabuklu Yer Fıstığı 250 Gr,"85,00"
Tadım Kabak Çekirdeği Tuzsuz 180 gr,"110,00"
Tadım Kabak Çekirdeği 180 gr,"110,00"
Tadım İşlenmiş Yer Fıstığı 90 Gr,"26,00"
Tadım Kabuklu Yer Fıstığı 500 Gr,"170,00"
Tadım Kaju Fıstık Aile Boy 180 gr,"180,00"
Tadım Fındık İçi 90 gr,"175,00"
Tadım Fındık içi 180 gr,"350,00"
Tadım Festival Karışık Kuruyemiş 180 gr,"210,00"
Tadım Çiğ Badem İçi 180 gr,"185,00"
Tadım Ceviz 150 gr,"175,00"
Tadım Badem İçi 90 gr,"95,00"
Tadım Badem İçi 180 gr,"189,00"
Tadım Antep Fıstığı 180 gr,"400,00"
Tadım Antep Fıstığı 90 gr,"200,00"
Tadelle Beyaz Çikolatalı Gofret 35 gr,"18,00"
Tadelle King Size 52 gr,"55,00"
Şölen Ozmo Yumurta 20 gr,"40,00"
Şölen Luppo Sandviç Kek 8 Li 184 gr,"64,90"
Şölen Luppo Sandviç Kek Kakaolu 8 Li 184 gr,"64,90"
Şölen Biscolata Stix 40 gr,"29,90"
Şölen Boombastıc Marshmallowlu Kek Bar 40 gr,"24,00"
"Nestle Nesquik Gofret 26,7 gr","18,00"
"Milka Bonibon 24,3 gr","39,00"
Lays Klasik Parti Boy Cips 130 gr,"70,00"
Ülker Buklet Madlen Çikolata Mavi 208 gr,"295,00"
Ülker Buklet Madlen Çikolata Pembe 208 gr,"295,00"
Kabuklu Fıstık Kg,"179,00"
Siyah Çekirdek Kg,"149,00"
Kinder Pingui 30 gr,"28,00"
Kinder Joy Kız 20 gr,"37,00"
Kinder Joy Erkek 20 gr,"37,00"
Kinder Çikolata 4 LU 50 gr,"55,00"
Kent Tofita Vişneli 47 gr,"23,00"
Kent Tofita Portakallı 47 gr,"23,00"
Kent Tofita Çilekli 47 gr,"23,00"
Kent Tofita Böğürtlenli 47 gr,"23,00"
KENT OLIPS MENTHOL STICK,"20,00"
KENT OLIPS C.VITAMINLI 28GR,"20,00"
Kent Missbon Kahveli 43 gr,"23,00"
Kent Jelibon Kola 80 gr,"26,90"
Kent Jelibon Karpuz 80 gr,"26,90"
Kent Jelibon Ayıcık 80 gr,"26,90"
Haribo Chamallows 150 gr,"70,00"
Eti Tutku Kakao Kremalı Bisküvi 100 gr,"25,00"
Eti Hoşbeş Muzlu Gofret 120 gr,"47,50"
Eti Hoşbeş Kakao Kremalı Gofret 142 gr,"47,50"
Eti Hoşbeş Hindistan Cevizli Gofret 142 gr,"47,50"
Eti Hoşbeş Fındıklı Gofret 70 gr,"32,00"
Eti Hoşbeş Fındıklı Gofret 142 gr,"47,50"
Eti Hoşbeş Çilekli Gofret 142 gr,"47,50"
Eti Gong Peynirli Acılı 68 gr,"30,00"
Eti Gong Mısır Pirinç Patlağı 64 gr,"24,00"
Eti Gong Ballı Hardallı 68 gr,"30,00"
Eti Finger Bisküvi 900 gr,"147,00"
Eti Etimek Tuzsuz 148 gr,"50,00"
Eti Etimek Klasik 143 gr,"47,50"
Eti Crax Peynirli Çubuk Kraker 80 gr,"19,00"
Eti Crax Patlayan Peynirli 50 gr,"20,00"
Eti Crax Baharatlı Çubuk Kraker 80 gr,"19,00"
Eti Crax Baharatlı Çubuk Kraker 175 gr,"37,00"
Eti Cin Lokmalık 114 gr,"25,00"
Eti Canga Gofret 34 gr,"22,00"
Eti Burçak Yulaflı Bisküvi 375 gr,"59,90"
Eti Burçak Yulaflı Bisküvi 125 gr,"25,00"
Eti Burçak Kurabi Kakaolu 198 gr,"60,00"
Eti Burçak Kurabi Fındıklı 198 gr,"60,00"
Eti Burçak Bisküvi 131 gr,"25,00"
Eti Bumbo Bisküvi 42 gr,"15,00"
Afia Gofret 35 gr,"18,00"
Eti Bidolu Kakao Kremalı Gofret 81 gr,"35,00"
Eti Bidolu Yer Fıstıklı 81 gr,"35,00"
Eti Balık Kraker Mısırlı 70 gr,"22,00"
Eti Balık Kraker 85 gr,"21,00"
Eti Çikolata 27 Antep Fıstıklı 30 Gr,"55,00"
Eti Petito Mini 32 gr,"40,00"
Eti Karam Gurme Gofret 50 gr,"30,00"
Eti Cin Portakallı 325 gr,"49,90"
Eti Cin Portakallı 25 gr,"6,00"
Eti Çikolatalı Gofret 34 gr,"17,90"
Eti Canga 45 gr,"20,00"
Eti Uzun Çikolata Sütlü 34 gr,"35,00"
Eti Uzun Çikolata Antep Fıstıklı 34 gr,"43,00"
Eti Antep Fıstıklı Kare 60 Gr,"105,00"
Eti Karam 70 Bitter Çikolata 60 Gr,"49,90"
Kent Şeker Assortment 375 gr,"110,00"
Üçel Hindistan Cevizli Fındıklı Lokum 750 GR,"295,00"
Doğancan Fındık Unu 100 gr,"99,00"
Eti Burçak Sütlü Çikolatalı Bisküvi 114 gr,"38,00"
Ülker Çikolata 80 Bitter Çikolata 60 gr,"70,00"
Ülker Çikolata Sütlü Kare 60 gr,"42,90"
Ülker Çikolata Bitter 60 Kare 60 gr,"70,00"
Ülker Çikolata Antep Fıstıklı Beyaz Çikolata 65gr,"105,00"
Ülker Çikolata Fındıklı Kare 60 Gr,"72,00"
Ülker Çikolata Antep Fıstıklı 65 gr,"105,00"
Ülker Albeni 40 gr,"20,00"
Ülker Albeni 52 gr,"24,00"
Ülker Albeni Atıştırmalık Çikolata 72 gr,"35,00"
Ülker Albeni Ekstra Atıştırmalık 170 gr,"87,00"
Ülker Antep Fıstıklı Çikolata 14 gr,"17,00"
Ülker Bonbon Nane Aromalı Şeker 36 gr,"25,00"
Ülker Caramio Karamel 32 gr,"28,00"
Ülker Bitter Çikolatalı Gofret 36 gr,"16,00"
Ülker Çokonat 33 gr,"25,00"
Ülker Çokoprens 10 Lu 300 gr,"49,90"
Ülker Dankek Rulo Pasta Çikolatalı 235 gr,"70,00"
Ülker Dido 35 gr,"27,50"
Ülker Dore Sütlü Çikolatalı Bisküvi 86 gr,"30,00"
"Ülker Çikolata Fındık Rüyası 40,5 gr","35,00"
Ülker Finger Bisküvi 750 gr,"99,00"
Ülker Deluxe Gofret Fındıklı 220 gr,"52,00"
Ülker Halley Karadutlu Bisküvi 7 Li 236 gr,"95,00"
Ülker Halley 8li 240 gr,"79,50"
Ülker Halley Mini Sütlü Çik.Bisküvi 66 gr,"27,00"
Ülker Halley Mini Granüllü Bisküvi 3 Lü 198 gr,"79,00"
Ülker İkram Kremalı Bisküvi Çikolatalı 84 gr,"23,00"
Ülker İkram Kremalı Çıkolatalı Bisküvi 3 Lü 252 gr,"52,90"
Ülker İkram Kremalı Fındıklı Bisküvi 3 Lü 252 gr,"52,90"
Ülker Kremini Toffe Çilek Aromalı 44 gr,"25,00"
Ülker Kremini Toffe Karpuz Aromalı 44 gr,"25,00"
Ülker Kremini Vişne Aromalı 44 Gr,"25,00"
Ülker Laviva Çikolata 35 gr,"27,00"
"Ülker Metro Büyük Boy 50,4 gr","22,00"
Ülker Napoliten Sütlü Çikolata 33 gr,"45,00"
Ülker Petibör Bisküvi 800 gr,"95,00"
Ülker Piko Çikolata 18 gr,"10,00"
Ülker Petibör Bisküvi 450 gr,"70,00"
Ülker Petibör Çifte Kavrulmuş Bisküvi 450 gr,"70,00"
Ülker Probis Bisküvi 10 Lu 280 gr,"79,00"
Ülker Probis Atıştırmalık 75 gr,"23,00"
Ülker Saklıköy Çikolatalı ve Sütlü Kremalı 100 gr,"35,00"
Ülker Saklıköy Sütlü Kremalı Bisküvi 3 Lü 264 gr,"44,90"
"Ülker Dido Trio Beyaz Çikolatalı Gofret 36,5 gr","30,00"
Ülker Yupo Draje 20 gr,"20,00"
Ülker Yupo Jelly Kolalı 80 gr,"25,00"
Ülker Yupo Jelly Meyve Bahçesi 80 gr,"25,00"
Ülker Yupo Jelly Solucan 80 gr,"25,00"
Ülker Yupo Çokojelo Böğürtlen Aromalı 20 gr,"13,00"
Ülker Yupo Çokojelo Portakal Aromalı 20 gr,"13,00"
Ülker 9 Kat Tat İnce Fındıklı 114 gr,"35,00"
Ülker Rulokat Fındıklı 170gr,"59,00"
Ülker Albeni Beyaz Viva Çikolata 36 gr,"15,00"
Ülker Alpella 3gen Beyaz Gofret 28 gr,"16,00"
Ülker Altınbaşak Light Çörek Otlu 5 Li 200 gr,"65,00"
Ülker Altınbaşak Light Çörekotlu 40 gr,"13,50"
Ülker Cafe Crown 3ü1 Arada Action 50 Gr,"12,00"
Ülker Biskrem Kakaolu 100 gr,"25,00"
Ülker Biskrem Kakaolu 50 Fazla 150 gr,"36,00"
Ülker Biskrem Kakaolu Büyük Poşet 200 gr,"49,00"
Ülker Çiziviç Peynirli Kraker 3 Lü 246 gr,"58,00"
Ülker Çiziviç Peynirli Sandviç Bisküvi 82 gr,"20,00"
Kent Şeker Miss Sütlü Bonbon 375 gr,"110,00"
Üçel Sade Lüks Lokum 500g,"125,00"
Ülker Ece İkramlık Fındıklı Sütlü Çikolata 458 gr,"400,00"
Şölen Biscolata Mood Sütlü - Bitter 125 Gr,"64,90"
Haribo Chamallows Pink white 70 gr,"40,00"
Toto Yumurta 20 gr,"33,00"
OZMO CORNET 25GR,"16,00"
Eti Benimo Çikolatalı 80 gr,"30,00"
Ülker Bonbon Limon Aromalı Şeker 36 gr,"25,00"
Ülker Yupo Jelly Ayıcık 80 gr,"25,00"
Tadım Klasik Karışık Kuruyemiş 180 gr,"135,00"
Tadım Siyah Çekirdek 180 gr,"54,00"
Tadım Siyah Çekirdek Bol Tuzlu 180 gr,"54,00"
TOPITOP CHUPA CHUPS 1*40,"20,00"
Doğancan Kavrulmuş Fındık 200 gr,"350,00"
Doğancan Kavrulmuş Fındık 80 gr,"150,00"
Doğancan Kıyılmış Fındık 100 gr,"99,00"
Torku Favorimo Sade Kremalı Bisküvi 244 Gr,"37,90"
Tariş Kuru Üzüm 250 gr,"75,00"
Tariş Kuru Üzüm 500 gr,"140,00"
Tariş İncir Garland 150 gr,"75,00"
Tariş İncir Layer 500 gr,"230,00"
Doritos Taco Parti Boy Cips 145 gr,"70,00"
Ruffles Orjinal Parti Boy Cips 130 gr,"70,00"
Antep Fıstığı Kg,"1,350"
Badem İçi Kg,"730,00"
Ceviz İçi Kg,"695,00"
KY DUT KG,"455,00"
Tuzlu Fıstık Kg,"189,00"
KY KRAL MUSKA ÇEŞİT kg,"599,00"
KY KRAL CEVİZLİ KÖME KG,"560,00"
KY KAHVE KG,"600,00"
Hurma Medine Medium Kg,"490,00"
Fındık İçi Kg,"1,200"
İncir Extra Kg,"770,00"
Kabak Çekirdeği Kg,"370,00"
Kabuklu Ceviz İthal Kg,"225,00"
Kaju Kg,"730,00"
Karışık Çerez Lüks Kg,"715,00"
Karışık Fındık Üzüm Kg,"400,00"
Kayısı Duble Kg,"850,00"
KY KAYISI GÜN KURUSU KG,"950,00"
KY LEBLEBİ ÇEŞİTLERİ,"205,00"
KY FISTIK KRİSPY,"165,00"
KY LOKUM FINDIK/FISTIK/BADEM KG,"290,00"
Soslu Mısır Kg,"139,00"
Üzüm Kan Çekirdekli Kg,"420,00"
Kuru Üzüm Kg,"215,00"
Ülker Metro 36 gr,"17,00"
Eti Lifalif Yulaf Ezmesi 500 gr,"88,00"
Nestle Damak Antep Dikdörtgen 70 Gr,"99,00"
Eti Browni Intense Mini Çikolatalı 160 Gr,"85,00"
Eti Browni İntense Karamelli Kek 160 Gr,"85,00"
Ülker Çikolatalı Gofret Beyaz Çikolatalı 35 Gr,"16,00"
Ülker Çizi Kraker 70 Gr,"15,00"
Tadelle Mini Çikolata Poşet 200 Gr (25 li),"195,00"
Eti Susamlı Çubuk 120 Gr,"27,00"
Kabuklu Fıstık Siirt Kg,"1,250"
Cipso Ketçap Parti Boy 160 Gr,"70,00"
Cipso Tırtıklı Orjinal Parti Boy 145 Gr,"70,00"
Patos Baharatlı Parti Boy 167 Gr,"70,00"
Patos Acı Soslu Parti Boy 167 Gr,"70,00"
Patos Rolls Acılı Parti Boy 195 Gr,"70,00"
Eti Tartini Turta Frambuazlı 114 Gr,"39,00"
Eti Browni Gold Mini Kek 180 Gr,"62,50"
Ülker Çikolatalı Gofret Mini 82 Gr,"57,00"
Ülker Karma Mini Çoklu 91 Gr,"57,00"
Ülker Metro Mini Çoklu Paket 102 Gr,"57,00"
Çerezza Mısır Çerezi 121 Gr,"55,00"
Ülker Kremalı Bisküvi 8 Li 488 Gr,"89,00"
Ülker Çizi Kraker 280 Gr,"39,90"
Eti Crax Çubuk Kraker Sade 40 Gr,"6,00"
Tadım Çifte Kav.Sarı Leblebi 180 Gr,"80,00"
Eti Crax Çubuk Kraker Sade 85 Gr,"12,00"
Kinder Süt Dilimi 28 Gr,"20,00"
Ülker Çubuk Kraker 40 Gr,"6,00"
Ülker Kremalı Bisküvi 61 Gr,"13,00"
ETI PETITO ÇUBUK 15 Eti Petito Ayıcık Çubuk 15 Gr,"17,00"
Hurma Medineı Jumbo Kg,"750,00"
Züber Antep Fıstıklı ve Kakaolu Meyve Tat. 40 Gr,"70,00"
Züber Glutensiz Protein Bar Fındıklı 40 Gr,"78,00"
Züber Elmalı ve Tarçınlı Doğal Meyve Tatlısı 40 Gr,"65,00"
Züber Lokma Antep Fıstık Kaplamalı 96 Gr,"169,00"
Züber Lokma Fındık Kaplamalı 96 Gr,"117,00"
Züber Lokma H.Cevizi Kaplamalı 96 Gr,"140,00"
Züber Vanilyalı - Kakaolu Meyve Tatlısı 40 Gr,"62,00"
Züber Fındıklı ve Kakaolu Meyve Tatlısı 40 Gr,"65,00"
Eti Puf Renkli 18 Gr,"6,00"
Eti Puf Kakaolu 18 Gr,"6,00"
Eti Puf Hindistan Cevizli 16 Gr,"6,00"
Falım Damla Sakız 5li,"10,00"
Falım Karbonatlı Nane 5li,"10,00"
Falım Çilek 5li,"10,00"
Falım Naneli Sakız 5li,"10,00"
Falım Orman Meyveli 5li 7 GR,"10,00"
Falım Karpuz 5li 7 GR,"10,00"
Falım Karışık Meyveli 5li,"10,00"
Bigbabol Çilek Aromalı 25 Gr,"18,00"
Bigbabol Karışık Meyveli 25 Gr,"20,00"
Tariş Kuru İncir Garland 250 Gr,"140,00"
Milka Tablet Çilek Yoğurt 100 Gr,"89,90"
Milka Tablet Oreo 100 gr,"89,90"
Bolçi Sütlü Lolipop Çikolata Adet,"50,00"
Ülker Krispi Tırtıklı Acılı 48 Gr,"18,00"
Eti Süt Burger 35 Gr,"18,50"
Ülker Olala Sufle Mini 162 Gr,"62,00"
Ülker Cocostar Hindistan Cevizli Bar 25 Gr,"13,00"
Ülker Biskrem Extra 184 Gr,"52,00"
Eti Paykek Mini Limonlu Haşhaşlı 150 Gr,"49,50"
Eti Browni İntense Gold Çikolatalı Kek 48 Gr,"25,00"
Eti Sosbom Çikolatalı 50 Gr,"28,00"
Eti Hoşbeş Hindistan Cevizli 70 Gr,"32,00"
Eti Hoşbeş Kakaolu Gofret 70 Gr,"32,00"
Eti Petito Gofret 26 Gr,"13,50"
Eti Balık Kraker 40 Gr,"11,25"
Ülker Çikolata Baton Bitter 30 Gr,"35,00"
Ülker Çubuk Kraker 80gr,"12,00"
Ülker Çikolatalı Gofret Midi 100 Gr,"75,00"
Ülker Oneo Karpuzlu Slims Sakız 7 Li 14 gr,"20,00"
Ülker Çokoprens Atıştırmalık 81 Gr,"20,00"
Ülker Altınbaşak Yulaflı Light Klasik 46 Gr,"13,00"
Ülker Kremini Ahududu 44 Gr,"25,00"
Ülker Çokokrem Tüp 40 Gr,"28,00"
