Listing_ID,City,District,Rooms,Price
1291684925,Bartin,DemircilerKemer Köprü Mh.,3+1,27000.0
1298068052,Bartin,DemircilerKırtepe Mh.,3+1,25000.0
1304054059,Bartin,DemircilerKaraköy Mh.,2+1,22000.0
1303894653,Bartin,DemircilerTuna Mah.,2+1,30000.0
1306602849,Bartin,KöylerArıönü Köyü,1+1,75000.0
1303890109,Bartin,DemircilerCumhuriyet Mah.,1+1,14000.0
1298562606,Bartin,DemircilerOkulak Mah.,1+1,17000.0
1292799114,Bartin,DemircilerKemer Köprü Mh.,1+1,15000.0
1301272825,Bartin,DemircilerKemer Köprü Mh.,2+1,25000.0
1270118828,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1301100653,Bartin,DemircilerEsentepe Mah.,2+1,19000.0
1288245780,Bartin,Demirciler,1+1,16000.0
1303848359,Bartin,YenisanayiOrduyeri Mah.,3+1,35000.0
1303832648,Bartin,YenisanayiAladağ Mh.,3+1,16000.0
1303837020,Bartin,DemircilerKemer Köprü Mh.,2+1,20000.0
1197290284,Bartin,DemircilerKaraköy Mh.,1+1,15000.0
1275791674,Bartin,DemircilerKırtepe Mh.,3+1,26000.0
1303815309,Bartin,DemircilerKaraköy Mh.,2+1,16000.0
1301225664,Bartin,DemircilerKemer Köprü Mh.,3+1,30000.0
1303780125,Bartin,DemircilerEsentepe Mah.,3+1,22000.0
1306320185,Bartin,DemircilerÇaydüzü Mh.,3+1,26000.0
1300843406,Bartin,DemircilerÇaydüzü Mh.,2+1,20000.0
1278954149,Bartin,DemircilerKaraköy Mh.,3+1,30000.0
1278291536,Bartin,KöylerSiremirçavuş Mh.,3+1,22000.0
1296733796,Bartin,DemircilerOrta Mah.,1+1,15000.0
1306293551,Bartin,DemircilerCumhuriyet Mah.,2+1,20000.0
1179442262,Bartin,Demirciler,1+1,17000.0
1303891981,Bartin,DemircilerTuna Mah.,3+1,33000.0
1300937548,Bartin,DemircilerOrta Mah.,2+1,25500.0
1303696157,Bartin,DemircilerCumhuriyet Mah.,1+1,12000.0
1190205055,Bartin,DemircilerKemer Köprü Mh.,1+1,18000.0
1295641835,Bartin,DemircilerKemer Köprü Mh.,2+1,20000.0
1303658739,Bartin,YenisanayiOrduyeri Mah.,3+1,20000.0
1303654297,Bartin,DemircilerCumhuriyet Mah.,3+1,19000.0
1291676575,Bartin,DemircilerKırtepe Mh.,2+1,30000.0
1297905776,Bartin,YenisanayiAladağ Mh.,2+1,20000.0
1285989647,Bartin,DemircilerOrta Mah.,2+1,20000.0
1274134055,Bartin,Demirciler,1+1,15000.0
