District,Rooms,Price,PriceInt
Urla,2+1,75.000 TL,75000
Urla,2+1,65.000 TL,65000
Karaburun,3+1,60.000 TL,60000
Bornova,3+1,78.000 TL,78000
Urla,4+1,70.000 TL,70000
Konak,2+1,74.000 TL,74000
Bornova,3+1,60.000 TL,60000
Konak,2+1,60.000 TL,60000
Konak,4+1,60.000 TL,60000
Bayraklı,3+1,78.000 TL,78000
Çeşme,3+1,75.000 TL,75000
Gaziemir,3+1,60.000 TL,60000
Konak,2+1,60.000 TL,60000
Konak,2+1,74.000 TL,74000
Bayraklı,3+1,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Karşıyaka,2+1,65.000 TL,65000
Narlıdere,1+1,70.000 TL,70000
Konak,3+1,70.000 TL,70000
Gaziemir,4+1,60.000 TL,60000
Karşıyaka,3+1,65.000 TL,65000
Menderes,5+1,69.000 TL,69000
Bornova,3+1,62.000 TL,62000
Çiğli,3+1,65.000 TL,65000
Çeşme,2+1,75.000 TL,75000
Çeşme,2+1,75.000 TL,75000
Güzelbahçe,1+1,70.000 TL,70000
Menderes,3+1,65.000 TL,65000
Seferihisar,3+1,65.000 TL,65000
Konak,3+1,75.000 TL,75000
Urla,3+1,62.000 TL,62000
Karşıyaka,2+1,60.000 TL,60000
Seferihisar,2+1,65.000 TL,65000
Bayraklı,2+1,68.000 TL,68000
Urla,3+1,75.000 TL,75000
Çiğli,3+1,65.000 TL,65000
Bornova,3+1,75.000 TL,75000
Gaziemir,3+1,70.000 TL,70000
Güzelbahçe,2+1,65.000 TL,65000
Konak,2+1,65.000 TL,65000
Urla,2+1,60.000 TL,60000
Urla,1+1,60.000 TL,60000
Menderes,3+1,75.000 TL,75000
Konak,1+1,60.000 TL,60000
Aliağa,4+2,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Çeşme,3+1,78.000 TL,78000
Seferihisar,4+1,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Karşıyaka,3+1,67.500 TL,67500
Kemalpaşa,4+0,60.000 TL,60000
Dikili,4+1,60.000 TL,60000
Urla,2+1,60.000 TL,60000
Karşıyaka,4+1,75.000 TL,75000
Konak,2+1,76.000 TL,76000
Gaziemir,3+1,60.000 TL,60000
Dikili,3+1,75.000 TL,75000
Konak,3+1,65.000 TL,65000
Gaziemir,3+1,65.000 TL,65000
Karşıyaka,3+1,60.000 TL,60000
Çiğli,2+1,60.000 TL,60000
Konak,2+1,60.000 TL,60000
Narlıdere,3+1,77.000 TL,77000
Urla,3+1,61.000 TL,61000
Karşıyaka,2+1,60.000 TL,60000
Seferihisar,3+1,60.000 TL,60000
Karabağlar,4+1,70.000 TL,70000
Dikili,2+1,60.000 TL,60000
Karşıyaka,3+1,65.000 TL,65000
Konak,2+1,69.000 TL,69000
Karşıyaka,2+1,60.000 TL,60000
Urla,3+1,70.000 TL,70000
Karşıyaka,2+1,65.000 TL,65000
Balçova,6+1,75.000 TL,75000
Karşıyaka,4+1,70.000 TL,70000
Konak,3+1,65.000 TL,65000
Urla,3+1,75.000 TL,75000
Bayraklı,3+1,75.000 TL,75000
Karabağlar,4+1,65.000 TL,65000
Güzelbahçe,3+1,70.000 TL,70000
Gaziemir,3+1,70.000 TL,70000
Narlıdere,3+1,71.000 TL,71000
Buca,3+1,60.000 TL,60000
Güzelbahçe,2+1,70.000 TL,70000
Seferihisar,3+1,60.000 TL,60000
Bornova,2+1,75.000 TL,75000
Güzelbahçe,2+1,65.000 TL,65000
Seferihisar,4+2,70.000 TL,70000
Çeşme,1+1,60.000 TL,60000
Güzelbahçe,3+1,75.000 TL,75000
Urla,4+1,72.000 TL,72000
Karşıyaka,2+1,63.000 TL,63000
Karşıyaka,3+1,62.500 TL,62500
Bayraklı,2+1,65.000 TL,65000
Narlıdere,3+1,68.000 TL,68000
Gaziemir,5+1,70.000 TL,70000
Gaziemir,3+1,60.000 TL,60000
Urla,5+1,75.000 TL,75000
Karşıyaka,3+1,73.000 TL,73000
Çiğli,3+1,60.000 TL,60000
Gaziemir,3+1,60.000 TL,60000
Buca,4+1,64.000 TL,64000
Karşıyaka,3+1,62.000 TL,62000
Buca,5+2,75.000 TL,75000
Seferihisar,4+2,72.000 TL,72000
Karşıyaka,2+1,60.000 TL,60000
Çeşme,3+1,75.000 TL,75000
Karşıyaka,3+1,75.000 TL,75000
Karabağlar,3+1,65.000 TL,65000
Çiğli,3+1,70.000 TL,70000
Menemen,5+1,60.000 TL,60000
Konak,3+1,70.000 TL,70000
Konak,2+1,79.000 TL,79000
Urla,2+1,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Bornova,2+1,60.000 TL,60000
Konak,2+1,75.000 TL,75000
Aliağa,4.5+1,60.000 TL,60000
Çiğli,3+1,75.000 TL,75000
Torbalı,2+1,60.000 TL,60000
Karşıyaka,3+1,70.000 TL,70000
Karşıyaka,2+1,63.000 TL,63000
Çiğli,2+1,65.000 TL,65000
Güzelbahçe,3+1,72.000 TL,72000
Gaziemir,3+1,65.000 TL,65000
Urla,2+1,75.000 TL,75000
Konak,3+1,60.000 TL,60000
Konak,1+1,60.000 TL,60000
Konak,3+1,65.000 TL,65000
Dikili,4+1,60.000 TL,60000
Bornova,3+1,70.000 TL,70000
Narlıdere,3+1,63.000 TL,63000
Karşıyaka,1+1,65.000 TL,65000
Foça,4+1,60.000 TL,60000
Konak,2+1,78.000 TL,78000
Karşıyaka,3+1,65.000 TL,65000
Urla,3+1,65.000 TL,65000
Karşıyaka,4+1,78.000 TL,78000
Gaziemir,3+1,60.000 TL,60000
Menderes,5+1,70.000 TL,70000
Seferihisar,3+1,78.000 TL,78000
Urla,3+1,63.000 TL,63000
Karşıyaka,2+1,60.000 TL,60000
Narlıdere,2+1,61.500 TL,61500
Seferihisar,3+1,60.000 TL,60000
Çeşme,3+1,60.000 TL,60000
Urla,2+1,75.000 TL,75000
Dikili,4+2,75.000 TL,75000
Güzelbahçe,3+1,65.000 TL,65000
Güzelbahçe,2+1,74.000 TL,74000
Balçova,3+1,60.000 TL,60000
Urla,3+1,66.500 TL,66500
Urla,2+1,65.000 TL,65000
Gaziemir,3+1,70.000 TL,70000
Urla,4+1,77.500 TL,77500
Konak,2+1,75.000 TL,75000
Karşıyaka,3+1,60.000 TL,60000
Narlıdere,2+1,60.000 TL,60000
Konak,3+1,65.000 TL,65000
Bornova,3+1,65.000 TL,65000
Çiğli,3+1,70.000 TL,70000
Güzelbahçe,3+1,67.000 TL,67000
Menderes,5+2,66.500 TL,66500
Bayraklı,3+1,60.000 TL,60000
Çiğli,3+1,70.000 TL,70000
Konak,1+1,60.000 TL,60000
Konak,2+1,70.000 TL,70000
Gaziemir,2+1,72.000 TL,72000
Urla,3+1,60.000 TL,60000
Urla,2+1,75.000 TL,75000
Konak,4+1,75.000 TL,75000
Çeşme,3+1,60.000 TL,60000
Konak,2+1,65.000 TL,65000
Foça,3+1,70.000 TL,70000
Çeşme,2+1,75.000 TL,75000
Seferihisar,5+1,65.000 TL,65000
Foça,3+1,70.000 TL,70000
Konak,1+1,70.000 TL,70000
Foça,2+1,70.000 TL,70000
Çeşme,2+1,60.000 TL,60000
Urla,4+1,75.000 TL,75000
Menemen,4+1,65.000 TL,65000
Menemen,6+2,65.000 TL,65000
Konak,1+1,62.000 TL,62000
Karaburun,2+1,70.000 TL,70000
Çeşme,3+1,60.000 TL,60000
Çeşme,3+1,60.000 TL,60000
Karşıyaka,3+1,60.000 TL,60000
Narlıdere,3+1,70.000 TL,70000
Bayraklı,3+1,62.000 TL,62000
Karşıyaka,2+1,77.999 TL,77999
Konak,1+1,60.000 TL,60000
Urla,2+1,65.000 TL,65000
Konak,3.5+1,65.000 TL,65000
Bayraklı,3+1,60.000 TL,60000
Çiğli,3+1,65.000 TL,65000
Kemalpaşa,5+1,60.000 TL,60000
Karşıyaka,3+1,75.000 TL,75000
Konak,3+1,70.000 TL,70000
Foça,3+1,70.000 TL,70000
Urla,4+1,60.000 TL,60000
Karşıyaka,3+1,74.000 TL,74000
Foça,2+1,75.000 TL,75000
Konak,3+1,65.000 TL,65000
Çeşme,1.5+1,60.000 TL,60000
Çiğli,2+1,65.000 TL,65000
Narlıdere,3+1,60.000 TL,60000
Bayraklı,4+1,70.000 TL,70000
Seferihisar,5+1,70.000 TL,70000
Foça,3+1,68.000 TL,68000
Dikili,3+1,60.000 TL,60000
Konak,3+1,70.000 TL,70000
Çiğli,2+1,75.000 TL,75000
Konak,3+1,60.000 TL,60000
Gaziemir,4+1,75.000 TL,75000
Konak,2+1,65.000 TL,65000
Buca,3+1,62.000 TL,62000
Çeşme,3+1,70.000 TL,70000
Narlıdere,2+1,65.000 TL,65000
Konak,1+1,67.000 TL,67000
Seferihisar,4+2,62.000 TL,62000
Bayraklı,3+1,75.000 TL,75000
Seferihisar,4+1,65.000 TL,65000
Urla,3+1,66.900 TL,66900
Konak,3+1,70.000 TL,70000
Çeşme,2+1,70.000 TL,70000
Karşıyaka,3+1,60.000 TL,60000
Karşıyaka,3+1,68.000 TL,68000
Konak,2+1,67.000 TL,67000
Bornova,2+1,70.000 TL,70000
Narlıdere,3+1,65.000 TL,65000
Karşıyaka,2+1,67.000 TL,67000
Foça,4+1,65.000 TL,65000
Çeşme,3+1,75.000 TL,75000
Konak,3+1,75.000 TL,75000
Çiğli,3+1,65.000 TL,65000
Menderes,4+1,60.000 TL,60000
Dikili,2+1,60.000 TL,60000
Karşıyaka,2+1,60.000 TL,60000
Urla,3+1,60.000 TL,60000
Çeşme,3+1,72.000 TL,72000
Karşıyaka,2+1,65.000 TL,65000
Güzelbahçe,3+1,72.000 TL,72000
Çiğli,3+1,78.000 TL,78000
Konak,2+1,70.000 TL,70000
Çiğli,2+1,70.000 TL,70000
Bayraklı,2+1,75.000 TL,75000
Karşıyaka,4+1,65.000 TL,65000
Urla,3+1,79.000 TL,79000
Karşıyaka,2+1,62.000 TL,62000
Bayraklı,2+1,65.000 TL,65000
Çeşme,2+1,60.000 TL,60000
Gaziemir,3+1,79.000 TL,79000
Konak,3+1,70.000 TL,70000
Foça,4+1,70.000 TL,70000
Çiğli,3+1,72.500 TL,72500
Karşıyaka,2+1,68.000 TL,68000
Seferihisar,6+1,67.000 TL,67000
Konak,3+1,70.000 TL,70000
Çiğli,2+1,70.000 TL,70000
Karşıyaka,3+1,62.000 TL,62000
Konak,2+1,70.000 TL,70000
Çiğli,2+1,70.000 TL,70000
Konak,2+1,71.500 TL,71500
Konak,2+1,60.000 TL,60000
Bornova,2+1,60.000 TL,60000
Konak,2+1,74.000 TL,74000
Konak,2+1,69.000 TL,69000
Konak,2+1,68.000 TL,68000
Konak,2+1,73.000 TL,73000
Çiğli,4+1,60.000 TL,60000
Konak,2+1,67.000 TL,67000
Urla,3.5+1,95.000 TL,95000
Seferihisar,4+1,90.000 TL,90000
Dikili,3+1,80.000 TL,80000
Karşıyaka,3+1,95.000 TL,95000
Seferihisar,4+1,85.000 TL,85000
Bayraklı,2+1,80.000 TL,80000
Karşıyaka,3+1,80.000 TL,80000
Seferihisar,3+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Urla,3+1,80.000 TL,80000
Bornova,4+2,85.000 TL,85000
Konak,4+1,90.000 TL,90000
Menemen,3+1,95.000 TL,95000
Karşıyaka,3+1,85.000 TL,85000
Kemalpaşa,6+1,87.500 TL,87500
Urla,4+1,80.000 TL,80000
Konak,3+1,92.000 TL,92000
Konak,3+1,80.000 TL,80000
Konak,4+0,80.000 TL,80000
Karaburun,3+1,90.000 TL,90000
Gaziemir,3+1,95.000 TL,95000
Urla,5+1,90.000 TL,90000
Urla,5+1,93.000 TL,93000
Konak,4+1,95.000 TL,95000
Konak,3+1,90.000 TL,90000
Narlıdere,3+2,90.000 TL,90000
Karşıyaka,4+1,80.000 TL,80000
Karşıyaka,3+1,80.000 TL,80000
Menemen,5+1,80.000 TL,80000
Güzelbahçe,3+1,99.000 TL,99000
Narlıdere,3+1,92.500 TL,92500
Çeşme,2+1,90.000 TL,90000
Güzelbahçe,4+1,80.000 TL,80000
Çiğli,3+1,90.000 TL,90000
Kemalpaşa,4+1,95.000 TL,95000
Konak,4+1,90.000 TL,90000
Seferihisar,1+1,90.000 TL,90000
Urla,2+1,90.000 TL,90000
Seferihisar,3+1,80.000 TL,80000
Güzelbahçe,5+1,95.000 TL,95000
Urla,5+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Bornova,4+1,95.000 TL,95000
Konak,3+1,95.000 TL,95000
Narlıdere,3+1,90.000 TL,90000
Urla,3+1,85.000 TL,85000
Karşıyaka,4+1,95.000 TL,95000
Aliağa,5+1,80.000 TL,80000
Urla,3+1,90.000 TL,90000
Karşıyaka,2+1,85.000 TL,85000
Bornova,4+1,95.000 TL,95000
Urla,3+1,85.000 TL,85000
Karşıyaka,2+1,82.000 TL,82000
Foça,3+1,85.000 TL,85000
Balçova,6+1,82.000 TL,82000
Çeşme,3+1,80.000 TL,80000
Urla,3+1,90.000 TL,90000
Konak,3+1,90.000 TL,90000
Güzelbahçe,3+2,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Konak,2+1,90.000 TL,90000
Konak,2+1,80.000 TL,80000
Gaziemir,3+1,90.000 TL,90000
Konak,3+1,90.000 TL,90000
Karşıyaka,3+1,85.000 TL,85000
Bayraklı,2+1,85.000 TL,85000
Konak,3+1,98.000 TL,98000
Urla,3+1,80.000 TL,80000
Çeşme,3+1,85.000 TL,85000
Seferihisar,4+1,90.000 TL,90000
Urla,4+2,95.000 TL,95000
Çiğli,3+1,80.000 TL,80000
Bornova,3+1,90.000 TL,90000
Çeşme,1+1,90.000 TL,90000
Konak,4+1,80.000 TL,80000
Urla,3+1,80.000 TL,80000
Urla,3+1,85.000 TL,85000
Kemalpaşa,3+1,80.000 TL,80000
Narlıdere,3+1,85.000 TL,85000
Güzelbahçe,4+1,80.000 TL,80000
Urla,3+1,85.000 TL,85000
Balçova,1+1,90.000 TL,90000
Konak,3+1,90.000 TL,90000
Konak,3+1,85.000 TL,85000
Urla,5+1,90.000 TL,90000
Konak,2+1,95.000 TL,95000
Balçova,5+1,85.000 TL,85000
Güzelbahçe,3+1,85.000 TL,85000
Konak,2+1,85.000 TL,85000
Konak,2+1,90.000 TL,90000
Bayraklı,2+1,80.000 TL,80000
Bornova,3+1,80.000 TL,80000
Konak,1+1,85.000 TL,85000
Bornova,4+1,85.000 TL,85000
Urla,4+1,90.000 TL,90000
Çiğli,3+1,80.000 TL,80000
Foça,4+1,90.000 TL,90000
Çiğli,3+1,85.000 TL,85000
Güzelbahçe,3+1,92.500 TL,92500
Konak,3+1,90.000 TL,90000
Dikili,3+1,80.000 TL,80000
Bayraklı,4+1,87.500 TL,87500
Çeşme,3+1,80.000 TL,80000
Konak,4+1,90.000 TL,90000
Bayraklı,4+1,82.000 TL,82000
Urla,3+1,85.000 TL,85000
Karşıyaka,3+1,90.000 TL,90000
Konak,2+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Urla,3+1,95.000 TL,95000
Urla,3+1,84.000 TL,84000
Bayraklı,3+1,90.000 TL,90000
Urla,3+1,95.000 TL,95000
Bornova,3+1,95.000 TL,95000
Çeşme,4+1,95.000 TL,95000
Urla,3+1,85.000 TL,85000
Foça,4+1,80.000 TL,80000
Seferihisar,3+1,95.000 TL,95000
Konak,3+1,90.000 TL,90000
Konak,2+1,88.000 TL,88000
Konak,2+1,80.000 TL,80000
Konak,4+1,82.500 TL,82500
Seferihisar,3+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Karşıyaka,4+1,85.000 TL,85000
Çeşme,3+1,80.000 TL,80000
Konak,5+1,90.000 TL,90000
Urla,4+1,95.000 TL,95000
Urla,3+1,89.000 TL,89000
Urla,4+1,85.000 TL,85000
Konak,2+1,80.000 TL,80000
Bornova,3+1,80.000 TL,80000
Selçuk,4+1,80.000 TL,80000
Konak,3+1,85.000 TL,85000
Bornova,3+1,95.000 TL,95000
Çeşme,3+1,85.000 TL,85000
Aliağa,4+2,80.000 TL,80000
Çeşme,4+1,80.000 TL,80000
Foça,3+1,80.000 TL,80000
Bornova,3+1,90.000 TL,90000
Seferihisar,3+1,80.000 TL,80000
Kemalpaşa,6+1,95.000 TL,95000
Karaburun,2+1,85.000 TL,85000
Konak,2+1,95.000 TL,95000
Konak,3+1,88.500 TL,88500
Konak,4+1,80.000 TL,80000
Konak,3.5+1,90.000 TL,90000
Seferihisar,3+1,95.000 TL,95000
Çeşme,3+1,80.000 TL,80000
Karşıyaka,3+1,85.000 TL,85000
Çeşme,3+1,80.000 TL,80000
Urla,4+2,80.000 TL,80000
Çiğli,3+1,80.000 TL,80000
Karşıyaka,4+1,82.000 TL,82000
Bornova,5+1,95.000 TL,95000
Narlıdere,3+1,80.000 TL,80000
Urla,2+1,80.000 TL,80000
Karşıyaka,3+1,95.000 TL,95000
Çeşme,2+1,90.000 TL,90000
Karşıyaka,2+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Seferihisar,3+1,80.000 TL,80000
Konak,3+1,90.000 TL,90000
Narlıdere,5+1,86.000 TL,86000
Foça,4+1,80.000 TL,80000
Urla,3+1,85.000 TL,85000
Konak,2+1,84.000 TL,84000
Güzelbahçe,4+2,90.000 TL,90000
Güzelbahçe,3+2,95.000 TL,95000
Çeşme,4+1,90.000 TL,90000
Konak,3+1,80.000 TL,80000
Bornova,3+1,89.000 TL,89000
Urla,4+1,95.000 TL,95000
Konak,3+1,82.000 TL,82000
Çeşme,2+1,80.000 TL,80000
Çeşme,3+1,80.000 TL,80000
Karşıyaka,3+1,94.000 TL,94000
Karşıyaka,4+1,80.000 TL,80000
Menemen,5+1,80.000 TL,80000
Konak,2+1,90.000 TL,90000
Bayraklı,4+1,80.000 TL,80000
Narlıdere,4+1,85.000 TL,85000
Urla,3+1,80.000 TL,80000
Bornova,3+1,99.500 TL,99500
Urla,3+1,82.000 TL,82000
Menderes,5+1,95.000 TL,95000
Konak,2+1,82.500 TL,82500
Kemalpaşa,5+2,85.000 TL,85000
Güzelbahçe,3+1,85.000 TL,85000
Kemalpaşa,6+1,90.000 TL,90000
Karşıyaka,3+1,95.000 TL,95000
Çeşme,3+1,85.000 TL,85000
Konak,4+1,80.000 TL,80000
Narlıdere,3+1,80.000 TL,80000
Narlıdere,3+1,83.000 TL,83000
Çeşme,3+1,95.000 TL,95000
Karşıyaka,3.5+1,85.000 TL,85000
Karabağlar,5+1,80.000 TL,80000
Karşıyaka,3+1,85.000 TL,85000
Karşıyaka,3+1,87.000 TL,87000
Urla,4+1,98.000 TL,98000
Güzelbahçe,4+2,85.000 TL,85000
Karabağlar,4+1,82.500 TL,82500
Urla,3+1,85.000 TL,85000
Urla,3.5+1,80.000 TL,80000
Menemen,5+1,95.000 TL,95000
Konak,2+1,85.000 TL,85000
Konak,3+1,90.000 TL,90000
Menderes,4+1,80.000 TL,80000
Güzelbahçe,2+1,85.000 TL,85000
Karşıyaka,3+1,80.000 TL,80000
Karşıyaka,3+1,95.000 TL,95000
Urla,5+1,95.000 TL,95000
Konak,2+1,85.000 TL,85000
Dikili,3+1,90.000 TL,90000
Konak,3+3,85.000 TL,85000
Seferihisar,3+1,80.000 TL,80000
Konak,3+1,80.000 TL,80000
Çiğli,4+1,95.000 TL,95000
Bornova,4+1,90.000 TL,90000
Çeşme,1+1,80.000 TL,80000
Kemalpaşa,4+1,80.000 TL,80000
Karşıyaka,3+1,80.000 TL,80000
Çeşme,3+1,85.000 TL,85000
Çeşme,4+1,80.000 TL,80000
Konak,3+1,80.000 TL,80000
Güzelbahçe,4+2,90.000 TL,90000
Çeşme,2+1,90.000 TL,90000
Bornova,6+1,85.000 TL,85000
Güzelbahçe,4+2,85.000 TL,85000
Urla,4+1,80.000 TL,80000
Bayraklı,3+1,82.500 TL,82500
Gaziemir,3+1,85.000 TL,85000
Narlıdere,3+1,85.000 TL,85000
Bornova,4+1,80.000 TL,80000
Urla,2+1,80.000 TL,80000
Narlıdere,4+1,82.500 TL,82500
Karşıyaka,3+1,83.000 TL,83000
Menemen,3+1,85.000 TL,85000
Konak,3+1,85.000 TL,85000
Bornova,6+2,90.000 TL,90000
Urla,3+2,85.000 TL,85000
Güzelbahçe,3+1,85.000 TL,85000
Urla,3+1,80.000 TL,80000
Çiğli,3+1,80.000 TL,80000
Karşıyaka,3+1,81.000 TL,81000
Çiğli,3+1,80.000 TL,80000
Çeşme,4+1,90.000 TL,90000
Konak,3+1,82.500 TL,82500
Urla,2+1,82.500 TL,82500
Urla,4+2,95.000 TL,95000
Urla,2+1,85.000 TL,85000
Karşıyaka,3+1,95.000 TL,95000
Kemalpaşa,4+1,80.000 TL,80000
Çiğli,2+1,85.000 TL,85000
Güzelbahçe,3+1,85.000 TL,85000
Urla,3+1,90.000 TL,90000
Konak,3+1,80.000 TL,80000
Güzelbahçe,3+1,80.000 TL,80000
Güzelbahçe,3.5+1,90.000 TL,90000
Çeşme,1+1,85.000 TL,85000
Çiğli,3+1,96.000 TL,96000
Balçova,4+1,85.000 TL,85000
Çeşme,1+1,85.000 TL,85000
Konak,2+1,80.000 TL,80000
Karaburun,2+1,85.000 TL,85000
Dikili,2+1,90.000 TL,90000
Güzelbahçe,3+1,95.000 TL,95000
Konak,2+1,80.000 TL,80000
Konak,3+1,88.000 TL,88000
Menderes,3+1,92.000 TL,92000
Çiğli,3+1,80.000 TL,80000
Kemalpaşa,4+1,95.000 TL,95000
Seferihisar,3+1,80.000 TL,80000
Karaburun,1+1,80.000 TL,80000
Aliağa,5+2,90.000 TL,90000
Menemen,4+1,80.000 TL,80000
Çiğli,3+1,85.000 TL,85000
Konak,2+1,82.500 TL,82500
Urla,3+1,85.000 TL,85000
Menemen,5+1,95.000 TL,95000
Konak,3+1,90.000 TL,90000
Bornova,3+1,90.000 TL,90000
Karşıyaka,2+1,85.000 TL,85000
Konak,3+1,95.000 TL,95000
Çiğli,3+1,80.000 TL,80000
Urla,3+1,95.000 TL,95000
Konak,2+1,80.000 TL,80000
Urla,4+1,90.000 TL,90000
Urla,2+1,80.000 TL,80000
Karşıyaka,4+1,95.000 TL,95000
Konak,3+1,82.500 TL,82500
Narlıdere,3+1,93.000 TL,93000
Güzelbahçe,2+1,85.000 TL,85000
Konak,3+1,90.000 TL,90000
Gaziemir,3+1,90.000 TL,90000
Urla,3+1,87.000 TL,87000
Karşıyaka,3+1,80.000 TL,80000
Çeşme,2+1,80.000 TL,80000
Menderes,2+1,85.000 TL,85000
Urla,3+1,85.000 TL,85000
Konak,3+1,80.000 TL,80000
Bornova,3+1,90.000 TL,90000
Urla,4+1,99.000 TL,99000
Konak,2+1,95.000 TL,95000
Bornova,4+1,87.000 TL,87000
Karşıyaka,2+1,80.000 TL,80000
Foça,4+2,80.000 TL,80000
Çiğli,2+1,90.000 TL,90000
Çeşme,2+1,89.000 TL,89000
Güzelbahçe,5+1,80.000 TL,80000
Güzelbahçe,3+1,80.000 TL,80000
Menderes,4+1,86.000 TL,86000
Urla,2+1,85.000 TL,85000
Gaziemir,4+1,82.000 TL,82000
Kemalpaşa,5+1,85.000 TL,85000
Çiğli,3+1,90.000 TL,90000
Aliağa,8+1,80.000 TL,80000
Karşıyaka,4+1,95.000 TL,95000
Bornova,4+1,91.000 TL,91000
Menderes,3+1,80.000 TL,80000
Bayraklı,2+1,80.000 TL,80000
Çiğli,3+1,85.000 TL,85000
Gaziemir,3+1,95.000 TL,95000
Bornova,3+1,85.000 TL,85000
Konak,2+1,85.000 TL,85000
Karşıyaka,3+1,99.000 TL,99000
Konak,3+1,95.000 TL,95000
Konak,3+1,90.000 TL,90000
Bornova,4+1,85.000 TL,85000
Konak,3+1,88.000 TL,88000
Konak,2+1,81.000 TL,81000
Konak,2+1,100.000 TL,100000
Seferihisar,5+1,150.000 TL,150000
Kemalpaşa,5+2,155.000 TL,155000
Çeşme,2+1,250.000 TL,250000
Çeşme,3+1,275.000 TL,275000
Bornova,2+1,100.000 TL,100000
Konak,3+1,120.000 TL,120000
Çeşme,3+1,100.000 TL,100000
Karaburun,3+1,220.000 TL,220000
Güzelbahçe,6+1,175.000 TL,175000
Konak,4+1,100.000 TL,100000
Çeşme,2+1,400.000 TL,400000
Çeşme,1+1,400.000 TL,400000
Çeşme,Stüdyo (1+0),260.000 TL,260000
Çeşme,3+1,360.000 TL,360000
Güzelbahçe,5+1,220.000 TL,220000
Urla,2+1,140.000 TL,140000
Karaburun,1+1,400.000 TL,400000
Bornova,5+2,245.000 TL,245000
Çeşme,5+1,100.000 TL,100000
Çeşme,3+1,200.000 TL,200000
Urla,4+1,190.000 TL,190000
Konak,2+1,105.000 TL,105000
Karşıyaka,3+1,100.000 TL,100000
Balçova,4+1,120.000 TL,120000
Çeşme,3+1,280.000 TL,280000
Güzelbahçe,4+2,180.000 TL,180000
Konak,4+1,120.000 TL,120000
Urla,4+1,130.000 TL,130000
Urla,6+1,245.000 TL,245000
Bornova,3+1,140.000 TL,140000
Çiğli,5+1,170.000 TL,170000
Urla,4+1,150.000 TL,150000
Çeşme,3+1,350.000 TL,350000
Çeşme,3+1,400.000 TL,400000
Karşıyaka,3+1,120.000 TL,120000
Bayraklı,3+1,100.000 TL,100000
Urla,4+2,115.000 TL,115000
Urla,4+1,180.000 TL,180000
Çeşme,3+1,150.000 TL,150000
Bornova,6+2,175.000 TL,175000
Güzelbahçe,3+1,125.000 TL,125000
Çiğli,5+1,225.000 TL,225000
Aliağa,4+1,100.000 TL,100000
Urla,3+1,100.000 TL,100000
Menemen,4+1,120.000 TL,120000
Karşıyaka,3+1,120.000 TL,120000
Güzelbahçe,4+1,125.000 TL,125000
Güzelbahçe,4+2,115.000 TL,115000
Çeşme,3+1,400.000 TL,400000
Bornova,6+2,320.000 TL,320000
Karşıyaka,3+1,100.000 TL,100000
Çiğli,3+1,110.000 TL,110000
Güzelbahçe,5+2,200.000 TL,200000
Narlıdere,4+1,300.000 TL,300000
Konak,3+1,105.000 TL,105000
Konak,2+1,102.000 TL,102000
Urla,4+1,105.000 TL,105000
Çeşme,1+1,275.000 TL,275000
Urla,4+1,150.000 TL,150000
Çeşme,3+1,350.000 TL,350000
Kemalpaşa,5+1,135.000 TL,135000
Urla,5+1,200.000 TL,200000
Konak,6+1,220.000 TL,220000
Karşıyaka,3+1,120.000 TL,120000
Bornova,6+1,220.000 TL,220000
Çeşme,1+1,300.000 TL,300000
Çeşme,2+1,325.000 TL,325000
Urla,3+1,110.000 TL,110000
Urla,3+1,145.000 TL,145000
Güzelbahçe,4+1,125.000 TL,125000
Çiğli,3+1,100.000 TL,100000
Çeşme,4+1,400.000 TL,400000
Konak,3+1,155.000 TL,155000
Çeşme,5+1,360.000 TL,360000
Narlıdere,3+1,100.000 TL,100000
Bornova,4+1,200.000 TL,200000
Çeşme,2+1,225.000 TL,225000
Seferihisar,6+1,150.000 TL,150000
Menderes,3+1,110.000 TL,110000
Çeşme,3+1,265.000 TL,265000
Konak,3+1,105.000 TL,105000
Kemalpaşa,4+1,125.000 TL,125000
Foça,2+1,100.000 TL,100000
Karşıyaka,3+1,185.000 TL,185000
Menderes,3+1,210.000 TL,210000
Seferihisar,3+1,100.000 TL,100000
Çeşme,3+1,110.000 TL,110000
Urla,2+1,150.000 TL,150000
Urla,5+1,200.000 TL,200000
Çeşme,1+1,400.000 TL,400000
Urla,4+1,120.000 TL,120000
Çeşme,3+2,200.000 TL,200000
Çeşme,4+2,200.000 TL,200000
Çeşme,4+1,350.000 TL,350000
Urla,4+1,150.000 TL,150000
Çeşme,1+1,400.000 TL,400000
Çeşme,2+1,400.000 TL,400000
Seferihisar,5+1,180.000 TL,180000
Çeşme,3.5+1,340.000 TL,340000
