District,Rooms,Price,PriceInt
Urla,5+1,77.950 TL
Menemen / Seyrek,4+1,61.000 TL
Gaziemir,3+1,60.000 TL
Gaziemir,3+1,63.000 TL
Urla,5+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Karşıyaka / Yalı,4+1,60.000 TL
Gaziemir,3+1,60.000 TL
Buca,4+1,65.000 TL
Karşıyaka / İmbatlı,3+1,65.000 TL
Karşıyaka / Alaybey,3+1,62.000 TL
Çiğli / Sasalı,2+1,75.000 TL
Seferihisar,4+2,72.000 TL
Konak / Küçükyalı,4+1,70.000 TL
Çeşme,5+1,70.000 TL
Balçova,3+1,60.000 TL
Bayraklı,2+1,76.000 TL
Karşıyaka / Yalı,2+1,60.000 TL
Balçova,3+1,60.000 TL
Çeşme,3+1,75.000 TL
Çeşme,3+1,79.000 TL
Karşıyaka / Nergiz,3+1,75.000 TL
Foça / Bağarası,4+1,60.000 TL
Konak / Alsancak,3+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,67.000 TL
Karabağlar / Hatay,3+1,65.000 TL
Konak / Küçükyalı,3+1,75.000 TL
Balçova,3+1,79.000 TL
Çiğli / Ataşehir,3+1,70.000 TL
Menderes,3+1,60.000 TL
Urla,3+1,68.000 TL
Menemen,5+1,60.000 TL
Urla / Çeşmealtı,1+1,70.000 TL
Karşıyaka / Denizbostanlısı,4+1,65.000 TL
Konak / Küçükyalı,3+1,70.000 TL
Konak / Kahramanlar,2+1,79.000 TL
Çeşme,3+1,65.000 TL
Konak / Yenişehir,1+1,60.000 TL
Bornova / Altındağ,3+1,67.000 TL
Çeşme,2+1,75.000 TL
Çeşme / Alaçatı,1+1,70.000 TL
Güzelbahçe / Yelki,4+2,75.000 TL
Selçuk,,75.000 TL
Bayraklı / Soğukkuyu,3+1,70.000 TL
Karşıyaka / Nergiz,3+1,62.000 TL
Konak / Yenişehir,2+1,75.000 TL
Aliağa,3+1,70.000 TL
Aliağa,4.5+1,60.000 TL
Bornova / Kazımdirik,3+1,65.000 TL
Konak / Alsancak,3+1,65.000 TL
Urla,4+1,75.000 TL
Torbalı / Köyler,2+1,60.000 TL
Çeşme,3+1,65.000 TL
Narlıdere,3+1,63.000 TL
Gaziemir,4+1,70.000 TL
Karşıyaka,3+1,70.000 TL
Menderes,3+1,60.000 TL
Karşıyaka / Yalı,2+1,63.000 TL
Menemen,4+1,65.000 TL
Çiğli / Büyükçiğli,2+1,65.000 TL
Konak / Kahramanlar,2+1,71.500 TL
Güzelbahçe,3+1,72.000 TL
Kemalpaşa,3+1,65.000 TL
Gaziemir,3+1,65.000 TL
Çiğli / Büyükçiğli,3+1,65.000 TL
Bayraklı,3+1,65.000 TL
Seferihisar,4+1,63.000 TL
Konak / Alsancak,3+1,60.000 TL
Bornova / Altındağ,3+1,78.000 TL
Konak / Küçükyalı,3+1,60.000 TL
Seferihisar,3+1,60.000 TL
Narlıdere,3+1,77.000 TL
Konak / Alsancak,3+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,75.000 TL
Menderes / Köyler,2+1,75.000 TL
Konak / Basmane,3+1,71.000 TL
Güzelbahçe,3+1,72.000 TL
Torbalı / Yazıbaşı,4+1,70.000 TL
Dikili,4+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,75.000 TL
Güzelbahçe / Yelki,3+1,67.000 TL
Urla / Çeşmealtı,3+1,75.000 TL
Karaburun / Mordoğan,3+1,60.000 TL
Bornova / Işıkkent,3+1,70.000 TL
Karşıyaka / Yalı,2+1,60.000 TL
Foça / Yenifoça,3+1,75.000 TL
Karşıyaka / Denizbostanlısı,1+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,68.000 TL
Urla / Çeşmealtı,1+1,60.000 TL
Konak / Basmane,3+1,75.000 TL
Urla,3+1,65.000 TL
Karşıyaka / Denizbostanlısı,4+1,78.000 TL
Gaziemir,3+1,60.000 TL
Karşıyaka / Denizbostanlısı,2+1,60.000 TL
Gaziemir / Sarnıç,4+1,65.000 TL
Karabağlar / Yeşilyurt,3+1,60.000 TL
Narlıdere,3+1,70.000 TL
Menderes,5+1,70.000 TL
Urla,2+1,65.000 TL
Seferihisar,3+1,78.000 TL
Urla,3+1,63.000 TL
Urla / Çeşmealtı,4+1,77.000 TL
Güzelbahçe / Yelki,3+1,60.000 TL
Bayraklı,3+1,60.000 TL
Konak / Alsancak,3+1,65.000 TL
Seferihisar,3+1,60.000 TL
Çeşme,3+1,60.000 TL
Narlıdere,2+1,63.000 TL
Menderes,3+1,65.000 TL
Konak / Alsancak,4+1,75.000 TL
Konak,3+1,63.000 TL
Balçova,4+1,70.000 TL
Konak / Alsancak,3+1,65.000 TL
Çeşme,3+1,65.000 TL
Dikili / Çandarlı,4+2,75.000 TL
Menderes,3+1,65.000 TL
Güzelbahçe / Yelki,3+1,65.000 TL
Bayraklı,3+1,65.000 TL
Urla,2+1,65.000 TL
Güzelbahçe,2+1,75.400 TL
Menemen / Ulukent,4+1,64.000 TL
Urla,3+1,66.500 TL
Narlıdere,2+1,65.000 TL
Karşıyaka / İmbatlı,3+1,60.000 TL
Çeşme / Alaçatı,3+1,65.000 TL
Urla,2+1,65.000 TL
Bayraklı / Soğukkuyu,3+1,70.000 TL
Konak / Kahramanlar,2+1,74.000 TL
Seferihisar,3+1,78.000 TL
Gaziemir,4+1,65.000 TL
Karşıyaka / Denizbostanlısı,2+1,70.000 TL
Gaziemir,3+1,75.000 TL
Bornova / Çamdibi,3+1,62.000 TL
Konak / Küçükyalı,3+1,60.000 TL
Dikili / Köyler,4+1,60.000 TL
Urla / Köyler,4+1,77.500 TL
Konak / Kahramanlar,2+1,75.000 TL
Çiğli / Sasalı,2+1,73.000 TL
Bornova / Naldöken,2+1,70.000 TL
Konak / Alsancak,3+1,70.000 TL
Karşıyaka / Denizbostanlısı,2+1,62.000 TL
Gaziemir,2+1,72.000 TL
Buca / Şirinyer,3+1,60.000 TL
Menderes,4+1,72.000 TL
Urla,5+2,70.000 TL
Konak / Yenişehir,2+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,65.000 TL
Çeşme,3+1,62.500 TL
Konak / Yenişehir,2+1,65.000 TL
Çiğli / Sasalı,2+1,65.000 TL
Çeşme,3+1,65.000 TL
Karşıyaka / Yalı,3+1,72.000 TL
Seferihisar,5+1,60.000 TL
Konak / Alsancak,3+1,70.000 TL
Çiğli / Merkez,3+1,70.000 TL
Urla,3+1,70.000 TL
Kemalpaşa,3+1,65.000 TL
Seferihisar,4+1,65.000 TL
Menderes / Oğlananası,5+2,67.000 TL
Konak / Yenişehir,2+1,70.000 TL
Karşıyaka / Denizbostanlısı,3+1,70.000 TL
Menderes,5+1,70.000 TL
Foça / Yenifoça,3+2,75.000 TL
Urla,4+1,70.000 TL
Urla,4+1,70.000 TL
Gaziemir,3+1,65.000 TL
Bayraklı,3+1,60.000 TL
Seferihisar,4+1,65.000 TL
Çiğli / Sasalı,3+1,70.000 TL
Urla / Çeşmealtı,4+1,70.000 TL
Urla / Köyler,2+1,65.000 TL
Seferihisar,4+1,60.000 TL
Konak / Pasaport,1+1,60.000 TL
Konak / Alsancak,3+1,75.000 TL
Güzelbahçe,2+1,65.000 TL
Güzelbahçe,4+1,75.000 TL
Çiğli / Balatçık,2+1,65.000 TL
Urla,4+1,62.500 TL
Çeşme / Alaçatı,1+1,70.000 TL
Urla,3+1,60.000 TL
Çiğli / Sasalı,2+1,75.000 TL
Menderes,4+1,60.000 TL
Konak / Alsancak,3+1,65.000 TL
Konak / Yenişehir,1+1,62.000 TL
Çeşme,3+1,60.000 TL
Konak / Kahramanlar,2+1,65.000 TL
Foça / Eskifoça,3+1,70.000 TL
Çeşme / Alaçatı,2+1,75.000 TL
Urla / Çeşmealtı,2+1,65.000 TL
Konak / Yenişehir,2+1,65.000 TL
Konak / Alsancak,3+1,65.000 TL
Menemen / Ulukent,3+1,60.000 TL
Seferihisar,5+1,65.000 TL
Foça / Eskifoça,3+1,70.000 TL
Konak / Alsancak,1+1,70.000 TL
Torbalı / Ayrancılar,5+1,72.000 TL
Gaziemir / Sarnıç,3+1,60.000 TL
Karşıyaka,3+1,65.000 TL
Karşıyaka / Denizbostanlısı,4+1,65.000 TL
Konak / Alsancak,3+1,70.000 TL
Foça / Eskifoça,2+1,70.000 TL
Karşıyaka / Denizbostanlısı,2+1,60.000 TL
Karşıyaka,3+1,70.000 TL
Çeşme,2+1,60.000 TL
Çeşme / Alaçatı,3+1,75.000 TL
Menemen / Seyrek,4+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,62.500 TL
Bayraklı,3+1,62.000 TL
Bornova,3+1,60.000 TL
Menemen,6+2,65.000 TL
Güzelbahçe,3+1,69.000 TL
Gaziemir / Sarnıç,3+1,74.000 TL
Çiğli / Ataşehir,3+1,78.000 TL
Buca,3+1,70.000 TL
Karaburun / Mordoğan,2+1,70.000 TL
Karşıyaka / Yalı,3.5+1,75.000 TL
Çeşme,2+1,75.000 TL
Konak / Yenişehir,1+1,60.000 TL
Bornova / Çamdibi,2+1,65.000 TL
Seferihisar,2+1,70.000 TL
Konak / Kahramanlar,2+1,60.000 TL
Bornova / Kazımdirik,2+1,65.000 TL
Bornova / Kazımdirik,2+1,75.000 TL
Konak / Alsancak,3.5+1,65.000 TL
Karşıyaka / Denizbostanlısı,3+1,65.000 TL
Konak / Basmane,3+1,60.000 TL
Karşıyaka / Yalı,2+1,68.000 TL
Çeşme / Alaçatı,3+1,60.000 TL
Çeşme,3+1,60.000 TL
Urla,4+1,70.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Narlıdere,2+1,65.000 TL
Narlıdere,3+1,70.000 TL
Urla / Çeşmealtı,2+1,60.000 TL
Bayraklı,3+1,60.000 TL
Çeşme,2+1,60.000 TL
Konak / Güzelyalı,3+1,62.000 TL
Çiğli / Ataşehir,2+1,65.000 TL
Foça / Yenifoça,6+1,65.000 TL
Karşıyaka / Denizbostanlısı,2+1,78.000 TL
Konak / Alsancak,3+1,70.000 TL
Bayraklı,4+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Karşıyaka / Yalı,2+1,68.000 TL
Güzelbahçe / Yelki,3+1,65.000 TL
Urla,2+1,65.000 TL
Karşıyaka,3+1,77.500 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Torbalı / Ayrancılar,4+1,65.000 TL
Çeşme / Alaçatı,1+1,60.000 TL
Bayraklı,3+1,60.000 TL
Urla,3+1,75.000 TL
Çiğli / Merkez,3+1,65.000 TL
Kemalpaşa / Köyler,5+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,75.000 TL
Bornova / Naldöken,4+1,66.400 TL
Karşıyaka,3+1,75.000 TL
Konak / Alsancak,4+1,75.000 TL
Konak / Alsancak,3+1,70.000 TL
Foça / Köyler,3+1,70.000 TL
Karşıyaka / Denizbostanlısı,3+1,72.000 TL
Foça / Eskifoça,2+1,75.000 TL
Urla / Köyler,2+1,75.000 TL
Karabağlar / Yeşilyurt,3+1,68.500 TL
Çeşme / Alaçatı,1.5+1,60.000 TL
Bornova / Kazımdirik,2+1,63.000 TL
Karşıyaka / Denizbostanlısı,2+1,60.000 TL
Narlıdere,3+1,60.000 TL
Konak / Alsancak,3+1,65.000 TL
Bayraklı,2+1,60.000 TL
Seferihisar,5+1,70.000 TL
Bornova / Kazımdirik,2+1,60.000 TL
Foça / Yenifoça,3+1,68.000 TL
Konak / Yenişehir,2+1,75.000 TL
Urla,3+1,60.000 TL
Menderes / Görece,3+1,65.000 TL
Bayraklı / Soğukkuyu,4+1,60.000 TL
Karşıyaka / Yalı,2+1,67.000 TL
Urla / Çeşmealtı,5+1,70.000 TL
Urla,5+1,75.000 TL
Dikili / Köyler,3+1,60.000 TL
Urla / Köyler,3+1,75.000 TL
Çiğli / Sasalı,2+1,75.000 TL
Menemen,4+1,60.000 TL
Gaziemir,4+1,75.000 TL
Konak / Yenişehir,2+1,65.000 TL
Narlıdere,3+1,77.000 TL
Buca,3+1,62.000 TL
Urla / Çeşmealtı,4+1,60.000 TL
Çiğli / Büyükçiğli,3+1,60.000 TL
Çeşme,3+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,62.000 TL
Menderes,3+1,65.000 TL
Konak / Yenişehir,1+1,67.000 TL
Urla / Köyler,3+1,75.000 TL
Bornova / Altındağ,3.5+1,76.000 TL
Seferihisar,4+2,62.000 TL
Konak / Yenişehir,2+1,73.000 TL
Bayraklı,3+1,75.000 TL
Seferihisar,4+1,65.000 TL
Urla,3+1,66.900 TL
Torbalı,3+2,65.000 TL
Bayraklı,3+1,60.000 TL
Seferihisar,2+1,65.000 TL
Bornova / Işıkkent,3+1,60.000 TL
Çeşme,2+1,70.000 TL
Seferihisar,4+1,60.000 TL
Seferihisar,4+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,67.000 TL
Karşıyaka / Denizbostanlısı,4+1,70.000 TL
Karşıyaka / Yalı,3+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,70.000 TL
Konak / Alsancak,3+1,60.000 TL
Gaziemir,4+1,60.000 TL
Konak / Alsancak,2+1,70.000 TL
Konak / Kahramanlar,2+1,67.000 TL
Narlıdere,3+1,65.000 TL
Güzelbahçe / Yelki,3+1,75.000 TL
Bayraklı,2+1,65.000 TL
Gaziemir,4+1,75.000 TL
Bornova,3+1,60.000 TL
Foça / Yenifoça,4+1,65.000 TL
Konak / Alsancak,2+1,60.000 TL
Foça / Bağarası,4+1,70.000 TL
Bayraklı,2+1,65.000 TL
Bornova / Kazımdirik,4+1,60.000 TL
Konak / Alsancak,2+1,68.500 TL
Bayraklı,1+1,66.000 TL
Konak / Alsancak,3+1,75.000 TL
Çiğli / Ataşehir,3+1,65.000 TL
Konak / Alsancak,3+1,70.000 TL
Menderes,4+1,60.000 TL
Dikili / Çandarlı,2+1,60.000 TL
Karşıyaka / İmbatlı,2+1,60.000 TL
Karabağlar,3+1,60.000 TL
Çiğli / Ataşehir,4+1,60.000 TL
Urla,3+1,60.000 TL
Gaziemir,3+1,79.000 TL
Çeşme,3+1,72.000 TL
Karşıyaka / Yalı,2+1,65.000 TL
Karşıyaka / İmbatlı,3+1,75.000 TL
Güzelbahçe,3+1,72.000 TL
Konak / Kahramanlar,2+1,69.000 TL
Çiğli / Sasalı,2+1,75.000 TL
Konak / Alsancak,3+1,75.000 TL
Gaziemir,3+1,60.000 TL
Urla,3+1,79.000 TL
Karşıyaka / Yalı,2+1,62.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Bayraklı,1+1,66.000 TL
Menderes,4+2,64.000 TL
Karşıyaka / Denizbostanlısı,2+1,60.000 TL
Karşıyaka / Yalı,3+1,68.000 TL
Bornova / Kazımdirik,2+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,70.000 TL
Çeşme,2+1,60.000 TL
Çeşme,4+1,78.000 TL
Menemen / Ulukent,3+1,65.000 TL
Foça / Köyler,3+1,65.000 TL
Konak / Alsancak,3+1,70.000 TL
Foça / Yenifoça,4+1,60.000 TL
Foça / Eskifoça,4+1,65.000 TL
Konak / Pasaport,2+1,75.000 TL
Narlıdere,3+1,70.000 TL
Çiğli / Sasalı,3+1,72.500 TL
Urla,3+1,75.000 TL
Menemen / Emiralem,3+1,70.000 TL
Konak / Alsancak,3+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,70.000 TL
Güzelbahçe,2+1,60.000 TL
Seferihisar,3+1,68.000 TL
Seferihisar,3+1,60.000 TL
Balçova,3+1,70.000 TL
Seferihisar,6+1,67.000 TL
Narlıdere,3+1,77.000 TL
Çiğli / Ataşehir,2+1,65.000 TL
Gaziemir,3+1,70.000 TL
Menemen,5+1,75.000 TL
Çiğli / Sasalı,2+1,75.000 TL
Bornova / Işıkkent,3+1,75.000 TL
Bayraklı / Soğukkuyu,3+1,60.000 TL
Urla,3+1,73.750 TL
Urla / Çeşmealtı,2+1,75.000 TL
Bornova / Naldöken,3+1,60.000 TL
Urla,3+1,65.000 TL
Urla / Çeşmealtı,2+1,75.000 TL
Narlıdere,3+1,60.000 TL
Balçova,4+1,65.000 TL
Bornova,3+1,60.000 TL
Konak / Güzelyalı,,64.500 TL
Çiğli / Sasalı,2+1,75.000 TL
Konak / Alsancak,2+1,75.000 TL
Çiğli / Ataşehir,2+1,60.000 TL
Bayraklı / Manavkuyu,3+1,77.500 TL
Balçova,3+1,60.000 TL
Urla / Çeşmealtı,2+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,70.000 TL
Urla,5.5+1,75.000 TL
Konak,3+1,60.000 TL
Konak / Kahramanlar,2+1,68.000 TL
Karşıyaka / Denizbostanlısı,3+1,68.000 TL
Bornova / Kazımdirik,2+1,60.000 TL
Konak / Alsancak,3+1,75.000 TL
Çeşme,2+1,65.000 TL
Urla / Çeşmealtı,4+1,72.000 TL
Çeşme,4+1,60.000 TL
Konak / Alsancak,3+1,60.000 TL
Güzelbahçe,3+1,70.000 TL
Dikili / Köyler,3+1,75.000 TL
Bornova / Atatürk,4+1,75.000 TL
Çiğli / Merkez,2+1,60.000 TL
Urla / Köyler,3+1,75.000 TL
Kemalpaşa / Yukarıkızılca,3+2,65.000 TL
Urla,3+1,67.000 TL
Konak / Kahramanlar,2+1,73.000 TL
Güzelbahçe,3+1,72.000 TL
Seferihisar,3+1,65.000 TL
Karşıyaka / Yalı,3+1,72.000 TL
Konak / Güzelyalı,3+1,62.000 TL
Karşıyaka,3+1,78.000 TL
Urla / Köyler,3+1,75.000 TL
Menemen / Seyrek,4+1,60.000 TL
Konak / Alsancak,3+1,70.000 TL
Bayraklı,2+1,72.500 TL
Çiğli / Ataşehir,3+1,75.000 TL
Kemalpaşa,4+1,65.000 TL
Çiğli / Sasalı,2+1,67.000 TL
Seferihisar,3+1,62.500 TL
Bayraklı,1+1,70.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Karabağlar / Hatay,4+1,75.000 TL
Kemalpaşa,3+1,62.000 TL
Konak / Küçükyalı,3+1,70.000 TL
Çeşme / Alaçatı,3+1,70.000 TL
Seferihisar / Doğanbey,4+1,60.000 TL
Seferihisar,3+1,70.000 TL
Urla,3+1,62.850 TL
Çiğli / Ataşehir,3+1,78.000 TL
Urla,3+1,60.000 TL
Dikili / Köyler,3+1,70.000 TL
Çeşme / Köyler,3+1,60.000 TL
Konak / Yenişehir,2+1,75.000 TL
Konak / Alsancak,3+1,70.000 TL
Karşıyaka / Denizbostanlısı,2+1,62.500 TL
Bornova / Naldöken,3+1,65.000 TL
Konak / Alsancak,3+1,60.000 TL
Çiğli / Ataşehir,4+1,60.000 TL
Bayraklı / Manavkuyu,3+1,64.000 TL
Urla / Çeşmealtı,1+1,75.000 TL
Konak / Alsancak,4+1,60.000 TL
Buca / Köyler,5+1,70.000 TL
Gaziemir,4+1,65.000 TL
Karşıyaka / Denizbostanlısı,4+1,78.000 TL
Seferihisar,3+1,78.000 TL
Gaziemir,3+1,60.000 TL
Konak / Küçükyalı,3+1,73.000 TL
Çeşme,3+1,60.000 TL
Konak / Yenişehir,1+1,60.000 TL
Karşıyaka / Denizbostanlısı,2+1,62.500 TL
Bornova / Naldöken,2+1,65.000 TL
Gaziemir,4+1,65.000 TL
Karşıyaka / Yalı,3+1,72.000 TL
Gaziemir,3+1,62.500 TL
Bayraklı / Manavkuyu,3+1,62.500 TL
Konak / Küçükyalı,,70.000 TL
Konak / Alsancak,3+1,73.000 TL
Konak / Alsancak,3+1,60.000 TL
Urla,2+1,65.000 TL
Urla,3+1,75.000 TL
Güzelbahçe / Yelki,2+1,75.000 TL
Çiğli / Ataşehir,3+1,67.000 TL
Kemalpaşa,5+1,65.000 TL
Konak / Alsancak,3+1,62.000 TL
Karşıyaka,3+1,65.000 TL
Balçova,4+1,70.000 TL
Konak / Alsancak,3+1,75.000 TL
Narlıdere,3+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Bayraklı,2+1,75.000 TL
Foça / Köyler,4+1,70.000 TL
Çiğli / Balatçık,3+1,75.000 TL
Bayraklı,2+1,66.000 TL
Konak / Alsancak,3+1,64.000 TL
Karabağlar / Fahrettinaltay,4+1,70.000 TL
Urla,2+1,60.000 TL
Konak / Alsancak,4+1,70.000 TL
Seferihisar / Ürkmez,1+1,71.150 TL
Karşıyaka / Denizbostanlısı,3+1,65.000 TL
Seferihisar,3+1,78.000 TL
Konak / Kahramanlar,2+1,60.000 TL
Konak / Yenişehir,2+1,60.000 TL
Karşıyaka / Denizbostanlısı,4+1,70.000 TL
Balçova,3+1,79.000 TL
Foça / Yenifoça,3+1,75.000 TL
Konak / Alsancak,2.5+1,65.000 TL
Çeşme,2+1,75.000 TL
Bayraklı,3+1,62.000 TL
Konak / Pasaport,2+1,75.000 TL
Karşıyaka / Yalı,3+1,60.000 TL
Bornova / Kazımdirik,2+1,64.000 TL
Karşıyaka / Denizbostanlısı,3+1,75.000 TL
Urla,3+1,60.000 TL
Karşıyaka / Yalı,3+1,70.000 TL
Konak / Alsancak,4+1,62.500 TL
Konak / Kahramanlar,2+1,75.000 TL
Urla / Çeşmealtı,3+1,65.000 TL
Karabağlar / Yeşilyurt,3+1,60.000 TL
Bayraklı,2+1,70.000 TL
Çiğli / Merkez,2+1,60.000 TL
Çiğli / Sasalı,2+1,70.000 TL
Konak / Yenişehir,1+1,65.000 TL
Karşıyaka / Yalı,3+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,66.000 TL
Dikili / Köyler,2+1,70.000 TL
Güzelbahçe,3+1,70.000 TL
Bayraklı,1+1,70.000 TL
Narlıdere,3+1,70.000 TL
Narlıdere,3+1,79.000 TL
Urla,1+1,60.000 TL
Menemen / Ulukent,2+1,60.000 TL
Narlıdere,3+1,60.000 TL
Urla / Çeşmealtı,2+1,70.000 TL
Bornova / Kazımdirik,2+1,65.000 TL
Çeşme / Alaçatı,3+1,75.000 TL
Çeşme,3+1,65.000 TL
Menemen,5+1,75.000 TL
Karşıyaka / Denizbostanlısı,2+1,60.000 TL
Bornova,3+1,60.000 TL
Konak,,68.000 TL
Karşıyaka / Denizbostanlısı,3+1,63.000 TL
Foça / Yenifoça,3+1,75.000 TL
Menderes / Görece,5+1,75.000 TL
Urla,3+1,77.000 TL
Güzelbahçe,5+2,78.000 TL
Bornova / Işıkkent,3+1,67.000 TL
Foça / Eskifoça,2+1,65.000 TL
Bayraklı,3+1,60.000 TL
Dikili / Köyler,3+1,65.000 TL
Konak / Alsancak,4+1,60.000 TL
Gaziemir,2+1,65.000 TL
Karşıyaka / Denizbostanlısı,2+1,75.000 TL
Karşıyaka / Denizbostanlısı,3+1,67.500 TL
Güzelbahçe / Yelki,2+1,63.000 TL
Karşıyaka / Alaybey,4+1,75.000 TL
Karşıyaka / Yalı,2+1,60.000 TL
Karşıyaka / Denizbostanlısı,3+1,67.000 TL
Gaziemir,3+1,70.000 TL
Karşıyaka / Denizbostanlısı,3+1,60.000 TL
Çeşme / Alaçatı,3+1,79.000 TL
Bornova / Kazımdirik,2+1,73.000 TL
Bornova / Kazımdirik,2+1,75.000 TL
Konak / Yenişehir,1+1,60.000 TL
Konak / Alsancak,3+1,60.000 TL
Karşıyaka / Yalı,3+1,75.000 TL
Urla,3+1,60.000 TL
Konak / Kahramanlar,2+1,67.000 TL
Konak / Kahramanlar,3+1,90.000 TL
Güzelbahçe / Yelki,3+1,90.000 TL
Urla / Köyler,3.5+1,95.000 TL
Konak / Yenişehir,3+1,98.000 TL
Konak,3+3,85.000 TL
Seferihisar,3+1,80.000 TL
Konak / Yenişehir,3+1,80.000 TL
Çiğli / Büyükçiğli,4+1,95.000 TL
Gaziemir,3+1,85.000 TL
Bornova / Naldöken,4+1,90.000 TL
Çeşme,1+1,80.000 TL
Kemalpaşa / Yukarıkızılca,4+1,80.000 TL
Konak / Yenişehir,3+1,85.000 TL
Çeşme / Alaçatı,3+1,85.000 TL
Çeşme / Alaçatı,4+1,80.000 TL
Güzelbahçe,4+2,90.000 TL
Bornova / Köyler,6+2,90.000 TL
Bornova / Köyler,6+1,85.000 TL
Güzelbahçe,4+2,85.000 TL
Urla,4+1,80.000 TL
Bayraklı,3+1,82.500 TL
Karşıyaka / Yalı,3+1,95.000 TL
Dikili / Çandarlı,3+1,80.000 TL
Narlıdere,3+1,85.000 TL
Bornova,4+1,80.000 TL
Urla,2+1,80.000 TL
Karşıyaka / Denizbostanlısı,3+1,83.000 TL
Seferihisar,3+1,80.000 TL
Narlıdere,3.5+1,85.000 TL
Bayraklı,3+1,85.000 TL
Gaziemir,4+1,80.000 TL
Menemen / Seyrek,3+1,94.000 TL
Urla,4+1,80.000 TL
Konak / Küçükyalı,4+1,90.000 TL
Konak / Alsancak,4+0,80.000 TL
Çiğli / Ataşehir,3+1,80.000 TL
Çeşme / Alaçatı,4+1,90.000 TL
Urla / Çeşmealtı,5+1,90.000 TL
Urla / Çeşmealtı,5+1,93.000 TL
Urla,3+2,85.000 TL
Narlıdere,3+2,90.000 TL
Güzelbahçe / Yelki,3+1,85.000 TL
Karaburun / Mordoğan,3+1,90.000 TL
Güzelbahçe,3+1,99.000 TL
Konak / Alsancak,2+1,85.000 TL
Kemalpaşa / Yukarıkızılca,4+1,95.000 TL
Urla,3+1,85.000 TL
Menderes / Gümüldür,3+1,85.000 TL
Konak / Alsancak,3+1,90.000 TL
Çiğli / Ataşehir,3+1,80.000 TL
Konak / Kahramanlar,3+1,90.000 TL
Konak / Alsancak,3+1,85.000 TL
Konak / Alsancak,3+1,87.500 TL
Bayraklı,3+1,80.000 TL
Çiğli / Ataşehir,3+1,85.000 TL
Çeşme,3+1,85.000 TL
Urla,2+1,82.500 TL
Urla / Köyler,3+1,85.000 TL
Konak / Güzelyalı,,95.000 TL
Urla / Çeşmealtı,4+2,95.000 TL
Çiğli / Ataşehir,3+1,90.000 TL
Güzelbahçe,3+1,85.000 TL
Urla / Çeşmealtı,2+1,85.000 TL
Kemalpaşa / Köyler,4+1,80.000 TL
Konak / Alsancak,3+1,90.000 TL
Karşıyaka / Yalı,3+1,85.000 TL
Çiğli / Sasalı,2+1,90.000 TL
Urla / Çeşmealtı,3+1,80.000 TL
Güzelbahçe / Yelki,3+1,85.000 TL
Seferihisar,4+1,90.000 TL
Karşıyaka / Yalı,2+1,82.000 TL
Seferihisar,4+1,85.000 TL
Güzelbahçe / Yelki,3+1,82.000 TL
Urla,3+1,90.000 TL
Güzelbahçe,3+1,80.000 TL
Güzelbahçe,3.5+1,90.000 TL
Urla,3+1,85.000 TL
Çeşme,1+1,85.000 TL
Çiğli / Sasalı,3+1,96.000 TL
Çeşme,4+1,80.000 TL
Konak / Güzelyalı,,85.000 TL
Balçova,4+1,85.000 TL
Çeşme / Alaçatı,1+1,85.000 TL
Konak / Yenişehir,2+1,80.000 TL
Güzelbahçe,4+1,80.000 TL
Karaburun / Köyler,2+1,85.000 TL
Dikili / Köyler,2+1,90.000 TL
Urla / Köyler,4+1,85.000 TL
Güzelbahçe,3+1,95.000 TL
Narlıdere,3+1,85.000 TL
Aliağa,5+1,85.000 TL
Konak / Yenişehir,2+1,80.000 TL
Çeşme,3+1,80.000 TL
Urla / Köyler,5+1,90.000 TL
Menderes / Özdere,3+1,92.000 TL
Konak / Yenişehir,2+1,95.000 TL
Balçova,5+1,85.000 TL
Seferihisar,3+1,80.000 TL
Konak / Yenişehir,2+1,90.000 TL
Güzelbahçe,3+2,90.000 TL
Urla,4+1,90.000 TL
Bornova / Köyler,3+1,80.000 TL
Aliağa,5+2,95.000 TL
Karaburun / Mordoğan,3+2,80.000 TL
