District,Rooms,Price,unit_id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
YenimahalleEsentepe Mah.,5+1,32000.0,YenimahalleEsentepe Mah._5+1,04,0.0,-4.477611940298507,-4.477611940298507,
YenimahalleGayret Mah.,1+1,32500.0,YenimahalleGayret Mah._1+1,04,0.0,17.469879518072283,17.469879518072283,14.705882352941183
YenimahalleGayret Mah.,2+1,26812.5,YenimahalleGayret Mah._2+1,04,-1.4246323529411764,-8.333333333333332,2.3377862595419847,-17.5
YenimahalleGayret Mah.,3+1,35622.72727272727,YenimahalleGayret Mah._3+1,04,-1.5833481586906328,-3.45374832421465,-2.0086790232421294,-8.424865622809069
YenimahalleGayret Mah.,4+1,52097.6,YenimahalleGayret Mah._4+1,04,0.0,-1.6981901067218137,4.202841541713051,4.196241962419621
YenimahalleIşınlar Mh.,1+1,33250.0,YenimahalleIşınlar Mh._1+1,04,2.8350515463917563,2.8350515463917563,2.307692307692308,72.72727272727273
YenimahalleIşınlar Mh.,1.5+1,22000.0,YenimahalleIşınlar Mh._1.5+1,04,0.0,0.0,0.0,
YenimahalleIşınlar Mh.,2+1,30142.85714285714,YenimahalleIşınlar Mh._2+1,04,1.9323671497584454,6.230333543108868,15.269052171537826,15.103989089669275
YenimahalleIşınlar Mh.,3+1,32636.363636363636,YenimahalleIşınlar Mh._3+1,04,1.0413734871939195,1.6709147550269037,-1.4751286449399668,-2.160794237882027
YenimahalleIşınlar Mh.,4+1,60000.0,YenimahalleIşınlar Mh._4+1,04,14.649681528662414,46.34146341463415,62.16216216216216,
YenimahalleKaracakaya Mah.,1+1,22000.0,YenimahalleKaracakaya Mah._1+1,04,0.0,0.0,0.0,0.0
YenimahalleKaracakaya Mah.,2+1,35500.0,YenimahalleKaracakaya Mah._2+1,04,26.785714285714285,26.785714285714285,44.89795918367347,
YenimahalleKaracakaya Mah.,3+1,59666.666666666664,YenimahalleKaracakaya Mah._3+1,04,0.0,0.0,-9.937106918238998,
YenimahalleKaracakaya Mah.,4+1,45666.666666666664,YenimahalleKaracakaya Mah._4+1,04,0.0,0.0,1.481481481481476,
YenimahalleKaracakaya Mah.,6+1,100000.0,YenimahalleKaracakaya Mah._6+1,04,0.0,0.0,0.0,
YenimahalleKaracakaya Mah.,7+1,110000.0,YenimahalleKaracakaya Mah._7+1,04,0.0,0.0,-15.384615384615385,
YenimahalleKentkoop Mah.,2+1,28090.909090909092,YenimahalleKentkoop Mah._2+1,04,1.5334063526834603,2.5631569242116887,-10.82251082251082,3.560955173858403
YenimahalleKentkoop Mah.,3+1,34187.096774193546,YenimahalleKentkoop Mah._3+1,04,1.27165903949951,1.2289388480366226,0.83697799880113,-0.5014009300415226
YenimahalleKentkoop Mah.,3.5+1,40000.0,YenimahalleKentkoop Mah._3.5+1,04,0.0,0.0,-11.11111111111111,
YenimahalleKentkoop Mah.,4+1,42000.0,YenimahalleKentkoop Mah._4+1,04,0.0,0.0,1.2048192771084338,-6.666666666666667
YenimahalleKuzey Yıldızı Mh.,2+1,25000.0,YenimahalleKuzey Yıldızı Mh._2+1,04,0.0,0.0,,
YenimahalleKuzey Yıldızı Mh.,3+1,28000.0,YenimahalleKuzey Yıldızı Mh._3+1,04,0.0,-12.5,-5.723905723905724,4.999999999999996
YenimahalleKuzey Yıldızı Mh.,4+1,38000.0,YenimahalleKuzey Yıldızı Mh._4+1,04,2.013422818791946,2.013422818791946,0.0,
YenimahalleKuzey Yıldızı Mh.,5+2,37000.0,YenimahalleKuzey Yıldızı Mh._5+2,04,0.0,0.0,0.0,
YenimahalleKuzey Yıldızı Mh.,6+2,45000.0,YenimahalleKuzey Yıldızı Mh._6+2,04,0.0,0.0,0.0,
YenimahalleMacun Mah.,1+1,30500.0,YenimahalleMacun Mah._1+1,04,12.962962962962962,12.962962962962962,-1.6129032258064515,
YenimahalleMacun Mah.,3+1,39375.0,YenimahalleMacun Mah._3+1,04,8.870967741935491,7.386363636363644,5.280748663101605,7.876712328767123
YenimahalleMacun Mah.,4+1,40000.0,YenimahalleMacun Mah._4+1,04,0.0,0.0,0.0,0.0
YenimahalleMemlik Mah.,3+1,18250.0,YenimahalleMemlik Mah._3+1,04,1.3888888888888888,1.3888888888888888,,
YenimahalleOstim,3+1,35000.0,YenimahalleOstim_3+1,04,,,,
YenimahalleOstim Mah.,3+1,36000.0,YenimahalleOstim Mah._3+1,04,0.0,2.857142857142857,5.88235294117647,5.88235294117647
YenimahalleOstim Mah.,4+1,50000.0,YenimahalleOstim Mah._4+1,04,0.0,0.0,0.0,
YenimahalleRagıp Tüzün Mh.,1+1,23333.333333333332,YenimahalleRagıp Tüzün Mh._1+1,04,0.0,0.0,-5.245346869712357,16.66666666666666
YenimahalleRagıp Tüzün Mh.,2+1,28208.333333333332,YenimahalleRagıp Tüzün Mh._2+1,04,2.762598664238004,0.8727117922520197,0.296296296296292,-1.4556040756914164
YenimahalleRagıp Tüzün Mh.,3+1,30428.571428571428,YenimahalleRagıp Tüzün Mh._3+1,04,6.76691729323308,1.428571428571425,0.3139717425431717,4.700460829493084
YenimahalleRagıp Tüzün Mh.,4+1,37500.0,YenimahalleRagıp Tüzün Mh._4+1,04,0.0,0.0,10.294117647058822,8.695652173913043
YenimahalleRagıp Tüzün Mh.,5+1,47000.0,YenimahalleRagıp Tüzün Mh._5+1,04,0.0,,,
YenimahalleSusuz Mah.,1+1,28498.333333333332,YenimahalleSusuz Mah._1+1,04,-2.247704884746487,1.7875517684176525,1.0579196217494047,4.649617486338788
YenimahalleSusuz Mah.,2+1,30280.0,YenimahalleSusuz Mah._2+1,04,0.3978779840848806,3.337042807329915,3.5294117647058845,6.264256887173188
YenimahalleSusuz Mah.,4+1,52905.882352941175,YenimahalleSusuz Mah._4+1,04,0.3272105302297832,2.3700142275425518,7.618213286040899,7.787875761510028
YenimahalleSusuz Mah.,4.5+1,53000.0,YenimahalleSusuz Mah._4.5+1,04,,,-1.8518518518518516,
YenimahalleSusuz Mah.,5+1,48000.0,YenimahalleSusuz Mah._5+1,04,0.0,0.0,0.0,
YenimahalleTepealtı Mh.,1.5+1,25000.0,YenimahalleTepealtı Mh._1.5+1,04,0.0,0.0,0.0,
YenimahalleTepealtı Mh.,2+1,23777.777777777777,YenimahalleTepealtı Mh._2+1,04,0.0,-3.4850348503485042,-6.753812636165579,-3.3423667570009052
YenimahalleTepealtı Mh.,2.5+1,28000.0,YenimahalleTepealtı Mh._2.5+1,04,,,,
YenimahalleTepealtı Mh.,3+1,30900.0,YenimahalleTepealtı Mh._3+1,04,-2.762237762237761,-4.186046511627907,1.7882352941176418,-1.3829787234042514
YenimahalleYakacık Mh.,2+1,21500.0,YenimahalleYakacık Mh._2+1,04,,,,
YenimahalleYakacık Mh.,3+1,25083.333333333332,YenimahalleYakacık Mh._3+1,04,2.3195360927814415,1.1317418213969819,-1.2189404594467874,-1.0798122065727809
YenimahalleYeniçağ Mh.,1+1,21666.666666666668,YenimahalleYeniçağ Mh._1+1,04,0.0,8.33333333333334,8.33333333333334,8.33333333333334
YenimahalleYeniçağ Mh.,2+1,27000.0,YenimahalleYeniçağ Mh._2+1,04,0.0,0.0,0.0,
YenimahalleYeniçağ Mh.,3+1,27428.571428571428,YenimahalleYeniçağ Mh._3+1,04,-0.8605851979346036,0.0,-2.7848101265822804,-5.418719211822664
YenimahalleYeniçağ Mh.,4+1,29000.0,YenimahalleYeniçağ Mh._4+1,04,0.0,0.0,0.0,
YenimahalleYeniçağ Mh.,5+1,32500.0,YenimahalleYeniçağ Mh._5+1,04,0.0,0.0,-6.474820143884892,
YenimahalleYukarı Yahyalar Mh.,2+1,15500.0,YenimahalleYukarı Yahyalar Mh._2+1,04,0.0,0.0,-20.51282051282051,-34.04255319148936
YenimahalleYukarı Yahyalar Mh.,3+1,41666.666666666664,YenimahalleYukarı Yahyalar Mh._3+1,04,0.0,10.375275938189839,19.73180076628352,7.758620689655173
YenimahalleYukarı Yahyalar Mh.,4+1,46000.0,YenimahalleYukarı Yahyalar Mh._4+1,04,0.0,,,
YenimahalleYunus Emre Mah.,1+1,23928.571428571428,YenimahalleYunus Emre Mah._1+1,04,0.0,-0.5934718100890294,-4.497941083306938,1.823708206686926
YenimahalleYunus Emre Mah.,2+1,28269.23076923077,YenimahalleYunus Emre Mah._2+1,04,-4.31952662721893,-11.28058817074509,-15.82363046382898,-12.343470483005365
YenimahalleYunus Emre Mah.,3+1,28812.5,YenimahalleYunus Emre Mah._3+1,04,-3.015427769985971,-2.7654089524255943,-6.351570964247025,-4.566488066244516
YenimahalleYunus Emre Mah.,3.5+1,42000.0,YenimahalleYunus Emre Mah._3.5+1,04,0.0,0.0,0.0,
YenimahalleYunus Emre Mah.,4+1,38625.0,YenimahalleYunus Emre Mah._4+1,04,-0.9615384615384616,-1.8008474576271245,-3.4375000000000004,-22.75
YenimahalleYunus Emre Mah.,5+1,38000.0,YenimahalleYunus Emre Mah._5+1,04,0.0,0.0,-11.525029103608848,-11.525029103608848
YenimahalleYuvaköy Mh.,1+1,28021.739130434784,YenimahalleYuvaköy Mh._1+1,04,-0.49771360515210816,-3.1478816886380927,0.6495119787045263,-0.8877394100377396
YenimahalleYuvaköy Mh.,2+1,37175.0,YenimahalleYuvaköy Mh._2+1,04,0.27938342967244423,1.4440022740193226,4.584398976982102,4.403209628886666
YenimahalleYuvaköy Mh.,3+1,47500.0,YenimahalleYuvaköy Mh._3+1,04,0.0,5.555555555555555,10.144927536231885,3.260869565217391
YenimahalleYuvaköy Mh.,4+1,59472.166666666664,YenimahalleYuvaköy Mh._4+1,04,-1.12197338742304,-2.777868597228715,6.894417211328966,0.800282485875702
YenimahalleYuvaköy Mh.,4.5+1,66166.66666666667,YenimahalleYuvaköy Mh._4.5+1,04,-0.35140562248995255,-1.610904584882273,-2.6960784313725417,-0.5012531328320728
YenimahalleYuvaköy Mh.,5+1,85000.0,YenimahalleYuvaköy Mh._5+1,04,0.0,0.0,0.0,
YenimahalleÇarşı Mh.,1+1,35500.0,YenimahalleÇarşı Mh._1+1,04,0.0,-4.054054054054054,36.53846153846153,77.5
YenimahalleÇarşı Mh.,2+1,28944.444444444445,YenimahalleÇarşı Mh._2+1,04,0.0,0.023998080153590506,-1.8832391713747616,-12.949039264828736
YenimahalleÇarşı Mh.,3+1,26750.0,YenimahalleÇarşı Mh._3+1,04,0.0,-3.429602888086643,-9.831460674157306,-4.464285714285714
YenimahalleÇarşı Mh.,4+1,35000.0,YenimahalleÇarşı Mh._4+1,04,0.0,0.0,0.0,
YenimahalleÇarşı Mh.,5+1,39000.0,YenimahalleÇarşı Mh._5+1,04,0.0,0.0,-8.235294117647058,
Yenimahalleİvedikköy Mh.,4+1,28000.0,Yenimahalleİvedikköy Mh._4+1,04,0.0,,,
YenimahalleŞentepe,3+1,44000.0,YenimahalleŞentepe_3+1,04,,109.52380952380953,2.3255813953488373,18.91891891891892
YeşilözBaraj Mah.,2+1,19500.0,YeşilözBaraj Mah._2+1,04,0.0,0.0,,
YeşilözBaraj Mah.,3+1,32878.57142857143,YeşilözBaraj Mah._3+1,04,-0.6998508930554175,3.2097842704263546,4.718634994981593,8.314103537270375
YeşilözBaraj Mah.,3.5+1,31716.666666666668,YeşilözBaraj Mah._3.5+1,04,5.458575782765314,-2.5601638504864277,-1.5519917227108122,-3.007135575942912
YeşilözBaraj Mah.,4+1,35671.42857142857,YeşilözBaraj Mah._4+1,04,6.30338184817604,5.246150387771154,38.882471227484714,27.100068398364808
YeşilözBaraj Mah.,Stüdyo (1+0),14000.0,YeşilözBaraj Mah._Stüdyo (1+0),04,0.0,0.0,0.0,
YıldızBirlik Mah.,1+1,31958.333333333332,YıldızBirlik Mah._1+1,04,5.453712190650778,2.559694364851952,2.5949705724986583,33.344923504867864
YıldızBirlik Mah.,2+1,44062.5,YıldızBirlik Mah._2+1,04,5.697151424287856,7.746138996139005,7.331730769230774,27.10336538461539
YıldızBirlik Mah.,2+2,35000.0,YıldızBirlik Mah._2+2,04,0.0,0.0,,
YıldızBirlik Mah.,3+1,44941.17647058824,YıldızBirlik Mah._3+1,04,1.7856151582998705,2.647489449659813,6.827933966633755,2.235851686646223
YıldızBirlik Mah.,3.5+1,50900.0,YıldızBirlik Mah._3.5+1,04,0.0,-5.522041763341067,-32.13333333333333,6.041666666666667
YıldızBirlik Mah.,4+1,61735.294117647056,YıldızBirlik Mah._4+1,04,10.953631663280303,9.176292256307555,10.560521219095154,19.990853484250838
YıldızBirlik Mah.,4.5+1,162000.0,YıldızBirlik Mah._4.5+1,04,0.0,0.0,0.0,
YıldızBirlik Mah.,5+1,132500.0,YıldızBirlik Mah._5+1,04,3.8536903984324007,3.8536903984324007,10.785953177257525,-17.1875
YıldızBirlik Mah.,5+2,110000.0,YıldızBirlik Mah._5+2,04,0.0,0.0,0.0,
YıldızBirlik Mah.,5.5+1,60000.0,YıldızBirlik Mah._5.5+1,04,0.0,0.0,0.0,
YıldızBirlik Mah.,6+1,46500.0,YıldızBirlik Mah._6+1,04,0.0,0.0,,-47.45762711864407
YıldızSancak Mah.,1+1,30000.0,YıldızSancak Mah._1+1,04,-1.639344262295082,-2.4390243902439024,-15.094339622641515,
YıldızSancak Mah.,2+1,41166.666666666664,YıldızSancak Mah._2+1,04,33.875338753387524,6.008583690987111,29.99999999999999,
YıldızSancak Mah.,3+1,38877.77777777778,YıldızSancak Mah._3+1,04,0.6153669197147542,1.822751322751326,3.8871759735069205,2.3099415204678446
YıldızSancak Mah.,4+1,54805.5,YıldızSancak Mah._4+1,04,-0.5662225893517518,3.4066037735849055,14.178125,-0.5795918367346939
YıldızSancak Mah.,4.5+1,49000.0,YıldızSancak Mah._4.5+1,04,0.0,-10.909090909090908,-10.909090909090908,
YıldızSancak Mah.,5+1,55000.0,YıldızSancak Mah._5+1,04,0.0,0.0,0.0,
YıldızYıldızevler Mh.,1+1,55000.0,YıldızYıldızevler Mh._1+1,04,0.0,25.954198473282446,9.375000000000007,
YıldızYıldızevler Mh.,2+1,47277.77777777778,YıldızYıldızevler Mh._2+1,04,-1.1040092969203865,4.508771929824571,1.2970488035135292,16.447728516694042
YıldızYıldızevler Mh.,3+1,51340.90909090909,YıldızYıldızevler Mh._3+1,04,-3.879453879453888,0.34053893988747364,-4.0783726949207475,11.341730558598027
YıldızYıldızevler Mh.,4+1,97000.0,YıldızYıldızevler Mh._4+1,04,-1.9211324570273005,9.065354884047787,15.978260869565222,33.793103448275865
YıldızYıldızevler Mh.,5+2,85000.0,YıldızYıldızevler Mh._5+2,04,0.0,-43.333333333333336,0.0,
YıldızYıldızevler Mh.,6+1,162500.0,YıldızYıldızevler Mh._6+1,04,-14.473684210526317,,,
YıldızYıldızevler Mh.,7+1,160500.0,YıldızYıldızevler Mh._7+1,04,0.0,0.0,-19.75,
YıldızYıldızevler Mh.,8+1,13999.0,YıldızYıldızevler Mh._8+1,04,0.0,0.0,0.0,
Yıldızİlkbahar Mh.,1+1,42694.188405797104,Yıldızİlkbahar Mh._1+1,04,0.12142680489188006,-0.3588110222488481,2.615348176842335,-0.47974730583425695
Yıldızİlkbahar Mh.,1.5+1,44000.0,Yıldızİlkbahar Mh._1.5+1,04,-0.16207455429497805,-3.956343792633015,-3.7500000000000067,1.9305019305019364
Yıldızİlkbahar Mh.,2+1,56062.5,Yıldızİlkbahar Mh._2+1,04,-0.004846839860404805,5.459932279909706,1.6348332793784455,6.785714285714286
Yıldızİlkbahar Mh.,2.5+1,59000.0,Yıldızİlkbahar Mh._2.5+1,04,1.2254901960784368,0.7829181494661963,1.3745704467353952,-13.23529411764706
Yıldızİlkbahar Mh.,3+1,59117.02127659575,Yıldızİlkbahar Mh._3+1,04,-1.530244155581141,0.5847685060045573,-0.6470694692964875,2.589190935524074
Yıldızİlkbahar Mh.,3.5+1,76437.5,Yıldızİlkbahar Mh._3.5+1,04,-1.131770412287793,-0.6498781478472786,4.543661230931097,20.058900523560215
Yıldızİlkbahar Mh.,4+1,66466.66666666667,Yıldızİlkbahar Mh._4+1,04,2.935103244837764,2.3169528320505317,1.4758269720101855,30.75409836065574
Yıldızİlkbahar Mh.,4.5+1,84375.0,Yıldızİlkbahar Mh._4.5+1,04,-6.11961057023644,2.445193929173695,-2.697693574958809,30.813953488372093
Yıldızİlkbahar Mh.,5+1,81200.0,Yıldızİlkbahar Mh._5+1,04,0.0,-1.932367149758454,0.24691358024691357,-3.9053254437869818
Yıldızİlkbahar Mh.,6+1,60000.0,Yıldızİlkbahar Mh._6+1,04,0.0,,,-25.0
Zafertepe,1+1,44000.0,Zafertepe_1+1,04,0.0,0.0,10.0,
Zafertepe,2+1,37500.0,Zafertepe_2+1,04,0.0,-11.76470588235294,-1.3157894736842104,
Zafertepe,3+1,32000.0,Zafertepe_3+1,04,1.0526315789473646,1.0526315789473646,1.5873015873015872,-8.571428571428571
ZafertepeBayraktar Mah.,1+1,49500.0,ZafertepeBayraktar Mah._1+1,04,,,,
ZafertepeBayraktar Mah.,2+1,28000.0,ZafertepeBayraktar Mah._2+1,04,0.0,0.0,7.6923076923076925,
ZafertepeBayraktar Mah.,3+1,31208.333333333332,ZafertepeBayraktar Mah._3+1,04,0.29872270292541303,9.66325036603221,10.849271402550093,-23.41513292433538
ZafertepeBayraktar Mah.,4+1,51750.0,ZafertepeBayraktar Mah._4+1,04,0.0,3.5000000000000004,6.045081967213115,2.4752475247524752
ZafertepeBağcılar Mh.,1+1,27187.5,ZafertepeBağcılar Mh._1+1,04,0.0,-1.4350453172205395,-6.0185185185185155,
ZafertepeBağcılar Mh.,2+1,30375.0,ZafertepeBağcılar Mh._2+1,04,0.0,-6.825153374233128,8.759590792838878,-7.015306122448983
ZafertepeBağcılar Mh.,3+1,33500.0,ZafertepeBağcılar Mh._3+1,04,2.8790786948176583,2.3769100169779276,3.3039647577092546,1.005025125628148
ZafertepeBağcılar Mh.,4+1,79600.0,ZafertepeBağcılar Mh._4+1,04,0.0,0.0,-17.083333333333332,
ZafertepeBağcılar Mh.,4.5+1,63000.0,ZafertepeBağcılar Mh._4.5+1,04,0.0,0.0,0.0,
ZafertepeBağcılar Mh.,8+1,42000.0,ZafertepeBağcılar Mh._8+1,04,0.0,0.0,,
ZafertepeBoztepe Mah.,1+1,22500.0,ZafertepeBoztepe Mah._1+1,04,2.272727272727273,2.272727272727273,12.5,
ZafertepeBoztepe Mah.,2+1,29500.0,ZafertepeBoztepe Mah._2+1,04,0.0,-3.278688524590164,1.7241379310344827,
ZafertepeBoztepe Mah.,3+1,38333.333333333336,ZafertepeBoztepe Mah._3+1,04,-4.166666666666661,1.769911504424792,3.60360360360361,
ZafertepeBoztepe Mah.,4+1,22500.0,ZafertepeBoztepe Mah._4+1,04,0.0,0.0,0.0,
ZafertepeGöktürk Mh.,1+1,30000.0,ZafertepeGöktürk Mh._1+1,04,0.0,0.0,-14.285714285714285,
ZafertepeGöktürk Mh.,2+1,22500.0,ZafertepeGöktürk Mh._2+1,04,12.5,-10.0,-7.534246575342461,-10.0
ZafertepeGöktürk Mh.,3+1,27600.0,ZafertepeGöktürk Mh._3+1,04,-4.827586206896552,-8.0,6.838709677419359,25.454545454545453
ZafertepeMetin Oktay Mah.,1+1,28500.0,ZafertepeMetin Oktay Mah._1+1,04,0.0,0.0,4.268292682926834,
ZafertepeMetin Oktay Mah.,2+1,26954.545454545456,ZafertepeMetin Oktay Mah._2+1,04,0.0,2.879944482997923,-4.114265181458847,17.19367588932807
ZafertepeMetin Oktay Mah.,3+1,34571.42857142857,ZafertepeMetin Oktay Mah._3+1,04,9.172932330827068,13.555787278415016,32.96703296703297,31.70068027210885
ZafertepeMimar Sinan Mah.,1+1,31583.333333333332,ZafertepeMimar Sinan Mah._1+1,04,-0.5249343832021035,-0.7853403141361256,-3.562340966921123,
ZafertepeMimar Sinan Mah.,2+1,33571.42857142857,ZafertepeMimar Sinan Mah._2+1,04,0.0,0.0,-0.08503401360543908,
ZafertepeMimar Sinan Mah.,3+1,33700.0,ZafertepeMimar Sinan Mah._3+1,04,0.0990099009901062,-0.8823529411764706,-15.75,-15.75
ZafertepeMurat Mah.,2+1,25750.0,ZafertepeMurat Mah._2+1,04,0.0,,9.574468085106384,-14.166666666666666
ZafertepeMurat Mah.,3+1,24812.5,ZafertepeMurat Mah._3+1,04,-1.593484419263454,-2.147887323943668,-6.56380753138075,
ZafertepeSeyranbağları Mh.,1+1,35500.0,ZafertepeSeyranbağları Mh._1+1,04,0.0,0.0,0.0,
ZafertepeSeyranbağları Mh.,2+1,28850.0,ZafertepeSeyranbağları Mh._2+1,04,7.962577962577962,7.072164948453604,-0.08658008658008658,10.961538461538462
ZafertepeSeyranbağları Mh.,3+1,31136.363636363636,ZafertepeSeyranbağları Mh._3+1,04,0.0,-0.7605939876856223,-6.054075235109725,13.223140495867765
ZafertepeUmut Mah.,1+1,29125.0,ZafertepeUmut Mah._1+1,04,0.0,17.67676767676768,15.805168986083498,
ZafertepeUmut Mah.,2+1,24749.9,ZafertepeUmut Mah._2+1,04,-0.45707662550868505,-2.068741007194236,-11.607499999999995,26.922564102564113
ZafertepeUmut Mah.,3+1,28496.875,ZafertepeUmut Mah._3+1,04,0.0007310796584353281,-1.847732491389204,-2.678762006403415,-10.947265625
ZafertepeUmut Mah.,5+1,51250.0,ZafertepeUmut Mah._5+1,04,0.0,0.0,-14.583333333333334,
ÇamlıdereKayabaşı Mh.,6+2,64000.0,ÇamlıdereKayabaşı Mh._6+2,04,0.0,0.0,0.0,0.0
ÇankayaAnıttepe,1+1,46000.0,ÇankayaAnıttepe_1+1,04,,,,
ÇankayaBahçelievler,2+1,42000.0,ÇankayaBahçelievler_2+1,04,,,,61.53846153846154
ÇankayaBalgat,2+1,46000.0,ÇankayaBalgat_2+1,04,,,,
ÇankayaDikmen,3+1,113000.0,ÇankayaDikmen_3+1,04,10.784313725490197,289.6551724137931,,
ÇankayaDikmen,4+1,110000.0,ÇankayaDikmen_4+1,04,,-8.333333333333332,-18.51851851851852,
ÇankayaDikmen,5+1,140000.0,ÇankayaDikmen_5+1,04,0.7194244604316548,-45.09803921568628,,
ÇankayaKavaklıdere,1+1,35000.0,ÇankayaKavaklıdere_1+1,04,,,-10.256410256410255,
ÇankayaKavaklıdere,2+1,80000.0,ÇankayaKavaklıdere_2+1,04,,,,
ÇankayaMerkez,3+1,127000.0,ÇankayaMerkez_3+1,04,,0.0,1.6,
ÇankayaMerkez,4+1,130000.0,ÇankayaMerkez_4+1,04,9.85915492957747,-13.333333333333334,,
ÇankayaÇayyolu/Ümitköy,4+2,105000.0,ÇankayaÇayyolu/Ümitköy_4+2,04,,,,
ÇankayaÇayyolu/Ümitköy,8+2,175000.0,ÇankayaÇayyolu/Ümitköy_8+2,04,,,,
ÇankayaÖveçler,2+1,28500.0,ÇankayaÖveçler_2+1,04,-3.389830508474576,,-22.972972972972975,
ÇarşıAhi Mesut Mah.,1+1,27875.0,ÇarşıAhi Mesut Mah._1+1,04,-5.240793201133148,-7.083333333333333,-10.080645161290322,-10.080645161290322
ÇarşıAhi Mesut Mah.,2+1,30333.333333333332,ÇarşıAhi Mesut Mah._2+1,04,-13.333333333333336,-13.744075829383885,-5.2083333333333375,
ÇarşıAhi Mesut Mah.,3+1,38825.757575757576,ÇarşıAhi Mesut Mah._3+1,04,1.3446707534111058,-0.07630297339197577,2.4021035889689464,-0.870406189555119
ÇarşıAhi Mesut Mah.,3.5+1,39000.0,ÇarşıAhi Mesut Mah._3.5+1,04,0.0,0.0,0.0,56.00000000000001
ÇarşıAhi Mesut Mah.,4+1,46291.666666666664,ÇarşıAhi Mesut Mah._4+1,04,0.048489886395125324,2.020202020202015,-5.170709793351314,3.445065176908747
ÇarşıAlsancak Mah.,1+1,27000.0,ÇarşıAlsancak Mah._1+1,04,1.2895662368112544,5.88235294117647,14.199395770392757,9.090909090909092
ÇarşıAlsancak Mah.,2+1,23802.57894736842,ÇarşıAlsancak Mah._2+1,04,1.407676953704396,-1.1858749437696845,-4.926589921040023,1.1799317635214448
ÇarşıAlsancak Mah.,3+1,26604.41176470588,ÇarşıAlsancak Mah._3+1,04,0.49704999570512487,1.9748508540471943,6.780297124529467,6.356871703564347
ÇarşıAlsancak Mah.,4+1,40000.0,ÇarşıAlsancak Mah._4+1,04,0.0,0.0,0.0,9.58904109589041
ÇarşıAlsancak Mah.,5+1,34000.0,ÇarşıAlsancak Mah._5+1,04,0.0,0.0,-1.4492753623188406,9.67741935483871
ÇarşıAlsancak Mah.,6+1,87333.33333333333,ÇarşıAlsancak Mah._6+1,04,0.0,0.0,3.9682539682539626,
ÇarşıAlsancak Mah.,8+2,110000.0,ÇarşıAlsancak Mah._8+2,04,0.0,-4.3478260869565215,-4.3478260869565215,
ÇarşıAtakent Mah.,1+1,19000.0,ÇarşıAtakent Mah._1+1,04,0.0,0.0,,
ÇarşıAtakent Mah.,2+1,27000.0,ÇarşıAtakent Mah._2+1,04,5.3191489361702144,2.9462738301559765,2.710413694721826,6.478873239436614
ÇarşıAtakent Mah.,3+1,30866.666666666668,ÇarşıAtakent Mah._3+1,04,1.2021857923497308,0.2707092582566403,2.497405741957808,2.674982674982679
ÇarşıAtakent Mah.,4+1,31000.0,ÇarşıAtakent Mah._4+1,04,0.0,0.0,0.0,
ÇarşıAtakent Mah.,5+1,27000.0,ÇarşıAtakent Mah._5+1,04,0.0,0.0,0.0,
ÇarşıAyyıldız Mh.,1+1,26000.0,ÇarşıAyyıldız Mh._1+1,04,,-10.344827586206897,-17.021276595744677,-25.71428571428571
ÇarşıAyyıldız Mh.,2+1,32900.0,ÇarşıAyyıldız Mh._2+1,04,4.113924050632911,-2.2772277227722704,-6.0,21.85185185185185
ÇarşıAyyıldız Mh.,3+1,32117.647058823528,ÇarşıAyyıldız Mh._3+1,04,2.879349938173463,-0.8860267104637635,15.146493936883331,7.619340930089308
ÇarşıAyyıldız Mh.,4+1,69875.0,ÇarşıAyyıldız Mh._4+1,04,-17.724978973927676,13.617886178861788,7.334869431643626,61.24999999999999
ÇarşıAyyıldız Mh.,4+2,60000.0,ÇarşıAyyıldız Mh._4+2,04,0.0,0.0,0.0,0.0
ÇarşıBağlıca Mh.,1+1,32161.764705882353,ÇarşıBağlıca Mh._1+1,04,-0.2735978112175096,-3.136332179930795,-6.263626910562743,0.6313038356769498
ÇarşıBağlıca Mh.,2+1,38050.0,ÇarşıBağlıca Mh._2+1,04,-2.017167381974255,-6.049382716049383,-0.014598540145983278,-1.806451612903226
ÇarşıBağlıca Mh.,3+1,42426.470588235294,ÇarşıBağlıca Mh._3+1,04,-1.00490196078431,-3.503099496053155,-2.807886102648235,-0.4657581507676394
ÇarşıBağlıca Mh.,3.5+1,52333.333333333336,ÇarşıBağlıca Mh._3.5+1,04,0.0,13.768115942028992,-5.705705705705701,
ÇarşıBağlıca Mh.,4+1,58793.10344827586,ÇarşıBağlıca Mh._4+1,04,1.096946338571009,-0.00641454452152037,-0.02619891212135923,2.446840471342255
ÇarşıBağlıca Mh.,5+1,66000.0,ÇarşıBağlıca Mh._5+1,04,0.0,1.5384615384615385,-2.2222222222222223,7.317073170731707
ÇarşıBağlıca Mh.,5+2,71000.0,ÇarşıBağlıca Mh._5+2,04,0.0,0.0,,3.64963503649635
ÇarşıBağlıca Mh.,6+1,110000.0,ÇarşıBağlıca Mh._6+1,04,,,,
ÇarşıBağlıca Mh.,8+1,110000.0,ÇarşıBağlıca Mh._8+1,04,0.0,-4.3478260869565215,,
ÇarşıBağlıca Mh.,Stüdyo (1+0),20645.833333333332,ÇarşıBağlıca Mh._Stüdyo (1+0),04,-3.257011004614849,-4.047250193648345,-5.268780926675676,-1.8534238822863691
