ProductName,Total_Period_Change_%,2026-04_Change_%
32 DIRSEK DIĹŹLI DÄ±ĹŹ FÄ±RAT MM,0.0,0.0
32 DIRSEK DIŞLI FIRAT MM İÇ,2.17,2.17
32 DIŞ DIŞLI FIRAT MM REKOR,2.17,2.17
32 DIŞLI FIRAT MM REKOR İÇ,2.17,2.17
32 DIŞLI FIRAT MM TE İÇ,2.17,2.17
32 DKR HIŞIR KORUYUCU M2 NAYLON ÖRTÜ,30.85,30.85
32 DYO M2 PRATIK ÖRTÜ,0.0,0.0
32 FIRAT MANŞON MM,2.16,2.16
32 FIRAT MM TE,2.18,2.18
32 HASSAS HKSDB0328 ING INGCO PARÇA SETI TORNAVIDA,0.0,0.0
32 KALIN M POLISAN PRATIK ÖRTÜ,0.0,0.0
32'LIK DÜZ KAVIS KÖPRÜ,2.17,2.17
320,0.0,0.0
320 400ML AKÇALI BOYA DÜZ KIRMIZI SPREY,1.67,1.67
320 400ML AKÇALI BOYA KIRMIZI SPREY,0.26,0.26
3200,0.0,0.0
3200 BAYMAX BX COLORMATIK GÖZLÜĞÜ KAYNAKÇI MAX WELD,0.0,0.0
3200 BEL KÜREK KÜREĞI YAPARLAR,37.5,37.5
3201,0.0,0.0
3202,0.0,0.0
32026540,0.0,0.0
3203,0.0,0.0
32037384,-5.91,-5.91
3204,0.0,0.0
3205,0.0,0.0
32052475,0.0,0.0
3206,0.0,0.0
3207,0.0,0.0
32073139,0.0,0.0
3208,0.0,0.0
3209,0.0,0.0
321,0.0,0.0
3210,0.0,0.0
3211,0.0,0.0
3211 KNC1 KONTAKTÖR MAKEL,0.0,0.0
32117824,0.0,0.0
3212,0.0,0.0
3213,0.0,0.0
32131286,0.0,0.0
32132021,0.0,0.0
32133060,0.0,0.0
32133079,0.0,0.0
3214,0.0,0.0
3215,0.0,0.0
32155611,-19.27,-19.27
32155620,-19.81,-19.81
3216,0.0,0.0
32165328,0.0,0.0
32166288,0.0,0.0
3217,0.0,0.0
32174555,0.0,0.0
32175521,0.0,0.0
32176117,0.0,0.0
32176506,0.0,0.0
3218,0.0,0.0
3219,0.0,0.0
32191262,0.0,0.0
32196674,0.0,0.0
322,0.0,0.0
3220,0.0,0.0
32206041,0.0,0.0
3221,0.0,0.0
32216633,0.0,0.0
32216642,0.0,0.0
32216651,0.0,0.0
32219261,0.0,0.0
32219270,0.0,0.0
3222,0.0,0.0
32224195,0.0,0.0
32224441,0.0,0.0
32226030,0.0,0.0
32226049,0.0,0.0
32226809,0.0,0.0
32226818,0.0,0.0
32228319,0.0,0.0
32228328,0.0,0.0
3223,0.0,0.0
32235911,0.0,0.0
32235920,0.0,0.0
32235939,0.0,0.0
32235966,0.0,0.0
32236127,0.0,0.0
32237342,0.0,0.0
32237351,0.0,0.0
32238284,0.0,0.0
32238910,0.0,0.0
32239108,0.0,0.0
3224,0.0,0.0
32242355,0.0,0.0
32246658,37.07,37.07
3225,0.0,0.0
3226,0.0,0.0
32265051,0.0,0.0
3227,0.0,0.0
32276901,0.0,0.0
3228,0.0,0.0
3229,0.0,0.0
32292730,0.0,0.0
323,0.0,0.0
323 323 400ML AKÇALI AÇIK BOYA DÜZ MAVİ SPREY,0.0,0.0
323 400ML AKÇALI AÇIK BOYA MAVI SPREY,0.26,0.26
3230,0.0,0.0
3231,0.0,0.0
3232,0.0,0.0
3233,0.0,0.0
3234,0.0,0.0
3235,0.0,0.0
3236,0.0,0.0
32366237,-26.41,-26.41
3237,0.0,0.0
3238,0.0,0.0
3239,0.0,0.0
32391646,-12.95,-12.95
324,0.0,0.0
324 400ML 5017 AKÇALI BONCUK BOYA MAVI RAL SPREY,10.0,10.0
324 400ML AKÇALI BONCUK BOYA MAVI SPREY,0.26,0.26
3240,0.0,0.0
3241,0.0,0.0
3242,0.0,0.0
3243,0.0,0.0
3244,0.0,0.0
3245,0.0,0.0
3246,0.0,0.0
3247,0.0,0.0
3248,0.0,0.0
3249,0.0,0.0
325,0.0,0.0
325 400ML AKÇALI BOYA KAHVE SPREY,0.26,0.26
325 8016 AKRİLİK KAHVE POLİSAN RAL SPREY,0.0,0.0
3250,0.0,0.0
3251,0.0,0.0
3252,0.0,0.0
3253,0.0,0.0
3254,0.0,0.0
3255,0.0,0.0
32554917,-10.23,-10.23
3256,0.0,0.0
3257,0.0,0.0
3258,0.0,0.0
3259,0.0,0.0
326,0.0,0.0
326 400ML AKÇALI BOYA PARLAK SIYAH SPREY,-0.94,-0.94
3260,0.0,0.0
3261,0.0,0.0
3262,0.0,0.0
32621750,0.0,0.0
3263,0.0,0.0
3264,0.0,0.0
3265,0.0,0.0
3266,0.0,0.0
3267,0.0,0.0
3268,0.0,0.0
3269,0.0,0.0
327,0.0,0.0
327 500G DEKOR HASSAN LASTİK TOKMAK,0.0,0.0
3270,0.0,0.0
3271,0.0,0.0
3272,0.0,0.0
3273,0.0,0.0
3274,0.0,0.0
3275,0.0,0.0
3276,0.0,0.0
3277,0.0,0.0
3278,0.0,0.0
3279,0.0,0.0
328,0.0,0.0
3280,0.0,0.0
3281,0.0,0.0
3282,0.0,0.0
3283,0.0,0.0
3284,0.0,0.0
3285,0.0,0.0
3286,0.0,0.0
3287,0.0,0.0
3288,0.0,0.0
3289,0.0,0.0
329,0.0,0.0
329 700G DEKOR HASSAN LASTİK TOKMAK,0.0,0.0
3290,0.0,0.0
3291,0.0,0.0
3292,0.0,0.0
3293,0.0,0.0
3294,0.0,0.0
3295,0.0,0.0
3296,0.0,0.0
3297,0.0,0.0
3298,0.0,0.0
3299,0.0,0.0
32LIK HTS MOBILYA SABIT TEKERI,0.0,0.0
32M2 4X8MT BRANDASI EBATLI LAMINELI ÇADIR,31.47,31.47
32M2 HIŞIR POLİSAN ÖRTÜ,0.0,0.0
32ML CAM SABUNU TEMIZLEME WÜRTH,0.0,0.0
32MM ANAHTAR AĞIZ ELTA KOMBINE İKI,0.0,0.0
32MM ANAHTAR KOMBINE İZELTAŞ,-16.43,-16.43
32MM ASMA DÖKÜM GRI KALE KILIT,0.0,0.0
32MM ASMA DÖKÜM GRI KILIT,0.71,0.71
32MM ASMA DÖKÜM GRI KILIT SGS,0.71,0.71
32MM ASMA DÖKÜM GRI KILIT SGS UZUN,0.71,0.71
32MM ASMA DÖKÜM GRI KILIT UZUN,0.71,0.71
32MM ASMA KALE KILIT SARI,0.0,0.0
32MM ASMA KILIT SARI,0.71,0.71
32MM ASMA KILIT SARI SGS,0.71,0.71
32MM ASMA KILIT SARI UZUN,0.71,0.71
32MM AÇMA BOSCH DELIK MULTIMATERIAL PRO TEST.,0.0,0.0
32MM BI METAL PANÇ,0.7,0.7
32MM BORU KAYNAK MAKINE PAFTASI PLASTIK PPRC PVC SGS,0.0,0.0
32MM KÖRÜKLÜ LAVABO SIFONU,0.0,0.0
32MM PÜRMÜZ SET SGS VAKUMLU,0.0,0.0
32M² BOYA KALIN VE ZEMIN ÖRTÜSÜ,-6.64,-6.64
32PC BOSCH DIY EH SD SET TAKIMI TORNAVIDA UCU,0.0,0.0
32X36CM BOYACI ELEĞI FIRÇA KABI RULO TAVASI İZMIR,0.0,0.0
32X50 ELKA HORTUM KELEPÇESI MM,0.71,0.71
32X51 HORTUM KELEPÇESI MM,1.3,1.3
33,0.0,0.0
33 5 6205 8420 GÖZLÜ TAKIM ÇANTASI İZELTAŞ,0.0,0.0
33 5 6305 8420 GÖZLÜ TAKIM ÇANTASI İZELTAŞ,1.36,1.36
33 5 6405 8420 GÖZLÜ TAKIM ÇANTASI İZELTAŞ,1.76,1.76
33 BİTS LÜ PROSCR SCR03357 SETİ UÇ,0.0,0.0
33 DELME GRANIT MERMER MM PANÇ VE,0.0,0.0
330,0.0,0.0
330 50 HIDROLIĞI KALE KAPI,0.0,0.0
330 50 HIDROLIĞI KALE KAPI NO:3,0.0,0.0
3300,0.0,0.0
33006 ASKI BORUSU FLANŞI NOBEL OVAL,-0.0,-0.0
3301,0.0,0.0
3302,0.0,0.0
3303,0.0,0.0
3304,0.0,0.0
3305,0.0,0.0
3306,0.0,0.0
3307,0.0,0.0
3308,0.0,0.0
3309,0.0,0.0
330MM BAĞ BUDAMA EĞRI KILIFLI TESTERESI,0.71,0.71
330MM BUDAMA CMC SAP TAKMALI TESTERESI,0.71,0.71
331,0.0,0.0
3310,0.0,0.0
3310 5L 7 DINAMIK DYO LUNA OTU,0.0,0.0
3311,0.0,0.0
3312,0.0,0.0
3313,0.0,0.0
3314,0.0,0.0
3315,0.0,0.0
3316,0.0,0.0
3317,0.0,0.0
3318,0.0,0.0
3319,0.0,0.0
33192879,0.0,0.0
332,0.0,0.0
3320,0.0,0.0
33204464,0.0,0.0
33204871,0.0,0.0
3321,0.0,0.0
3322,0.0,0.0
3323,0.0,0.0
33237770,0.0,0.0
33239208,0.0,0.0
3324,0.0,0.0
3325,0.0,0.0
3326,0.0,0.0
3327,0.0,0.0
3328,0.0,0.0
3329,0.0,0.0
333,0.0,0.0
3330,0.0,0.0
3331,0.0,0.0
3332,0.0,0.0
3333,0.0,0.0
3334,0.0,0.0
3335,0.0,0.0
3336,0.0,0.0
3337,0.0,0.0
3338,0.0,0.0
3339,0.0,0.0
334,0.0,0.0
3340,0.0,0.0
3341,0.0,0.0
3342,0.0,0.0
3343,0.0,0.0
3344,0.0,0.0
3345,0.0,0.0
3346,0.0,0.0
3347,0.0,0.0
3348,0.0,0.0
3349,0.0,0.0
335,0.0,0.0
3350,0.0,0.0
3351,0.0,0.0
3352,0.0,0.0
3353,0.0,0.0
3354,0.0,0.0
3355,0.0,0.0
3356,0.0,0.0
3357,0.0,0.0
3358,0.0,0.0
3359,0.0,0.0
336,0.0,0.0
336 400ML AKÇALI BOYA SPREY TURKUAZ,1.67,1.67
3360,0.0,0.0
3361,0.0,0.0
3362,0.0,0.0
3363,0.0,0.0
3364,0.0,0.0
3365,0.0,0.0
3366,0.0,0.0
3367,0.0,0.0
3368,0.0,0.0
3369,0.0,0.0
337,0.0,0.0
3370,0.0,0.0
3371,0.0,0.0
3372,0.0,0.0
3373,0.0,0.0
3374,0.0,0.0
3375,0.0,0.0
3376,0.0,0.0
3377,0.0,0.0
3378,0.0,0.0
3379,0.0,0.0
338,0.0,0.0
338 3MM DIN HSS KAPLI MATKAP TITANYUM UCU,1.94,1.94
338 4.2MM DIN HSS KAPLI MATKAP TITANYUM UCU,1.94,1.94
338 4.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,1.91,1.91
338 4MM DIN HSS KAPLI MATKAP TITANYUM UCU,1.93,1.93
338 5.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 5MM DIN HSS KAPLI MATKAP TITANYUM UCU,1.92,1.92
338 5X109 7 BOSCH CO DIN HSS MATKAP METAL MM UCU,0.0,0.0
338 6.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 6MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 7.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 7MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 8.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 8MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 9.5MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
338 9MM DIN HSS KAPLI MATKAP TITANYUM UCU,0.7,0.7
3380,0.0,0.0
3381,0.0,0.0
3382,0.0,0.0
3383,0.0,0.0
3384,0.0,0.0
3385,0.0,0.0
3386,0.0,0.0
3387,0.0,0.0
3388,0.0,0.0
3389,0.0,0.0
339,0.0,0.0
3390,0.0,0.0
3391,0.0,0.0
3392,0.0,0.0
3393,0.0,0.0
3394,0.0,0.0
3395,0.0,0.0
3396,0.0,0.0
3397,0.0,0.0
3398,0.0,0.0
3399,0.0,0.0
33C+ ALETI DIJITAL MULTIMETRE T UNÄĄ UT ÃLÃ§ÃŽ,0.0,0.0
33CM TETIKLI ŞALEMO ŞALOMA ŞALÜMO,0.0,0.0
33MM DELME GRANIT MERMER PANÇ VE,0.7,0.7
33W 3600MAH ACIL ANAHTARLI AYDINLATMA IŞILDAK KLAUS İP,0.0,0.0
34,0.0,0.0
34 ALETI BOSCH EL PARÇA SETI,0.0,0.0
340,0.0,0.0
3400,0.0,0.0
3401,0.0,0.0
3402,0.0,0.0
3403,0.0,0.0
3404,0.0,0.0
3405,0.0,0.0
3406,0.0,0.0
3407,0.0,0.0
3408,0.0,0.0
3409,0.0,0.0
341,0.0,0.0
3410,0.0,0.0
3411,0.0,0.0
3412,0.0,0.0
3413,0.0,0.0
3414,0.0,0.0
3415,0.0,0.0
3416,0.0,0.0
3417,0.0,0.0
3418,0.0,0.0
3419,0.0,0.0
342,0.0,0.0
3420,0.0,0.0
3421,0.0,0.0
3422,0.0,0.0
3423,0.0,0.0
3424,0.0,0.0
3425,0.0,0.0
3426,0.0,0.0
3427,0.0,0.0
3428,0.0,0.0
3429,0.0,0.0
343,0.0,0.0
3430,0.0,0.0
3431,0.0,0.0
3432,0.0,0.0
3433,0.0,0.0
3434,0.0,0.0
3435,0.0,0.0
3436,0.0,0.0
3437,0.0,0.0
3438,0.0,0.0
3439,0.0,0.0
344,0.0,0.0
344 AHŞAP BIÇAĞI BOSCH DEKUPAJ DP T,0.0,0.0
3440,0.0,0.0
3441,0.0,0.0
3442,0.0,0.0
3443,0.0,0.0
3444,0.0,0.0
3445,0.0,0.0
3446,0.0,0.0
3447,0.0,0.0
3448,0.0,0.0
3449,0.0,0.0
345,0.0,0.0
3450,0.0,0.0
3451,0.0,0.0
3452,0.0,0.0
3453,0.0,0.0
3454,0.0,0.0
3455,0.0,0.0
3456,0.0,0.0
3457,0.0,0.0
3458,0.0,0.0
3459,0.0,0.0
345ML 521 EPOKSİ LUXOR LX TABANCASI,0.0,0.0
345ML DÜBEL E.1311 EMS EPOKSI KIMYASAL,0.71,0.71
345ML DÜBEL EPOKSI KALIN KIMYASAL PVC SGS SIYAH TABANCA TABANCASI,85.59,85.59
345ML DÜBEL EPOKSI KALIN KIMYASAL PVC SGS TABANCA TABANCASI,37.5,37.5
345ML DÜBEL EPOKSI KALIN KIMYASAL PVC TABANCA TABANCASI,0.0,0.0
345ML DÜBEL EPOKSI KIMYASAL METAL SARI TABANCA TABANCASI,0.0,0.0
345ML DÜBEL EPOKSI KIMYASAL METAL SIYAH TABANCA TABANCASI,0.0,0.0
345ML DÜBEL EPOKSI KIMYASAL STONE,0.98,0.98
346,0.0,0.0
3460,0.0,0.0
3461,0.0,0.0
3462,0.0,0.0
3463,0.0,0.0
3464,0.0,0.0
3465,0.0,0.0
3466,0.0,0.0
3467,0.0,0.0
3468,0.0,0.0
3469,0.0,0.0
347,0.0,0.0
3470,0.0,0.0
3471,0.0,0.0
3472,0.0,0.0
3473,0.0,0.0
3474,0.0,0.0
3475,0.0,0.0
3476,0.0,0.0
3477,0.0,0.0
3478,0.0,0.0
3479,0.0,0.0
348,0.0,0.0
3480,0.0,0.0
3481,0.0,0.0
3482,0.0,0.0
3483,0.0,0.0
3484,0.0,0.0
3485,0.0,0.0
3486,0.0,0.0
3487,0.0,0.0
3488,0.0,0.0
3489,0.0,0.0
349,0.0,0.0
3490,0.0,0.0
3491,0.0,0.0
3492,0.0,0.0
3493,0.0,0.0
3494,0.0,0.0
3495,0.0,0.0
3496,0.0,0.0
3497,0.0,0.0
3498,0.0,0.0
3499,0.0,0.0
34MM. MERCURE PANÇ PASLANMAZ TCT,0.0,0.0
35,0.0,0.0
35 3X1.5 KABLO MAKARA MT TTR,14.17,14.17
35 510 DAF GÖMME KARE KILIT SILINDIRLI,0.0,0.0
35 ANTRASIT ARTE+ BOY CM DOLAP KALE MAT,38.96,38.96
35 ARTE+ BEYAZ BOY CM DOLAP KALE MAT,38.96,38.96
35 ASKISI BAKIR BEŞEL NO SANDIK,0.0,0.0
35 ASKISI BEŞEL KAPLAMA KROM NO SANDIK,0.0,0.0
35 ASKISI KADMIYUM NO SAC SANDIK,0.0,0.0
35 BIÇAĞI MAKET METAL RONEY TX,0.0,0.0
35 CM RAYI SAMET ÇEKMECE,0.0,0.0
35 DELME METAL MM PANÇ SETI TCT,0.69,0.69
35 M2 PAKETI SAC SU ÇATI ÇÖZÜM İZOLASYON,0.0,0.0
35/70 BAĞLANTI DIRIM DIŞI JAKI MAKINA,0.0,0.0
35/70 BAĞLANTI DIRIM ERKEK JAKI MAKINA,0.0,0.0
350,0.0,0.0
350 7 ARABASI BILYALI EL PATLAMAZ PU TEKERI,0.71,0.71
350 7MM ARABASI BURÇLU DUBLEKS EL TEKER TEKERI,45.95,45.95
350 7MM ARABASI DUBLEKS EL RULMANLI TEKER TEKERI,47.89,47.89
350 ASFALT MM PR51157 PROCUT TESTERE,0.0,0.0
350 EKSANTRIK MAKINESI SGS W ZIMPARA,0.71,0.71
3500,0.0,0.0
3500 MOMENTUM POMPA SINTINE XBP,0.0,0.0
3501,0.0,0.0
3502,0.0,0.0
3503,0.0,0.0
3504,0.0,0.0
3505,0.0,0.0
3506,0.0,0.0
3507,0.0,0.0
3508,0.0,0.0
3509,0.0,0.0
350GR AHŞAP AĞAÇ DIFIX TUTKALI,0.0,0.0
350GR AHŞAP AĞAÇ EUROSTAR TUTKALI,0.0,0.0
350ML 40 PAS SMART STRAW SÖKÜCÜ WD,0.0,0.0
350ML FLOSOFT KÖPÜK VERICI,0.0,0.0
350MM ALÜMINYUM GÖNYE MARANGOZ,0.69,0.69
350MM ARABA EL HAVALI JANT METAL RULMANLI TEKERI ŞIŞME,0.71,0.71
350MM CER KESERI PA USTA,24.37,24.37
350MM GÖNYE MARANGOZ SARI,0.7,0.7
350W 6 BOSCH DARBESIZ GBM MATKAP RE,0.0,0.0
350X3.5X25.4 DISKI KARBOSAN KESICI METAL TAŞ TEZGAH,26.1,26.1
351,0.0,0.0
3510,0.0,0.0
3511,0.0,0.0
3512,0.0,0.0
3513,0.0,0.0
3514,0.0,0.0
3515,0.0,0.0
3516,0.0,0.0
3517,0.0,0.0
3518,0.0,0.0
3519,0.0,0.0
352,0.0,0.0
3520,0.0,0.0
3521,0.0,0.0
3522,0.0,0.0
3523,0.0,0.0
3524,0.0,0.0
3525,0.0,0.0
3526,0.0,0.0
3527,0.0,0.0
3528,0.0,0.0
3529,0.0,0.0
353,0.0,0.0
3530,0.0,0.0
3531,0.0,0.0
3532,0.0,0.0
3533,0.0,0.0
3534,0.0,0.0
3535,0.0,0.0
3536,0.0,0.0
3537,0.0,0.0
3538,0.0,0.0
3539,0.0,0.0
354,0.0,0.0
3540,0.0,0.0
3541,0.0,0.0
3542,0.0,0.0
3543,0.0,0.0
3544,0.0,0.0
3545,0.0,0.0
3546,0.0,0.0
3547,0.0,0.0
3548,0.0,0.0
3549,0.0,0.0
355,0.0,0.0
3550,0.0,0.0
3551,0.0,0.0
3552,0.0,0.0
35526 600 KESME LETO MAKINASI MM SERAMIK,9.72,9.72
35527 850 KESME LETO MAKINASI MM SERAMIK,0.0,0.0
3553,0.0,0.0
3554,0.0,0.0
3555,0.0,0.0
3556,0.0,0.0
3557,0.0,0.0
3558,0.0,0.0
3559,0.0,0.0
356,0.0,0.0
3560,0.0,0.0
3561,0.0,0.0
3562,0.0,0.0
3563,0.0,0.0
3564,0.0,0.0
3565,0.0,0.0
3566,0.0,0.0
3567,0.0,0.0
3568,0.0,0.0
3569,0.0,0.0
357,0.0,0.0
357 400ML AKÇALI BOYA GRI METALIK SPREY,-0.8,-0.8
3570,0.0,0.0
3571,0.0,0.0
3572,0.0,0.0
3573,0.0,0.0
3574,0.0,0.0
3575,0.0,0.0
3576,0.0,0.0
3577,0.0,0.0
3578,0.0,0.0
3579,0.0,0.0
357M ELEKTRIKLI KALE KILIT TRAJLI,0.0,0.0
358,0.0,0.0
3580,0.0,0.0
3581,0.0,0.0
3582,0.0,0.0
3583,0.0,0.0
3584,0.0,0.0
3585,0.0,0.0
3586,0.0,0.0
3587,0.0,0.0
3588,0.0,0.0
3589,0.0,0.0
359,0.0,0.0
3590,0.0,0.0
3591,0.0,0.0
3592,0.0,0.0
3593,0.0,0.0
3594,0.0,0.0
3595,0.0,0.0
3596,0.0,0.0
3597,0.0,0.0
3598,0.0,0.0
3599,0.0,0.0
35CM 8X8 AÇIK DEKOR MALASI PLS SAP SERAMIK,-19.45,-19.45
35CM 8X8 KITAN MALASI SERAMIK,0.0,0.0
35CM 8X8 KRISTAL MALASI PASLANMAZ PLASTIK SAPLI SERAMIK,0.0,0.0
35CM 8X8 KRISTAL MALASI PLASTIK SAPLI SERAMIK,0.0,0.0
35CM 8X8 MALASI SERAMIK SERKAN,10.48,10.48
35CM A. DOLAP KALE M.SYH/PASIFIK MOOD YAN ÇEK.,31.48,31.48
35CM ALÇI AÇIK DEKOR MALASI PLASTIK SAPLI,0.0,0.0
35CM ALÇI DEKOR MALASI PASLANMAZ PLASTIK SAPLI,0.0,0.0
35CM ALÇI KITAN MALASI PASLANMAZ,28.14,28.14
35CM ALÇI KRISTAL MALASI PASLANMAZ PLASTIK SAPLI,0.0,0.0
35CM ALÇI KRISTAL MALASI PLASTIK SAPLI,0.0,0.0
35CM KESKI MAVI ÇELIK,2.87,2.87
35CM KITAN MALASI MANTOLAMA,0.0,0.0
35CM MAVI MURÇ ÇELIK,0.14,0.14
35G MAKINE YAĞI,0.0,0.0
35L ALÇI DEKOR HARÇ SIVA TEKNESI VE,0.0,0.0
35Lİ DPS35 DUVAR FULL PANEL SETİ,0.0,0.0
35MM 522 DAF KAPI KILIDI RST WC,0.0,0.0
35MM 6MT CIRCIRLI GERDIRME SPANZET TURUNCU YÜK,0.33,0.33
35MM AYARLI DENGE MAKARASI PVC ÇIFTLI,0.0,0.0
35MM AÇMA BIÇAĞI FREZE MENTEŞE TAS UCU YERI,0.7,0.7
35MM AÇMA BIÇAĞI GFB MENTEŞE PROFESYONEL UCU YERI,0.7,0.7
35MM AÇMA BOSCH DELIK MULTIMATERIAL PRO TEST.,0.0,0.0
35MM BARELLI KILIT NIKEL RULMANLI SILINDIRLI TURSAN,0.0,0.0
35MM BEŞEL KROM TAMPONU YER,0.0,0.0
35MM BEŞEL SARI TAMPONU YER,0.0,0.0
35MM BEŞEL SATEN TAMPONU YER,0.0,0.0
35MM BI METAL PANÇ,0.7,0.7
35MM DELME GRANIT MERMER PANÇ VE,0.7,0.7
35MM DENGE MAKARASI PVC,0.0,0.0
35MM GÖMME KILIDI NIKEL ODA YM604 YUMA,0.0,0.0
35MM GÖMME KILIT NIKEL SILINDIRLI YM635 YUMA,0.0,0.0
35MM KABLO PAPUCU STANDART,0.0,0.0
35MM KLEMENS U,0.0,0.0
35MM. MERCURE PANÇ PASLANMAZ TCT,0.0,0.0
35MT 36MM 80C BANDI BANT KAĞIT MASKELEME ULTRA VEGE,28.18,28.18
35MT 3X1.5 KABLO MAKARALI ULTRA UZATMA,0.0,0.0
35MT 3X1.5 KABLO MAKARALI UZATMA,0.0,0.0
35MT 48MM 80C BANDI BANT KAĞIT MASKELEME ULTRA VEGE,28.7,28.7
35MT 48MM BANDI BANT EKO KAHVERENGI KAĞIT MASKELEME VEGE,17.73,17.73
35X42CM GÜLOĞLU MENFEZ PANJUR PANPEN PLASTIK,35.09,35.09
35X44 CM KITAN KÜREĞI SIVACI,0.0,0.0
35X45 AY. CM LAV.+YARIM TURKUAZ YUMURCAK,0.0,0.0
35X55 MENFEZ PANJURMEN,0.0,0.0
36,0.0,0.0
36'LI ALTI KUTUSU MAKEL SIGORTA SIVA,0.0,0.0
36'LI ALTI KUTUSU SIGORTA SIVA ÇETSAN,0.0,0.0
360,0.0,0.0
3600,0.0,0.0
3601,0.0,0.0
3602,0.0,0.0
3603,0.0,0.0
3604,0.0,0.0
3605,0.0,0.0
3606,0.0,0.0
3607,0.0,0.0
3608,0.0,0.0
3609,0.0,0.0
360° BOSCH TABANCASI YIKAMA,0.0,0.0
361,0.0,0.0
3610,0.0,0.0
3611,0.0,0.0
3612,0.0,0.0
3613,0.0,0.0
3614,0.0,0.0
3615,0.0,0.0
3616,0.0,0.0
3616 KAYNAK KOLU NO:6 YILDIZ,0.0,0.0
3617,0.0,0.0
3618,0.0,0.0
3619,0.0,0.0
362,0.0,0.0
3620,0.0,0.0
3621,0.0,0.0
3622,0.0,0.0
3623,0.0,0.0
3624,0.0,0.0
3625,0.0,0.0
3626,0.0,0.0
3627,0.0,0.0
3628,0.0,0.0
3629,0.0,0.0
363,0.0,0.0
3630,0.0,0.0
3631,0.0,0.0
3632,0.0,0.0
3633,0.0,0.0
3634,0.0,0.0
3635,0.0,0.0
3636,0.0,0.0
3637,0.0,0.0
3638,0.0,0.0
3639,0.0,0.0
364,0.0,0.0
3640,0.0,0.0
3641,0.0,0.0
3642,0.0,0.0
3643,0.0,0.0
3644,0.0,0.0
3645,0.0,0.0
3646,0.0,0.0
3647,0.0,0.0
3648,0.0,0.0
3649,0.0,0.0
365,0.0,0.0
3650,0.0,0.0
3651,0.0,0.0
3652,0.0,0.0
3653,0.0,0.0
3654,0.0,0.0
3655,0.0,0.0
3656,0.0,0.0
3657,0.0,0.0
3658,0.0,0.0
3659,0.0,0.0
366,0.0,0.0
3660,0.0,0.0
3661,0.0,0.0
3662,0.0,0.0
3663,0.0,0.0
3664,0.0,0.0
3665,0.0,0.0
3666,0.0,0.0
3667,0.0,0.0
3668,0.0,0.0
3669,0.0,0.0
367,0.0,0.0
3670,0.0,0.0
3671,0.0,0.0
3672,0.0,0.0
3673,0.0,0.0
3674,0.0,0.0
3675,0.0,0.0
3676,0.0,0.0
3677,0.0,0.0
3678,0.0,0.0
3679,0.0,0.0
368,0.0,0.0
3680,0.0,0.0
3681,0.0,0.0
3682,0.0,0.0
3683,0.0,0.0
3684,0.0,0.0
3685,0.0,0.0
3686,0.0,0.0
3687,0.0,0.0
3688,0.0,0.0
3689,0.0,0.0
369,0.0,0.0
3690,0.0,0.0
3691,0.0,0.0
3692,0.0,0.0
3693,0.0,0.0
3694,0.0,0.0
3695,0.0,0.0
3696,0.0,0.0
3697,0.0,0.0
3698,0.0,0.0
3699,0.0,0.0
36KD DIRIM KONTAK M6 MEME NIPELI,0.0,0.0
36M2 6X6MT BRANDASI EBATLI LAMINELI ÇADIR,34.4,34.4
36X35 BANT DAYSON KAĞIT MT,0.0,0.0
36X36CM GÜLOĞLU MENFEZ PANJUR PANPEN PLASTIK,35.23,35.23
36X43 CM ELTOS KÜREĞI SIVACI,20.09,20.09
36X45 LAVABO OVAL,0.0,0.0
36X55CM GÜLOĞLU MENFEZ PANJUR PANPEN PLASTIK,34.17,34.17
37,0.0,0.0
37 GEZER KISA NO ÇIZME,29.43,29.43
370,0.0,0.0
3700,0.0,0.0
3701,0.0,0.0
3702,0.0,0.0
3703,0.0,0.0
3704,0.0,0.0
3705,0.0,0.0
3706,0.0,0.0
3707,0.0,0.0
3708,0.0,0.0
3709,0.0,0.0
371,0.0,0.0
371/376 5 DIN DÜZ GFB HSS KILAVUZU M10X1 MAKINA TITANYUM,0.7,0.7
3710,0.0,0.0
3711,0.0,0.0
3712,0.0,0.0
3713,0.0,0.0
3714,0.0,0.0
3715,0.0,0.0
3716,0.0,0.0
3717,0.0,0.0
3718,0.0,0.0
3719,0.0,0.0
372,0.0,0.0
3720,0.0,0.0
3721,0.0,0.0
3722,0.0,0.0
3723,0.0,0.0
3724,0.0,0.0
3725,0.0,0.0
3726,0.0,0.0
3727,0.0,0.0
3728,0.0,0.0
3729,0.0,0.0
373,0.0,0.0
3730,0.0,0.0
3731,0.0,0.0
3732,0.0,0.0
3733,0.0,0.0
3734,0.0,0.0
3735,0.0,0.0
3736,0.0,0.0
3737,0.0,0.0
